Time,mem_cache,source,Minutes
2025-07-16 19:00:15,4604000,threadfull,0.0
2025-07-16 19:00:30,4600112,threadfull,0.25
2025-07-16 19:00:45,4600112,threadfull,0.5
2025-07-16 19:01:00,4601074,threadfull,0.75
2025-07-16 19:01:15,4601227,threadfull,1.0
2025-07-16 19:01:30,4601271,threadfull,1.25
2025-07-16 19:01:45,4601811,threadfull,1.5
2025-07-16 19:02:00,4601800,threadfull,1.75
2025-07-16 19:02:15,4601188,threadfull,2.0
2025-07-16 19:02:30,4601007,threadfull,2.25
2025-07-16 19:02:45,4600610,threadfull,2.5
2025-07-16 19:03:00,4600466,threadfull,2.75
2025-07-16 19:03:15,4600774,threadfull,3.0
2025-07-16 19:03:30,4600966,threadfull,3.25
2025-07-16 19:03:45,4601363,threadfull,3.5
2025-07-16 19:04:00,4601815,threadfull,3.75
2025-07-16 19:04:15,4602337,threadfull,4.0
2025-07-16 19:04:30,4603147,threadfull,4.25
2025-07-16 19:04:45,4604523,threadfull,4.5
2025-07-16 19:05:00,4604794,threadfull,4.75
2025-07-16 19:05:15,4605044,threadfull,5.0
2025-07-16 19:05:30,4605404,threadfull,5.25
2025-07-16 19:05:45,4606088,threadfull,5.5
2025-07-16 19:06:00,4606508,threadfull,5.75
2025-07-16 19:06:15,4607163,threadfull,6.0
2025-07-16 19:06:30,4607419,threadfull,6.25
2025-07-16 19:06:45,4608215,threadfull,6.5
2025-07-16 19:07:00,4608709,threadfull,6.75
2025-07-16 19:07:15,4609302,threadfull,7.0
2025-07-16 19:07:30,4609599,threadfull,7.25
2025-07-16 19:07:45,4609632,threadfull,7.5
2025-07-16 19:08:00,4609997,threadfull,7.75
2025-07-16 19:08:15,4610769,threadfull,8.0
2025-07-16 19:08:30,4611561,threadfull,8.25
2025-07-16 19:08:45,4611806,threadfull,8.5
2025-07-16 19:09:00,4612076,threadfull,8.75
2025-07-16 19:09:15,4612533,threadfull,9.0
2025-07-16 19:09:30,4612875,threadfull,9.25
2025-07-16 19:09:45,4613610,threadfull,9.5
2025-07-16 19:10:00,4614032,threadfull,9.75
2025-07-16 19:10:15,4614093,threadfull,10.0
2025-07-16 19:10:30,4614292,threadfull,10.25
2025-07-16 19:10:45,4620367,threadfull,10.5
2025-07-16 19:11:00,4645883,threadfull,10.75
2025-07-16 19:11:15,4686714,threadfull,11.0
2025-07-16 19:11:30,4713635,threadfull,11.25
2025-07-16 19:11:45,4766468,threadfull,11.5
2025-07-16 19:12:00,4794138,threadfull,11.75
2025-07-16 19:12:15,4796036,threadfull,12.0
2025-07-16 19:12:30,4796081,threadfull,12.25
2025-07-16 19:12:45,4796735,threadfull,12.5
2025-07-16 19:13:00,4796964,threadfull,12.75
2025-07-16 19:13:15,4797039,threadfull,13.0
2025-07-16 19:13:30,4797152,threadfull,13.25
2025-07-16 19:13:45,4797608,threadfull,13.5
2025-07-16 19:14:00,4797776,threadfull,13.75
2025-07-16 19:14:15,4797843,threadfull,14.0
2025-07-16 19:14:30,4797882,threadfull,14.25
2025-07-16 19:14:45,4798353,threadfull,14.5
2025-07-16 19:15:00,4797810,threadfull,14.75
2025-07-16 19:15:15,4795730,threadfull,15.0
2025-07-16 19:15:30,4794086,threadfull,15.25
2025-07-16 19:15:45,4789450,threadfull,15.5
2025-07-16 19:16:00,4788089,threadfull,15.75
2025-07-16 19:16:15,4787453,threadfull,16.0
2025-07-16 19:16:30,4787470,threadfull,16.25
2025-07-16 19:16:45,4787499,threadfull,16.5
2025-07-16 19:17:00,4787525,threadfull,16.75
