minutes,cpu_iowait_cpu 0,cpu_iowait_cpu 1,cpu_iowait_cpu 2,cpu_iowait_cpu 3,cpu_iowait_cpu 4,cpu_iowait_cpu 5,cpu_iowait_cpu 6,cpu_iowait_cpu 7,cpu_iowait_cpu 8,cpu_iowait_cpu 9,cpu_iowait_source,cpu_irq_cpu 0,cpu_irq_cpu 1,cpu_irq_cpu 2,cpu_irq_cpu 3,cpu_irq_cpu 4,cpu_irq_cpu 5,cpu_irq_cpu 6,cpu_irq_cpu 7,cpu_irq_cpu 8,cpu_irq_cpu 9,cpu_irq_source,cpu_system_cpu 0,cpu_system_cpu 1,cpu_system_cpu 2,cpu_system_cpu 3,cpu_system_cpu 4,cpu_system_cpu 5,cpu_system_cpu 6,cpu_system_cpu 7,cpu_system_cpu 8,cpu_system_cpu 9,cpu_system_source,cpu_user_cpu 0,cpu_user_cpu 1,cpu_user_cpu 2,cpu_user_cpu 3,cpu_user_cpu 4,cpu_user_cpu 5,cpu_user_cpu 6,cpu_user_cpu 7,cpu_user_cpu 8,cpu_user_cpu 9,cpu_user_source,cpu_utilization_cpu 0,cpu_utilization_cpu 1,cpu_utilization_cpu 2,cpu_utilization_cpu 3,cpu_utilization_cpu 4,cpu_utilization_cpu 5,cpu_utilization_cpu 6,cpu_utilization_cpu 7,cpu_utilization_cpu 8,cpu_utilization_cpu 9,cpu_utilization_source
2025-05-17 18:40:15,49,21,51,221,219,87,163,174,0,0,DELAY,507,673,628,522,639,699,585,670,0,0,DELAY,590,630,940,980,830,660,1150,790,0,0,DELAY,10570,10767,17511,17461,10269,10663,17310,10559,0,0,DELAY,88.00179087301586,89.71046430798913,89.22502719197466,87.8451130085601,85.8604005905437,89.12107866192164,88.1685275342863,89.65802423924114,0,0,DELAY
2025-05-17 18:40:30,30,22,54,183,180,98,137,142,0,0,DELAY,529,671,616,535,623,688,590,668,0,0,DELAY,602,645,969,993,736,691,991,719,0,0,DELAY,10679,10725,17765,17483,10489,10673,17558,10627,0,0,DELAY,88.01805570871471,89.08886648048318,89.38733338907124,87.91278112932821,86.40810692849338,88.84890591035305,88.68508427589708,88.44357541402525,0,0,DELAY
2025-05-17 18:40:45,30,23,54,182,164,98,123,138,0,0,DELAY,529,670,616,535,607,685,589,666,0,0,DELAY,603,647,770,1002,736,695,991,719,0,0,DELAY,10709,10716,17797,17482,10546,10667,17604,10650,0,0,DELAY,88.05372237538138,89.08886648048318,89.43308338907126,87.89716208170917,86.48893189562641,88.84940591035306,88.75058163039442,88.57652541402526,0,0,DELAY
2025-05-17 18:41:00,30,7,49,181,100,352,27,96,0,0,DELAY,532,670,635,571,571,652,514,640,0,0,DELAY,607,743,860,1048,655,766,856,637,0,0,DELAY,10809,10672,18040,17473,10845,10641,18049,10726,0,0,DELAY,88.88768521138373,87.62570508001316,89.57850563197695,87.89716208170917,88.57551259297492,88.21282056116621,89.80809228698301,88.41805599560399,0,0,DELAY
2025-05-17 18:41:15,30,4,48,169,97,365,22,97,0,0,DELAY,539,669,640,575,563,648,513,632,0,0,DELAY,610,756,860,1065,634,788,796,627,0,0,DELAY,10824,10668,18069,17472,10867,10646,18100,10751,0,0,DELAY,89.12115575534743,87.32484545097415,89.47581603219766,87.9286954150425,88.89675912993093,87.93263964371764,89.88978097448472,88.48171501803205,0,0,DELAY
2025-05-17 18:41:30,30,5,50,113,128,260,42,96,0,0,DELAY,560,667,629,569,567,658,540,618,0,0,DELAY,607,757,860,1069,632,799,778,610,0,0,DELAY,10811,10706,17813,17487,10815,10716,17907,10759,0,0,DELAY,89.04436478404575,87.6961797575466,89.27897468538826,87.99909541504246,88.80152872059038,88.07815741962192,89.39274560404125,88.61428693865841,0,0,DELAY
2025-05-17 18:41:45,31,5,50,103,156,259,41,106,0,0,DELAY,563,663,626,568,568,659,540,618,0,0,DELAY,565,607,900,912,632,565,778,610,0,0,DELAY,10810,10720,17801,17499,10804,10808,17904,10770,0,0,DELAY,89.03642632250731,87.6961797575466,89.23403679718949,88.02406810411809,88.80152872059038,88.16968846303148,89.38382893737456,88.68995780700574,0,0,DELAY
2025-05-17 18:42:00,16,32,61,78,276,128,34,165,0,0,DELAY,616,608,572,565,572,705,592,610,0,0,DELAY,565,607,900,912,662,565,801,599,0,0,DELAY,10784,10743,17476,17689,10582,10974,17913,10805,0,0,DELAY,88.68465294286489,87.67256906950941,88.3080867257158,88.90280317460324,88.41346454764489,89.60092693287153,89.140921360439,89.40775089935207,0,0,DELAY
2025-05-17 18:42:15,13,34,67,72,289,104,34,169,0,0,DELAY,611,604,562,560,574,708,598,610,0,0,DELAY,565,607,900,912,668,565,818,596,0,0,DELAY,10778,10769,17433,17768,10568,10978,17929,10814,0,0,DELAY,88.75576923391242,87.68358292683264,88.17502387218046,89.10068692810462,88.40365679956918,89.8863207806904,89.13551111871031,89.47010017785131,0,0,DELAY
2025-05-17 18:42:30,16,36,70,69,176,89,51,136,0,0,DELAY,607,628,546,553,570,698,594,619,0,0,DELAY,565,607,898,912,666,565,831,599,0,0,DELAY,10798,10809,17529,17878,10607,10909,17914,10843,0,0,DELAY,88.85084452335593,87.69159190513501,88.39981330137287,89.26931666746037,88.3104180847424,89.6144968977725,89.36035224435201,90.0450131268906,0,0,DELAY
2025-05-17 18:42:45,16,36,70,74,137,89,58,122,0,0,DELAY,607,628,546,553,559,690,594,619,0,0,DELAY,545,577,898,907,600,570,831,575,0,0,DELAY,10806,10909,17533,17885,10611,10865,17913,10874,0,0,DELAY,88.88449214240354,87.77994108420444,88.42725139661097,89.32300714365084,88.3104180847424,89.61999689777251,89.39502168879646,90.14557979355725,0,0,DELAY
2025-05-17 18:43:00,36,47,101,157,12,40,150,39,0,0,DELAY,544,683,514,551,505,621,630,621,0,0,DELAY,545,577,885,907,600,570,898,575,0,0,DELAY,10849,11012,17589,17924,10663,10790,17810,11047,0,0,DELAY,89.0943746815966,90.39727345323573,88.77073954248368,89.66814886779885,88.02305073821475,89.95197011173762,89.63091816715418,91.8439321428571,0,0,DELAY
2025-05-17 18:43:15,49,48,108,156,10,32,150,33,0,0,DELAY,541,682,510,549,505,598,634,619,0,0,DELAY,545,577,868,907,600,570,911,575,0,0,DELAY,10868,11021,17641,17939,10695,10782,17809,11036,0,0,DELAY,89.13945700482893,90.64295156507562,88.90877485680981,89.71452179443361,87.95956390554367,90.00013618316619,89.65299479908592,91.9386702380952,0,0,DELAY
2025-05-17 18:43:30,68,44,102,100,54,35,105,37,0,0,DELAY,543,640,512,547,541,637,634,622,0,0,DELAY,490,460,843,790,520,537,894,530,0,0,DELAY,10891,10964,17729,17993,10769,10829,17889,10991,0,0,DELAY,89.25614630807732,90.2322664109898,88.9217449361157,89.84565664077554,87.98937521563671,89.84599249523059,89.34946006766741,90.8656224358974,0,0,DELAY
2025-05-17 18:43:45,68,44,102,97,56,35,95,36,0,0,DELAY,542,627,513,547,573,638,633,619,0,0,DELAY,550,510,829,850,530,535,885,580,0,0,DELAY,10916,10974,17744,17992,10800,10866,17947,10989,0,0,DELAY,89.40279191247294,90.2322664109898,88.92574493611569,89.8615352122041,88.04264270363967,89.86241908253218,89.35750411528645,90.74205576923076,0,0,DELAY
2025-05-17 18:44:00,64,21,64,38,85,80,28,14,0,0,DELAY,516,515,516,543,644,715,622,557,0,0,DELAY,550,510,809,850,530,484,767,580,0,0,DELAY,11062,10937,17910,18025,11087,11020,18448,10892,0,0,DELAY,89.94230165945625,88.15989474261777,89.2368544903474,89.94322351110306,89.86515126839822,90.20186910901384,91.44641302308804,89.32270674603173,0,0,DELAY
2025-05-17 18:44:15,69,15,60,33,94,91,23,14,0,0,DELAY,507,510,515,543,647,732,615,553,0,0,DELAY,539,500,798,843,539,481,734,571,0,0,DELAY,11104,10934,17901,18036,11125,11058,18548,10877,0,0,DELAY,90.04351575276576,87.97647547900402,89.26421230026622,90.00053114115417,90.02516939992876,90.14793959390332,91.66200555555557,88.74212446164945,0,0,DELAY
2025-05-17 18:44:30,79,9,54,65,152,97,35,34,0,0,DELAY,504,543,511,543,608,719,593,562,0,0,DELAY,524,493,802,825,539,495,730,574,0,0,DELAY,11024,10919,17857,18062,10941,11019,18369,10843,0,0,DELAY,88.84968880683584,87.87865161985967,89.34341224752454,90.31981692349304,89.13828949058356,89.77356104292922,90.98936703629704,88.94501864554528,0,0,DELAY
2025-05-17 18:44:45,79,9,54,60,224,97,35,63,0,0,DELAY,498,547,510,543,588,717,583,561,0,0,DELAY,519,491,806,784,537,498,730,573,0,0,DELAY,10968,10931,17841,18077,10915,10963,18321,10846,0,0,DELAY,88.73873209687913,87.87865161985967,89.33006105704835,90.6646450106498,89.13828949058356,89.69952283946603,90.86696703629704,88.93616150268814,0,0,DELAY
2025-05-17 18:45:00,59,4,105,75,394,85,14,202,0,0,DELAY,460,782,481,581,530,666,466,562,0,0,DELAY,461,446,889,651,554,536,729,556,0,0,DELAY,10889,11022,17552,18360,10714,10879,18041,10824,0,0,DELAY,87.92731129148628,89.42355950424981,89.0319805605016,92.40734147992532,87.78899751557952,89.13596858033655,90.43899151515156,88.95066150268812,0,0,DELAY
2025-05-17 18:45:15,54,3,116,74,410,83,12,211,0,0,DELAY,458,856,484,586,529,665,460,562,0,0,DELAY,454,444,902,639,558,539,731,540,0,0,DELAY,10838,11030,17535,18412,10651,10854,17957,10828,0,0,DELAY,87.80724641069637,89.6472613722813,88.99327152264402,93.03449365079366,87.54548332131803,88.85475513819048,90.38201182539686,88.98732816935478,0,0,DELAY
2025-05-17 18:45:30,68,5,109,64,385,89,42,132,0,0,DELAY,445,847,509,572,533,680,477,562,0,0,DELAY,456,454,892,649,554,533,735,535,0,0,DELAY,10810,10947,17584,18316,10703,10834,18027,10884,0,0,DELAY,87.58675016950725,89.20650315364405,89.03018776273349,92.30842826617834,87.46280613169509,88.50988572225806,90.09912482525228,89.16170316935478,0,0,DELAY
2025-05-17 18:45:45,68,5,108,58,342,89,40,115,0,0,DELAY,444,842,510,571,533,680,477,565,0,0,DELAY,458,456,839,649,552,533,735,533,0,0,DELAY,10810,10891,17598,18316,10706,10834,18034,10907,0,0,DELAY,87.59025016950726,89.19678453016226,89.03493776273349,92.302594932845,87.46280613169509,88.50988572225806,90.1443609363634,89.68122760693035,0,0,DELAY
2025-05-17 18:46:00,169,38,49,22,285,94,1,29,0,0,DELAY,408,704,523,549,528,701,512,612,0,0,DELAY,475,497,647,652,488,527,738,512,0,0,DELAY,10813,10815,17826,18410,10799,10822,18163,11063,0,0,DELAY,87.60575016950726,87.67214217718549,89.23417554177304,92.11484285714288,88.2939008286142,88.76659718985633,91.45240953823952,91.28810833333328,0,0,DELAY
2025-05-17 18:46:15,182,40,48,20,274,95,2,27,0,0,DELAY,403,653,530,544,530,702,526,618,0,0,DELAY,479,508,619,656,475,523,739,508,0,0,DELAY,10815,10811,17858,18399,10838,10833,18164,11046,0,0,DELAY,87.60258350284059,87.2837382044525,89.27103775423376,91.9356580298786,88.51632239941924,88.72300350298764,91.57298738816736,91.26758466386556,0,0,DELAY
2025-05-17 18:46:30,164,40,49,33,215,97,21,34,0,0,DELAY,418,654,538,540,543,696,549,627,0,0,DELAY,475,490,613,663,482,514,740,511,0,0,DELAY,10813,10874,17933,18307,10886,10861,18184,10982,0,0,DELAY,87.5867954076025,87.80331760101795,89.40740630666666,90.8741216234694,88.40637740156494,88.45026335181802,90.83725275058272,89.61829109787266,0,0,DELAY
2025-05-17 18:46:45,164,40,49,34,210,97,21,39,0,0,DELAY,422,654,540,540,551,696,549,629,0,0,DELAY,475,488,612,663,483,511,739,512,0,0,DELAY,10822,10899,18040,18307,10904,10873,18184,10971,0,0,DELAY,87.46855532823741,87.80331760101795,89.53367598453782,90.76503829013608,88.40637740156494,88.43302525657992,90.74175275058272,89.3395768121584,0,0,DELAY
2025-05-17 18:47:00,52,15,60,37,216,44,9,79,0,0,DELAY,568,654,574,500,615,662,560,631,0,0,DELAY,475,471,596,628,499,499,700,539,0,0,DELAY,10869,10986,18422,18323,11037,10982,18177,10849,0,0,DELAY,87.28120361201425,87.80239751160447,90.0489427437052,90.143048458894,88.19350355441436,88.01864675164238,89.20929992784994,86.75484502164504,0,0,DELAY
2025-05-17 18:47:15,31,7,65,37,217,33,10,84,0,0,DELAY,628,654,580,497,619,660,560,633,0,0,DELAY,475,467,597,624,504,503,682,543,0,0,DELAY,10896,10973,18456,18288,11031,10998,18162,10844,0,0,DELAY,87.37181784685349,87.80239751160447,90.11630841381944,90.00468494560994,88.08526310603482,87.98322563387126,89.30376206332424,86.24956049783549,0,0,DELAY
2025-05-17 18:47:30,18,5,70,34,210,38,42,123,0,0,DELAY,621,656,560,502,573,659,538,623,0,0,DELAY,472,466,624,632,506,515,678,530,0,0,DELAY,10909,10967,17990,18248,10823,10890,18120,10906,0,0,DELAY,87.59139055554239,87.8126747438751,89.70034877123621,90.06647667575052,87.97671461369939,88.16635058424359,89.66294685224672,86.86207224294618,0,0,DELAY
2025-05-17 18:47:45,18,5,70,35,231,40,64,163,0,0,DELAY,619,665,556,502,556,657,536,624,0,0,DELAY,456,466,638,634,506,518,673,526,0,0,DELAY,10918,10950,17967,18239,10805,10835,18099,10926,0,0,DELAY,87.60507468252652,87.8126747438751,89.66632313021054,89.98211556463943,87.95444747084224,88.1602870921801,89.68191351891339,86.97105835405729,0,0,DELAY
2025-05-17 18:48:00,62,7,55,45,277,379,147,242,0,0,DELAY,529,733,468,502,464,613,516,658,0,0,DELAY,404,465,713,660,495,544,610,470,0,0,DELAY,11005,10873,17709,18037,10547,10652,17973,11037,0,0,DELAY,88.27108406217609,87.95437614159734,88.71002131849232,89.51738451716842,86.12191079252072,87.42052255044057,90.16984784417586,88.26209444444447,0,0,DELAY
2025-05-17 18:48:15,72,8,49,48,288,430,146,247,0,0,DELAY,518,735,478,502,463,603,516,664,0,0,DELAY,400,466,728,670,487,542,604,460,0,0,DELAY,11026,10875,17568,17979,10551,10633,18026,11033,0,0,DELAY,88.31115947511023,88.08735834647867,88.59072502638574,89.42470014598405,85.87052207056689,87.31649382361185,90.33857825006348,88.59288410755909,0,0,DELAY
2025-05-17 18:48:30,79,9,50,46,170,331,125,183,0,0,DELAY,498,687,500,502,480,631,530,664,0,0,DELAY,428,467,738,682,483,548,619,464,0,0,DELAY,11030,10906,17724,17915,10675,10701,18099,11019,0,0,DELAY,88.10730937635117,88.14351434593152,88.46470318368871,89.42125482956841,86.19867641071279,87.61811437393409,90.7350324870451,89.3043687291366,0,0,DELAY
2025-05-17 18:48:45,79,9,50,46,113,331,125,192,0,0,DELAY,495,683,501,502,526,635,531,666,0,0,DELAY,428,467,738,683,481,545,625,465,0,0,DELAY,11042,10920,17728,17915,10731,10794,18141,11019,0,0,DELAY,88.10730937635117,88.16206703913997,88.45463175511726,89.43418816290176,86.31330196435736,87.66940604060073,90.8081932013308,89.44302030476685,0,0,DELAY
2025-05-17 18:49:00,48,4,47,14,9,197,147,113,0,0,DELAY,462,546,511,517,610,763,590,684,0,0,DELAY,413,482,741,695,409,521,707,504,0,0,DELAY,11083,10973,17854,18026,11008,10974,18612,11033,0,0,DELAY,87.82680061098591,87.64062764100143,88.37515893801816,89.75451761185148,88.39198821664014,88.41310032747832,91.65353731601734,89.97658522408966,0,0,DELAY
2025-05-17 18:49:15,39,3,46,14,13,150,142,106,0,0,DELAY,464,519,508,524,618,776,600,687,0,0,DELAY,414,486,741,696,390,516,715,513,0,0,DELAY,11079,10996,17872,18165,11065,10980,18651,11012,0,0,DELAY,87.64717438160524,88.13082241017035,88.43988467061887,89.87894618328006,88.64009282618017,88.55429422361485,91.87767634920634,89.84812894703335,0,0,DELAY
2025-05-17 18:49:30,47,5,49,52,51,128,98,99,0,0,DELAY,462,541,515,525,588,746,564,667,0,0,DELAY,435,506,737,690,406,506,735,514,0,0,DELAY,10994,10983,17963,18208,10971,10931,18392,10984,0,0,DELAY,87.19299191270682,88.34510534005717,88.58496531435986,90.0064608027347,88.68773898391446,88.70883368818106,90.93041906204904,89.29888732017463,0,0,DELAY
2025-05-17 18:49:45,47,5,49,52,53,128,86,88,0,0,DELAY,461,543,516,524,583,742,565,665,0,0,DELAY,439,504,737,673,407,497,739,513,0,0,DELAY,10892,11005,18018,18211,10967,10943,18208,10982,0,0,DELAY,87.02996672708163,88.35682355827541,88.78565445577398,90.1353943651664,88.69248898391446,88.78885938604638,90.81738930014428,89.26463732017464,0,0,DELAY
2025-05-17 18:50:00,119,13,76,43,115,58,41,16,0,0,DELAY,462,625,560,505,540,695,523,546,0,0,DELAY,472,445,736,549,433,453,781,516,0,0,DELAY,10658,11068,18091,18272,10934,10992,17914,10855,0,0,DELAY,86.38141355050179,89.44157364053575,89.74163497508495,90.82894995912724,88.59487581804588,90.33266967011798,88.85284704184706,88.26962640692642,0,0,DELAY
2025-05-17 18:50:15,128,17,84,46,115,44,40,5,0,0,DELAY,463,662,566,500,533,681,511,545,0,0,DELAY,475,438,736,542,434,440,782,515,0,0,DELAY,10631,11089,18121,18281,10937,11075,17828,10851,0,0,DELAY,86.37085570834395,89.68447050905844,89.8944661411411,90.87122349196694,88.59198334642984,90.70032678800008,88.80595577200576,88.18891086026377,0,0,DELAY
2025-05-17 18:50:30,128,22,85,50,112,42,28,8,0,0,DELAY,464,683,555,502,538,666,524,590,0,0,DELAY,458,434,737,565,443,451,759,509,0,0,DELAY,10658,11121,18071,18247,10918,11044,17755,10934,0,0,DELAY,86.89659313203133,89.5881922357083,90.05995799248878,91.01779460853156,88.67720920266169,90.5334364442294,89.36458279990757,88.79405101282036,0,0,DELAY
2025-05-17 18:50:45,128,22,85,50,112,42,27,8,0,0,DELAY,464,685,555,500,535,654,524,592,0,0,DELAY,458,431,735,596,444,449,753,504,0,0,DELAY,10678,11143,18079,18247,10918,11005,17757,10946,0,0,DELAY,87.02430265584086,89.63465013044514,90.34366741709196,91.09299460853155,88.71860171820448,90.5334364442294,89.37409470466947,89.18170437993378,0,0,DELAY
2025-05-17 18:51:00,307,13,76,50,138,96,3,9,0,0,DELAY,477,765,510,466,518,551,527,680,0,0,DELAY,456,356,714,653,488,412,635,461,0,0,DELAY,10729,11184,18193,18257,10939,10895,17881,11114,0,0,DELAY,88.5107972291597,90.73721060333116,91.07680499999996,91.49529839006657,90.463269619145,88.74363866303165,89.63309594493195,91.12254166666668,0,0,DELAY
2025-05-17 18:51:15,324,9,72,50,140,101,2,10,0,0,DELAY,491,778,505,468,517,485,531,703,0,0,DELAY,456,350,695,652,500,410,615,453,0,0,DELAY,10756,11183,18206,18248,10939,10896,17893,11120,0,0,DELAY,88.72050194871554,90.945188445435,90.93746917491237,91.48213666469256,90.65890413045308,88.59978950271483,89.6619725768637,91.18827619047612,0,0,DELAY
2025-05-17 18:51:30,226,9,73,51,122,107,27,24,0,0,DELAY,524,777,511,480,527,475,540,666,0,0,DELAY,457,370,692,685,504,432,622,447,0,0,DELAY,10825,11160,18155,18231,10916,10834,17904,11019,0,0,DELAY,89.30716908963508,90.78042799091332,90.5130040219281,91.24736728567788,89.57548265037411,88.54608525625457,89.19088754019485,89.72464585977747,0,0,DELAY
2025-05-17 18:51:45,213,9,73,51,117,107,32,24,0,0,DELAY,526,774,511,480,526,477,539,664,0,0,DELAY,456,377,688,685,501,449,629,447,0,0,DELAY,10870,11140,18145,18231,10910,10778,17904,11002,0,0,DELAY,89.50819900416498,90.77404703853236,90.47603735526144,91.21176728567788,89.65858681704077,88.54608525625457,89.02680420686153,89.53173290459539,0,0,DELAY
2025-05-17 18:52:00,83,4,36,65,76,92,53,3,0,0,DELAY,654,772,510,497,513,510,516,538,0,0,DELAY,450,415,660,688,454,518,599,464,0,0,DELAY,11087,11136,17988,18237,10838,10614,17913,10766,0,0,DELAY,90.20330671808634,90.39199304509609,89.9106141965877,90.9817595126564,88.41014631305018,87.31790747175559,89.30244175053082,87.5904,0,0,DELAY
2025-05-17 18:52:15,76,3,22,68,71,93,54,2,0,0,DELAY,675,769,512,496,515,547,515,528,0,0,DELAY,450,442,652,690,444,549,595,466,0,0,DELAY,11118,11144,17978,18236,10867,10615,17927,10733,0,0,DELAY,90.41746190476192,90.17566484001225,90.04186365546215,90.81571725098571,88.29220550939681,87.10341306385016,89.28382009537893,87.70327904208195,0,0,DELAY
2025-05-17 18:52:30,75,4,24,62,51,96,41,8,0,0,DELAY,637,768,515,501,534,574,523,546,0,0,DELAY,452,443,654,691,439,546,635,472,0,0,DELAY,11118,11141,18080,18228,10898,10671,17954,10859,0,0,DELAY,90.14642936507936,89.67773261129486,89.94118450974804,90.77791923668116,88.33465078734363,87.58190421163044,89.67700796335782,88.34747324800244,0,0,DELAY
2025-05-17 18:52:45,75,4,24,55,40,96,40,8,0,0,DELAY,635,766,514,502,554,578,522,546,0,0,DELAY,451,443,654,694,435,546,644,471,0,0,DELAY,11146,11147,18097,18228,10979,10775,17964,10879,0,0,DELAY,90.07980436507935,89.64154927796152,90.07572461669992,90.77491923668116,88.39659006100179,87.58668198940822,89.71415240780229,88.50308432303851,0,0,DELAY
2025-05-17 18:53:00,33,4,33,7,16,204,15,9,0,0,DELAY,504,679,492,549,609,674,491,605,0,0,DELAY,446,455,659,705,380,517,769,461,0,0,DELAY,11165,11172,18302,18244,11176,10955,18117,11056,0,0,DELAY,89.57438024366704,89.211433169447,90.95186809523804,90.52572839817188,89.61900708935929,87.82773774006574,90.59148439383196,90.13296190476188,0,0,DELAY
2025-05-17 18:53:15,17,4,43,4,15,215,14,10,0,0,DELAY,472,666,492,557,614,687,484,633,0,0,DELAY,451,460,658,704,374,511,769,460,0,0,DELAY,11175,11145,18364,18245,11233,10966,18110,11089,0,0,DELAY,89.32738273848616,89.21439670360947,91.04167498299316,90.56059935776784,90.0329790132499,87.88074880122679,90.7594546536796,90.28793769841272,0,0,DELAY
2025-05-17 18:53:30,16,4,49,26,46,181,60,24,0,0,DELAY,457,682,497,553,626,665,484,636,0,0,DELAY,463,457,668,700,378,492,771,464,0,0,DELAY,11078,11095,18361,18238,11265,10893,18008,11040,0,0,DELAY,88.99319538880145,89.01608669604553,91.1458776871518,90.81628657518004,89.54427930111802,87.7499757517569,90.49046851186569,89.49151208619809,0,0,DELAY
2025-05-17 18:53:45,16,4,49,26,47,181,65,24,0,0,DELAY,458,680,498,553,630,662,484,636,0,0,DELAY,467,456,667,635,385,485,771,464,0,0,DELAY,10989,11027,18361,18238,11261,10883,17979,11035,0,0,DELAY,88.926104912611,89.00042002937886,91.32451634537372,90.83338657518004,89.5595154843792,87.7499757517569,90.47022049599263,89.48056208619809,0,0,DELAY
2025-05-17 18:54:00,41,7,65,34,58,122,144,26,0,0,DELAY,537,714,543,549,719,578,477,665,0,0,DELAY,494,443,642,635,431,430,750,485,0,0,DELAY,10878,10913,18360,18250,11233,10845,17873,10937,0,0,DELAY,87.95159892164897,88.9734352991484,91.79750570065288,91.1946739617586,90.79732111957304,87.80034645557964,89.82609846253237,89.06586612235799,0,0,DELAY
2025-05-17 18:54:15,59,8,70,37,58,104,141,27,0,0,DELAY,556,708,552,547,718,564,480,675,0,0,DELAY,507,440,643,635,442,418,745,494,0,0,DELAY,10847,10921,18374,18249,11168,10837,17838,10929,0,0,DELAY,87.72576110751992,88.92916577533887,91.9339948823862,91.38554370393814,90.82596601340406,87.96639320882642,89.7132966345192,89.29340775294962,0,0,DELAY
2025-05-17 18:54:30,76,9,73,33,48,98,103,29,0,0,DELAY,605,688,558,544,665,590,483,665,0,0,DELAY,504,446,658,635,455,448,744,500,0,0,DELAY,10801,10946,18407,18234,11062,10861,17840,10981,0,0,DELAY,87.1159179175578,89.02499989099871,91.84481072210204,91.30744534075193,89.93784560351233,88.11489859982392,89.7115194804834,89.93609280291263,0,0,DELAY
2025-05-17 18:54:45,76,9,73,32,44,98,101,29,0,0,DELAY,606,688,558,544,586,590,482,667,0,0,DELAY,505,443,635,640,456,448,744,405,0,0,DELAY,10774,11009,18467,18234,11045,10876,17840,11005,0,0,DELAY,87.03925241188186,89.05362321212203,91.92038770622904,91.30744534075193,89.905562270179,88.14377359982393,89.69236709953103,90.01817613624594,0,0,DELAY
2025-05-17 18:55:00,95,4,52,7,15,64,38,29,0,0,DELAY,583,668,601,541,511,720,505,708,0,0,DELAY,535,411,635,640,451,447,751,405,0,0,DELAY,10683,11188,18600,18279,11024,11039,17890,11223,0,0,DELAY,86.36979489970815,90.22014737530932,92.410000618317,91.38739099449433,88.57115413550525,88.8887769897376,89.18178625156641,90.74045238095238,0,0,DELAY
2025-05-17 18:55:15,107,3,47,4,15,54,35,29,0,0,DELAY,570,654,605,540,500,748,510,718,0,0,DELAY,538,404,635,640,453,455,791,405,0,0,DELAY,10663,11202,18625,18275,10973,11062,17886,11221,0,0,DELAY,86.33723207919535,90.47009402133692,92.66354677216312,91.40134503489833,88.39837995537229,89.2768174241828,89.2108887942755,90.77120753968258,0,0,DELAY
2025-05-17 18:55:30,110,4,49,5,48,66,42,29,0,0,DELAY,571,625,597,539,552,723,522,681,0,0,DELAY,533,422,635,699,457,459,852,405,0,0,DELAY,10726,11101,18378,18225,10925,11067,17881,11101,0,0,DELAY,87.40872347652343,90.08600997177643,92.0907164013294,91.33005279995938,88.61452829365577,89.20339757272173,89.36640683215552,90.28446466972572,0,0,DELAY
2025-05-17 18:55:45,110,4,49,5,50,66,41,21,0,0,DELAY,571,620,596,539,583,723,523,681,0,0,DELAY,390,432,680,718,457,459,725,450,0,0,DELAY,10787,10954,18346,18225,10925,11072,17861,11088,0,0,DELAY,87.43747347652342,90.04112009082407,92.00146640132938,91.32183057773716,88.61452829365577,89.19122830865246,89.36940683215553,90.26879800305906,0,0,DELAY
2025-05-17 18:56:00,45,4,38,4,89,80,2,6,0,0,DELAY,521,514,495,521,630,713,532,639,0,0,DELAY,390,476,680,810,416,446,725,450,0,0,DELAY,10934,10847,18181,18132,10938,11098,17787,10927,0,0,DELAY,88.37323962842711,88.0254595466995,91.1149068681319,91.35643342151172,89.37726922655132,90.5298321469013,89.27149675731462,89.0528296685341,0,0,DELAY
2025-05-17 18:56:15,33,4,36,4,90,92,6,3,0,0,DELAY,501,499,493,521,617,707,544,633,0,0,DELAY,390,507,680,825,415,453,725,450,0,0,DELAY,10936,10826,18086,18113,10959,11095,17744,10931,0,0,DELAY,88.56673571494936,87.95565573156941,90.8739519496204,91.39510510596476,89.44032914548866,91.07994882207711,89.3132125172083,89.50942339147782,0,0,DELAY
2025-05-17 18:56:30,31,4,40,5,142,98,33,7,0,0,DELAY,496,510,497,530,565,701,547,611,0,0,DELAY,390,522,683,826,436,491,725,464,0,0,DELAY,10848,10838,18011,18058,10941,11043,17597,10952,0,0,DELAY,89.07012638901278,88.03757992725994,91.38121144800816,91.44878534024902,89.2311860659412,91.22773576167124,89.23766348911225,90.3113960883071,0,0,DELAY
2025-05-17 18:56:45,37,4,40,5,133,98,36,7,0,0,DELAY,495,510,498,531,530,701,547,599,0,0,DELAY,605,544,990,960,437,510,1105,464,0,0,DELAY,10798,10845,17991,18055,10940,10903,17530,10953,0,0,DELAY,89.16793618338508,88.00749086172776,91.3097114480082,91.46004248310616,89.30442773260788,91.25132399696533,89.11095214908431,90.5242341835452,0,0,DELAY
2025-05-17 18:57:00,131,4,32,5,24,64,84,7,0,0,DELAY,406,511,531,570,418,779,547,506,0,0,DELAY,620,647,995,970,570,661,1105,465,0,0,DELAY,10618,10863,17792,17766,10939,10818,17348,11018,0,0,DELAY,89.34620093269255,90.7048865921252,91.81849126984127,91.92786826389688,91.06609543191486,91.73213300864218,90.729615437788,91.8021869047619,0,0,DELAY
