minutes,tcp_apigateway_api_gateway,tcp_apigateway_source,tcp_customersservice_customers_service,tcp_customersservice_source,tcp_srtt_source,tcp_srtt_SRTT_cumulative,tcp_vetsservice_vets_service,tcp_vetsservice_source,tcp_visitsservice_visits_service,tcp_visitsservice_source
2025-05-17 17:28:45,0.0,DELAY,27.0,DELAY,DELAY,4539.69730846931,0.0,DELAY,0.0,DELAY
2025-05-17 17:29:00,0.0,DELAY,27.0,DELAY,DELAY,4491.329517982018,0.0,DELAY,0.0,DELAY
2025-05-17 17:29:15,0.0,DELAY,0.0,DELAY,DELAY,4476.916805028305,0.0,DELAY,0.0,DELAY
2025-05-17 17:29:30,0.0,DELAY,0.0,DELAY,DELAY,4457.1401708291705,0.0,DELAY,0.0,DELAY
2025-05-17 17:29:45,0.0,DELAY,0.0,DELAY,DELAY,4527.623293012543,0.0,DELAY,0.0,DELAY
2025-05-17 17:30:00,0.0,DELAY,0.0,DELAY,DELAY,4510.187928571428,0.0,DELAY,0.0,DELAY
2025-05-17 17:30:15,13.0,DELAY,1751.0,DELAY,DELAY,4479.536083694083,0.0,DELAY,10.0,DELAY
2025-05-17 17:30:30,13.0,DELAY,1751.0,DELAY,DELAY,4447.591051781551,0.0,DELAY,10.0,DELAY
2025-05-17 17:30:45,13.0,DELAY,1751.0,DELAY,DELAY,4328.551339725635,0.0,DELAY,10.0,DELAY
2025-05-17 17:31:00,13.0,DELAY,1751.0,DELAY,DELAY,4347.152652214452,0.0,DELAY,10.0,DELAY
2025-05-17 17:31:15,0.0,DELAY,5729.0,DELAY,DELAY,4343.530893417696,0.0,DELAY,14.0,DELAY
2025-05-17 17:31:30,0.0,DELAY,5729.0,DELAY,DELAY,4174.373345404595,0.0,DELAY,14.0,DELAY
2025-05-17 17:31:45,0.0,DELAY,5729.0,DELAY,DELAY,3994.7523244255744,0.0,DELAY,14.0,DELAY
2025-05-17 17:32:00,0.0,DELAY,5729.0,DELAY,DELAY,3907.211012858874,0.0,DELAY,14.0,DELAY
2025-05-17 17:32:15,0.0,DELAY,3539.0,DELAY,DELAY,3875.1016416512425,3.0,DELAY,6.0,DELAY
2025-05-17 17:32:30,0.0,DELAY,3539.0,DELAY,DELAY,3852.151726385135,3.0,DELAY,6.0,DELAY
2025-05-17 17:32:45,0.0,DELAY,3539.0,DELAY,DELAY,3831.068590557856,3.0,DELAY,6.0,DELAY
2025-05-17 17:33:00,0.0,DELAY,3539.0,DELAY,DELAY,3840.427274153672,3.0,DELAY,6.0,DELAY
2025-05-17 17:33:15,0.0,DELAY,2784.0,DELAY,DELAY,3807.577226779479,1.0,DELAY,14.0,DELAY
2025-05-17 17:33:30,0.0,DELAY,2784.0,DELAY,DELAY,3742.277272024138,1.0,DELAY,14.0,DELAY
2025-05-17 17:33:45,0.0,DELAY,2784.0,DELAY,DELAY,3040.37812782188,1.0,DELAY,14.0,DELAY
2025-05-17 17:34:00,0.0,DELAY,2784.0,DELAY,DELAY,2866.826417869872,1.0,DELAY,14.0,DELAY
2025-05-17 17:34:15,0.0,DELAY,2135.0,DELAY,DELAY,2713.8640475667567,1.0,DELAY,10.0,DELAY
2025-05-17 17:34:30,0.0,DELAY,2135.0,DELAY,DELAY,2703.2572359651786,1.0,DELAY,10.0,DELAY
2025-05-17 17:34:45,0.0,DELAY,2135.0,DELAY,DELAY,2635.3601655527937,1.0,DELAY,10.0,DELAY
2025-05-17 17:35:00,0.0,DELAY,2135.0,DELAY,DELAY,2650.319866626788,1.0,DELAY,10.0,DELAY
2025-05-17 17:35:15,0.0,DELAY,1311.0,DELAY,DELAY,2660.9884759261126,0.0,DELAY,7.0,DELAY
2025-05-17 17:35:30,0.0,DELAY,1311.0,DELAY,DELAY,2665.383505487925,0.0,DELAY,7.0,DELAY
2025-05-17 17:35:45,0.0,DELAY,1311.0,DELAY,DELAY,2599.9825419719164,0.0,DELAY,7.0,DELAY
2025-05-17 17:36:00,0.0,DELAY,1311.0,DELAY,DELAY,2578.3106789321787,0.0,DELAY,7.0,DELAY
2025-05-17 17:36:15,0.0,DELAY,369.0,DELAY,DELAY,2616.8438148101905,0.0,DELAY,1.0,DELAY
2025-05-17 17:36:30,0.0,DELAY,369.0,DELAY,DELAY,2607.5447720848,0.0,DELAY,1.0,DELAY
