minutes,tcp_srtt_source,tcp_srtt_SRTT_cumulative
2080-11-30 12:01:30,CACHE_FILLING,565.0
2080-11-30 12:01:45,CACHE_FILLING,526.0
2080-11-30 12:02:00,CACHE_FILLING,2773.0
2080-11-30 12:02:15,CACHE_FILLING,4911.444515960763
2080-11-30 12:02:30,CACHE_FILLING,5968.751869436117
2080-11-30 12:02:45,CACHE_FILLING,6305.123088499735
2080-11-30 12:03:00,CACHE_FILLING,6971.479915750917
2080-11-30 12:03:15,CACHE_FILLING,8062.027059309464
2080-11-30 12:03:30,CACHE_FILLING,8403.340747294373
2080-11-30 12:03:45,CACHE_FILLING,8486.043313619717
2080-11-30 12:04:00,CACHE_FILLING,8277.141573137975
2080-11-30 12:04:15,CACHE_FILLING,7705.6399441558415
2080-11-30 12:04:30,CACHE_FILLING,6689.857816156065
2080-11-30 12:04:45,CACHE_FILLING,6486.372974762516
2080-11-30 12:05:00,CACHE_FILLING,6494.720990315131
2080-11-30 12:05:15,CACHE_FILLING,6479.570702001838
2080-11-30 12:05:30,CACHE_FILLING,6212.839524183249
2080-11-30 12:05:45,CACHE_FILLING,6133.932184191486
2080-11-30 12:06:00,CACHE_FILLING,6128.284366404009
2080-11-30 12:06:15,CACHE_FILLING,6037.494275384898
2080-11-30 12:06:30,CACHE_FILLING,5893.247600719704
2080-11-30 12:06:45,CACHE_FILLING,6029.161509421134
2080-11-30 12:07:00,CACHE_FILLING,6223.070354958755
2080-11-30 12:07:15,CACHE_FILLING,6459.673875305258
2080-11-30 12:07:30,CACHE_FILLING,6547.7725233944775
2080-11-30 12:07:45,CACHE_FILLING,6656.782271104516
2080-11-30 12:08:00,CACHE_FILLING,6854.455922122405
2080-11-30 12:08:15,CACHE_FILLING,7118.798956971374
2080-11-30 12:08:30,CACHE_FILLING,7236.929141007113
2080-11-30 12:08:45,CACHE_FILLING,7197.967556199594
2080-11-30 12:09:00,CACHE_FILLING,7079.3920764677305
2080-11-30 12:09:15,CACHE_FILLING,7079.521904306349
2080-11-30 12:09:30,CACHE_FILLING,7130.335914076851
2080-11-30 12:09:45,CACHE_FILLING,7109.180549257174
2080-11-30 12:10:00,CACHE_FILLING,7008.648559839608
2080-11-30 12:10:15,CACHE_FILLING,6593.747480825823
2080-11-30 12:10:30,CACHE_FILLING,5986.193830821138
2080-11-30 12:10:45,CACHE_FILLING,6068.968642025459
2080-11-30 12:11:00,CACHE_FILLING,5869.374492128073
2080-11-30 12:11:15,CACHE_FILLING,5682.90166669564
2080-11-30 12:11:30,CACHE_FILLING,5539.082410012264
2080-11-30 12:11:45,CACHE_FILLING,5235.142230853345
2080-11-30 12:12:00,CACHE_FILLING,5114.326196392282
2080-11-30 12:12:15,CACHE_FILLING,5234.822685194661
2080-11-30 12:12:30,CACHE_FILLING,4815.895353630116
2080-11-30 12:12:45,CACHE_FILLING,4645.416244478231
2080-11-30 12:13:00,CACHE_FILLING,4591.671771563569
2080-11-30 12:13:15,CACHE_FILLING,4458.3612536377095
2080-11-30 12:13:30,CACHE_FILLING,4334.062582735832
2080-11-30 12:13:45,CACHE_FILLING,4287.003923053532
2080-11-30 12:14:00,CACHE_FILLING,4321.35627842103
2080-11-30 12:14:15,CACHE_FILLING,4629.362025056217
2080-11-30 12:14:30,CACHE_FILLING,4705.659931397428
2080-11-30 12:14:45,CACHE_FILLING,4672.23673555713
2080-11-30 12:15:00,CACHE_FILLING,4547.846134733063
2080-11-30 12:15:15,CACHE_FILLING,4596.461384716994
2080-11-30 12:15:30,CACHE_FILLING,4552.833025267287
2080-11-30 12:15:45,CACHE_FILLING,4588.457115196447
2080-11-30 12:16:00,CACHE_FILLING,4400.40094175562
2080-11-30 12:16:15,CACHE_FILLING,4124.477357700254
2080-11-30 12:16:30,CACHE_FILLING,4208.071268121462
2080-11-30 12:16:45,CACHE_FILLING,4245.600260044838
2080-11-30 12:17:00,CACHE_FILLING,4302.150148472709
2080-11-30 12:17:15,CACHE_FILLING,4505.841118019564
2080-11-30 12:17:30,CACHE_FILLING,4543.365706717921
2080-11-30 12:17:45,CACHE_FILLING,4547.157978658161
2080-11-30 12:18:00,CACHE_FILLING,4514.127003920748
2080-11-30 12:18:15,CACHE_FILLING,5070.957671409199
2080-11-30 12:18:30,CACHE_FILLING,5057.683050053624
2080-11-30 12:18:45,CACHE_FILLING,5061.012907908538
2080-11-30 12:19:00,CACHE_FILLING,5069.201179733934
2080-11-30 12:19:15,CACHE_FILLING,5133.277977494999
2080-11-30 12:19:30,CACHE_FILLING,5113.390751804022
2080-11-30 12:19:45,CACHE_FILLING,5066.503883366902
2080-11-30 12:20:00,CACHE_FILLING,4713.0484089353085
2080-11-30 12:20:15,CACHE_FILLING,4170.1488576102365
2080-11-30 12:20:30,CACHE_FILLING,4073.6321474761194
2080-11-30 12:20:45,CACHE_FILLING,3967.814458066498
2080-11-30 12:21:00,CACHE_FILLING,3930.928900916822
2080-11-30 12:21:15,CACHE_FILLING,3604.4314613187935
2080-11-30 12:21:30,CACHE_FILLING,3563.755717633164
2080-11-30 12:21:45,CACHE_FILLING,3660.966764177064
2080-11-30 12:22:00,CACHE_FILLING,3723.471623897048
2080-11-30 12:22:15,CACHE_FILLING,4187.091310137616
2080-11-30 12:22:30,CACHE_FILLING,4277.860173157037
2080-11-30 12:22:45,CACHE_FILLING,4334.485287067791
2080-11-30 12:23:00,CACHE_FILLING,4255.034188988178
2080-11-30 12:23:15,CACHE_FILLING,3905.071809218511
2080-11-30 12:23:30,CACHE_FILLING,3837.644911124144
2080-11-30 12:23:45,CACHE_FILLING,3822.9326015835454
2080-11-30 12:24:00,CACHE_FILLING,3884.736919386547
2080-11-30 12:24:15,CACHE_FILLING,3980.2263742606674
2080-11-30 12:24:30,CACHE_FILLING,4023.511822640437
2080-11-30 12:24:45,CACHE_FILLING,4004.5851116815
2080-11-30 12:25:00,CACHE_FILLING,3994.5972114549886
2080-11-30 12:25:15,CACHE_FILLING,3949.840595220972
2080-11-30 12:25:30,CACHE_FILLING,3922.602601904347
2080-11-30 12:25:45,CACHE_FILLING,3930.393749704344
2080-11-30 12:26:00,CACHE_FILLING,3970.052239023631
2080-11-30 12:26:15,CACHE_FILLING,4228.757200151078
2080-11-30 12:26:30,CACHE_FILLING,4289.512471932325
2080-11-30 12:26:45,CACHE_FILLING,4285.24175653187
2080-11-30 12:27:00,CACHE_FILLING,4290.792012816566
2080-11-30 12:27:15,CACHE_FILLING,4261.934080290565
2080-11-30 12:27:30,CACHE_FILLING,4297.082574863022
2080-11-30 12:27:45,CACHE_FILLING,4282.146331591657
2080-11-30 12:28:00,CACHE_FILLING,4276.563968292347
2080-11-30 12:28:15,CACHE_FILLING,4269.70742436516
2080-11-30 12:28:30,CACHE_FILLING,4253.557577116792
2080-11-30 12:28:45,CACHE_FILLING,4254.156061918861
2080-11-30 12:29:00,CACHE_FILLING,4219.673679289726
2080-11-30 12:29:15,CACHE_FILLING,4311.655835626062
2080-11-30 12:29:30,CACHE_FILLING,4296.211721381835
2080-11-30 12:29:45,CACHE_FILLING,4376.159781136857
2080-11-30 12:30:00,CACHE_FILLING,4525.524954837486
2080-11-30 12:30:15,CACHE_FILLING,4760.4389238365175
2080-11-30 12:30:30,CACHE_FILLING,4856.100307185849
2080-11-30 12:30:45,CACHE_FILLING,4702.617069841365
2080-11-30 12:31:00,CACHE_FILLING,4645.864461856888
2080-11-30 12:31:15,CACHE_FILLING,4594.07256905228
2080-11-30 12:31:30,CACHE_FILLING,4557.746252164234
2080-11-30 12:31:45,CACHE_FILLING,4552.417348295366
2080-11-30 12:32:00,CACHE_FILLING,4590.40223760243
2080-11-30 12:32:15,CACHE_FILLING,4854.480023149208
2080-11-30 12:32:30,CACHE_FILLING,5040.052283310772
2080-11-30 12:32:45,CACHE_FILLING,5000.789928092097
2080-11-30 12:33:00,CACHE_FILLING,4926.070761902873
2080-11-30 12:33:15,CACHE_FILLING,5289.199472992204
2080-11-30 12:33:30,CACHE_FILLING,5320.214178343668
2080-11-30 12:33:45,CACHE_FILLING,5328.842420792793
2080-11-30 12:34:00,CACHE_FILLING,5076.599834367068
2080-11-30 12:34:15,CACHE_FILLING,4812.367029692309
2080-11-30 12:34:30,CACHE_FILLING,4701.009450405412
2080-11-30 12:34:45,CACHE_FILLING,4515.046618575166
2080-11-30 12:35:00,CACHE_FILLING,4492.557662182143
2080-11-30 12:35:15,CACHE_FILLING,4582.143646563698
2080-11-30 12:35:30,CACHE_FILLING,4575.824419349575
2080-11-30 12:35:45,CACHE_FILLING,4537.272717648094
2080-11-30 12:36:00,CACHE_FILLING,4368.326642068272
2080-11-30 12:36:15,CACHE_FILLING,3711.221104833533
2080-11-30 12:36:30,CACHE_FILLING,3731.147670378362
2080-11-30 12:36:45,CACHE_FILLING,3701.941105548519
2080-11-30 12:37:00,CACHE_FILLING,3662.0707611961006
2080-11-30 12:37:15,CACHE_FILLING,3234.875919274173
2080-11-30 12:37:30,CACHE_FILLING,3199.765672163975
2080-11-30 12:37:45,CACHE_FILLING,3253.6805393877767
2080-11-30 12:38:00,CACHE_FILLING,3356.761993676661
2080-11-30 12:38:15,CACHE_FILLING,3992.7308519354633
2080-11-30 12:38:30,CACHE_FILLING,3972.347747035404
2080-11-30 12:38:45,CACHE_FILLING,3989.489931929537
2080-11-30 12:39:00,CACHE_FILLING,3992.333710529235
2080-11-30 12:39:15,CACHE_FILLING,3905.251083292984
2080-11-30 12:39:30,CACHE_FILLING,3929.517228939543
2080-11-30 12:39:45,CACHE_FILLING,3905.48720794526
2080-11-30 12:40:00,CACHE_FILLING,3896.763809724798
2080-11-30 12:40:15,CACHE_FILLING,3732.966652254115
2080-11-30 12:40:30,CACHE_FILLING,3659.30107463132
2080-11-30 12:40:45,CACHE_FILLING,3681.302532337486
2080-11-30 12:41:00,CACHE_FILLING,3717.1230469065417
2080-11-30 12:41:15,CACHE_FILLING,3791.917342655013
2080-11-30 12:41:30,CACHE_FILLING,3832.679988482528
2080-11-30 12:41:45,CACHE_FILLING,3867.2448006858754
2080-11-30 12:42:00,CACHE_FILLING,3908.9240779728448
2080-11-30 12:42:15,CACHE_FILLING,4694.633251405277
2080-11-30 12:42:30,CACHE_FILLING,4984.938634753152
2080-11-30 12:42:45,CACHE_FILLING,5009.2627933622025
2080-11-30 12:43:00,CACHE_FILLING,4766.447587039039
2080-11-30 12:43:15,CACHE_FILLING,4679.530481934108
2080-11-30 12:43:30,CACHE_FILLING,4591.570655680084
2080-11-30 12:43:45,CACHE_FILLING,4563.974946965992
2080-11-30 12:44:00,CACHE_FILLING,4444.8801136092125
2080-11-30 12:44:15,CACHE_FILLING,4355.564760118253
2080-11-30 12:44:30,CACHE_FILLING,4296.204916995742
2080-11-30 12:44:45,CACHE_FILLING,4246.840424192674
2080-11-30 12:45:00,CACHE_FILLING,4276.356542959399
2080-11-30 12:45:15,CACHE_FILLING,4265.483524201563
2080-11-30 12:45:30,CACHE_FILLING,4250.7982057955405
2080-11-30 12:45:45,CACHE_FILLING,4259.823690635481
2080-11-30 12:46:00,CACHE_FILLING,4136.07083063328
2080-11-30 12:46:15,CACHE_FILLING,3874.534472519499
2080-11-30 12:46:30,CACHE_FILLING,3931.944599241617
2080-11-30 12:46:45,CACHE_FILLING,3974.3204532448262
2080-11-30 12:47:00,CACHE_FILLING,3924.927391058607
2080-11-30 12:47:15,CACHE_FILLING,4228.528539478471
2080-11-30 12:47:30,CACHE_FILLING,4103.553812560542
2080-11-30 12:47:45,CACHE_FILLING,4026.8572371572423
2080-11-30 12:48:00,CACHE_FILLING,3929.6948807451663
2080-11-30 12:48:15,CACHE_FILLING,3790.620826548776
2080-11-30 12:48:30,CACHE_FILLING,3800.0087562816175
2080-11-30 12:48:45,CACHE_FILLING,3786.9397310532886
2080-11-30 12:49:00,CACHE_FILLING,3760.894495569159
2080-11-30 12:49:15,CACHE_FILLING,3808.151132897848
2080-11-30 12:49:30,CACHE_FILLING,3767.252346867253
2080-11-30 12:49:45,CACHE_FILLING,3759.073564932068
2080-11-30 12:50:00,CACHE_FILLING,3767.3821570234873
2080-11-30 12:50:15,CACHE_FILLING,3553.074411629945
2080-11-30 12:50:30,CACHE_FILLING,3610.902034867817
2080-11-30 12:50:45,CACHE_FILLING,3594.6543656464705
2080-11-30 12:51:00,CACHE_FILLING,3632.439222359013
2080-11-30 12:51:15,CACHE_FILLING,3776.580701001577
2080-11-30 12:51:30,CACHE_FILLING,3786.946750069809
2080-11-30 12:51:45,CACHE_FILLING,3796.821662539944
2080-11-30 12:52:00,CACHE_FILLING,3769.326292867331
2080-11-30 12:52:15,CACHE_FILLING,3997.3198975185433
2080-11-30 12:52:30,CACHE_FILLING,4143.8941509708375
2080-11-30 12:52:45,CACHE_FILLING,4112.960311186615
2080-11-30 12:53:00,CACHE_FILLING,4037.8797065149065
2080-11-30 12:53:15,CACHE_FILLING,3801.982044774447
2080-11-30 12:53:30,CACHE_FILLING,3731.690392390312
2080-11-30 12:53:45,CACHE_FILLING,3705.782378299463
2080-11-30 12:54:00,CACHE_FILLING,3644.209390413432
2080-11-30 12:54:15,CACHE_FILLING,2794.3632279386893
2080-11-30 12:54:30,CACHE_FILLING,2943.683895125321
2080-11-30 12:54:45,CACHE_FILLING,2995.611886243805
2080-11-30 12:55:00,CACHE_FILLING,3076.1507919473584
2080-11-30 12:55:15,CACHE_FILLING,3723.445613530291
2080-11-30 12:55:30,CACHE_FILLING,3719.227868815983
2080-11-30 12:55:45,CACHE_FILLING,3794.396131329717
2080-11-30 12:56:00,CACHE_FILLING,3741.807926125954
2080-11-30 12:56:15,CACHE_FILLING,3189.713116511929
2080-11-30 12:56:30,CACHE_FILLING,3201.5755831215206
2080-11-30 12:56:45,CACHE_FILLING,3291.8464460736977
2080-11-30 12:57:00,CACHE_FILLING,3302.699430867588
2080-11-30 12:57:15,CACHE_FILLING,3538.6243639912072
2080-11-30 12:57:30,CACHE_FILLING,3616.583572674232
2080-11-30 12:57:45,CACHE_FILLING,3667.5596485694114
2080-11-30 12:58:00,CACHE_FILLING,3678.30861321152
2080-11-30 12:58:15,CACHE_FILLING,4464.879246723801
2080-11-30 12:58:30,CACHE_FILLING,4561.947384299754
2080-11-30 12:58:45,CACHE_FILLING,4588.056284217701
2080-11-30 12:59:00,CACHE_FILLING,4307.413455702557
2080-11-30 12:59:15,CACHE_FILLING,3851.078466079109
2080-11-30 12:59:30,CACHE_FILLING,3798.976942418336
2080-11-30 12:59:45,CACHE_FILLING,3767.587616490238
2080-11-30 13:00:00,CACHE_FILLING,3789.224297679204
2080-11-30 13:00:15,CACHE_FILLING,3766.91244798913
2080-11-30 13:00:30,CACHE_FILLING,3765.5440432272258
2080-11-30 13:00:45,CACHE_FILLING,3775.945978050245
2080-11-30 13:01:00,CACHE_FILLING,3789.5729286148735
2080-11-30 13:01:15,CACHE_FILLING,3732.325389046985
2080-11-30 13:01:30,CACHE_FILLING,3761.062752534453
2080-11-30 13:01:45,CACHE_FILLING,3755.2981698659137
2080-11-30 13:02:00,CACHE_FILLING,3735.854735524728
2080-11-30 13:02:15,CACHE_FILLING,3654.064572182721
2080-11-30 13:02:30,CACHE_FILLING,3715.259853477392
2080-11-30 13:02:45,CACHE_FILLING,3713.6815017580752
2080-11-30 13:03:00,CACHE_FILLING,3825.883297673323
2080-11-30 13:03:15,CACHE_FILLING,3871.241674704997
2080-11-30 13:03:30,CACHE_FILLING,4588.266834232695
2080-11-30 13:03:45,CACHE_FILLING,4632.584544456627
2080-11-30 13:04:00,CACHE_FILLING,4356.405954712936
2080-11-30 13:04:15,CACHE_FILLING,4396.416831409284
2080-11-30 13:04:30,CACHE_FILLING,4271.888844127117
2080-11-30 13:04:45,CACHE_FILLING,4215.579182226146
2080-11-30 13:05:00,CACHE_FILLING,4176.390974704244
2080-11-30 13:05:15,CACHE_FILLING,4104.123934851942
2080-11-30 13:05:30,CACHE_FILLING,3886.345959870999
2080-11-30 13:05:45,CACHE_FILLING,3919.342733939453
2080-11-30 13:06:00,CACHE_FILLING,3964.542661450011
2080-11-30 13:06:15,CACHE_FILLING,3960.577718777997
2080-11-30 13:06:30,CACHE_FILLING,4213.137870873105
2080-11-30 13:06:45,CACHE_FILLING,4229.3632552553145
2080-11-30 13:07:00,CACHE_FILLING,4160.910022189678
2080-11-30 13:07:15,CACHE_FILLING,3382.777451135395
2080-11-30 13:07:30,CACHE_FILLING,3485.9908994044167
2080-11-30 13:07:45,CACHE_FILLING,3393.2033381255856
2080-11-30 13:08:00,CACHE_FILLING,3496.6541056906626
2080-11-30 13:08:15,CACHE_FILLING,4044.76059295178
2080-11-30 13:08:30,CACHE_FILLING,4008.243174329318
2080-11-30 13:08:45,CACHE_FILLING,3972.982419308772
2080-11-30 13:09:00,CACHE_FILLING,4069.5714262949095
2080-11-30 13:09:15,CACHE_FILLING,4083.372784837656
2080-11-30 13:09:30,CACHE_FILLING,4301.256245948514
2080-11-30 13:09:45,CACHE_FILLING,4330.392524802351
2080-11-30 13:10:00,CACHE_FILLING,4332.712966445091
2080-11-30 13:10:15,CACHE_FILLING,4325.015925288514
2080-11-30 13:10:30,CACHE_FILLING,4324.707126191878
2080-11-30 13:10:45,CACHE_FILLING,4320.086987876796
2080-11-30 13:11:00,CACHE_FILLING,4329.435294336133
2080-11-30 13:11:15,CACHE_FILLING,4279.965912645577
2080-11-30 13:11:30,CACHE_FILLING,3918.801824003797
2080-11-30 13:11:45,CACHE_FILLING,3972.46272773151
2080-11-30 13:12:00,CACHE_FILLING,3890.2119969469127
2080-11-30 13:12:15,CACHE_FILLING,4178.036171914426
2080-11-30 13:12:30,CACHE_FILLING,4183.690829545345
2080-11-30 13:12:45,CACHE_FILLING,4190.08742480785
2080-11-30 13:13:00,CACHE_FILLING,4166.423696500223
2080-11-30 13:13:15,CACHE_FILLING,3886.233514370692
2080-11-30 13:13:30,CACHE_FILLING,3982.12456425452
2080-11-30 13:13:45,CACHE_FILLING,3982.0655142770174
2080-11-30 13:14:00,CACHE_FILLING,3952.117751746872
2080-11-30 13:14:15,CACHE_FILLING,4175.560169907234
2080-11-30 13:14:30,CACHE_FILLING,3987.043802023594
2080-11-30 13:14:45,CACHE_FILLING,3986.2974207182806
2080-11-30 13:15:00,CACHE_FILLING,3692.051379429705
2080-11-30 13:15:15,CACHE_FILLING,1912.2774209401716
2080-11-30 13:15:30,CACHE_FILLING,1789.1726824947075
2080-11-30 13:15:45,CACHE_FILLING,1592.982475042108
2080-11-30 13:16:00,CACHE_FILLING,2280.9184327911425
