Time,openeuler-home,openeuler-root,openeuler-swap,sda,source,Minutes
2025-05-17 16:59:45,2365440,2871296,0,7155712,baseline,0.0
2025-05-17 17:00:00,2365440,2666496,0,7155712,baseline,0.25
2025-05-17 17:00:15,2365440,2666496,0,5738496,baseline,0.5
2025-05-17 17:00:30,2031616,2962487,299,5839103,baseline,0.75
2025-05-17 17:00:45,2031616,3129633,299,5668244,baseline,1.0
2025-05-17 17:01:00,2031616,3140889,299,5320224,baseline,1.25
2025-05-17 17:01:15,1393577,3171159,299,5238928,baseline,1.5
2025-05-17 17:01:30,1393577,4061005,299,4491576,baseline,1.75
2025-05-17 17:01:45,1353816,4179309,299,4398532,baseline,2.0
2025-05-17 17:02:00,1353816,4310989,299,4908694,baseline,2.25
2025-05-17 17:02:15,1396746,4674655,299,4943428,baseline,2.5
2025-05-17 17:02:30,911360,4694094,299,5683064,baseline,2.75
2025-05-17 17:02:45,911360,4682427,299,6008970,baseline,3.0
2025-05-17 17:03:00,911360,4678197,299,5940917,baseline,3.25
2025-05-17 17:03:15,1212416,4625080,299,5961217,baseline,3.5
2025-05-17 17:03:30,1073152,4622164,299,5961267,baseline,3.75
2025-05-17 17:03:45,1073152,4604022,299,5961961,baseline,4.0
2025-05-17 17:04:00,1248922,4604022,299,5979007,baseline,4.25
2025-05-17 17:04:15,1253020,4611415,299,5997601,baseline,4.5
2025-05-17 17:04:30,1239030,4878584,299,6148656,baseline,4.75
2025-05-17 17:04:45,1291495,4940967,299,6213977,baseline,5.0
2025-05-17 17:05:00,1318326,4972886,299,6194175,baseline,5.25
2025-05-17 17:05:15,1350065,4978164,299,6194830,baseline,5.5
2025-05-17 17:05:30,1342358,5148977,299,6225904,baseline,5.75
2025-05-17 17:05:45,1293407,5167702,299,6195808,baseline,6.0
2025-05-17 17:06:00,1228926,5022448,299,6116521,baseline,6.25
2025-05-17 17:06:15,1193253,4989970,299,6003236,baseline,6.5
2025-05-17 17:06:30,1184274,4651151,299,5713332,baseline,6.75
2025-05-17 17:06:45,1100153,4597697,299,5602482,baseline,7.0
2025-05-17 17:07:00,1074854,4517178,299,5483515,baseline,7.25
2025-05-17 17:07:15,1047756,4517178,299,5479109,baseline,7.5
2025-05-17 17:07:30,1047825,4441819,299,5515545,baseline,7.75
2025-05-17 17:07:45,1043248,4415546,299,5530851,baseline,8.0
2025-05-17 17:08:00,1043248,4403544,299,5444704,baseline,8.25
2025-05-17 17:08:15,1043273,4403544,299,5442504,baseline,8.5
2025-05-17 17:08:30,1095707,4465721,299,5359671,baseline,8.75
2025-05-17 17:08:45,1139638,4490056,299,5305461,baseline,9.0
2025-05-17 17:09:00,1161861,4504289,299,5311783,baseline,9.25
2025-05-17 17:09:15,1132274,4504289,299,5318945,baseline,9.5
2025-05-17 17:09:30,1103536,4487158,299,5430702,baseline,9.75
2025-05-17 17:09:45,1069154,4491063,299,5462240,baseline,10.0
2025-05-17 17:10:00,747607,4511911,299,5528377,baseline,10.25
2025-05-17 17:10:15,726846,4522578,299,5545356,baseline,10.5
2025-05-17 17:10:30,729181,4762964,299,5677986,baseline,10.75
2025-05-17 17:10:45,727720,4796561,299,5706442,baseline,11.0
2025-05-17 17:11:00,931652,4738693,299,5612130,baseline,11.25
2025-05-17 17:11:15,971590,4698735,299,5586924,baseline,11.5
2025-05-17 17:11:30,944991,4647505,299,5528100,baseline,11.75
2025-05-17 17:11:45,926113,4639469,299,5498904,baseline,12.0
2025-05-17 17:12:00,828250,4618365,299,5495291,baseline,12.25
2025-05-17 17:12:15,812169,4618365,299,5493646,baseline,12.5
2025-05-17 17:12:30,834072,4793294,299,5495279,baseline,12.75
2025-05-17 17:12:45,836063,4791029,299,5499270,baseline,13.0
2025-05-17 17:13:00,919649,4688696,299,5551584,baseline,13.25
2025-05-17 17:13:15,943332,4649930,299,5540290,baseline,13.5
2025-05-17 17:13:30,939593,4054158,299,5394441,baseline,13.75
2025-05-17 17:13:45,941253,3922590,299,5327515,baseline,14.0
2025-05-17 17:14:00,978474,3861355,299,4733106,baseline,14.25
2025-05-17 17:14:15,983713,3847228,299,4676041,baseline,14.5
2025-05-17 17:14:30,966532,3482752,299,4592640,baseline,14.75
2025-05-17 17:14:45,632832,3507188,299,4592640,baseline,15.0
2025-05-17 17:15:00,632832,3690166,299,4592640,baseline,15.25
2025-05-17 17:15:15,632832,3696651,299,4592640,baseline,15.5
2025-05-17 17:15:30,632832,4602424,299,5705728,baseline,15.75
2025-05-17 17:15:45,1159168,4707040,299,5705728,baseline,16.0
2025-05-17 17:16:00,1159168,4683432,299,5705728,baseline,16.25
2025-05-17 17:16:15,1708032,4682754,299,5391446,baseline,16.5
2025-05-17 17:16:30,1708032,4673775,299,10818560,baseline,16.75
2025-05-17 17:16:45,6551552,4580221,299,10818560,baseline,17.0
2025-05-17 17:17:00,6551552,4568976,299,10818560,baseline,17.25
2025-05-17 17:17:15,6551552,4516058,299,10818560,baseline,17.5
2025-05-17 17:17:30,6551552,4516058,299,5061632,baseline,17.75
2025-05-17 17:17:45,794624,4505665,299,5061632,baseline,18.0
2025-05-17 17:18:00,794624,4485675,299,5061632,baseline,18.25
2025-05-17 17:18:15,794624,4424211,299,5061632,baseline,18.5
2025-05-17 17:18:30,794624,4408206,299,4893696,baseline,18.75
2025-05-17 17:18:45,794624,4311891,299,4893696,baseline,19.0
2025-05-17 17:19:00,991232,4281219,299,4893696,baseline,19.25
2025-05-17 17:19:15,991232,4296382,299,4893696,baseline,19.5
2025-05-17 17:19:30,991232,4296382,299,5410816,baseline,19.75
2025-05-17 17:19:45,952070,4720116,299,5410816,baseline,20.0
2025-05-17 17:20:00,953441,4726939,299,5410816,baseline,20.25
2025-05-17 17:20:15,945075,4702478,299,5507265,baseline,20.5
2025-05-17 17:20:30,919730,4701963,299,5495960,baseline,20.75
2025-05-17 17:20:45,841638,4748205,299,5815980,baseline,21.0
2025-05-17 17:21:00,801391,4740172,299,5862268,baseline,21.25
2025-05-17 17:21:15,693398,4680639,299,5705504,baseline,21.5
2025-05-17 17:21:30,695786,4678815,299,5557421,baseline,21.75
2025-05-17 17:21:45,771357,4678815,299,4980682,baseline,22.0
2025-05-17 17:22:00,776035,4637218,299,4923575,baseline,22.25
