Time,mem_available,source,Minutes
2025-07-16 19:00:15,15445808,cache_filling,0.0
2025-07-16 19:00:30,15445808,cache_filling,0.25
2025-07-16 19:00:45,14765172,cache_filling,0.5
2025-07-16 19:01:00,14775357,cache_filling,0.75
2025-07-16 19:01:15,14615094,cache_filling,1.0
2025-07-16 19:01:30,14394687,cache_filling,1.25
2025-07-16 19:01:45,14341407,cache_filling,1.5
2025-07-16 19:02:00,14188013,cache_filling,1.75
2025-07-16 19:02:15,13966342,cache_filling,2.0
2025-07-16 19:02:30,13817070,cache_filling,2.25
2025-07-16 19:02:45,13780761,cache_filling,2.5
2025-07-16 19:03:00,13399592,cache_filling,2.75
2025-07-16 19:03:15,13226918,cache_filling,3.0
2025-07-16 19:03:30,13174241,cache_filling,3.25
2025-07-16 19:03:45,13116781,cache_filling,3.5
2025-07-16 19:04:00,12954383,cache_filling,3.75
2025-07-16 19:04:15,12858934,cache_filling,4.0
2025-07-16 19:04:30,12855086,cache_filling,4.25
2025-07-16 19:04:45,12853509,cache_filling,4.5
2025-07-16 19:05:00,12743923,cache_filling,4.75
2025-07-16 19:05:15,12663329,cache_filling,5.0
2025-07-16 19:05:30,12528112,cache_filling,5.25
2025-07-16 19:05:45,12491726,cache_filling,5.5
2025-07-16 19:06:00,12225213,cache_filling,5.75
2025-07-16 19:06:15,12080655,cache_filling,6.0
2025-07-16 19:06:30,11955559,cache_filling,6.25
2025-07-16 19:06:45,11955559,cache_filling,6.5
2025-07-16 19:07:00,11801143,cache_filling,6.75
2025-07-16 19:07:15,11744610,cache_filling,7.0
2025-07-16 19:07:30,11670175,cache_filling,7.25
2025-07-16 19:07:45,11620561,cache_filling,7.5
2025-07-16 19:08:00,11553663,cache_filling,7.75
2025-07-16 19:08:15,11474445,cache_filling,8.0
2025-07-16 19:08:30,11429846,cache_filling,8.25
2025-07-16 19:08:45,11419764,cache_filling,8.5
2025-07-16 19:09:00,11337142,cache_filling,8.75
2025-07-16 19:09:15,11250077,cache_filling,9.0
2025-07-16 19:09:30,11229215,cache_filling,9.25
2025-07-16 19:09:45,11229215,cache_filling,9.5
2025-07-16 19:10:00,11177630,cache_filling,9.75
2025-07-16 19:10:15,11165067,cache_filling,10.0
2025-07-16 19:10:30,11153395,cache_filling,10.25
2025-07-16 19:10:45,11150244,cache_filling,10.5
2025-07-16 19:11:00,11150325,cache_filling,10.75
2025-07-16 19:11:15,11143126,cache_filling,11.0
2025-07-16 19:11:30,11131753,cache_filling,11.25
2025-07-16 19:11:45,11131753,cache_filling,11.5
2025-07-16 19:12:00,11035564,cache_filling,11.75
2025-07-16 19:12:15,10995772,cache_filling,12.0
2025-07-16 19:12:30,10998807,cache_filling,12.25
2025-07-16 19:12:45,10998807,cache_filling,12.5
2025-07-16 19:13:00,10981382,cache_filling,12.75
2025-07-16 19:13:15,10946435,cache_filling,13.0
2025-07-16 19:13:30,10906862,cache_filling,13.25
2025-07-16 19:13:45,10906862,cache_filling,13.5
2025-07-16 19:14:00,10783955,cache_filling,13.75
2025-07-16 19:14:15,10717483,cache_filling,14.0
2025-07-16 19:14:30,10706299,cache_filling,14.25
2025-07-16 19:14:45,10706299,cache_filling,14.5
2025-07-16 19:15:00,10699010,cache_filling,14.75
2025-07-16 19:15:15,10687898,cache_filling,15.0
2025-07-16 19:15:30,10687898,cache_filling,15.25
2025-07-16 19:15:45,10687898,cache_filling,15.5
2025-07-16 19:16:00,10667505,cache_filling,15.75
2025-07-16 19:16:15,10658735,cache_filling,16.0
2025-07-16 19:16:30,10640448,cache_filling,16.25
2025-07-16 19:16:45,10614183,cache_filling,16.5
2025-07-16 19:17:00,10553967,cache_filling,16.75
2025-07-16 19:17:15,10496737,cache_filling,17.0
2025-07-16 19:17:30,10442201,cache_filling,17.25
2025-07-16 19:17:45,10428236,cache_filling,17.5
2025-07-16 19:18:00,10315044,cache_filling,17.75
2025-07-16 19:18:15,10276608,cache_filling,18.0
2025-07-16 19:18:30,10251226,cache_filling,18.25
2025-07-16 19:18:45,10251226,cache_filling,18.5
2025-07-16 19:19:00,10213918,cache_filling,18.75
2025-07-16 19:19:15,10184250,cache_filling,19.0
2025-07-16 19:19:30,10145307,cache_filling,19.25
2025-07-16 19:19:45,10145307,cache_filling,19.5
2025-07-16 19:20:00,10126903,cache_filling,19.75
2025-07-16 19:20:15,10126903,cache_filling,20.0
2025-07-16 19:20:30,10130938,cache_filling,20.25
2025-07-16 19:20:45,10130938,cache_filling,20.5
2025-07-16 19:21:00,10128742,cache_filling,20.75
2025-07-16 19:21:15,10128742,cache_filling,21.0
2025-07-16 19:21:30,10130938,cache_filling,21.25
2025-07-16 19:21:45,10130938,cache_filling,21.5
2025-07-16 19:22:00,10126903,cache_filling,21.75
2025-07-16 19:22:15,10126903,cache_filling,22.0
2025-07-16 19:22:30,10130938,cache_filling,22.25
2025-07-16 19:22:45,10130938,cache_filling,22.5
2025-07-16 19:23:00,10126903,cache_filling,22.75
2025-07-16 19:23:15,10118005,cache_filling,23.0
2025-07-16 19:23:30,10117893,cache_filling,23.25
2025-07-16 19:23:45,10117893,cache_filling,23.5
2025-07-16 19:24:00,10099361,cache_filling,23.75
2025-07-16 19:24:15,10060375,cache_filling,24.0
2025-07-16 19:24:30,10051540,cache_filling,24.25
2025-07-16 19:24:45,10051540,cache_filling,24.5
2025-07-16 19:25:00,10018249,cache_filling,24.75
2025-07-16 19:25:15,10018249,cache_filling,25.0
2025-07-16 19:25:30,10033074,cache_filling,25.25
2025-07-16 19:25:45,10033074,cache_filling,25.5
2025-07-16 19:26:00,10029039,cache_filling,25.75
2025-07-16 19:26:15,10023870,cache_filling,26.0
2025-07-16 19:26:30,10025498,cache_filling,26.25
2025-07-16 19:26:45,10028731,cache_filling,26.5
2025-07-16 19:27:00,10018034,cache_filling,26.75
2025-07-16 19:27:15,10018034,cache_filling,27.0
2025-07-16 19:27:30,10028731,cache_filling,27.25
2025-07-16 19:27:45,10019009,cache_filling,27.5
2025-07-16 19:28:00,9989139,cache_filling,27.75
2025-07-16 19:28:15,9989139,cache_filling,28.0
2025-07-16 19:28:30,9979146,cache_filling,28.25
2025-07-16 19:28:45,9979146,cache_filling,28.5
2025-07-16 19:29:00,9705356,cache_filling,28.75
2025-07-16 19:29:15,9705356,cache_filling,29.0
2025-07-16 19:29:30,9675352,cache_filling,29.25
2025-07-16 19:29:45,9613634,cache_filling,29.5
2025-07-16 19:30:00,9613634,cache_filling,29.75
2025-07-16 19:30:15,9613634,cache_filling,30.0
2025-07-16 19:30:30,9613634,cache_filling,30.25
2025-07-16 19:30:45,7452712,cache_filling,30.5
