Time,openeuler-home,openeuler-root,openeuler-swap,sda,source,Minutes
2025-05-17 16:59:45,2365440,2871296,0,7155712,baseline,0.0
2025-05-17 17:00:00,2365440,2666496,0,7155712,baseline,0.25
2025-05-17 17:00:15,2365440,2666496,0,5738496,baseline,0.5
2025-05-17 17:00:30,2031616,2909124,0,5836817,baseline,0.75
2025-05-17 17:00:45,2031616,3059293,0,5752848,baseline,1.0
2025-05-17 17:01:00,2031616,3059293,0,5296097,baseline,1.25
2025-05-17 17:01:15,1646100,3077864,0,5296097,baseline,1.5
2025-05-17 17:01:30,1646100,3994430,0,4631395,baseline,1.75
2025-05-17 17:01:45,1480438,4114939,0,4538083,baseline,2.0
2025-05-17 17:02:00,1462464,4365314,0,4862278,baseline,2.25
2025-05-17 17:02:15,1380727,4678625,0,4894660,baseline,2.5
2025-05-17 17:02:30,911360,4704378,0,5562038,baseline,2.75
2025-05-17 17:02:45,911360,4688618,0,5881870,baseline,3.0
2025-05-17 17:03:00,911360,4688618,0,5956049,baseline,3.25
2025-05-17 17:03:15,1212416,4629201,0,5958473,baseline,3.5
2025-05-17 17:03:30,1073152,4641239,0,5973174,baseline,3.75
2025-05-17 17:03:45,1073152,4615497,0,5986258,baseline,4.0
2025-05-17 17:04:00,1256656,4615497,0,6032682,baseline,4.25
2025-05-17 17:04:15,1266371,4616279,0,6061422,baseline,4.5
2025-05-17 17:04:30,1265634,4838894,0,6126662,baseline,4.75
2025-05-17 17:04:45,1355271,4872903,0,6191909,baseline,5.0
2025-05-17 17:05:00,1390768,4879233,0,6194625,baseline,5.25
2025-05-17 17:05:15,1349252,4885803,0,6194781,baseline,5.5
2025-05-17 17:05:30,1341056,5193599,0,6235167,baseline,5.75
2025-05-17 17:05:45,1280073,5230864,0,6201704,baseline,6.0
2025-05-17 17:06:00,1268936,5074623,0,6093074,baseline,6.25
2025-05-17 17:06:15,1246522,5052884,0,5965747,baseline,6.5
2025-05-17 17:06:30,1246522,4621094,0,5615875,baseline,6.75
2025-05-17 17:06:45,1073886,4570028,0,5585105,baseline,7.0
2025-05-17 17:07:00,1067367,4493119,0,5543978,baseline,7.25
2025-05-17 17:07:15,1042267,4493119,0,5548602,baseline,7.5
2025-05-17 17:07:30,1042267,4402638,0,5518801,baseline,7.75
2025-05-17 17:07:45,1041198,4404850,0,5522577,baseline,8.0
2025-05-17 17:08:00,1041556,4403722,0,5453489,baseline,8.25
2025-05-17 17:08:15,1041243,4403722,0,5439139,baseline,8.5
2025-05-17 17:08:30,1089366,4446882,0,5373716,baseline,8.75
2025-05-17 17:08:45,1165912,4457491,0,5330706,baseline,9.0
2025-05-17 17:09:00,1164975,4454038,0,5329361,baseline,9.25
2025-05-17 17:09:15,1103965,4454038,0,5341513,baseline,9.5
2025-05-17 17:09:30,1059283,4459761,0,5446308,baseline,9.75
2025-05-17 17:09:45,1041661,4462373,0,5467539,baseline,10.0
2025-05-17 17:10:00,806690,4466400,0,5547500,baseline,10.25
2025-05-17 17:10:15,755204,4468787,0,5565310,baseline,10.5
2025-05-17 17:10:30,718360,4777965,0,5692397,baseline,10.75
2025-05-17 17:10:45,719636,4809055,0,5683406,baseline,11.0
2025-05-17 17:11:00,941658,4721021,0,5565910,baseline,11.25
2025-05-17 17:11:15,971555,4715934,0,5539753,baseline,11.5
2025-05-17 17:11:30,962115,4666945,0,5465321,baseline,11.75
2025-05-17 17:11:45,960804,4658761,0,5494138,baseline,12.0
2025-05-17 17:12:00,823627,4653367,0,5503988,baseline,12.25
2025-05-17 17:12:15,800127,4653367,0,5502852,baseline,12.5
2025-05-17 17:12:30,826211,4790940,0,5511407,baseline,12.75
2025-05-17 17:12:45,826211,4786963,0,5523587,baseline,13.0
2025-05-17 17:13:00,917089,4658715,0,5550078,baseline,13.25
2025-05-17 17:13:15,935528,4632188,0,5543116,baseline,13.5
2025-05-17 17:13:30,955409,4012867,0,5380772,baseline,13.75
2025-05-17 17:13:45,956558,3980358,0,5257576,baseline,14.0
2025-05-17 17:14:00,970980,3909481,0,4748683,baseline,14.25
2025-05-17 17:14:15,978709,3901691,0,4702911,baseline,14.5
2025-05-17 17:14:30,971601,3584887,0,4592640,baseline,14.75
2025-05-17 17:14:45,632832,3565326,0,4592640,baseline,15.0
2025-05-17 17:15:00,632832,3693970,0,4592640,baseline,15.25
2025-05-17 17:15:15,632832,3708017,0,4592640,baseline,15.5
2025-05-17 17:15:30,632832,4535994,0,5705728,baseline,15.75
2025-05-17 17:15:45,1159168,4686167,0,5705728,baseline,16.0
2025-05-17 17:16:00,1159168,4653673,0,5705728,baseline,16.25
2025-05-17 17:16:15,1708032,4653673,0,5339576,baseline,16.5
2025-05-17 17:16:30,1708032,4653673,0,10818560,baseline,16.75
2025-05-17 17:16:45,6551552,4565583,0,10818560,baseline,17.0
2025-05-17 17:17:00,6551552,4550920,0,10818560,baseline,17.25
2025-05-17 17:17:15,6551552,4474681,0,10818560,baseline,17.5
2025-05-17 17:17:30,6551552,4474431,0,5061632,baseline,17.75
2025-05-17 17:17:45,794624,4480232,0,5061632,baseline,18.0
2025-05-17 17:18:00,794624,4472039,0,5061632,baseline,18.25
2025-05-17 17:18:15,794624,4445595,0,5061632,baseline,18.5
2025-05-17 17:18:30,794624,4442768,0,4893696,baseline,18.75
2025-05-17 17:18:45,794624,4310734,0,4893696,baseline,19.0
2025-05-17 17:19:00,991232,4291451,0,4893696,baseline,19.25
2025-05-17 17:19:15,991232,4262454,0,4893696,baseline,19.5
2025-05-17 17:19:30,991232,4262454,0,5410816,baseline,19.75
2025-05-17 17:19:45,957421,4699508,0,5410816,baseline,20.0
2025-05-17 17:20:00,956438,4736856,0,5410816,baseline,20.25
2025-05-17 17:20:15,951773,4675070,0,5632839,baseline,20.5
2025-05-17 17:20:30,923574,4675070,0,5646076,baseline,20.75
2025-05-17 17:20:45,862049,4733076,0,5846425,baseline,21.0
2025-05-17 17:21:00,820148,4737775,0,5873622,baseline,21.25
2025-05-17 17:21:15,706378,4702009,0,5612439,baseline,21.5
2025-05-17 17:21:30,700288,4699954,0,5446828,baseline,21.75
2025-05-17 17:21:45,737150,4699954,0,4977637,baseline,22.0
2025-05-17 17:22:00,737150,4680363,0,4922162,baseline,22.25
