Time,openeuler-home,openeuler-root,openeuler-swap,sda,source,Minutes
2025-05-17 16:59:45,1019904,4079616,0.0,5488640,threadfull,0.0
2025-05-17 17:00:00,1019904,5050368,0.0,5488640,threadfull,0.25
2025-05-17 17:00:15,1019904,5050368,0.0,5488640,threadfull,0.5
2025-05-17 17:00:30,940622,4950122,1148002.562450841,5739314,threadfull,0.75
2025-05-17 17:00:45,940622,4880096,1148002.562450841,5722722,threadfull,1.0
2025-05-17 17:01:00,808960,4880096,1148002.562450841,5828174,threadfull,1.25
2025-05-17 17:01:15,808960,4815127,1148002.562450841,5865226,threadfull,1.5
2025-05-17 17:01:30,808960,4788606,1148002.562450841,5870051,threadfull,1.75
2025-05-17 17:01:45,1128448,4742967,1148002.562450841,5872748,threadfull,2.0
2025-05-17 17:02:00,1128448,4741360,1148002.562450841,5916781,threadfull,2.25
2025-05-17 17:02:15,1128448,4713689,1148002.562450841,5904031,threadfull,2.5
2025-05-17 17:02:30,1128448,4675123,1148002.562450841,5854014,threadfull,2.75
2025-05-17 17:02:45,1128448,4645442,1148002.562450841,5817572,threadfull,3.0
2025-05-17 17:03:00,876544,4641212,1148002.562450841,5585018,threadfull,3.25
2025-05-17 17:03:15,876544,4427310,1148002.562450841,5488914,threadfull,3.5
2025-05-17 17:03:30,876544,4369912,1148002.562450841,5446230,threadfull,3.75
2025-05-17 17:03:45,878936,4374392,1148002.562450841,5451535,threadfull,4.0
2025-05-17 17:04:00,852529,4374392,1148002.562450841,5245987,threadfull,4.25
2025-05-17 17:04:15,847710,4478886,1148002.562450841,5235976,threadfull,4.5
2025-05-17 17:04:30,845291,4469141,1148002.562450841,5126491,threadfull,4.75
2025-05-17 17:04:45,844824,4390750,1148002.562450841,5126491,threadfull,5.0
2025-05-17 17:05:00,842923,4388344,1148002.562450841,5088829,threadfull,5.25
2025-05-17 17:05:15,804456,4154073,1148002.562450841,5072946,threadfull,5.5
2025-05-17 17:05:30,784362,4140850,1148002.562450841,5062272,threadfull,5.75
2025-05-17 17:05:45,768570,4148511,1148002.562450841,5063004,threadfull,6.0
2025-05-17 17:06:00,733512,4154859,1148002.562450841,5082083,threadfull,6.25
2025-05-17 17:06:15,722080,4271587,1148002.562450841,5077691,threadfull,6.5
2025-05-17 17:06:30,724275,4293088,1148002.562450841,5014159,threadfull,6.75
2025-05-17 17:06:45,724275,4341194,1148002.562450841,5011431,threadfull,7.0
2025-05-17 17:07:00,723595,4341729,1148002.562450841,4818473,threadfull,7.25
2025-05-17 17:07:15,715075,4344698,1148002.562450841,4811014,threadfull,7.5
2025-05-17 17:07:30,729367,4530835,1148002.562450841,4855123,threadfull,7.75
2025-05-17 17:07:45,754112,4524001,1148002.562450841,4859473,threadfull,8.0
2025-05-17 17:08:00,767845,4459192,1148002.562450841,5238165,threadfull,8.25
2025-05-17 17:08:15,892523,4457333,1148002.562450841,5260925,threadfull,8.5
2025-05-17 17:08:30,893217,4351262,1148002.562450841,5179912,threadfull,8.75
2025-05-17 17:08:45,840246,4324498,1148002.562450841,5179912,threadfull,9.0
2025-05-17 17:09:00,821669,4305015,1148002.562450841,4894168,threadfull,9.25
2025-05-17 17:09:15,692742,4298456,1148002.562450841,4912338,threadfull,9.5
2025-05-17 17:09:30,676984,4253042,1148002.562450841,4915054,threadfull,9.75
2025-05-17 17:09:45,631197,4254851,1148002.562450841,4915054,threadfull,10.0
2025-05-17 17:10:00,630910,4286773,1148002.562450841,5134790,threadfull,10.25
2025-05-17 17:10:15,608053,4285518,1148002.562450841,5163436,threadfull,10.5
2025-05-17 17:10:30,610331,4329179,1148002.562450841,5095218,threadfull,10.75
2025-05-17 17:10:45,622378,4296454,1148002.562450841,5094644,threadfull,11.0
2025-05-17 17:11:00,624643,4299275,1148002.562450841,4767513,threadfull,11.25
2025-05-17 17:11:15,643258,4294401,1148002.562450841,4733075,threadfull,11.5
2025-05-17 17:11:30,654822,3932718,1148002.562450841,4824172,threadfull,11.75
2025-05-17 17:11:45,665501,3924965,1148002.562450841,4824944,threadfull,12.0
2025-05-17 17:12:00,665655,4095261,1148002.562450841,5018472,threadfull,12.25
2025-05-17 17:12:15,668254,4100986,1148002.562450841,5063028,threadfull,12.5
2025-05-17 17:12:30,667410,4584650,1148002.562450841,5127212,threadfull,12.75
2025-05-17 17:12:45,674482,4620314,1148002.562450841,5141326,threadfull,13.0
2025-05-17 17:13:00,677479,4600220,1148002.562450841,5620043,threadfull,13.25
2025-05-17 17:13:15,685856,4587975,1148002.562450841,5628313,threadfull,13.5
2025-05-17 17:13:30,800915,4383376,1148002.562450841,5486141,threadfull,13.75
2025-05-17 17:13:45,814014,4364841,1148002.562450841,5460535,threadfull,14.0
2025-05-17 17:14:00,820063,4375030,1148002.562450841,5291283,threadfull,14.25
2025-05-17 17:14:15,820063,4378342,1148002.562450841,5237341,threadfull,14.5
2025-05-17 17:14:30,821248,4655725,1148002.562450841,5209897,threadfull,14.75
2025-05-17 17:14:45,821248,4685105,1148002.562450841,5211426,threadfull,15.0
2025-05-17 17:15:00,862208,4641714,1148002.562450841,5359068,threadfull,15.25
2025-05-17 17:15:15,667648,4641714,1148002.562450841,5364190,threadfull,15.5
2025-05-17 17:15:30,667648,4641714,1148002.562450841,5241900,threadfull,15.75
