minutes,IO_io_readbytes_openeuler-home,IO_io_readbytes_openeuler-root,IO_io_readbytes_openeuler-swap,IO_io_readbytes_sda,IO_io_readbytes_source,IO_io_writebytes_openeuler-home,IO_io_writebytes_openeuler-root,IO_io_writebytes_openeuler-swap,IO_io_writebytes_sda,IO_io_writebytes_source,cpu_cpu_iowait_cpu 0,cpu_cpu_iowait_cpu 1,cpu_cpu_iowait_cpu 2,cpu_cpu_iowait_cpu 3,cpu_cpu_iowait_cpu 4,cpu_cpu_iowait_cpu 5,cpu_cpu_iowait_cpu 6,cpu_cpu_iowait_cpu 7,cpu_cpu_iowait_cpu 8,cpu_cpu_iowait_cpu 9,cpu_cpu_iowait_source,cpu_cpu_irq_cpu 0,cpu_cpu_irq_cpu 1,cpu_cpu_irq_cpu 2,cpu_cpu_irq_cpu 3,cpu_cpu_irq_cpu 4,cpu_cpu_irq_cpu 5,cpu_cpu_irq_cpu 6,cpu_cpu_irq_cpu 7,cpu_cpu_irq_cpu 8,cpu_cpu_irq_cpu 9,cpu_cpu_irq_source,cpu_cpu_system_cpu 0,cpu_cpu_system_cpu 1,cpu_cpu_system_cpu 2,cpu_cpu_system_cpu 3,cpu_cpu_system_cpu 4,cpu_cpu_system_cpu 5,cpu_cpu_system_cpu 6,cpu_cpu_system_cpu 7,cpu_cpu_system_cpu 8,cpu_cpu_system_cpu 9,cpu_cpu_system_source,cpu_cpu_user_cpu 0,cpu_cpu_user_cpu 1,cpu_cpu_user_cpu 2,cpu_cpu_user_cpu 3,cpu_cpu_user_cpu 4,cpu_cpu_user_cpu 5,cpu_cpu_user_cpu 6,cpu_cpu_user_cpu 7,cpu_cpu_user_cpu 8,cpu_cpu_user_cpu 9,cpu_cpu_user_source,cpu_cpu_utilization_cpu 0,cpu_cpu_utilization_cpu 1,cpu_cpu_utilization_cpu 2,cpu_cpu_utilization_cpu 3,cpu_cpu_utilization_cpu 4,cpu_cpu_utilization_cpu 5,cpu_cpu_utilization_cpu 6,cpu_cpu_utilization_cpu 7,cpu_cpu_utilization_cpu 8,cpu_cpu_utilization_cpu 9,cpu_cpu_utilization_source,memory_io_mem_available,memory_io_source,memory_io_mem_cache,memory_io_source.1,memory_io_mem_util,memory_io_source.2,network_tcp_srtt_source,network_tcp_srtt_SRTT_cumulative,other_tcp_customersservice_customers_service,other_tcp_customersservice_source,other_tcp_vetsservice_vets_service,other_tcp_vetsservice_source,other_tcp_visitsservice_visits_service,other_tcp_visitsservice_source
2025-05-17 16:59:45,0,0,8192.0,40960,threadfull,1019904,4079616,0.0,5488640,threadfull,40,20,60,500,20,40,190,130,0,0,THREADFULL,810,900,860,750,730,790,770,820,0,0,THREADFULL,1160,1160,1240,2110,1840,1110,1870,1190,0,0,THREADFULL,8990,8505,9180,14810,15370,9330,15550,9090,0,0,THREADFULL,69.625,73.275,71.85,70.95,73.4,73.55,73.55,69.9,0,0,THREADFULL,16443300,threadfull,6972300,threadfull,33.5,threadfull,THREADFULL,7596.0,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:00:00,0,0,8192.0,40960,threadfull,1019904,5050368,0.0,5488640,threadfull,40,20,60,500,20,40,190,130,0,0,THREADFULL,810,900,860,750,730,790,770,820,0,0,THREADFULL,1160,1160,1240,2110,1840,1110,1870,1190,0,0,THREADFULL,8990,8505,9180,14810,15370,9330,15550,9090,0,0,THREADFULL,71.4,73.9,73.05000000000001,70.95,73.4,73.55,74.1,70.5,0,0,THREADFULL,16443300,threadfull,6972300,threadfull,33.5,threadfull,THREADFULL,7601.0,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:00:15,0,0,8192.0,40960,threadfull,1019904,5050368,0.0,5488640,threadfull,40,20,60,500,20,40,190,130,0,0,THREADFULL,810,900,860,750,730,790,770,820,0,0,THREADFULL,1160,1160,1240,2110,1840,1110,1870,1190,0,0,THREADFULL,8990,8505,9180,14810,15370,9330,15550,9090,0,0,THREADFULL,71.4,73.9,73.05000000000001,70.95,73.4,73.55,74.1,70.5,0,0,THREADFULL,16443300,threadfull,6972300,threadfull,33.5,threadfull,THREADFULL,7750.75,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:00:30,9,0,8900.812796284123,40960,threadfull,940622,4950122,1148002.5624508408,5739314,threadfull,161,14,59,223,54,101,182,152,0,0,THREADFULL,793,1030,863,640,690,974,663,1027,0,0,THREADFULL,1199,1181,1171,1796,1645,1108,1569,1156,0,0,THREADFULL,8990,8505,7904,13494,14503,7932,13597,8149,0,0,THREADFULL,71.4,73.9,73.05000000000001,70.95,73.4,73.55,74.1,70.5,0,0,THREADFULL,15705604,threadfull,6978367,threadfull,33.5,threadfull,THREADFULL,7750.75,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:00:45,9,0,8900.812796284123,20480,threadfull,940622,4880096,1148002.5624508408,5722722,threadfull,161,14,56,223,42,101,173,152,0,0,THREADFULL,793,1030,863,640,690,974,663,1027,0,0,THREADFULL,1199,1181,1170,1796,1645,1108,1569,1156,0,0,THREADFULL,6770,7760,7904,13489,14503,7927,13603,8149,0,0,THREADFULL,56.9,60.6,59.6,62.6,64.6,59.8,63.4,60.3,0,0,THREADFULL,15700463,threadfull,6978367,threadfull,34.8,threadfull,THREADFULL,7108.0,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:01:00,9,0,8900.812796284123,20480,threadfull,808960,4880096,1148002.5624508408,5828174,threadfull,268,11,38,169,45,103,125,173,0,0,THREADFULL,792,1162,885,623,669,1086,653,1087,0,0,THREADFULL,1196,1215,1155,1765,1631,1108,1540,1151,0,0,THREADFULL,6770,7760,7914,13410,14026,8069,13591,8032,0,0,THREADFULL,56.9,60.6,59.6,62.6,64.6,59.8,63.4,60.3,0,0,THREADFULL,15685170,threadfull,6978370,threadfull,34.8,threadfull,THREADFULL,7103.0,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:01:15,9,0,8900.812796284123,20480,threadfull,808960,4815127,1148002.5624508408,5865226,threadfull,268,12,35,148,47,115,111,168,0,0,THREADFULL,799,1193,891,623,664,1136,647,1083,0,0,THREADFULL,1190,1211,1143,1738,1612,1108,1524,1151,0,0,THREADFULL,6770,7760,7694,13103,13811,7896,13545,7836,0,0,THREADFULL,56.9,60.6,59.6,62.6,64.6,59.8,63.4,60.3,0,0,THREADFULL,15576686,threadfull,6978458,threadfull,34.8,threadfull,THREADFULL,5282.0,24,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:01:30,9,0,8900.812796284123,0,threadfull,808960,4788606,1148002.5624508408,5870051,threadfull,190,32,41,115,60,125,94,135,0,0,THREADFULL,813,1165,900,618,647,1112,620,1060,0,0,THREADFULL,1190,1215,1150,1658,1620,1108,1520,1152,0,0,THREADFULL,7315,7915,7553,12748,13588,7675,13259,7637,0,0,THREADFULL,63.44300000000004,64.4052777777778,63.72153571428575,61.743134959485,59.1655380952382,65.13308075396823,65.33493076923078,62.72717945665443,0,0,THREADFULL,15529503,threadfull,6979047,threadfull,34.8,threadfull,THREADFULL,5256.123309523812,24,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:01:45,9,0,8939.822320093648,0,threadfull,1128448,4742967,1148002.5624508408,5872748,threadfull,188,34,41,115,58,125,97,132,0,0,THREADFULL,821,1165,901,618,646,1112,617,1054,0,0,THREADFULL,1176,1215,1159,1636,1618,1108,1519,1152,0,0,THREADFULL,6765,7230,7544,12734,13567,7392,12782,7616,0,0,THREADFULL,55.9,57.400000000000006,57.7,61.743134959485,59.1430380952382,57.1,60.15,57.05,0,0,THREADFULL,15511748,threadfull,6979665,threadfull,35.7,threadfull,THREADFULL,5154.843507936508,24,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:02:00,9,0,8939.822320093648,0,threadfull,1128448,4741360,1148002.5624508408,5916781,threadfull,121,82,46,57,6,176,99,37,0,0,THREADFULL,869,1107,1003,644,582,1103,586,1021,0,0,THREADFULL,1121,1226,1187,1562,1593,1108,1521,1122,0,0,THREADFULL,6765,7230,7516,12550,13034,7187,12634,7433,0,0,THREADFULL,55.9,57.400000000000006,57.7,62.79029981962485,58.94930952380959,57.1,60.15,57.05,0,0,THREADFULL,15345942,threadfull,6980306,threadfull,35.7,threadfull,THREADFULL,4988.031067460318,24,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:02:15,9,0,8939.822320093648,136,threadfull,1128448,4713689,1148002.5624508408,5904031,threadfull,116,86,49,50,3,178,113,34,0,0,THREADFULL,874,1090,1016,642,573,1094,584,1014,0,0,THREADFULL,1090,1228,1197,1547,1584,1108,1525,1114,0,0,THREADFULL,6765,7230,7476,12462,12802,7168,12562,7386,0,0,THREADFULL,55.9,57.400000000000006,57.7,62.865195652958185,59.16255238095243,57.1,60.15,57.05,0,0,THREADFULL,15223865,threadfull,6980646,threadfull,35.7,threadfull,THREADFULL,4944.980686507937,45,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:02:30,9,0,8939.822320093648,136,threadfull,1128448,4675123,1148002.5624508408,5854014,threadfull,101,97,56,64,18,143,128,37,0,0,THREADFULL,856,1055,992,630,584,1101,588,1016,0,0,THREADFULL,1039,1223,1202,1527,1554,1105,1522,1111,0,0,THREADFULL,6765,7230,7438,12462,12670,7301,12553,7413,0,0,THREADFULL,55.9,57.400000000000006,57.7,62.106771467421495,59.2224452380953,57.1,60.15,57.05,0,0,THREADFULL,15125616,threadfull,6981278,threadfull,35.7,threadfull,THREADFULL,4883.011765512266,45,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:02:45,9,0,8939.822320093648,136,threadfull,1128448,4645442,1148002.5624508408,5817572,threadfull,98,97,56,64,16,142,131,37,0,0,THREADFULL,854,1054,982,630,584,1101,589,1018,0,0,THREADFULL,1016,1220,1211,1517,1525,1083,1528,1105,0,0,THREADFULL,7120,7120,7376,12457,12679,7522,12678,7451,0,0,THREADFULL,56.7,58.400000000000006,57.8,58.25,59.075,58.5,60.65,58.25,0,0,THREADFULL,15112759,threadfull,6981960,threadfull,36.25,threadfull,THREADFULL,4860.907721861472,45,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:03:00,9,0,8939.822320093648,136,threadfull,876544,4641212,1148002.5624508408,5585018,threadfull,55,73,35,16,16,107,327,13,0,0,THREADFULL,830,1051,933,617,584,1111,593,1078,0,0,THREADFULL,934,1187,1235,1444,1464,1061,1554,1052,0,0,THREADFULL,7120,7120,7296,12409,12683,7637,12714,7539,0,0,THREADFULL,56.7,58.400000000000006,57.8,58.25,59.075,58.5,60.65,58.25,0,0,THREADFULL,15018624,threadfull,6982369,threadfull,36.25,threadfull,THREADFULL,4877.405138888889,45,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:03:15,9,0,8857.902320093646,136,threadfull,876544,4427310,1148002.5624508408,5488914,threadfull,55,70,31,18,17,100,332,11,0,0,THREADFULL,819,1051,918,610,584,1111,595,1081,0,0,THREADFULL,923,1173,1231,1411,1435,1048,1549,1025,0,0,THREADFULL,7120,7120,7268,12465,12737,7664,12730,7590,0,0,THREADFULL,56.7,58.400000000000006,57.8,58.25,59.075,58.5,60.65,58.25,0,0,THREADFULL,14943441,threadfull,6982758,threadfull,36.25,threadfull,THREADFULL,4985.820956349208,99,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:03:30,9,0,8857.902320093646,136,threadfull,876544,4369912,1148002.5624508408,5446230,threadfull,55,61,36,62,18,92,232,40,0,0,THREADFULL,801,1048,910,604,584,1098,609,1057,0,0,THREADFULL,937,1162,1210,1382,1413,1039,1528,1035,0,0,THREADFULL,7357,7981,7344,12597,12868,7688,12892,7621,0,0,THREADFULL,56.7,58.400000000000006,57.8,58.25,59.075,58.5,60.65,58.25,0,0,THREADFULL,14894342,threadfull,6983214,threadfull,39.175,threadfull,THREADFULL,5408.796091269843,99,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:03:45,9,0,8668.706129617458,136,threadfull,878936,4374392,1148002.5624508408,5451535,threadfull,55,58,37,66,41,89,219,40,0,0,THREADFULL,799,1052,905,597,593,1086,624,1052,0,0,THREADFULL,936,1157,1183,1358,1401,1021,1471,1032,0,0,THREADFULL,7371,7999,7515,12850,13166,7972,13237,7640,0,0,THREADFULL,64.0,69.1,64.4,65.6,67.5,65.8,65.6,62.7,0,0,THREADFULL,14814627,threadfull,6983913,threadfull,40.375,threadfull,THREADFULL,5555.434975829727,99,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:04:00,9,0,1941.84947955944,136,threadfull,852529,4374392,1148002.5624508408,5245987,threadfull,55,33,164,109,105,26,104,114,0,0,THREADFULL,773,1177,886,584,666,1007,674,981,0,0,THREADFULL,967,1050,1095,1276,1372,995,1363,983,0,0,THREADFULL,7517,8433,7815,13505,13859,8026,13409,7643,0,0,THREADFULL,64.0,69.1,64.4,65.6,67.5,65.8,65.6,62.7,0,0,THREADFULL,14520477,threadfull,6984369,threadfull,40.375,threadfull,THREADFULL,5555.219021284271,99,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:04:15,9,0,1941.84947955944,136,threadfull,847710,4478886,1148002.5624508408,5235976,threadfull,55,33,173,113,104,25,105,125,0,0,THREADFULL,780,1194,876,583,672,988,681,967,0,0,THREADFULL,968,1013,1083,1245,1359,992,1343,978,0,0,THREADFULL,7605,8547,7852,13725,14106,8137,13452,7684,0,0,THREADFULL,64.0,69.1,64.4,65.6,67.5,65.8,65.6,62.7,0,0,THREADFULL,14383684,threadfull,6984738,threadfull,40.650000000000006,threadfull,THREADFULL,5569.613063492064,329,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:04:30,9,0,1941.84947955944,136,threadfull,845291,4469141,1148002.5624508408,5126491,threadfull,55,34,160,108,103,53,101,147,0,0,THREADFULL,797,1174,883,598,663,990,665,964,0,0,THREADFULL,942,1014,1052,1230,1369,998,1324,968,0,0,THREADFULL,7658,8518,7857,13944,13980,8112,13514,7771,0,0,THREADFULL,63.998000000000005,66.68514563492064,65.05553214285716,66.00837282578533,65.5932273809524,67.50659892093202,66.94078553113553,63.62161278998778,0,0,THREADFULL,14263580,threadfull,6985255,threadfull,40.1,threadfull,THREADFULL,5544.704880952382,329,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:04:45,9,0,1941.84947955944,136,threadfull,844824,4390750,1148002.5624508408,5126491,threadfull,20,32,160,106,103,56,101,147,0,0,THREADFULL,802,1170,884,601,663,990,659,965,0,0,THREADFULL,938,1013,1037,1226,1371,1004,1317,964,0,0,THREADFULL,7777,8547,8095,14269,13980,8064,14172,7906,0,0,THREADFULL,63.998000000000005,66.6493003968254,65.08883214285716,66.10954187340437,65.6937273809524,62.7,67.04845219780219,63.96193778998777,0,0,THREADFULL,14241937,threadfull,6985933,threadfull,40.650000000000006,threadfull,THREADFULL,5485.519380952382,329,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:05:00,9,0,1941.84947955944,136,threadfull,842923,4388344,1148002.5624508408,5088829,threadfull,20,20,160,11,94,114,58,152,0,0,THREADFULL,864,1143,887,634,661,1037,585,993,0,0,THREADFULL,921,971,992,1193,1390,1015,1311,957,0,0,THREADFULL,7989,8500,8422,14783,13928,7996,14427,8019,0,0,THREADFULL,63.998000000000005,66.62367579365079,65.23194404761904,68.38842817460316,65.55766190476191,62.7,67.28380219780215,64.40756755189254,0,0,THREADFULL,14177781,threadfull,6986322,threadfull,40.650000000000006,threadfull,THREADFULL,5664.668246031746,329,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:05:15,9,0,1941.84947955944,136,threadfull,804456,4154073,1148002.5624508408,5072946,threadfull,20,19,155,10,89,129,53,148,0,0,THREADFULL,869,1131,895,634,658,1032,584,997,0,0,THREADFULL,916,930,987,1174,1395,1027,1304,951,0,0,THREADFULL,8017,8486,8511,14814,13819,8048,14507,8121,0,0,THREADFULL,64.179,66.58531388888889,65.49326071428568,69.26766103896104,65.75043095238095,62.7,67.84437759462755,65.26972945665447,0,0,THREADFULL,14083222,threadfull,6986763,threadfull,40.650000000000006,threadfull,THREADFULL,5889.759939754688,35,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:05:30,9,0,1941.84947955944,136,threadfull,784362,4140850,1148002.5624508408,5062272,threadfull,31,17,150,64,85,171,67,132,0,0,THREADFULL,872,1110,900,630,649,1021,592,1005,0,0,THREADFULL,935,908,959,1169,1355,1005,1287,935,0,0,THREADFULL,7995,8482,8630,14616,13804,8117,14688,8269,0,0,THREADFULL,64.443,67.30115873015876,66.1494003968254,69.69644928319016,65.9985285714286,62.7,68.56870268620268,63.2,0,0,THREADFULL,14036777,threadfull,6987407,threadfull,41.2,threadfull,THREADFULL,6316.942429575326,35,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:05:45,9,0,1941.84947955944,136,threadfull,768570,4148511,1148002.5624508408,5063004,threadfull,190,16,150,71,85,170,68,132,0,0,THREADFULL,874,1099,901,626,649,994,599,1005,0,0,THREADFULL,938,890,934,1169,1314,978,1234,917,0,0,THREADFULL,8019,8680,8747,14594,14007,8304,15137,8501,0,0,THREADFULL,66.52399999999994,69.74188769841275,68.02413730158729,70.1781972366256,68.48573095238095,69.2,70.38497768620267,70.5,0,0,THREADFULL,14014723,threadfull,6987944,threadfull,41.425,threadfull,THREADFULL,6505.055854645354,35,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:06:00,9,0,1941.84947955944,136,threadfull,733512,4154859,1148002.5624508408,5082083,threadfull,270,10,52,156,68,93,151,122,0,0,THREADFULL,899,1092,932,620,621,865,652,992,0,0,THREADFULL,960,750,865,1180,1174,927,1102,859,0,0,THREADFULL,7951,8855,8928,14377,14632,8415,15488,8784,0,0,THREADFULL,67.34499999999994,71.6941047619048,70.67553290239171,70.81132829254081,69.95748571428571,69.2,72.54905833333335,70.5,0,0,THREADFULL,13913543,threadfull,6988508,threadfull,41.425,threadfull,THREADFULL,6621.974273448773,35,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:06:15,9,0,1941.84947955944,136,threadfull,722080,4271587,1148002.5624508408,5077691,threadfull,270,10,39,161,68,93,158,127,0,0,THREADFULL,906,1081,933,618,613,837,666,988,0,0,THREADFULL,957,733,860,1180,1138,908,1089,847,0,0,THREADFULL,7969,8855,9016,14371,14875,8482,15550,8812,0,0,THREADFULL,67.76599999999993,72.12636071428575,71.62405460927961,71.13413129786882,71.44788968253967,69.2,72.9733642857143,70.5,0,0,THREADFULL,13870720,threadfull,6988948,threadfull,41.425,threadfull,THREADFULL,6660.093223304474,41,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:06:30,9,0,1941.84947955944,136,threadfull,724275,4293088,1148002.5624508408,5014159,threadfull,270,20,36,128,74,92,141,134,0,0,THREADFULL,890,1046,912,607,616,889,665,979,0,0,THREADFULL,932,727,841,1172,1134,903,1085,847,0,0,THREADFULL,8015,8855,9131,14560,15037,8660,15495,8968,0,0,THREADFULL,67.92099999999992,71.99786428571427,71.34124490542028,71.31256723745814,73.04173878313311,70.20081422657339,73.47399206349206,72.14061007672936,0,0,THREADFULL,13842390,threadfull,6989283,threadfull,42.2,threadfull,THREADFULL,6882.810616522367,41,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:06:45,9,0,1941.84947955944,136,threadfull,724275,4341194,1148002.5624508408,5011431,threadfull,158,18,36,128,75,92,141,136,0,0,THREADFULL,873,1036,910,598,617,885,666,972,0,0,THREADFULL,918,727,838,1165,1131,896,1085,843,0,0,THREADFULL,8485,8840,9149,14701,15064,8995,15461,8985,0,0,THREADFULL,69.5,71.94896428571427,70.75,72.04465997299057,73.3144773689917,71.6433287031056,73.59185873015872,72.28340745768172,0,0,THREADFULL,13832458,threadfull,6989691,threadfull,42.9,threadfull,THREADFULL,6940.116275252529,41,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:07:00,9,0,1941.84947955944,136,threadfull,723595,4341729,1148002.5624508408,4818473,threadfull,57,1,36,35,102,20,180,275,0,0,THREADFULL,843,933,898,566,658,961,676,967,0,0,THREADFULL,839,784,815,1119,1132,871,1082,818,0,0,THREADFULL,8485,8840,9389,15331,15258,9132,15422,9223,0,0,THREADFULL,69.5,71.56295714285717,70.75,73.26673334018923,74.14026104122053,73.7178761028826,73.94070833333335,74.66961190476185,0,0,THREADFULL,13771796,threadfull,6990345,threadfull,42.9,threadfull,THREADFULL,6870.7911482684,41,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:07:15,9,0,1941.84947955944,136,threadfull,715075,4344698,1148002.5624508408,4811014,threadfull,60,1,36,30,106,20,179,288,0,0,THREADFULL,834,942,888,572,663,963,677,961,0,0,THREADFULL,819,800,804,1083,1132,859,1082,812,0,0,THREADFULL,8485,8840,9411,15479,15318,9189,15412,9284,0,0,THREADFULL,69.5,71.6171547619048,70.75,73.67956614774114,74.23029017928789,73.53063321123318,73.99717380952387,75.2135902597402,0,0,THREADFULL,13734172,threadfull,6990628,threadfull,43.76359513557014,threadfull,THREADFULL,7016.75,97,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:07:30,9,0,1941.84947955944,136,threadfull,729367,4530835,1148002.5624508408,4855123,threadfull,47,15,36,59,104,64,146,231,0,0,THREADFULL,833,989,884,587,657,958,669,960,0,0,THREADFULL,828,790,796,1068,1134,838,1078,803,0,0,THREADFULL,9270,9007,9342,15606,15374,9230,15455,9404,0,0,THREADFULL,69.5,71.84179126984131,70.75,73.21050139121286,74.61571573830061,74.00885539110665,74.09122142857147,75.68132470584966,0,0,THREADFULL,13708368,threadfull,6991269,threadfull,43.40043843671345,threadfull,THREADFULL,7023.5,97,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:07:45,9,0,1941.84947955944,136,threadfull,754112,4524001,1148002.5624508408,4859473,threadfull,47,16,36,62,106,64,146,229,0,0,THREADFULL,832,989,853,588,658,958,669,959,0,0,THREADFULL,828,774,791,1060,1136,806,1073,787,0,0,THREADFULL,8900,9024,9313,15613,15392,9265,15557,9437,0,0,THREADFULL,74.0,73.475,74.4,74.225,73.475,73.15,74.07499999999999,73.65,0,0,THREADFULL,13694859,threadfull,6991602,threadfull,43.39010510338012,threadfull,THREADFULL,7000.0,97,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:08:00,9,0,1941.84947955944,136,threadfull,767845,4459192,1148002.5624508408,5238165,threadfull,74,37,270,162,130,5,87,95,0,0,THREADFULL,864,1137,853,631,675,976,679,961,0,0,THREADFULL,856,686,784,1034,1157,757,1067,678,0,0,THREADFULL,8900,9359,9062,15734,15424,9337,15632,9627,0,0,THREADFULL,74.0,73.475,74.4,74.225,73.475,73.15,74.07499999999999,73.65,0,0,THREADFULL,13674133,threadfull,6991834,threadfull,43.39010510338012,threadfull,THREADFULL,7007.0,97,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:08:15,9,0,1941.84947955944,136,threadfull,892523,4457333,1148002.5624508408,5260925,threadfull,77,38,272,165,131,5,87,87,0,0,THREADFULL,867,1157,847,635,675,977,678,958,0,0,THREADFULL,857,676,780,1030,1159,741,1062,651,0,0,THREADFULL,8949,9382,8993,15783,15429,9360,15683,9633,0,0,THREADFULL,74.0,73.475,74.4,74.225,73.475,73.15,74.07499999999999,73.65,0,0,THREADFULL,13662772,threadfull,6992350,threadfull,43.39010510338012,threadfull,THREADFULL,6921.0,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:08:30,9,0,1941.84947955944,136,threadfull,893217,4351262,1148002.5624508408,5179912,threadfull,68,40,234,141,120,31,116,92,0,0,THREADFULL,864,1088,857,619,667,970,668,948,0,0,THREADFULL,820,671,783,1005,1153,712,1068,664,0,0,THREADFULL,8954,9434,9046,15789,15451,9379,15700,9592,0,0,THREADFULL,73.6780476190475,73.475,74.28070425685432,74.225,73.475,73.15,74.07499999999999,73.65,0,0,THREADFULL,13637720,threadfull,6992909,threadfull,43.41900510338012,threadfull,THREADFULL,6925.25,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:08:45,9,0,1941.84947955944,136,threadfull,840246,4324498,1148002.5624508408,5179912,threadfull,67,40,234,143,118,30,117,89,0,0,THREADFULL,857,1079,860,615,663,959,669,944,0,0,THREADFULL,801,671,783,995,1145,701,1079,662,0,0,THREADFULL,8952,9434,9048,15811,15479,9392,15741,9590,0,0,THREADFULL,73.6780476190475,73.725,74.27664870129875,76.7,74.275,75.5,77.4,74.4,0,0,THREADFULL,13609858,threadfull,6993281,threadfull,43.743684865284855,threadfull,THREADFULL,5553.0,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:09:00,9,0,1941.84947955944,136,threadfull,821669,4305015,1148002.5624508408,4894168,threadfull,14,40,86,144,106,40,226,17,0,0,THREADFULL,838,970,872,550,642,928,676,905,0,0,THREADFULL,719,671,774,955,1085,666,1120,713,0,0,THREADFULL,9007,9458,9048,15764,15738,9462,15764,9258,0,0,THREADFULL,73.64433333333322,74.35,73.97325425685433,76.7,75.45,75.5,77.4,74.4,0,0,THREADFULL,13431699,threadfull,6993566,threadfull,44.45384360589066,threadfull,THREADFULL,5544.0,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:09:15,9,0,1941.84947955944,136,threadfull,692742,4298456,1148002.5624508408,4912338,threadfull,15,40,74,144,104,40,231,16,0,0,THREADFULL,832,940,872,552,633,922,676,890,0,0,THREADFULL,704,672,774,943,1067,666,1124,733,0,0,THREADFULL,8999,9426,9021,15656,15849,9465,15712,9189,0,0,THREADFULL,73.63133333333322,74.35,73.53937395382401,76.7,75.45,75.5,77.4,74.4,0,0,THREADFULL,13361332,threadfull,6993810,threadfull,44.74532118525573,threadfull,THREADFULL,5688.5,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:09:30,9,0,1941.84947955944,136,threadfull,676984,4253042,1148002.5624508408,4915054,threadfull,31,40,57,143,100,83,178,39,0,0,THREADFULL,806,900,849,569,618,905,659,876,0,0,THREADFULL,679,672,771,928,1060,668,1108,734,0,0,THREADFULL,8966,9364,8993,15523,15832,9384,15630,9129,0,0,THREADFULL,73.14744761904755,74.35,72.64083877019043,74.94870431427017,75.45,73.54677516511774,74.50688214285714,73.46738034220056,0,0,THREADFULL,13278852,threadfull,6994225,threadfull,44.66850747396703,threadfull,THREADFULL,5326.75,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:09:45,9,0,1941.84947955944,136,threadfull,631197,4254851,1148002.5624508408,4915054,threadfull,31,40,57,143,99,84,177,39,0,0,THREADFULL,782,896,842,566,617,903,631,875,0,0,THREADFULL,669,675,771,928,1059,679,1073,730,0,0,THREADFULL,8952,9337,8932,15490,15827,9259,15173,9132,0,0,THREADFULL,71.74130476190479,69.3,72.35788321463485,74.94870431427017,72.8,73.43710849845107,74.38485833333331,73.2277755802958,0,0,THREADFULL,13270023,threadfull,6994483,threadfull,44.6910821492917,threadfull,THREADFULL,4883.5,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
