minutes,io_mem_available,io_source,io_mem_cache,io_source,io_mem_util,io_source
2025-07-15 18:06:00,9051700,threadfull,7038618,threadfull,61.259510125704765,threadfull
2025-07-15 18:06:15,9051300,threadfull,7038745,threadfull,61.272984635508685,threadfull
2025-07-15 18:06:30,9034227,threadfull,7038832,threadfull,61.599877744667936,threadfull
2025-07-15 18:06:45,9022021,threadfull,7038918,threadfull,61.67607136019874,threadfull
2025-07-15 18:07:00,9013638,threadfull,7038955,threadfull,61.68195086904733,threadfull
2025-07-15 18:07:15,9014308,threadfull,7038958,threadfull,61.67664317673964,threadfull
2025-07-15 18:07:30,9026749,threadfull,7038990,threadfull,61.68193484340631,threadfull
2025-07-15 18:07:45,9028296,threadfull,7039081,threadfull,61.68251666158813,threadfull
2025-07-15 18:08:00,9021468,threadfull,7039107,threadfull,61.68933094730242,threadfull
2025-07-15 18:08:15,9020721,threadfull,7039138,threadfull,61.689160492756976,threadfull
2025-07-15 18:08:30,9015490,threadfull,7039220,threadfull,61.76153739549903,threadfull
2025-07-15 18:08:45,9012157,threadfull,7039308,threadfull,61.78777959575921,threadfull
2025-07-15 18:09:00,9008858,threadfull,7039362,threadfull,61.80355051101788,threadfull
2025-07-15 18:09:15,9008858,threadfull,7039368,threadfull,61.80334217768454,threadfull
2025-07-15 18:09:30,9015527,threadfull,7039584,threadfull,61.747374129996906,threadfull
2025-07-15 18:09:45,9014482,threadfull,7039914,threadfull,61.7143985964034,threadfull
2025-07-15 18:10:00,9007426,threadfull,7040091,threadfull,61.69710295307444,threadfull
2025-07-15 18:10:15,9006449,threadfull,7040177,threadfull,61.70152748622103,threadfull
2025-07-15 18:10:30,8989116,threadfull,7040820,threadfull,61.76738653182022,threadfull
2025-07-15 18:10:45,8979688,threadfull,7040886,threadfull,61.81960071104744,threadfull
2025-07-15 18:11:00,8963288,threadfull,7041445,threadfull,61.874952456586925,threadfull
2025-07-15 18:11:15,8948186,threadfull,7041454,threadfull,61.91199841618289,threadfull
2025-07-15 18:11:30,8789390,threadfull,7041495,threadfull,62.65061339901211,threadfull
2025-07-15 18:11:45,8740676,threadfull,7041571,threadfull,62.90625681400841,threadfull
2025-07-15 18:12:00,8732005,threadfull,7041597,threadfull,62.968934886899376,threadfull
2025-07-15 18:12:15,8730637,threadfull,7041692,threadfull,62.968934886899376,threadfull
2025-07-15 18:12:30,8700936,threadfull,7041777,threadfull,62.968934886899376,threadfull
2025-07-15 18:12:45,8686844,threadfull,7041847,threadfull,62.968934886899376,threadfull
2025-07-15 18:13:00,8698590,threadfull,7041891,threadfull,62.968934886899376,threadfull
2025-07-15 18:13:15,8699484,threadfull,7041908,threadfull,62.97655710912161,threadfull
2025-07-15 18:13:30,8694484,threadfull,7042002,threadfull,62.97739044245493,threadfull
2025-07-15 18:13:45,8692426,threadfull,7042060,threadfull,62.97772377578826,threadfull
2025-07-15 18:14:00,8695016,threadfull,7042102,threadfull,62.99349788459326,threadfull
2025-07-15 18:14:15,8690020,threadfull,7042151,threadfull,63.04111914046259,threadfull
2025-07-15 18:14:30,8602098,threadfull,7042309,threadfull,63.49825360263347,threadfull
2025-07-15 18:14:45,8580339,threadfull,7042463,threadfull,63.62068250048308,threadfull
2025-07-15 18:15:00,8572082,threadfull,7042498,threadfull,63.61220207247797,threadfull
2025-07-15 18:15:15,8572082,threadfull,7042523,threadfull,63.61220207247797,threadfull
2025-07-15 18:15:30,8560986,threadfull,7042584,threadfull,63.61162770474144,threadfull
2025-07-15 18:15:45,8562024,threadfull,7042637,threadfull,63.61443923071546,threadfull
2025-07-15 18:16:00,8550324,threadfull,7042670,threadfull,63.61894994271289,threadfull
2025-07-15 18:16:15,8550324,threadfull,7042760,threadfull,63.61894994271289,threadfull
2025-07-15 18:16:30,8547152,threadfull,7042863,threadfull,63.61894994271289,threadfull
2025-07-15 18:16:45,8544399,threadfull,7042872,threadfull,63.61894994271289,threadfull
2025-07-15 18:17:00,8544405,threadfull,7042929,threadfull,63.61894994271289,threadfull
2025-07-15 18:17:15,8544405,threadfull,7042976,threadfull,63.619396912409854,threadfull
2025-07-15 18:17:30,8544054,threadfull,7042998,threadfull,63.66040529014134,threadfull
2025-07-15 18:17:45,8544253,threadfull,7043074,threadfull,63.6663231560203,threadfull
2025-07-15 18:18:00,8543831,threadfull,7043099,threadfull,63.66991536526106,threadfull
2025-07-15 18:18:15,8543831,threadfull,7043310,threadfull,63.66991536526106,threadfull
2025-07-15 18:18:30,8545739,threadfull,7043557,threadfull,63.62941265508717,threadfull
2025-07-15 18:18:45,8545423,threadfull,7043693,threadfull,63.62293923365266,threadfull
2025-07-15 18:19:00,8546008,threadfull,7043899,threadfull,63.619396912409854,threadfull
2025-07-15 18:19:15,8546008,threadfull,7043941,threadfull,63.619396912409854,threadfull
2025-07-15 18:19:30,8545771,threadfull,7044009,threadfull,63.61871119812414,threadfull
2025-07-15 18:19:45,8548279,threadfull,7044066,threadfull,63.61842548383842,threadfull
2025-07-15 18:20:00,8548870,threadfull,7044085,threadfull,63.618025483838416,threadfull
2025-07-15 18:20:15,8548870,threadfull,7044229,threadfull,63.61409901325019,threadfull
2025-07-15 18:20:30,8562457,threadfull,7044316,threadfull,63.59803651012177,threadfull
2025-07-15 18:20:45,8560821,threadfull,7044454,threadfull,63.59689165081441,threadfull
2025-07-15 18:21:00,8568559,threadfull,7044467,threadfull,63.61368685730099,threadfull
2025-07-15 18:21:15,8568324,threadfull,7044521,threadfull,63.61482177793592,threadfull
2025-07-15 18:21:30,8549846,threadfull,7044802,threadfull,63.61331024442397,threadfull
2025-07-15 18:21:45,8548964,threadfull,7044946,threadfull,63.615740818017045,threadfull
2025-07-15 18:22:00,8548659,threadfull,7044929,threadfull,63.615384727535904,threadfull
2025-07-15 18:22:15,8548584,threadfull,7045065,threadfull,63.61645139420257,threadfull
2025-07-15 18:22:30,8544821,threadfull,7045499,threadfull,63.661946956808016,threadfull
2025-07-15 18:22:45,8543729,threadfull,7045793,threadfull,63.66786482268697,threadfull
