Time,mem_cache,source,Minutes
2025-07-15 17:24:15,6972300,threadfull,0.0
2025-07-15 17:24:30,6972300,threadfull,0.25
2025-07-15 17:24:45,6972300,threadfull,0.5
2025-07-15 17:25:00,6978367,threadfull,0.75
2025-07-15 17:25:15,6978367,threadfull,1.0
2025-07-15 17:25:30,6978370,threadfull,1.25
2025-07-15 17:25:45,6978458,threadfull,1.5
2025-07-15 17:26:00,6979047,threadfull,1.75
2025-07-15 17:26:15,6979665,threadfull,2.0
2025-07-15 17:26:30,6980306,threadfull,2.25
2025-07-15 17:26:45,6980646,threadfull,2.5
2025-07-15 17:27:00,6981278,threadfull,2.75
2025-07-15 17:27:15,6981960,threadfull,3.0
2025-07-15 17:27:30,6982369,threadfull,3.25
2025-07-15 17:27:45,6982758,threadfull,3.5
2025-07-15 17:28:00,6983214,threadfull,3.75
2025-07-15 17:28:15,6983913,threadfull,4.0
2025-07-15 17:28:30,6984369,threadfull,4.25
2025-07-15 17:28:45,6984738,threadfull,4.5
2025-07-15 17:29:00,6985255,threadfull,4.75
2025-07-15 17:29:15,6985933,threadfull,5.0
2025-07-15 17:29:30,6986322,threadfull,5.25
2025-07-15 17:29:45,6986763,threadfull,5.5
2025-07-15 17:30:00,6987407,threadfull,5.75
2025-07-15 17:30:15,6987944,threadfull,6.0
2025-07-15 17:30:30,6988508,threadfull,6.25
2025-07-15 17:30:45,6988948,threadfull,6.5
2025-07-15 17:31:00,6989283,threadfull,6.75
2025-07-15 17:31:15,6989691,threadfull,7.0
2025-07-15 17:31:30,6990345,threadfull,7.25
2025-07-15 17:31:45,6990628,threadfull,7.5
2025-07-15 17:32:00,6991269,threadfull,7.75
2025-07-15 17:32:15,6991602,threadfull,8.0
2025-07-15 17:32:30,6991834,threadfull,8.25
2025-07-15 17:32:45,6992350,threadfull,8.5
2025-07-15 17:33:00,6992909,threadfull,8.75
2025-07-15 17:33:15,6993281,threadfull,9.0
2025-07-15 17:33:30,6993566,threadfull,9.25
2025-07-15 17:33:45,6993810,threadfull,9.5
2025-07-15 17:34:00,6994225,threadfull,9.75
2025-07-15 17:34:15,6994483,threadfull,10.0
2025-07-15 17:34:30,6995049,threadfull,10.25
2025-07-15 17:34:45,6995412,threadfull,10.5
2025-07-15 17:35:00,6995681,threadfull,10.75
2025-07-15 17:35:15,6995871,threadfull,11.0
2025-07-15 17:35:30,6996307,threadfull,11.25
2025-07-15 17:35:45,6996439,threadfull,11.5
2025-07-15 17:36:00,6996726,threadfull,11.75
2025-07-15 17:36:15,6996989,threadfull,12.0
2025-07-15 17:36:30,6997749,threadfull,12.25
2025-07-15 17:36:45,6998029,threadfull,12.5
2025-07-15 17:37:00,6998420,threadfull,12.75
