minutes,tcp_customersservice_customers_service,tcp_customersservice_source,tcp_vetsservice_vets_service,tcp_vetsservice_source,tcp_visitsservice_visits_service,tcp_visitsservice_source
2025-05-17 16:37:45,35,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:38:00,41,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:38:15,41,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:38:30,41,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:38:45,41,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:39:00,97,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:39:15,97,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:39:30,97,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:39:45,97,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:40:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:40:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:40:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:40:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:41:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:41:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:41:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:41:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:42:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:42:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:42:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:42:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:43:00,87,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:43:15,87,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:43:30,87,THREADFULL,0.0,THREADFULL,8.0,THREADFULL
2025-05-17 16:43:45,87,THREADFULL,0.0,THREADFULL,8.0,THREADFULL
2025-05-17 16:44:00,16,THREADFULL,0.0,THREADFULL,8.0,THREADFULL
2025-05-17 16:44:15,16,THREADFULL,0.0,THREADFULL,8.0,THREADFULL
2025-05-17 16:44:30,16,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:44:45,16,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:45:00,178,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:45:15,178,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:45:30,178,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:45:45,178,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:46:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:46:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:46:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:46:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:47:00,45,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:47:15,45,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:47:30,45,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:47:45,45,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:48:00,25,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:48:15,25,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:48:30,25,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:48:45,25,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:49:00,4,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:49:15,4,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:49:30,4,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:49:45,4,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:50:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:50:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:50:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:50:45,0,THREADFULL,6.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:51:00,4157,THREADFULL,6.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:51:15,4157,THREADFULL,6.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:51:30,4157,THREADFULL,2.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:51:45,4157,THREADFULL,2.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:52:00,353,THREADFULL,2.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:52:15,353,THREADFULL,2.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:52:30,353,THREADFULL,2.0,THREADFULL,7.0,THREADFULL
2025-05-17 16:52:45,353,THREADFULL,0.0,THREADFULL,7.0,THREADFULL
2025-05-17 16:53:00,72,THREADFULL,0.0,THREADFULL,7.0,THREADFULL
2025-05-17 16:53:15,72,THREADFULL,0.0,THREADFULL,7.0,THREADFULL
2025-05-17 16:53:30,72,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 16:53:45,72,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 16:54:00,32,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 16:54:15,32,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 16:54:30,32,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:54:45,32,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:55:00,904,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:55:15,904,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:55:30,904,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:55:45,904,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:56:00,824,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:56:15,824,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:56:30,824,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:56:45,824,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:57:00,173,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:57:15,173,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:57:30,173,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:57:45,173,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:58:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:58:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:58:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:58:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:59:00,2,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:59:15,2,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 16:59:30,2,THREADFULL,0.0,THREADFULL,6.0,THREADFULL
2025-05-17 16:59:45,2,THREADFULL,0.0,THREADFULL,6.0,THREADFULL
2025-05-17 17:00:00,2154,THREADFULL,0.0,THREADFULL,6.0,THREADFULL
2025-05-17 17:00:15,2154,THREADFULL,0.0,THREADFULL,6.0,THREADFULL
2025-05-17 17:00:30,2154,THREADFULL,0.0,THREADFULL,2.0,THREADFULL
2025-05-17 17:00:45,2154,THREADFULL,0.0,THREADFULL,2.0,THREADFULL
2025-05-17 17:01:00,0,THREADFULL,0.0,THREADFULL,2.0,THREADFULL
2025-05-17 17:01:15,0,THREADFULL,0.0,THREADFULL,2.0,THREADFULL
2025-05-17 17:01:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:01:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:02:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:02:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:02:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:02:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:03:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:03:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:03:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:03:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:04:00,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:04:15,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:04:30,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:04:45,1,THREADFULL,7.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:05:00,1,THREADFULL,7.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:05:15,1,THREADFULL,7.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:05:30,1,THREADFULL,7.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:05:45,1,THREADFULL,1.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:06:00,1,THREADFULL,1.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:06:15,1,THREADFULL,1.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:06:30,1,THREADFULL,1.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:06:45,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:07:00,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:07:15,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:07:30,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:07:45,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:08:00,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:08:15,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:08:30,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:08:45,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:09:00,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:09:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:09:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:09:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:10:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:10:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:10:30,0,THREADFULL,0.0,THREADFULL,7.0,THREADFULL
2025-05-17 17:10:45,0,THREADFULL,0.0,THREADFULL,7.0,THREADFULL
2025-05-17 17:11:00,0,THREADFULL,0.0,THREADFULL,7.0,THREADFULL
2025-05-17 17:11:15,0,THREADFULL,0.0,THREADFULL,7.0,THREADFULL
2025-05-17 17:11:30,0,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 17:11:45,0,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 17:12:00,0,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 17:12:15,0,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 17:12:30,0,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 17:12:45,0,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 17:13:00,0,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 17:13:15,0,THREADFULL,0.0,THREADFULL,1.0,THREADFULL
2025-05-17 17:13:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:13:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:14:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:14:15,2,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:14:30,2,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:14:45,2,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:15:00,2,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:15:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:15:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:15:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:16:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:16:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:16:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:16:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:17:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:17:15,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:17:30,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:17:45,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:18:00,0,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:18:15,1,THREADFULL,0.0,THREADFULL,0.0,THREADFULL
2025-05-17 17:18:30,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:18:45,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:19:00,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:19:15,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:19:30,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:19:45,0,THREADFULL,8.0,THREADFULL,,
2025-05-17 17:20:00,0,THREADFULL,8.0,THREADFULL,,
2025-05-17 17:20:15,0,THREADFULL,8.0,THREADFULL,,
2025-05-17 17:20:30,0,THREADFULL,8.0,THREADFULL,,
2025-05-17 17:20:45,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:21:00,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:21:15,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:21:30,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:21:45,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:22:00,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:22:15,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:22:30,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:22:45,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:23:00,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:23:15,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:23:30,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:23:45,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:24:00,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:24:15,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:24:30,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:24:45,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:25:00,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:25:15,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:25:30,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:25:45,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:26:00,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:26:15,4,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:26:30,4,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:26:45,4,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:27:00,4,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:27:15,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:27:30,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:27:45,0,THREADFULL,1.0,THREADFULL,,
2025-05-17 17:28:00,0,THREADFULL,1.0,THREADFULL,,
2025-05-17 17:28:15,0,THREADFULL,1.0,THREADFULL,,
2025-05-17 17:28:30,0,THREADFULL,1.0,THREADFULL,,
2025-05-17 17:28:45,0,THREADFULL,7.0,THREADFULL,,
2025-05-17 17:29:00,0,THREADFULL,7.0,THREADFULL,,
2025-05-17 17:29:15,0,THREADFULL,7.0,THREADFULL,,
2025-05-17 17:29:30,0,THREADFULL,7.0,THREADFULL,,
2025-05-17 17:29:45,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:30:00,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:30:15,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:30:30,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:30:45,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:31:00,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:31:15,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:31:30,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:31:45,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:32:00,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:32:15,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:32:30,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:32:45,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:33:00,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:33:15,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:33:30,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:33:45,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:34:00,0,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:34:15,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:34:30,1,THREADFULL,0.0,THREADFULL,,
2025-05-17 17:34:45,1,THREADFULL,,,,
2025-05-17 17:35:00,1,THREADFULL,,,,
2025-05-17 17:35:15,0,THREADFULL,,,,
2025-05-17 17:35:30,0,THREADFULL,,,,
2025-05-17 17:35:45,0,THREADFULL,,,,
2025-05-17 17:36:00,0,THREADFULL,,,,
2025-05-17 17:36:15,0,THREADFULL,,,,
2025-05-17 17:36:30,0,THREADFULL,,,,
2025-05-17 17:36:45,0,THREADFULL,,,,
2025-05-17 17:37:00,0,THREADFULL,,,,
2025-05-17 17:37:15,0,THREADFULL,,,,
2025-05-17 17:37:30,0,THREADFULL,,,,
2025-05-17 17:37:45,0,THREADFULL,,,,
2025-05-17 17:38:00,0,THREADFULL,,,,
2025-05-17 17:38:15,0,THREADFULL,,,,
2025-05-17 17:38:30,0,THREADFULL,,,,
2025-05-17 17:38:45,0,THREADFULL,,,,
2025-05-17 17:39:00,0,THREADFULL,,,,
2025-05-17 17:39:15,0,THREADFULL,,,,
2025-05-17 17:39:30,0,THREADFULL,,,,
2025-05-17 17:39:45,0,THREADFULL,,,,
2025-05-17 17:40:00,0,THREADFULL,,,,
2025-05-17 17:40:15,0,THREADFULL,,,,
2025-05-17 17:40:30,0,THREADFULL,,,,
2025-05-17 17:40:45,0,THREADFULL,,,,
2025-05-17 17:41:00,0,THREADFULL,,,,
2025-05-17 17:41:15,1,THREADFULL,,,,
2025-05-17 17:41:30,1,THREADFULL,,,,
2025-05-17 17:41:45,1,THREADFULL,,,,
2025-05-17 17:42:00,1,THREADFULL,,,,
2025-05-17 17:42:15,0,THREADFULL,,,,
2025-05-17 17:42:30,0,THREADFULL,,,,
2025-05-17 17:42:45,0,THREADFULL,,,,
2025-05-17 17:43:00,0,THREADFULL,,,,
2025-05-17 17:43:15,0,THREADFULL,,,,
2025-05-17 17:43:30,0,THREADFULL,,,,
2025-05-17 17:43:45,0,THREADFULL,,,,
2025-05-17 17:44:00,0,THREADFULL,,,,
2025-05-17 17:44:15,0,THREADFULL,,,,
2025-05-17 17:44:30,0,THREADFULL,,,,
2025-05-17 17:44:45,0,THREADFULL,,,,
2025-05-17 17:45:00,0,THREADFULL,,,,
2025-05-17 17:45:15,0,THREADFULL,,,,
2025-05-17 17:45:30,0,THREADFULL,,,,
2025-05-17 17:45:45,0,THREADFULL,,,,
2025-05-17 17:46:00,0,THREADFULL,,,,
2025-05-17 17:46:15,0,THREADFULL,,,,
2025-05-17 17:46:30,0,THREADFULL,,,,
2025-05-17 17:46:45,0,THREADFULL,,,,
2025-05-17 17:47:00,0,THREADFULL,,,,
2025-05-17 17:47:15,0,THREADFULL,,,,
2025-05-17 17:47:30,0,THREADFULL,,,,
2025-05-17 17:47:45,0,THREADFULL,,,,
2025-05-17 17:48:00,0,THREADFULL,,,,
2025-05-17 17:48:15,1,THREADFULL,,,,
2025-05-17 17:48:30,1,THREADFULL,,,,
2025-05-17 17:48:45,1,THREADFULL,,,,
2025-05-17 17:49:00,1,THREADFULL,,,,
2025-05-17 17:49:15,0,THREADFULL,,,,
2025-05-17 17:49:30,0,THREADFULL,,,,
2025-05-17 17:49:45,0,THREADFULL,,,,
2025-05-17 17:50:00,0,THREADFULL,,,,
2025-05-17 17:50:15,0,THREADFULL,,,,
2025-05-17 17:50:30,0,THREADFULL,,,,
2025-05-17 17:50:45,0,THREADFULL,,,,
2025-05-17 17:51:00,0,THREADFULL,,,,
2025-05-17 17:51:15,0,THREADFULL,,,,
2025-05-17 17:51:30,0,THREADFULL,,,,
2025-05-17 17:51:45,0,THREADFULL,,,,
2025-05-17 17:52:00,0,THREADFULL,,,,
2025-05-17 17:52:15,0,THREADFULL,,,,
2025-05-17 17:52:30,0,THREADFULL,,,,
2025-05-17 17:52:45,0,THREADFULL,,,,
2025-05-17 17:53:00,0,THREADFULL,,,,
2025-05-17 17:53:15,5,THREADFULL,,,,
2025-05-17 17:53:30,5,THREADFULL,,,,
2025-05-17 17:53:45,5,THREADFULL,,,,
2025-05-17 17:54:00,5,THREADFULL,,,,
2025-05-17 17:54:15,2,THREADFULL,,,,
2025-05-17 17:54:30,2,THREADFULL,,,,
2025-05-17 17:54:45,2,THREADFULL,,,,
2025-05-17 17:55:00,2,THREADFULL,,,,
2025-05-17 17:55:15,0,THREADFULL,,,,
2025-05-17 17:55:30,0,THREADFULL,,,,
2025-05-17 17:55:45,0,THREADFULL,,,,
2025-05-17 17:56:00,0,THREADFULL,,,,
2025-05-17 17:56:15,0,THREADFULL,,,,
2025-05-17 17:56:30,0,THREADFULL,,,,
2025-05-17 17:56:45,0,THREADFULL,,,,
2025-05-17 17:57:00,0,THREADFULL,,,,
2025-05-17 17:57:15,0,THREADFULL,,,,
2025-05-17 17:57:30,0,THREADFULL,,,,
2025-05-17 17:57:45,0,THREADFULL,,,,
2025-05-17 17:58:00,0,THREADFULL,,,,
2025-05-17 17:58:15,18,THREADFULL,,,,
2025-05-17 17:58:30,18,THREADFULL,,,,
2025-05-17 17:58:45,18,THREADFULL,,,,
2025-05-17 17:59:00,18,THREADFULL,,,,
2025-05-17 17:59:15,0,THREADFULL,,,,
2025-05-17 17:59:30,0,THREADFULL,,,,
2025-05-17 17:59:45,0,THREADFULL,,,,
2025-05-17 18:00:00,0,THREADFULL,,,,
2025-05-17 18:00:15,0,THREADFULL,,,,
2025-05-17 18:00:30,0,THREADFULL,,,,
2025-05-17 18:00:45,0,THREADFULL,,,,
2025-05-17 18:01:00,0,THREADFULL,,,,
2025-05-17 18:01:15,45,THREADFULL,,,,
2025-05-17 18:01:30,45,THREADFULL,,,,
2025-05-17 18:01:45,45,THREADFULL,,,,
2025-05-17 18:02:00,45,THREADFULL,,,,
2025-05-17 18:02:15,0,THREADFULL,,,,
2025-05-17 18:02:30,0,THREADFULL,,,,
2025-05-17 18:02:45,0,THREADFULL,,,,
2025-05-17 18:03:00,0,THREADFULL,,,,
2025-05-17 18:03:15,0,THREADFULL,,,,
2025-05-17 18:03:30,0,THREADFULL,,,,
2025-05-17 18:03:45,0,THREADFULL,,,,
2025-05-17 18:04:00,0,THREADFULL,,,,
2025-05-17 18:04:15,0,THREADFULL,,,,
2025-05-17 18:04:30,0,THREADFULL,,,,
2025-05-17 18:04:45,0,THREADFULL,,,,
2025-05-17 18:05:00,0,THREADFULL,,,,
2025-05-17 18:05:15,0,THREADFULL,,,,
2025-05-17 18:05:30,0,THREADFULL,,,,
2025-05-17 18:05:45,0,THREADFULL,,,,
2025-05-17 18:06:00,0,THREADFULL,,,,
