Time,mem_cache
2025-05-18 23:08:45,3907132
2025-05-18 23:09:00,3907132
2025-05-18 23:09:15,4000868
2025-05-18 23:09:30,4000868
2025-05-18 23:09:45,4000868
2025-05-18 23:10:00,4000868
2025-05-18 23:10:15,4003160
2025-05-18 23:10:30,4003160
2025-05-18 23:10:45,4003160
2025-05-18 23:11:00,4003160
2025-05-18 23:11:15,4006592
2025-05-18 23:11:30,4006592
2025-05-18 23:11:45,4006592
2025-05-18 23:12:00,4006592
2025-05-18 23:12:15,4009084
2025-05-18 23:12:30,4009084
2025-05-18 23:12:45,4009084
2025-05-18 23:13:00,4009084
2025-05-18 23:13:15,4011544
2025-05-18 23:13:30,4011544
2025-05-18 23:13:45,4011544
2025-05-18 23:14:00,4011544
2025-05-18 23:14:15,4013960
2025-05-18 23:14:30,4013960
2025-05-18 23:14:45,4013960
2025-05-18 23:15:00,4013960
2025-05-18 23:15:15,4013960
2025-05-18 23:15:30,4012268
2025-05-18 23:15:45,4012268
2025-05-18 23:16:00,4012268
2025-05-18 23:16:15,4012268
2025-05-18 23:16:30,4014684
2025-05-18 23:16:45,4014684
2025-05-18 23:17:00,4014684
2025-05-18 23:17:15,4014684
2025-05-18 23:17:30,4017112
2025-05-18 23:17:45,4017112
2025-05-18 23:18:00,4017112
2025-05-18 23:18:15,4017112
2025-05-18 23:18:30,4019428
2025-05-18 23:18:45,4019428
2025-05-18 23:19:00,4019428
2025-05-18 23:19:15,4019428
2025-05-18 23:19:30,4020988
2025-05-18 23:19:45,4020988
2025-05-18 23:20:00,4020988
2025-05-18 23:20:15,4020988
2025-05-18 23:20:30,4024064
2025-05-18 23:20:45,4024064
2025-05-18 23:21:00,4024064
2025-05-18 23:21:15,4024064
2025-05-18 23:21:30,4026364
2025-05-18 23:21:45,4026364
2025-05-18 23:22:00,4026364
2025-05-18 23:22:15,4026364
2025-05-18 23:22:30,4027872
2025-05-18 23:22:45,4027872
2025-05-18 23:23:00,4027872
2025-05-18 23:23:15,4027872
2025-05-18 23:23:30,4030860
2025-05-18 23:23:45,4030860
2025-05-18 23:24:00,4030860
2025-05-18 23:24:15,4030860
2025-05-18 23:24:30,4033128
2025-05-18 23:24:45,4033128
2025-05-18 23:25:00,4033128
2025-05-18 23:25:15,4033128
2025-05-18 23:25:30,4035604
2025-05-18 23:25:45,4035604
2025-05-18 23:26:00,4035604
2025-05-18 23:26:15,4035604
2025-05-18 23:26:30,4036792
2025-05-18 23:26:45,4036792
2025-05-18 23:27:00,4036792
2025-05-18 23:27:15,4036792
2025-05-18 23:27:30,4038852
2025-05-18 23:27:45,4038852
2025-05-18 23:28:00,4038852
2025-05-18 23:28:15,4038852
2025-05-18 23:28:30,4032144
2025-05-18 23:28:45,4032144
2025-05-18 23:29:00,4032144
2025-05-18 23:29:15,4032144
2025-05-18 23:29:30,4033780
2025-05-18 23:29:45,4033780
2025-05-18 23:30:00,4033780
2025-05-18 23:30:15,4033780
2025-05-18 23:30:30,4035512
2025-05-18 23:30:45,4035512
2025-05-18 23:31:00,4035512
2025-05-18 23:31:15,4035512
2025-05-18 23:31:30,4037264
2025-05-18 23:31:45,4037264
2025-05-18 23:32:00,4037264
2025-05-18 23:32:15,4037264
2025-05-18 23:32:30,4038812
2025-05-18 23:32:45,4038812
2025-05-18 23:33:00,4038812
2025-05-18 23:33:15,4038812
2025-05-18 23:33:30,4040292
2025-05-18 23:33:45,4040292
2025-05-18 23:34:00,4040292
2025-05-18 23:34:15,4022892
2025-05-18 23:34:30,4022892
2025-05-18 23:34:45,4022892
2025-05-18 23:35:00,4022892
2025-05-18 23:35:15,4043736
2025-05-18 23:35:30,4043736
2025-05-18 23:35:45,4043736
2025-05-18 23:36:00,4043736
2025-05-18 23:36:15,4044172
2025-05-18 23:36:30,4044172
2025-05-18 23:36:45,4044172
2025-05-18 23:37:00,4044172
2025-05-18 23:37:15,4045608
2025-05-18 23:37:30,4045608
2025-05-18 23:37:45,4045608
2025-05-18 23:38:00,4045608
2025-05-18 23:38:15,4047076
2025-05-18 23:38:30,4047076
2025-05-18 23:38:45,4047076
2025-05-18 23:39:00,4047076
2025-05-18 23:39:15,4049524
2025-05-18 23:39:30,4049524
2025-05-18 23:39:45,4049524
2025-05-18 23:40:00,4049524
2025-05-18 23:40:15,4050044
2025-05-18 23:40:30,4050044
2025-05-18 23:40:45,4050044
2025-05-18 23:41:00,4050044
2025-05-18 23:41:15,4051028
2025-05-18 23:41:30,4051028
2025-05-18 23:41:45,4051028
2025-05-18 23:42:00,4051028
2025-05-18 23:42:15,4052408
2025-05-18 23:42:30,4052408
2025-05-18 23:42:45,4052408
2025-05-18 23:43:00,4052408
2025-05-18 23:43:15,4052408
2025-05-18 23:43:30,4053088
2025-05-18 23:43:45,4053088
2025-05-18 23:44:00,4053088
2025-05-18 23:44:15,4053088
2025-05-18 23:44:30,4054084
2025-05-18 23:44:45,4054084
2025-05-18 23:45:00,4054084
2025-05-18 23:45:15,4054084
2025-05-18 23:45:30,4054824
2025-05-18 23:45:45,4054824
2025-05-18 23:46:00,4054824
2025-05-18 23:46:15,4054824
2025-05-18 23:46:30,4056068
2025-05-18 23:46:45,4056068
2025-05-18 23:47:00,4056068
2025-05-18 23:47:15,4056068
2025-05-18 23:47:30,4057104
2025-05-18 23:47:45,4057104
2025-05-18 23:48:00,4057104
2025-05-18 23:48:15,4057104
2025-05-18 23:48:30,4058072
2025-05-18 23:48:45,4058072
2025-05-18 23:49:00,4058072
2025-05-18 23:49:15,4058072
2025-05-18 23:49:30,4058976
2025-05-18 23:49:45,4058976
2025-05-18 23:50:00,4058976
2025-05-18 23:50:15,4059924
2025-05-18 23:50:30,4059924
2025-05-18 23:50:45,4059924
2025-05-18 23:51:00,4059924
2025-05-18 23:51:15,4060836
2025-05-18 23:51:30,4060836
2025-05-18 23:51:45,4060836
2025-05-18 23:52:00,4060836
2025-05-18 23:52:15,4061784
2025-05-18 23:52:30,4061784
2025-05-18 23:52:45,4061784
2025-05-18 23:53:00,4061784
2025-05-18 23:53:15,4062764
2025-05-18 23:53:30,4062764
2025-05-18 23:53:45,4062764
2025-05-18 23:54:00,4062764
2025-05-18 23:54:15,4063660
2025-05-18 23:54:30,4063660
2025-05-18 23:54:45,4063660
2025-05-18 23:55:00,4063660
2025-05-18 23:55:15,4046244
2025-05-18 23:55:30,4046244
2025-05-18 23:55:45,4046244
2025-05-18 23:56:00,4046244
2025-05-18 23:56:15,4047244
2025-05-18 23:56:30,4047244
2025-05-18 23:56:45,4047244
2025-05-18 23:57:00,4047244
2025-05-18 23:57:15,4048036
2025-05-18 23:57:30,4048036
2025-05-18 23:57:45,4048036
2025-05-18 23:58:00,4048036
2025-05-18 23:58:15,4048916
2025-05-18 23:58:30,4048916
2025-05-18 23:58:45,4048916
2025-05-18 23:59:00,4048916
2025-05-18 23:59:15,4049864
2025-05-18 23:59:30,4049864
2025-05-18 23:59:45,4049864
2025-05-19 00:00:00,4049864
2025-05-19 00:00:15,4050736
2025-05-19 00:00:30,4050736
2025-05-19 00:00:45,4050736
2025-05-19 00:01:00,4050736
2025-05-19 00:01:15,4051584
2025-05-19 00:01:30,4051584
2025-05-19 00:01:45,4051584
2025-05-19 00:02:00,4051584
2025-05-19 00:02:15,4052536
2025-05-19 00:02:30,4052536
2025-05-19 00:02:45,4052536
2025-05-19 00:03:00,4052536
2025-05-19 00:03:15,4053396
2025-05-19 00:03:30,4053396
2025-05-19 00:03:45,4053396
2025-05-19 00:04:00,4053396
2025-05-19 00:04:15,4053396
2025-05-19 00:04:30,4062396
2025-05-19 00:04:45,4062396
2025-05-19 00:05:00,4062396
2025-05-19 00:05:15,4062396
2025-05-19 00:05:30,4063196
2025-05-19 00:05:45,4063196
2025-05-19 00:06:00,4063196
2025-05-19 00:06:15,4064052
2025-05-19 00:06:30,4064052
2025-05-19 00:06:45,4064052
2025-05-19 00:07:00,4064052
2025-05-19 00:07:15,4064824
2025-05-19 00:07:30,4064824
2025-05-19 00:07:45,4064824
2025-05-19 00:08:00,4064824
2025-05-19 00:08:15,4064824
2025-05-19 00:08:30,4065608
2025-05-19 00:08:45,4065608
2025-05-19 00:09:00,4065608
2025-05-19 00:09:15,4065608
2025-05-19 00:09:30,4057732
2025-05-19 00:09:45,4057732
2025-05-19 00:10:00,4057732
2025-05-19 00:10:15,4057732
2025-05-19 00:10:30,4058544
2025-05-19 00:10:45,4058544
2025-05-19 00:11:00,4058544
2025-05-19 00:11:15,4058544
2025-05-19 00:11:30,4059408
2025-05-19 00:11:45,4059408
2025-05-19 00:12:00,4059408
2025-05-19 00:12:15,4059408
2025-05-19 00:12:30,4060156
2025-05-19 00:12:45,4060156
2025-05-19 00:13:00,4060156
2025-05-19 00:13:15,4060156
2025-05-19 00:13:30,4060908
2025-05-19 00:13:45,4060908
2025-05-19 00:14:00,4060908
2025-05-19 00:14:15,4060908
2025-05-19 00:14:30,4061712
2025-05-19 00:14:45,4061712
2025-05-19 00:15:00,4061712
2025-05-19 00:15:15,4061712
2025-05-19 00:15:30,4062448
2025-05-19 00:15:45,4062448
2025-05-19 00:16:00,4062448
2025-05-19 00:16:15,4062448
2025-05-19 00:16:30,4063244
2025-05-19 00:16:45,4063244
2025-05-19 00:17:00,4063244
2025-05-19 00:17:15,4063244
2025-05-19 00:17:30,4063928
2025-05-19 00:17:45,4063928
2025-05-19 00:18:00,4063928
2025-05-19 00:18:15,4063928
2025-05-19 00:18:30,4064680
2025-05-19 00:18:45,4064680
2025-05-19 00:19:00,4064680
2025-05-19 00:19:15,4064680
2025-05-19 00:19:30,4065372
