Time,mem_cache
2025-05-18 00:01:00,6034324
2025-05-18 00:01:15,6034324
2025-05-18 00:01:30,6033612
2025-05-18 00:01:45,6033612
2025-05-18 00:02:00,6033612
2025-05-18 00:02:15,6033612
2025-05-18 00:02:30,6027644
2025-05-18 00:02:45,6027644
2025-05-18 00:03:00,6027644
2025-05-18 00:03:15,6027644
2025-05-18 00:03:30,6028560
2025-05-18 00:03:45,6028560
2025-05-18 00:04:00,6028560
2025-05-18 00:04:15,6028560
2025-05-18 00:04:30,6031472
2025-05-18 00:04:45,6031472
2025-05-18 00:05:00,6031472
2025-05-18 00:05:15,6031472
2025-05-18 00:05:30,6032356
2025-05-18 00:05:45,6032356
2025-05-18 00:06:00,6032356
2025-05-18 00:06:15,6032356
2025-05-18 00:06:30,6031228
2025-05-18 00:06:45,6031228
2025-05-18 00:07:00,6031228
2025-05-18 00:07:15,6031228
2025-05-18 00:07:30,6031988
2025-05-18 00:07:45,6031988
2025-05-18 00:08:00,6031988
2025-05-18 00:08:15,6031988
2025-05-18 00:08:30,6034232
2025-05-18 00:08:45,6034232
2025-05-18 00:09:00,6034232
2025-05-18 00:09:15,6034232
2025-05-18 00:09:30,6036908
2025-05-18 00:09:45,6036908
2025-05-18 00:10:00,6036908
2025-05-18 00:10:15,6036908
2025-05-18 00:10:30,6037000
2025-05-18 00:10:45,6037000
2025-05-18 00:11:00,6037000
2025-05-18 00:11:15,6037000
2025-05-18 00:11:30,6038480
2025-05-18 00:11:45,6038480
2025-05-18 00:12:00,6038480
2025-05-18 00:12:15,6038480
2025-05-18 00:12:30,6040376
2025-05-18 00:12:45,6040376
2025-05-18 00:13:00,6040376
2025-05-18 00:13:15,6040376
2025-05-18 00:13:30,6042220
2025-05-18 00:13:45,6042220
2025-05-18 00:14:00,6042220
2025-05-18 00:14:15,6042220
2025-05-18 00:14:30,6043984
2025-05-18 00:14:45,6043984
2025-05-18 00:15:00,6043984
2025-05-18 00:15:15,6043984
2025-05-18 00:15:30,6044184
2025-05-18 00:15:45,6044184
2025-05-18 00:16:00,6044184
2025-05-18 00:16:15,6044184
2025-05-18 00:16:30,6044908
2025-05-18 00:16:45,6044908
2025-05-18 00:17:00,6044908
2025-05-18 00:17:15,6044908
2025-05-18 00:17:30,6048260
2025-05-18 00:17:45,6048260
2025-05-18 00:18:00,6048260
2025-05-18 00:18:15,6048260
2025-05-18 00:18:30,6018160
2025-05-18 00:18:45,6018160
2025-05-18 00:19:00,6018160
2025-05-18 00:19:15,6018160
2025-05-18 00:19:30,6019264
2025-05-18 00:19:45,6019264
2025-05-18 00:20:00,6019264
2025-05-18 00:20:15,6019264
2025-05-18 00:20:30,6020440
2025-05-18 00:20:45,6020440
2025-05-18 00:21:00,6020440
2025-05-18 00:21:15,6020440
2025-05-18 00:21:30,6021520
2025-05-18 00:21:45,6021520
2025-05-18 00:22:00,6021520
2025-05-18 00:22:15,6021520
2025-05-18 00:22:30,6022668
2025-05-18 00:22:45,6022668
2025-05-18 00:23:00,6022668
2025-05-18 00:23:15,6022668
2025-05-18 00:23:30,6023652
2025-05-18 00:23:45,6023652
2025-05-18 00:24:00,6023652
2025-05-18 00:24:15,6023652
2025-05-18 00:24:30,6024652
2025-05-18 00:24:45,6024652
2025-05-18 00:25:00,6024652
2025-05-18 00:25:15,6024652
2025-05-18 00:25:30,6025572
2025-05-18 00:25:45,6025572
2025-05-18 00:26:00,6025572
2025-05-18 00:26:15,6025572
2025-05-18 00:26:30,6026396
2025-05-18 00:26:45,6026396
2025-05-18 00:27:00,6026396
2025-05-18 00:27:15,6026396
2025-05-18 00:27:30,6027356
2025-05-18 00:27:45,6027356
2025-05-18 00:28:00,6027356
2025-05-18 00:28:15,6027356
2025-05-18 00:28:30,6028312
2025-05-18 00:28:45,6028312
2025-05-18 00:29:00,6028312
2025-05-18 00:29:15,6028312
2025-05-18 00:29:30,6029152
2025-05-18 00:29:45,6029152
2025-05-18 00:30:00,6029152
2025-05-18 00:30:15,6029152
2025-05-18 00:30:30,6030084
2025-05-18 00:30:45,6030084
2025-05-18 00:31:00,6030084
2025-05-18 00:31:15,6030084
2025-05-18 00:31:30,6030872
2025-05-18 00:31:45,6030872
2025-05-18 00:32:00,6030872
2025-05-18 00:32:15,6030872
2025-05-18 00:32:30,6031156
2025-05-18 00:32:45,6031156
2025-05-18 00:33:00,6031156
2025-05-18 00:33:15,6031156
2025-05-18 00:33:30,6031432
2025-05-18 00:33:45,6031432
2025-05-18 00:34:00,6031432
2025-05-18 00:34:15,6031432
2025-05-18 00:34:30,6031760
2025-05-18 00:34:45,6031760
2025-05-18 00:35:00,6031760
2025-05-18 00:35:15,6031760
2025-05-18 00:35:30,6032068
2025-05-18 00:35:45,6032068
2025-05-18 00:36:00,6032068
2025-05-18 00:36:15,6032068
2025-05-18 00:36:30,6029772
2025-05-18 00:36:45,6029772
2025-05-18 00:37:00,6029772
2025-05-18 00:37:15,6029772
2025-05-18 00:37:30,6030196
2025-05-18 00:37:45,6030196
2025-05-18 00:38:00,6030196
2025-05-18 00:38:15,6030196
2025-05-18 00:38:30,6030692
2025-05-18 00:38:45,6030692
2025-05-18 00:39:00,6030692
2025-05-18 00:39:15,6030692
2025-05-18 00:39:30,6031192
2025-05-18 00:39:45,6031192
2025-05-18 00:40:00,6031192
2025-05-18 00:40:15,6031192
2025-05-18 00:40:30,6031728
2025-05-18 00:40:45,6031728
2025-05-18 00:41:00,6031728
2025-05-18 00:41:15,6031728
2025-05-18 00:41:30,6032188
2025-05-18 00:41:45,6032188
2025-05-18 00:42:00,6032188
2025-05-18 00:42:15,6032188
2025-05-18 00:42:30,6032676
2025-05-18 00:42:45,6032676
2025-05-18 00:43:00,6032676
2025-05-18 00:43:15,6032676
2025-05-18 00:43:30,6033200
2025-05-18 00:43:45,6033200
2025-05-18 00:44:00,6033200
2025-05-18 00:44:15,6033200
2025-05-18 00:44:30,6033620
2025-05-18 00:44:45,6033620
2025-05-18 00:45:00,6033620
2025-05-18 00:45:15,6033620
2025-05-18 00:45:30,6034188
2025-05-18 00:45:45,6034188
2025-05-18 00:46:00,6034188
2025-05-18 00:46:15,6034188
2025-05-18 00:46:30,6034704
2025-05-18 00:46:45,6034704
2025-05-18 00:47:00,6034704
2025-05-18 00:47:15,6034704
2025-05-18 00:47:30,6035112
2025-05-18 00:47:45,6035112
2025-05-18 00:48:00,6035112
2025-05-18 00:48:15,6035112
2025-05-18 00:48:30,6035616
2025-05-18 00:48:45,6035616
2025-05-18 00:49:00,6035616
2025-05-18 00:49:15,6035616
2025-05-18 00:49:30,6036076
2025-05-18 00:49:45,6036076
2025-05-18 00:50:00,6036076
2025-05-18 00:50:15,6036076
2025-05-18 00:50:30,6027756
2025-05-18 00:50:45,6027756
2025-05-18 00:51:00,6027756
2025-05-18 00:51:15,6027756
2025-05-18 00:51:30,6028184
2025-05-18 00:51:45,6028184
2025-05-18 00:52:00,6028184
2025-05-18 00:52:15,6028184
2025-05-18 00:52:30,6028696
2025-05-18 00:52:45,6028696
2025-05-18 00:53:00,6028696
2025-05-18 00:53:15,6028696
2025-05-18 00:53:30,6029120
2025-05-18 00:53:45,6029120
2025-05-18 00:54:00,6029120
2025-05-18 00:54:15,6029120
2025-05-18 00:54:30,6029536
2025-05-18 00:54:45,6029536
2025-05-18 00:55:00,6029536
2025-05-18 00:55:15,6029536
2025-05-18 00:55:30,6030012
2025-05-18 00:55:45,6030012
2025-05-18 00:56:00,6030012
2025-05-18 00:56:15,6030012
2025-05-18 00:56:30,6030464
2025-05-18 00:56:45,6030464
2025-05-18 00:57:00,6030464
2025-05-18 00:57:15,6030464
2025-05-18 00:57:30,6030964
2025-05-18 00:57:45,6030964
2025-05-18 00:58:00,6030964
2025-05-18 00:58:15,6030964
2025-05-18 00:58:30,6031412
2025-05-18 00:58:45,6031412
2025-05-18 00:59:00,6031412
2025-05-18 00:59:15,6031412
2025-05-18 00:59:30,6047620
2025-05-18 00:59:45,6047620
2025-05-18 01:00:00,6047620
2025-05-18 01:00:15,6047620
2025-05-18 01:00:30,6047028
2025-05-18 01:00:45,6047028
2025-05-18 01:01:00,6047028
2025-05-18 01:01:15,6047028
2025-05-18 01:01:30,6047608
2025-05-18 01:01:45,6047608
2025-05-18 01:02:00,6047608
2025-05-18 01:02:15,6047608
2025-05-18 01:02:30,6048084
2025-05-18 01:02:45,6048084
2025-05-18 01:03:00,6048084
2025-05-18 01:03:15,6048084
2025-05-18 01:03:30,6048528
2025-05-18 01:03:45,6048528
2025-05-18 01:04:00,6048528
2025-05-18 01:04:15,6048528
2025-05-18 01:04:30,6048960
2025-05-18 01:04:45,6048960
2025-05-18 01:05:00,6048960
2025-05-18 01:05:15,6048960
2025-05-18 01:05:30,6048880
2025-05-18 01:05:45,6048880
2025-05-18 01:06:00,6048880
2025-05-18 01:06:15,6048880
2025-05-18 01:06:30,6049812
2025-05-18 01:06:45,6049812
2025-05-18 01:07:00,6049812
2025-05-18 01:07:15,6049812
2025-05-18 01:07:30,6050228
2025-05-18 01:07:45,6050228
2025-05-18 01:08:00,6050228
2025-05-18 01:08:15,6050228
2025-05-18 01:08:30,6050688
2025-05-18 01:08:45,6050688
2025-05-18 01:09:00,6050688
2025-05-18 01:09:15,6050688
2025-05-18 01:09:30,6051112
2025-05-18 01:09:45,6051112
2025-05-18 01:10:00,6051112
2025-05-18 01:10:15,6051112
2025-05-18 01:10:30,6051548
2025-05-18 01:10:45,6051548
2025-05-18 01:11:00,6051548
2025-05-18 01:11:15,6051548
2025-05-18 01:11:30,6051936
2025-05-18 01:11:45,6051936
2025-05-18 01:12:00,6051936
2025-05-18 01:12:15,6051936
2025-05-18 01:12:30,6052388
2025-05-18 01:12:45,6052388
2025-05-18 01:13:00,6052388
2025-05-18 01:13:15,6052388
2025-05-18 01:13:30,6052840
2025-05-18 01:13:45,6052840
2025-05-18 01:14:00,6052840
2025-05-18 01:14:15,6052840
2025-05-18 01:14:30,6053312
2025-05-18 01:14:45,6053312
2025-05-18 01:15:00,6053312
2025-05-18 01:15:15,6053312
2025-05-18 01:15:30,6033660
2025-05-18 01:15:45,6033660
2025-05-18 01:16:00,6033660
2025-05-18 01:16:15,6033660
2025-05-18 01:16:30,6034080
2025-05-18 01:16:45,6034080
2025-05-18 01:17:00,6034080
2025-05-18 01:17:15,6034080
2025-05-18 01:17:30,6034516
2025-05-18 01:17:45,6034516
2025-05-18 01:18:00,6034516
2025-05-18 01:18:15,6034516
2025-05-18 01:18:30,6034980
2025-05-18 01:18:45,6034980
2025-05-18 01:19:00,6034980
2025-05-18 01:19:15,6034980
2025-05-18 01:19:30,6035404
2025-05-18 01:19:45,6035404
2025-05-18 01:20:00,6035404
2025-05-18 01:20:15,6035404
2025-05-18 01:20:30,6035900
2025-05-18 01:20:45,6035900
2025-05-18 01:21:00,6035900
2025-05-18 01:21:15,6035900
2025-05-18 01:21:30,6036348
2025-05-18 01:21:45,6036348
2025-05-18 01:22:00,6036348
2025-05-18 01:22:15,6036348
2025-05-18 01:22:30,6036960
2025-05-18 01:22:45,6036960
2025-05-18 01:23:00,6036960
2025-05-18 01:23:15,6036960
2025-05-18 01:23:30,6037556
2025-05-18 01:23:45,6037556
2025-05-18 01:24:00,6037556
2025-05-18 01:24:15,6037556
