Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-05-19 23:07:00,30,80,40,40,60,50,50,40,0,0
2025-05-19 23:07:15,390,440,420,200,190,230,190,190,0,0
2025-05-19 23:07:30,390,440,420,200,190,230,190,190,0,0
2025-05-19 23:07:45,390,440,420,200,190,230,190,190,0,0
2025-05-19 23:08:00,390,440,420,200,190,230,190,190,0,0
2025-05-19 23:08:15,390,440,420,200,190,230,190,190,0,0
2025-05-19 23:08:30,570,650,590,300,390,410,380,360,0,0
2025-05-19 23:08:45,570,650,590,300,390,410,380,360,0,0
2025-05-19 23:09:00,570,650,590,300,390,410,380,360,0,0
2025-05-19 23:09:15,570,650,590,300,390,410,380,360,0,0
2025-05-19 23:09:30,480,530,730,330,380,310,380,360,0,0
2025-05-19 23:09:45,480,530,730,330,380,310,380,360,0,0
2025-05-19 23:10:00,480,530,730,330,380,310,380,360,0,0
2025-05-19 23:10:15,480,530,730,330,380,310,380,360,0,0
2025-05-19 23:10:30,410,530,640,310,320,300,350,350,0,0
2025-05-19 23:10:45,410,530,640,310,320,300,350,350,0,0
2025-05-19 23:11:00,410,530,640,310,320,300,350,350,0,0
2025-05-19 23:11:15,410,530,640,310,320,300,350,350,0,0
2025-05-19 23:11:30,610,730,710,320,380,340,480,300,0,0
2025-05-19 23:11:45,610,730,710,320,380,340,480,300,0,0
2025-05-19 23:12:00,610,730,710,320,380,340,480,300,0,0
2025-05-19 23:12:15,610,730,710,320,380,340,480,300,0,0
2025-05-19 23:12:30,560,650,580,400,420,380,450,370,0,0
2025-05-19 23:12:45,560,650,580,400,420,380,450,370,0,0
2025-05-19 23:13:00,560,650,580,400,420,380,450,370,0,0
2025-05-19 23:13:15,560,650,580,400,420,380,450,370,0,0
2025-05-19 23:13:30,460,680,600,380,340,360,430,360,0,0
2025-05-19 23:13:45,460,680,600,380,340,360,430,360,0,0
2025-05-19 23:14:00,460,680,600,380,340,360,430,360,0,0
2025-05-19 23:14:15,460,680,600,380,340,360,430,360,0,0
2025-05-19 23:14:30,560,910,670,350,390,360,420,460,0,0
2025-05-19 23:14:45,560,910,670,350,390,360,420,460,0,0
2025-05-19 23:15:00,560,910,670,350,390,360,420,460,0,0
2025-05-19 23:15:15,560,910,670,350,390,360,420,460,0,0
2025-05-19 23:15:30,690,750,680,470,400,460,420,420,0,0
2025-05-19 23:15:45,690,750,680,470,400,460,420,420,0,0
2025-05-19 23:16:00,690,750,680,470,400,460,420,420,0,0
2025-05-19 23:16:15,690,750,680,470,400,460,420,420,0,0
2025-05-19 23:16:30,550,1080,880,450,500,530,510,460,0,0
2025-05-19 23:16:45,550,1080,880,450,500,530,510,460,0,0
2025-05-19 23:17:00,550,1080,880,450,500,530,510,460,0,0
2025-05-19 23:17:15,550,1080,880,450,500,530,510,460,0,0
2025-05-19 23:17:30,790,920,970,480,480,420,440,470,0,0
2025-05-19 23:17:45,790,920,970,480,480,420,440,470,0,0
2025-05-19 23:18:00,790,920,970,480,480,420,440,470,0,0
2025-05-19 23:18:15,930,1060,1130,470,470,420,510,490,0,0
2025-05-19 23:18:30,930,1060,1130,470,470,420,510,490,0,0
2025-05-19 23:18:45,930,1060,1130,470,470,420,510,490,0,0
2025-05-19 23:19:00,930,1060,1130,470,470,420,510,490,0,0
2025-05-19 23:19:15,1120,1050,1000,480,500,490,510,540,0,0
2025-05-19 23:19:30,1120,1050,1000,480,500,490,510,540,0,0
2025-05-19 23:19:45,1120,1050,1000,480,500,490,510,540,0,0
2025-05-19 23:20:00,1120,1050,1000,480,500,490,510,540,0,0
2025-05-19 23:20:15,1080,1580,1500,510,510,490,490,480,0,0
2025-05-19 23:20:30,1080,1580,1500,510,510,490,490,480,0,0
2025-05-19 23:20:45,1080,1580,1500,510,510,490,490,480,0,0
