Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-05-19 23:07:00,0,0,10,10,10,0,10,0,0,0
2025-05-19 23:07:15,40,10,40,10,30,10,0,20,0,0
2025-05-19 23:07:30,40,10,40,10,30,10,0,20,0,0
2025-05-19 23:07:45,40,10,40,10,30,10,0,20,0,0
2025-05-19 23:08:00,40,10,40,10,30,10,0,20,0,0
2025-05-19 23:08:15,40,10,40,10,30,10,0,20,0,0
2025-05-19 23:08:30,10,20,10,40,10,0,10,20,0,0
2025-05-19 23:08:45,10,20,10,40,10,0,10,20,0,0
2025-05-19 23:09:00,10,20,10,40,10,0,10,20,0,0
2025-05-19 23:09:15,10,20,10,40,10,0,10,20,0,0
2025-05-19 23:09:30,0,10,0,10,10,20,0,10,0,0
2025-05-19 23:09:45,0,10,0,10,10,20,0,10,0,0
2025-05-19 23:10:00,0,10,0,10,10,20,0,10,0,0
2025-05-19 23:10:15,0,10,0,10,10,20,0,10,0,0
2025-05-19 23:10:30,0,10,20,10,0,0,10,10,0,0
2025-05-19 23:10:45,0,10,20,10,0,0,10,10,0,0
2025-05-19 23:11:00,0,10,20,10,0,0,10,10,0,0
2025-05-19 23:11:15,0,10,20,10,0,0,10,10,0,0
2025-05-19 23:11:30,20,0,20,0,0,0,10,20,0,0
2025-05-19 23:11:45,20,0,20,0,0,0,10,20,0,0
2025-05-19 23:12:00,20,0,20,0,0,0,10,20,0,0
2025-05-19 23:12:15,20,0,20,0,0,0,10,20,0,0
2025-05-19 23:12:30,0,10,20,10,0,10,0,10,0,0
2025-05-19 23:12:45,0,10,20,10,0,10,0,10,0,0
2025-05-19 23:13:00,0,10,20,10,0,10,0,10,0,0
2025-05-19 23:13:15,0,10,20,10,0,10,0,10,0,0
2025-05-19 23:13:30,10,10,0,10,10,10,20,0,0,0
2025-05-19 23:13:45,10,10,0,10,10,10,20,0,0,0
2025-05-19 23:14:00,10,10,0,10,10,10,20,0,0,0
