Time,mem_cache,source,Minutes
2025-05-17 16:59:30,3657012,CPU_STRESS,0.0
2025-05-17 16:59:45,3641084,CPU_STRESS,0.25
2025-05-17 17:00:00,3641084,CPU_STRESS,0.5
2025-05-17 17:00:15,3651722,CPU_STRESS,0.75
2025-05-17 17:00:30,3644024,CPU_STRESS,1.0
2025-05-17 17:00:45,3644040,CPU_STRESS,1.25
2025-05-17 17:01:00,3644392,CPU_STRESS,1.5
2025-05-17 17:01:15,3644715,CPU_STRESS,1.75
2025-05-17 17:01:30,3645060,CPU_STRESS,2.0
2025-05-17 17:01:45,3646729,CPU_STRESS,2.25
2025-05-17 17:02:00,3649470,CPU_STRESS,2.5
2025-05-17 17:02:15,3649937,CPU_STRESS,2.75
2025-05-17 17:02:30,3650474,CPU_STRESS,3.0
2025-05-17 17:02:45,3650386,CPU_STRESS,3.25
2025-05-17 17:03:00,3649037,CPU_STRESS,3.5
2025-05-17 17:03:15,3648794,CPU_STRESS,3.75
2025-05-17 17:03:30,3648907,CPU_STRESS,4.0
2025-05-17 17:03:45,3648928,CPU_STRESS,4.25
2025-05-17 17:04:00,3649426,CPU_STRESS,4.5
2025-05-17 17:04:15,3649489,CPU_STRESS,4.75
2025-05-17 17:04:30,3649401,CPU_STRESS,5.0
2025-05-17 17:04:45,3649503,CPU_STRESS,5.25
2025-05-17 17:05:00,3649711,CPU_STRESS,5.5
2025-05-17 17:05:15,3649999,CPU_STRESS,5.75
2025-05-17 17:05:30,3650685,CPU_STRESS,6.0
2025-05-17 17:05:45,3651326,CPU_STRESS,6.25
2025-05-17 17:06:00,3651682,CPU_STRESS,6.5
2025-05-17 17:06:15,3652458,CPU_STRESS,6.75
2025-05-17 17:06:30,3653669,CPU_STRESS,7.0
2025-05-17 17:06:45,3654561,CPU_STRESS,7.25
2025-05-17 17:07:00,3655364,CPU_STRESS,7.5
2025-05-17 17:07:15,3655607,CPU_STRESS,7.75
2025-05-17 17:07:30,3656212,CPU_STRESS,8.0
2025-05-17 17:07:45,3656471,CPU_STRESS,8.25
2025-05-17 17:08:00,3656848,CPU_STRESS,8.5
2025-05-17 17:08:15,3657416,CPU_STRESS,8.75
2025-05-17 17:08:30,3657919,CPU_STRESS,9.0
2025-05-17 17:08:45,3658521,CPU_STRESS,9.25
2025-05-17 17:09:00,3659560,CPU_STRESS,9.5
2025-05-17 17:09:15,3660215,CPU_STRESS,9.75
2025-05-17 17:09:30,3660283,CPU_STRESS,10.0
2025-05-17 17:09:45,3660639,CPU_STRESS,10.25
2025-05-17 17:10:00,3661362,CPU_STRESS,10.5
2025-05-17 17:10:15,3661905,CPU_STRESS,10.75
2025-05-17 17:10:30,3662570,CPU_STRESS,11.0
2025-05-17 17:10:45,3662861,CPU_STRESS,11.25
2025-05-17 17:11:00,3663600,CPU_STRESS,11.5
2025-05-17 17:11:15,3663888,CPU_STRESS,11.75
2025-05-17 17:11:30,3665231,CPU_STRESS,12.0
2025-05-17 17:11:45,3665380,CPU_STRESS,12.25
2025-05-17 17:12:00,3666222,CPU_STRESS,12.5
2025-05-17 17:12:15,3666600,CPU_STRESS,12.75
2025-05-17 17:12:30,3666847,CPU_STRESS,13.0
2025-05-17 17:12:45,3666997,CPU_STRESS,13.25
2025-05-17 17:13:00,3667463,CPU_STRESS,13.5
2025-05-17 17:13:15,3668222,CPU_STRESS,13.75
2025-05-17 17:13:30,3669339,CPU_STRESS,14.0
2025-05-17 17:13:45,3669428,CPU_STRESS,14.25
