
Time,mem_util
2025-05-12 16:34:00,44.9
2025-05-12 16:34:15,44.9
2025-05-12 16:34:30,45.3
2025-05-12 16:34:45,45.3
2025-05-12 16:35:00,45.3
2025-05-12 16:35:15,45.3
2025-05-12 16:35:30,46.3
2025-05-12 16:35:45,46.3
2025-05-12 16:36:00,46.3
2025-05-12 16:36:15,46.3
2025-05-12 16:36:30,46.1
2025-05-12 16:36:45,46.1
2025-05-12 16:37:00,46.1
2025-05-12 16:37:15,46.1
2025-05-12 16:37:30,46.3
2025-05-12 16:37:45,46.3
2025-05-12 16:38:00,46.3
2025-05-12 16:38:15,46.3
2025-05-12 16:38:30,46.6
2025-05-12 16:38:45,46.6
2025-05-12 16:39:00,46.6
2025-05-12 16:39:15,46.6
2025-05-12 16:39:30,46.8
2025-05-12 16:39:45,46.8
2025-05-12 16:40:00,46.8
2025-05-12 16:40:15,46.8
2025-05-12 16:40:30,46.3
2025-05-12 16:40:45,46.3
2025-05-12 16:41:00,46.3
2025-05-12 16:41:15,46.3
2025-05-12 16:41:30,45.6
2025-05-12 16:41:45,45.6
2025-05-12 16:42:00,45.6
2025-05-12 16:42:15,45.6
2025-05-12 16:42:30,46.4
2025-05-12 16:42:45,46.4
2025-05-12 16:43:00,46.4
2025-05-12 16:43:15,46.4
2025-05-12 16:43:30,46.7
2025-05-12 16:43:45,46.7
2025-05-12 16:44:00,46.7
2025-05-12 16:44:15,46.7
2025-05-12 16:44:30,45.6
2025-05-12 16:44:45,45.6
2025-05-12 16:45:00,45.6
2025-05-12 16:45:15,45.6
2025-05-12 16:45:30,46.7
2025-05-12 16:45:45,46.7
2025-05-12 16:46:00,46.7
2025-05-12 16:46:15,46.7
2025-05-12 16:46:30,46.0
2025-05-12 16:46:45,46.0
2025-05-12 16:47:00,46.0
2025-05-12 16:47:15,46.0
2025-05-12 16:47:30,46.5
2025-05-12 16:47:45,46.5
2025-05-12 16:48:00,46.5
2025-05-12 16:48:15,46.5
2025-05-12 16:48:30,46.8
2025-05-12 16:48:45,46.8
2025-05-12 16:49:00,46.8
2025-05-12 16:49:15,46.8
2025-05-12 16:49:30,46.4
2025-05-12 16:49:45,46.4
2025-05-12 16:50:00,46.4
2025-05-12 16:50:15,46.4
2025-05-12 16:50:30,46.5
2025-05-12 16:50:45,46.5
2025-05-12 16:51:00,46.5
2025-05-12 16:51:15,46.5
2025-05-12 16:51:30,45.7
2025-05-12 16:51:45,45.7
2025-05-12 16:52:00,45.7
2025-05-12 16:52:15,45.7
2025-05-12 16:52:30,46.9
2025-05-12 16:52:45,46.9
2025-05-12 16:53:00,46.9
2025-05-12 16:53:15,46.9
2025-05-12 16:53:30,45.8
2025-05-12 16:53:45,45.8
2025-05-12 16:54:00,45.8
2025-05-12 16:54:15,45.8
2025-05-12 16:54:30,45.7
2025-05-12 16:54:45,45.7
2025-05-12 16:55:00,45.7
2025-05-12 16:55:15,45.7
2025-05-12 16:55:30,37.9
2025-05-12 16:55:45,37.9
2025-05-12 16:56:00,37.9
2025-05-12 16:56:15,37.9
2025-05-12 16:56:30,37.9
2025-05-12 16:56:45,37.9
