Time,mem_util
2025-05-21 00:54:15,31.8
2025-05-21 00:54:30,27.6
2025-05-21 00:54:45,27.6
2025-05-21 00:55:00,27.6
2025-05-21 00:55:15,27.6
2025-05-21 00:55:30,30.5
2025-05-21 00:55:45,30.5
2025-05-21 00:56:00,30.5
2025-05-21 00:56:15,32.6
2025-05-21 00:56:30,32.6
2025-05-21 00:56:45,32.6
2025-05-21 00:57:00,32.6
2025-05-21 00:57:15,33.9
2025-05-21 00:57:30,33.9
2025-05-21 00:57:45,33.9
2025-05-21 00:58:00,33.9
2025-05-21 00:58:15,34.8
2025-05-21 00:58:30,34.8
2025-05-21 00:58:45,34.8
2025-05-21 00:59:00,34.8
2025-05-21 00:59:15,36.9
2025-05-21 00:59:30,36.9
2025-05-21 00:59:45,36.9
2025-05-21 01:00:00,36.9
2025-05-21 01:00:15,37.7
2025-05-21 01:00:30,37.7
2025-05-21 01:00:45,37.7
2025-05-21 01:01:00,37.7
2025-05-21 01:01:15,38.8
2025-05-21 01:01:30,38.8
2025-05-21 01:01:45,38.8
2025-05-21 01:02:00,38.8
2025-05-21 01:02:15,39.5
2025-05-21 01:02:30,39.5
2025-05-21 01:02:45,39.5
2025-05-21 01:03:00,39.5
2025-05-21 01:03:15,39.6
2025-05-21 01:03:30,39.6
2025-05-21 01:03:45,39.6
2025-05-21 01:04:00,39.6
2025-05-21 01:04:15,39.5
2025-05-21 01:04:30,39.5
2025-05-21 01:04:45,39.5
2025-05-21 01:05:00,39.5
2025-05-21 01:05:15,40.4
2025-05-21 01:05:30,40.4
2025-05-21 01:05:45,40.4
2025-05-21 01:06:00,40.4
2025-05-21 01:06:15,40.4
2025-05-21 01:06:30,41.3
2025-05-21 01:06:45,41.3
2025-05-21 01:07:00,41.3
2025-05-21 01:07:15,41.3
2025-05-21 01:07:30,42.1
2025-05-21 01:07:45,42.1
2025-05-21 01:08:00,42.1
2025-05-21 01:08:15,42.8
2025-05-21 01:08:30,42.8
2025-05-21 01:08:45,42.8
2025-05-21 01:09:00,42.8
2025-05-21 01:09:15,42.8
2025-05-21 01:09:30,43.4
2025-05-21 01:09:45,43.4
2025-05-21 01:10:00,43.4
2025-05-21 01:10:15,43.4
2025-05-21 01:10:30,43.4
2025-05-21 01:10:45,43.4
2025-05-21 01:11:00,43.4
2025-05-21 01:11:15,44
2025-05-21 01:11:30,44
2025-05-21 01:11:45,44
2025-05-21 01:12:00,44
2025-05-21 01:12:15,44.1
2025-05-21 01:12:30,44.1
2025-05-21 01:12:45,44.1
2025-05-21 01:13:00,44.1
2025-05-21 01:13:15,44.1
2025-05-21 01:13:30,44.0
2025-05-21 01:13:45,44.0
2025-05-21 01:14:00,44.0
2025-05-21 01:14:15,44.0
2025-05-21 01:14:30,44.6
2025-05-21 01:14:45,44.6
2025-05-21 01:15:00,44.6
2025-05-21 01:15:15,44.6
2025-05-21 01:15:30,44.7
2025-05-21 01:15:45,44.7
2025-05-21 01:16:00,44.7
2025-05-21 01:16:15,44.7
2025-05-21 01:16:30,44.8
2025-05-21 01:16:45,44.8
2025-05-21 01:17:00,44.8
2025-05-21 01:17:15,44.8
2025-05-21 01:17:30,44.8
2025-05-21 01:17:45,44.8
2025-05-21 01:18:00,44.8
2025-05-21 01:18:15,44.8
2025-05-21 01:18:30,44.8
2025-05-21 01:18:45,44.8
2025-05-21 01:19:00,44.8
2025-05-21 01:19:15,44.8
2025-05-21 01:19:30,45.4
2025-05-21 01:19:45,45.4
2025-05-21 01:20:00,45.4
2025-05-21 01:20:15,45.4
2025-05-21 01:20:30,45.3
2025-05-21 01:20:45,45.3
2025-05-21 01:21:00,45.3
2025-05-21 01:21:15,45.3
2025-05-21 01:21:30,45.3
2025-05-21 01:21:45,45.3
2025-05-21 01:22:00,45.3
2025-05-21 01:22:15,45.3
2025-05-21 01:22:30,45.3
2025-05-21 01:22:45,45.3
2025-05-21 01:23:00,45.3
2025-05-21 01:23:15,45.3
2025-05-21 01:23:30,45.4
2025-05-21 01:23:45,45.4
2025-05-21 01:24:00,45.4
2025-05-21 01:24:15,45.4
2025-05-21 01:24:30,46.5
2025-05-21 01:24:45,46.5
2025-05-21 01:25:00,46.5
2025-05-21 01:25:15,46.5
2025-05-21 01:25:30,80.6
2025-05-21 01:25:45,80.6
2025-05-21 01:26:00,80.6
2025-05-21 01:26:15,81.2
2025-05-21 01:26:30,81.2
2025-05-21 01:26:45,81.2
2025-05-21 01:27:00,81.2
2025-05-21 01:27:15,81.2
2025-05-21 01:27:30,81.2
2025-05-21 01:27:45,81.2
2025-05-21 01:28:00,81.2
2025-05-21 01:28:15,81.2
2025-05-21 01:28:30,81.2
2025-05-21 01:28:45,81.2
2025-05-21 01:29:00,81.2
2025-05-21 01:29:15,77.2
2025-05-21 01:29:30,77.2
2025-05-21 01:29:45,77.2
2025-05-21 01:30:00,77.2
2025-05-21 01:30:15,77.2
2025-05-21 01:30:30,81.2
2025-05-21 01:30:45,81.2
2025-05-21 01:31:00,81.2
2025-05-21 01:31:15,81.2
2025-05-21 01:31:30,82.2
2025-05-21 01:31:45,82.2
2025-05-21 01:32:00,82.2
2025-05-21 01:32:15,82.2
2025-05-21 01:32:30,85.8
2025-05-21 01:32:45,85.8
2025-05-21 01:33:00,85.8
2025-05-21 01:33:15,85.8
2025-05-21 01:33:30,81.0
2025-05-21 01:33:45,81.0
2025-05-21 01:34:00,81.0
2025-05-21 01:34:15,81.0
2025-05-21 01:34:30,81.0
2025-05-21 01:34:45,81.0
2025-05-21 01:35:00,81.0
2025-05-21 01:35:15,81.0
2025-05-21 01:35:30,80.9
2025-05-21 01:35:45,80.9
2025-05-21 01:36:00,80.9
2025-05-21 01:36:15,80.9
2025-05-21 01:36:30,80.9
2025-05-21 01:36:45,80.9
2025-05-21 01:37:00,80.9
2025-05-21 01:37:15,80.9
2025-05-21 01:37:30,80.9
2025-05-21 01:37:45,80.9
2025-05-21 01:38:00,80.9
2025-05-21 01:38:15,81
2025-05-21 01:38:30,81
2025-05-21 01:38:45,81
2025-05-21 01:39:00,81
2025-05-21 01:39:15,81
2025-05-21 01:39:30,81
2025-05-21 01:39:45,81
2025-05-21 01:40:00,81
2025-05-21 01:40:15,81.0
2025-05-21 01:40:30,81.0
2025-05-21 01:40:45,81.0
2025-05-21 01:41:00,81.0
2025-05-21 01:41:15,81.0
2025-05-21 01:41:30,81.0
2025-05-21 01:41:45,81.0
2025-05-21 01:42:00,81.0
2025-05-21 01:42:15,81.0
2025-05-21 01:42:30,81
2025-05-21 01:42:45,81
2025-05-21 01:43:00,81
2025-05-21 01:43:15,81
2025-05-21 01:43:30,81.0
2025-05-21 01:43:45,81.0
2025-05-21 01:44:00,81.0
2025-05-21 01:44:15,81.2
2025-05-21 01:44:30,81.2
2025-05-21 01:44:45,81.2
2025-05-21 01:45:00,81.2
2025-05-21 01:45:15,81.2
2025-05-21 01:45:30,81.2
2025-05-21 01:45:45,81.2
2025-05-21 01:46:00,81.2
2025-05-21 01:46:15,81.1
2025-05-21 01:46:30,81.1
2025-05-21 01:46:45,81.1
2025-05-21 01:47:00,81.1
2025-05-21 01:47:15,81.2
2025-05-21 01:47:30,81.2
2025-05-21 01:47:45,81.2
2025-05-21 01:48:00,81.2
2025-05-21 01:48:15,81.1
2025-05-21 01:48:30,81.1
2025-05-21 01:48:45,81.1
2025-05-21 01:49:00,81.1
2025-05-21 01:49:15,81.1
2025-05-21 01:49:30,81.2
2025-05-21 01:49:45,81.2
2025-05-21 01:50:00,81.2
2025-05-21 01:50:15,81.2
2025-05-21 01:50:30,81.2
2025-05-21 01:50:45,81.2
2025-05-21 01:51:00,81.2
2025-05-21 01:51:15,81.2
2025-05-21 01:51:30,81.2
2025-05-21 01:51:45,81.2
2025-05-21 01:52:00,81.2
2025-05-21 01:52:15,81.2
2025-05-21 01:52:30,81.2
2025-05-21 01:52:45,81.2
2025-05-21 01:53:00,81.2
2025-05-21 01:53:15,81.2
2025-05-21 01:53:30,81.2
2025-05-21 01:53:45,81.2
2025-05-21 01:54:00,81.2
2025-05-21 01:54:15,81.2
2025-05-21 01:54:30,82.5
2025-05-21 01:54:45,82.5
2025-05-21 01:55:00,82.5
2025-05-21 01:55:15,82.5
2025-05-21 01:55:30,82.6
2025-05-21 01:55:45,82.6
2025-05-21 01:56:00,82.6
2025-05-21 01:56:15,82.6
2025-05-21 01:56:30,83.0
2025-05-21 01:56:45,83.0
2025-05-21 01:57:00,83.0
2025-05-21 01:57:15,83.0
2025-05-21 01:57:30,83.1
2025-05-21 01:57:45,83.1
2025-05-21 01:58:00,83.1
2025-05-21 01:58:15,83.1
2025-05-21 01:58:30,83.2
2025-05-21 01:58:45,83.2
2025-05-21 01:59:00,83.2
2025-05-21 01:59:15,83.2
2025-05-21 01:59:30,83.2
2025-05-21 01:59:45,83.2
2025-05-21 02:00:00,83.2
2025-05-21 02:00:15,83.1
2025-05-21 02:00:30,83.1
2025-05-21 02:00:45,83.1
2025-05-21 02:01:00,83.1
2025-05-21 02:01:15,83.2
2025-05-21 02:01:30,83.2
2025-05-21 02:01:45,83.2
2025-05-21 02:02:00,83.2
2025-05-21 02:02:15,83.2
2025-05-21 02:02:30,83.2
2025-05-21 02:02:45,83.2
2025-05-21 02:03:00,83.2
2025-05-21 02:03:15,83.2
2025-05-21 02:03:30,83.2
2025-05-21 02:03:45,83.2
2025-05-21 02:04:00,83.2
2025-05-21 02:04:15,83.2
2025-05-21 02:04:30,83.2
2025-05-21 02:04:45,83.2
2025-05-21 02:05:00,83.2
2025-05-21 02:05:15,83.2
2025-05-21 02:05:30,83.5
2025-05-21 02:05:45,83.5
2025-05-21 02:06:00,83.5
2025-05-21 02:06:15,83.5
2025-05-21 02:06:30,84.0
2025-05-21 02:06:45,84.0
2025-05-21 02:07:00,84.0
2025-05-21 02:07:15,84.0
2025-05-21 02:07:30,85.7
2025-05-21 02:07:45,85.7
2025-05-21 02:08:00,85.7
2025-05-21 02:08:15,85.7
2025-05-21 02:08:30,86.7
2025-05-21 02:08:45,86.7
2025-05-21 02:09:00,86.7
2025-05-21 02:09:15,86.7
2025-05-21 02:09:30,86.6
2025-05-21 02:09:45,86.6
2025-05-21 02:10:00,86.6
2025-05-21 02:10:15,86.7
2025-05-21 02:10:30,86.7
2025-05-21 02:10:45,86.7
