minutes,memory_mem_available,memory_source,memory_mem_cache,memory_source,memory_mem_util,memory_source
2025-07-16 19:28:45,10994773,threadfull,4801352,threadfull,53.44031016434543,threadfull
2025-07-16 19:29:00,10914716,threadfull,4801533,threadfull,53.86574696692194,threadfull
2025-07-16 19:29:15,10910625,threadfull,4801187,threadfull,53.79897717850775,threadfull
2025-07-16 19:29:30,10910625,threadfull,4801257,threadfull,53.81381606739666,threadfull
2025-07-16 19:29:45,10784319,threadfull,4801822,threadfull,53.96392867900074,threadfull
2025-07-16 19:30:00,10676468,threadfull,4802981,threadfull,54.24108268686935,threadfull
2025-07-16 19:30:15,10628484,threadfull,4806895,threadfull,54.40057666339936,threadfull
2025-07-16 19:30:30,10621201,threadfull,4814195,threadfull,54.46823510495781,threadfull
2025-07-16 19:30:45,10475807,threadfull,4818467,threadfull,55.51284616772116,threadfull
2025-07-16 19:31:00,10381711,threadfull,4821414,threadfull,56.1693324288235,threadfull
2025-07-16 19:31:15,10340738,threadfull,4823710,threadfull,55.74383728166887,threadfull
2025-07-16 19:31:30,10348898,threadfull,4824049,threadfull,55.71015267849427,threadfull
2025-07-16 19:31:45,10332969,threadfull,4824440,threadfull,55.72797290456413,threadfull
2025-07-16 19:32:00,10327898,threadfull,4824663,threadfull,55.72095259471589,threadfull
2025-07-16 19:32:15,10326198,threadfull,4825336,threadfull,55.692808226774815,threadfull
2025-07-16 19:32:30,10325489,threadfull,4825447,threadfull,55.6588948068614,threadfull
2025-07-16 19:32:45,10319471,threadfull,4825681,threadfull,55.66816147352806,threadfull
2025-07-16 19:33:00,10319471,threadfull,4825983,threadfull,55.66816147352806,threadfull
2025-07-16 19:33:15,10325489,threadfull,4826033,threadfull,55.66710036241695,threadfull
2025-07-16 19:33:30,10325489,threadfull,4826111,threadfull,55.66760036241694,threadfull
2025-07-16 19:33:45,10319471,threadfull,4826313,threadfull,55.667322584639166,threadfull
2025-07-16 19:34:00,10319471,threadfull,4826113,threadfull,55.66788925130583,threadfull
2025-07-16 19:34:15,10325489,threadfull,4825315,threadfull,55.66767496559155,threadfull
2025-07-16 19:34:30,10325489,threadfull,4824818,threadfull,55.66845829892488,threadfull
2025-07-16 19:34:45,10319647,threadfull,4822238,threadfull,55.689913885005474,threadfull
2025-07-16 19:35:00,10319647,threadfull,4820695,threadfull,55.689913885005474,threadfull
2025-07-16 19:35:15,10325489,threadfull,4820622,threadfull,55.69978859242738,threadfull
2025-07-16 19:35:30,10325489,threadfull,4820629,threadfull,55.71049705202335,threadfull
2025-07-16 19:35:45,10319471,threadfull,4820646,threadfull,55.708572156956194,threadfull
2025-07-16 19:36:00,10319471,threadfull,4820793,threadfull,55.718205093067056,threadfull
2025-07-16 19:36:15,10325489,threadfull,4820924,threadfull,55.71213357278486,threadfull
2025-07-16 19:36:30,10325489,threadfull,4821276,threadfull,55.71213357278486,threadfull
2025-07-16 19:36:45,10319226,threadfull,4822613,threadfull,55.71272087437216,threadfull
2025-07-16 19:37:00,10319226,threadfull,4823003,threadfull,55.71484944580074,threadfull
2025-07-16 19:37:15,10325489,threadfull,4823412,threadfull,55.71847563627693,threadfull
2025-07-16 19:37:30,10325489,threadfull,4823617,threadfull,55.74166149424084,threadfull
2025-07-16 19:37:45,10325350,threadfull,4824651,threadfull,55.78604920005749,threadfull
2025-07-16 19:38:00,10325350,threadfull,4824961,threadfull,55.82166473557977,threadfull
2025-07-16 19:38:15,10325489,threadfull,4825446,threadfull,55.822289085404456,threadfull
2025-07-16 19:38:30,10325489,threadfull,4826299,threadfull,55.822289085404456,threadfull
2025-07-16 19:38:45,10319226,threadfull,4827322,threadfull,55.81992797429334,threadfull
2025-07-16 19:39:00,10319226,threadfull,4828082,threadfull,55.81992797429334,threadfull
2025-07-16 19:39:15,10325489,threadfull,4828421,threadfull,55.81792797429334,threadfull
2025-07-16 19:39:30,10325489,threadfull,4829123,threadfull,55.81852797429334,threadfull
2025-07-16 19:39:45,10319647,threadfull,4831092,threadfull,55.819277974293335,threadfull
2025-07-16 19:40:00,10319647,threadfull,4831526,threadfull,55.832874186414536,threadfull
2025-07-16 19:40:15,10325489,threadfull,4831789,threadfull,55.83587418641453,threadfull
2025-07-16 19:40:30,10325489,threadfull,4832333,threadfull,55.836517043557386,threadfull
2025-07-16 19:40:45,10319226,threadfull,4832889,threadfull,55.83764204355738,threadfull
2025-07-16 19:41:00,10319226,threadfull,4833414,threadfull,55.85973132927168,threadfull
2025-07-16 19:41:15,10324132,threadfull,4834067,threadfull,55.86909561498595,threadfull
2025-07-16 19:41:30,10320077,threadfull,4834742,threadfull,55.96355801369834,threadfull
2025-07-16 19:41:45,10312232,threadfull,4835994,threadfull,56.06255306224226,threadfull
2025-07-16 19:42:00,10276078,threadfull,4836551,threadfull,56.13332426584415,threadfull
2025-07-16 19:42:15,10275156,threadfull,4837020,threadfull,56.18237757919744,threadfull
2025-07-16 19:42:30,10275156,threadfull,4837288,threadfull,56.18617757919745,threadfull
2025-07-16 19:42:45,10262898,threadfull,4838877,threadfull,56.167723106896695,threadfull
2025-07-16 19:43:00,10259144,threadfull,4839787,threadfull,56.1725220246456,threadfull
2025-07-16 19:43:15,10259849,threadfull,4840018,threadfull,56.19456114663473,threadfull
2025-07-16 19:43:30,10259849,threadfull,4841354,threadfull,56.19577543234901,threadfull
2025-07-16 19:43:45,10254007,threadfull,4841886,threadfull,56.19577543234901,threadfull
2025-07-16 19:44:00,10254007,threadfull,4842480,threadfull,56.19296709901568,threadfull
2025-07-16 19:44:15,10259849,threadfull,4843766,threadfull,56.19830836885696,threadfull
2025-07-16 19:44:30,10259849,threadfull,4844322,threadfull,56.21666050560911,threadfull
2025-07-16 19:44:45,10253831,threadfull,4845562,threadfull,56.238293253780846,threadfull
2025-07-16 19:45:00,10253831,threadfull,4846026,threadfull,56.258974104874206,threadfull
2025-07-16 19:45:15,10259849,threadfull,4846903,threadfull,56.30052241499975,threadfull
2025-07-16 19:45:30,10259849,threadfull,4846960,threadfull,56.30052241499975,threadfull
2025-07-16 19:45:45,10254007,threadfull,4848020,threadfull,56.30052241499975,threadfull
2025-07-16 19:46:00,10254007,threadfull,4848190,threadfull,56.30052241499975,threadfull
2025-07-16 19:46:15,10259849,threadfull,4847254,threadfull,56.30018908166642,threadfull
2025-07-16 19:46:30,10259849,threadfull,4846938,threadfull,56.30018908166642,threadfull
2025-07-16 19:46:45,10253586,threadfull,4844920,threadfull,56.30018908166642,threadfull
2025-07-16 19:47:00,10253586,threadfull,4844116,threadfull,56.30018908166642,threadfull
2025-07-16 19:47:15,10259849,threadfull,4844630,threadfull,56.30018908166642,threadfull
2025-07-16 19:47:30,10259849,threadfull,4844735,threadfull,56.30018908166642,threadfull
2025-07-16 19:47:45,10253831,threadfull,4845273,threadfull,56.30068908166641,threadfull
2025-07-16 19:48:00,10253831,threadfull,4845896,threadfull,56.301814081666414,threadfull
2025-07-16 19:48:15,10259849,threadfull,4846575,threadfull,56.301830748333074,threadfull
2025-07-16 19:48:30,10259849,threadfull,4847720,threadfull,56.32996646261879,threadfull
2025-07-16 19:48:45,10251139,threadfull,4848621,threadfull,56.35877836738068,threadfull
2025-07-16 19:49:00,10234460,threadfull,4849698,threadfull,56.38435336738068,threadfull
2025-07-16 19:49:15,10212768,threadfull,4850475,threadfull,56.41189225626956,threadfull
2025-07-16 19:49:30,10198799,threadfull,4850893,threadfull,56.45496776811705,threadfull
2025-07-16 19:49:45,10122317,threadfull,4851809,threadfull,56.547095037964255,threadfull
2025-07-16 19:50:00,10101879,threadfull,4852640,threadfull,56.59237462958832,threadfull
2025-07-16 19:50:15,10110593,threadfull,4853546,threadfull,56.62811759820849,threadfull
2025-07-16 19:50:30,10110593,threadfull,4854070,threadfull,56.62811759820849,threadfull
2025-07-16 19:50:45,10104754,threadfull,4854457,threadfull,56.62811759820849,threadfull
2025-07-16 19:51:00,10104754,threadfull,4855068,threadfull,56.62767344236434,threadfull
2025-07-16 19:51:15,10110593,threadfull,4856009,threadfull,56.62370201379291,threadfull
2025-07-16 19:51:30,10110593,threadfull,4856591,threadfull,56.61876868045958,threadfull
2025-07-16 19:51:45,10104750,threadfull,4858414,threadfull,56.62044645823735,threadfull
2025-07-16 19:52:00,10104750,threadfull,4859207,threadfull,56.62330955347544,threadfull
2025-07-16 19:52:15,10110593,threadfull,4859803,threadfull,56.625857172523055,threadfull
2025-07-16 19:52:30,10108822,threadfull,4860517,threadfull,56.62019368045955,threadfull
2025-07-16 19:52:45,10102983,threadfull,4861690,threadfull,56.70030487547368,threadfull
2025-07-16 19:53:00,10102983,threadfull,4862214,threadfull,56.72526935178711,threadfull
2025-07-16 19:53:15,10108822,threadfull,4862579,threadfull,56.73673044543631,threadfull
2025-07-16 19:53:30,10108822,threadfull,4862620,threadfull,56.75144610277712,threadfull
2025-07-16 19:53:45,10107768,threadfull,4862612,threadfull,56.77811251989471,threadfull
2025-07-16 19:54:00,10107768,threadfull,4863110,threadfull,56.795615144087854,threadfull
2025-07-16 19:54:15,10108822,threadfull,4863931,threadfull,56.7987266398223,threadfull
2025-07-16 19:54:30,10108822,threadfull,4864140,threadfull,56.79897663982231,threadfull
2025-07-16 19:54:45,10102983,threadfull,4865810,threadfull,56.7990516398223,threadfull
2025-07-16 19:55:00,10102983,threadfull,4865969,threadfull,56.7993516398223,threadfull
2025-07-16 19:55:15,10108822,threadfull,4864369,threadfull,56.80001830648897,threadfull
2025-07-16 19:55:30,10108822,threadfull,4864219,threadfull,56.80021830648897,threadfull
2025-07-16 19:55:45,10102983,threadfull,4860960,threadfull,56.80021830648897,threadfull
2025-07-16 19:56:00,10102983,threadfull,4859737,threadfull,56.80021830648897,threadfull
2025-07-16 19:56:15,10108822,threadfull,4861103,threadfull,56.80021830648897,threadfull
2025-07-16 19:56:30,10108822,threadfull,4861166,threadfull,56.80021830648897,threadfull
2025-07-16 19:56:45,10102983,threadfull,4862021,threadfull,56.80021830648897,threadfull
2025-07-16 19:57:00,10102983,threadfull,4862662,threadfull,56.80021830648897,threadfull
2025-07-16 19:57:15,10108822,threadfull,4863784,threadfull,56.80021830648897,threadfull
2025-07-16 19:57:30,10108822,threadfull,4864736,threadfull,56.80021830648897,threadfull
2025-07-16 19:57:45,10102983,threadfull,4866009,threadfull,56.80021830648897,threadfull
2025-07-16 19:58:00,10102983,threadfull,4866355,threadfull,56.80021830648897,threadfull
2025-07-16 19:58:15,10108822,threadfull,4866157,threadfull,56.80021830648897,threadfull
2025-07-16 19:58:30,10108822,threadfull,4866948,threadfull,56.80021830648897,threadfull
2025-07-16 19:58:45,10103160,threadfull,4868159,threadfull,56.80021830648897,threadfull
2025-07-16 19:59:00,10103160,threadfull,4868791,threadfull,56.80021830648897,threadfull
2025-07-16 19:59:15,10108822,threadfull,4869667,threadfull,56.80021830648897,threadfull
2025-07-16 19:59:30,10108822,threadfull,4870750,threadfull,56.80061615595133,threadfull
2025-07-16 19:59:45,10102983,threadfull,4872069,threadfull,56.80131615595133,threadfull
2025-07-16 20:00:00,10102983,threadfull,4873198,threadfull,56.801807822618,threadfull
2025-07-16 20:00:15,10108822,threadfull,4873898,threadfull,56.80286734642751,threadfull
2025-07-16 20:00:30,10108822,threadfull,4874754,threadfull,56.80370297861143,threadfull
2025-07-16 20:00:45,10103160,threadfull,4876069,threadfull,56.80486964527809,threadfull
2025-07-16 20:01:00,10103160,threadfull,4876762,threadfull,56.80486964527809,threadfull
2025-07-16 20:01:15,10108822,threadfull,4877271,threadfull,56.80706180214084,threadfull
2025-07-16 20:01:30,10108822,threadfull,4877783,threadfull,56.83245783954968,threadfull
2025-07-16 20:01:45,10102983,threadfull,4878434,threadfull,56.88251283790903,threadfull
2025-07-16 20:02:00,10102983,threadfull,4879149,threadfull,56.91322325455816,threadfull
2025-07-16 20:02:15,10108822,threadfull,4880359,threadfull,56.91160333197737,threadfull
2025-07-16 20:02:30,10108822,threadfull,4881313,threadfull,56.90893666531069,threadfull
2025-07-16 20:02:45,10102983,threadfull,4882800,threadfull,56.90893666531069,threadfull
2025-07-16 20:03:00,10102983,threadfull,4883278,threadfull,56.90893666531069,threadfull
2025-07-16 20:03:15,10108822,threadfull,4884207,threadfull,56.90893666531069,threadfull
2025-07-16 20:03:30,10108822,threadfull,4884712,threadfull,56.90924618912023,threadfull
2025-07-16 20:03:45,10102494,threadfull,4885758,threadfull,56.91077952245356,threadfull
2025-07-16 20:04:00,10102494,threadfull,4886059,threadfull,56.91189618912023,threadfull
2025-07-16 20:04:15,10107460,threadfull,4887402,threadfull,56.92101130733534,threadfull
2025-07-16 20:04:30,10107460,threadfull,4887408,threadfull,56.93019986044891,threadfull
2025-07-16 20:04:45,10101621,threadfull,4888850,threadfull,56.96968102334355,threadfull
2025-07-16 20:05:00,10101621,threadfull,4889061,threadfull,56.98858501240225,threadfull
2025-07-16 20:05:15,10107460,threadfull,4887715,threadfull,56.98400931359496,threadfull
2025-07-16 20:05:30,10107460,threadfull,4887539,threadfull,56.98508074216639,threadfull
2025-07-16 20:05:45,10101621,threadfull,4884616,threadfull,56.948652307076784,threadfull
2025-07-16 20:06:00,10101621,threadfull,4884153,threadfull,56.930581651351424,threadfull
2025-07-16 20:06:15,10107460,threadfull,4885223,threadfull,56.93324152711558,threadfull
2025-07-16 20:06:30,10107460,threadfull,4885280,threadfull,56.93504152711557,threadfull
2025-07-16 20:06:45,10101621,threadfull,4886486,threadfull,56.96984600933794,threadfull
2025-07-16 20:07:00,10101621,threadfull,4886939,threadfull,56.98738333172996,threadfull
2025-07-16 20:07:15,10107460,threadfull,4887469,threadfull,56.982000490065545,threadfull
2025-07-16 20:07:30,10107460,threadfull,4888538,threadfull,56.98021477577984,threadfull
2025-07-16 20:07:45,10101621,threadfull,4889887,threadfull,56.95768380058328,threadfull
2025-07-16 20:08:00,10101621,threadfull,4890527,threadfull,56.94041314485793,threadfull
2025-07-16 20:08:15,10107460,threadfull,4891060,threadfull,56.94313081282987,threadfull
2025-07-16 20:08:30,10107460,threadfull,4891605,threadfull,56.94973099598005,threadfull
2025-07-16 20:08:45,10101621,threadfull,4893506,threadfull,56.98948288556114,threadfull
2025-07-16 20:09:00,10101621,threadfull,4894342,threadfull,57.04333450476745,threadfull
2025-07-16 20:09:15,10107460,threadfull,4894860,threadfull,56.99463159428296,threadfull
2025-07-16 20:09:30,10107460,threadfull,4895406,threadfull,56.99746413396549,threadfull
2025-07-16 20:09:45,10101618,threadfull,4897086,threadfull,57.000203419679785,threadfull
2025-07-16 20:10:00,10101618,threadfull,4898048,threadfull,57.00207409067546,threadfull
2025-07-16 20:10:15,10107460,threadfull,4899212,threadfull,57.00465980496119,threadfull
2025-07-16 20:10:30,10107460,threadfull,4900094,threadfull,57.00490980496118,threadfull
2025-07-16 20:10:45,10101798,threadfull,4900328,threadfull,57.00540980496118,threadfull
2025-07-16 20:11:00,10101798,threadfull,4900954,threadfull,57.00610504305642,threadfull
2025-07-16 20:11:15,10107460,threadfull,4902446,threadfull,57.00610504305642,threadfull
2025-07-16 20:11:30,10107460,threadfull,4903157,threadfull,57.00610504305642,threadfull
2025-07-16 20:11:45,10101621,threadfull,4904790,threadfull,57.006355043056416,threadfull
2025-07-16 20:12:00,10101621,threadfull,4905124,threadfull,57.00675504305641,threadfull
2025-07-16 20:12:15,10107460,threadfull,4905866,threadfull,57.00781853511992,threadfull
2025-07-16 20:12:30,10107460,threadfull,4906048,threadfull,57.009524884326254,threadfull
2025-07-16 20:12:45,10101621,threadfull,4906822,threadfull,57.01296932877071,threadfull
2025-07-16 20:13:00,10101621,threadfull,4906653,threadfull,57.05453797956436,threadfull
2025-07-16 20:13:15,10107460,threadfull,4905691,threadfull,57.06858401131039,threadfull
2025-07-16 20:13:30,10107460,threadfull,4905544,threadfull,57.10969418765366,threadfull
2025-07-16 20:13:45,10098631,threadfull,4901686,threadfull,57.13637429071948,threadfull
2025-07-16 20:14:00,10089208,threadfull,4901239,threadfull,57.15206936409768,threadfull
2025-07-16 20:14:15,10095047,threadfull,4902783,threadfull,57.12448728599878,threadfull
2025-07-16 20:14:30,10095047,threadfull,4902813,threadfull,57.12448728599878,threadfull
2025-07-16 20:14:45,10089205,threadfull,4904020,threadfull,57.12448728599878,threadfull
2025-07-16 20:15:00,10089205,threadfull,4904300,threadfull,57.12448728599878,threadfull
2025-07-16 20:15:15,10095047,threadfull,4905237,threadfull,57.12448728599878,threadfull
2025-07-16 20:15:30,10095047,threadfull,4905834,threadfull,57.124112285998784,threadfull
2025-07-16 20:15:45,10092199,threadfull,4907150,threadfull,57.10267839793482,threadfull
2025-07-16 20:16:00,10101621,threadfull,4907482,threadfull,57.09947737217568,threadfull
2025-07-16 20:16:15,10107460,threadfull,4907470,threadfull,57.13456482257429,threadfull
2025-07-16 20:16:30,10107460,threadfull,4908255,threadfull,57.13509339400286,threadfull
2025-07-16 20:16:45,10101575,threadfull,4909951,threadfull,57.14891700356223,threadfull
2025-07-16 20:17:00,10092153,threadfull,4911390,threadfull,57.162360092813415,threadfull
2025-07-16 20:17:15,10095047,threadfull,4912078,threadfull,57.13164864963518,threadfull
2025-07-16 20:17:30,10095047,threadfull,4912903,threadfull,57.13164864963518,threadfull
2025-07-16 20:17:45,10089208,threadfull,4914021,threadfull,57.13184864963519,threadfull
2025-07-16 20:18:00,10089208,threadfull,4915047,threadfull,57.13184864963519,threadfull
2025-07-16 20:18:15,10095047,threadfull,4915815,threadfull,57.13222364963518,threadfull
2025-07-16 20:18:30,10095047,threadfull,4916241,threadfull,57.13236650677804,threadfull
2025-07-16 20:18:45,10083024,threadfull,4916910,threadfull,57.13236650677804,threadfull
2025-07-16 20:19:00,10083024,threadfull,4917976,threadfull,57.13236650677804,threadfull
