Time,mem_available,source,Minutes
2025-07-16 19:00:15,16937400,threadfull,0.0
2025-07-16 19:00:30,16314144,threadfull,0.25
2025-07-16 19:00:45,16314144,threadfull,0.5
2025-07-16 19:01:00,15607708,threadfull,0.75
2025-07-16 19:01:15,15460175,threadfull,1.0
2025-07-16 19:01:30,15460175,threadfull,1.25
2025-07-16 19:01:45,15598155,threadfull,1.5
2025-07-16 19:02:00,15487691,threadfull,1.75
2025-07-16 19:02:15,15231916,threadfull,2.0
2025-07-16 19:02:30,15203558,threadfull,2.25
2025-07-16 19:02:45,15098419,threadfull,2.5
2025-07-16 19:03:00,14961504,threadfull,2.75
2025-07-16 19:03:15,14820771,threadfull,3.0
2025-07-16 19:03:30,14775708,threadfull,3.25
2025-07-16 19:03:45,14535207,threadfull,3.5
2025-07-16 19:04:00,14399287,threadfull,3.75
2025-07-16 19:04:15,14275463,threadfull,4.0
2025-07-16 19:04:30,14271569,threadfull,4.25
2025-07-16 19:04:45,14235446,threadfull,4.5
2025-07-16 19:05:00,14188992,threadfull,4.75
2025-07-16 19:05:15,14119918,threadfull,5.0
2025-07-16 19:05:30,14102721,threadfull,5.25
2025-07-16 19:05:45,13856690,threadfull,5.5
2025-07-16 19:06:00,13531495,threadfull,5.75
2025-07-16 19:06:15,13420784,threadfull,6.0
2025-07-16 19:06:30,13396182,threadfull,6.25
2025-07-16 19:06:45,13193133,threadfull,6.5
2025-07-16 19:07:00,13108968,threadfull,6.75
2025-07-16 19:07:15,13069047,threadfull,7.0
2025-07-16 19:07:30,13069047,threadfull,7.25
2025-07-16 19:07:45,13059251,threadfull,7.5
2025-07-16 19:08:00,13042872,threadfull,7.75
2025-07-16 19:08:15,13018739,threadfull,8.0
2025-07-16 19:08:30,12984574,threadfull,8.25
2025-07-16 19:08:45,12780734,threadfull,8.5
2025-07-16 19:09:00,12670983,threadfull,8.75
2025-07-16 19:09:15,12604481,threadfull,9.0
2025-07-16 19:09:30,12604481,threadfull,9.25
2025-07-16 19:09:45,12569831,threadfull,9.5
2025-07-16 19:10:00,12546289,threadfull,9.75
2025-07-16 19:10:15,12539604,threadfull,10.0
2025-07-16 19:10:30,12529562,threadfull,10.25
2025-07-16 19:10:45,12420811,threadfull,10.5
2025-07-16 19:11:00,12369770,threadfull,10.75
2025-07-16 19:11:15,12330849,threadfull,11.0
2025-07-16 19:11:30,12309816,threadfull,11.25
2025-07-16 19:11:45,12294242,threadfull,11.5
2025-07-16 19:12:00,12268188,threadfull,11.75
2025-07-16 19:12:15,12241103,threadfull,12.0
2025-07-16 19:12:30,12241103,threadfull,12.25
2025-07-16 19:12:45,12225530,threadfull,12.5
2025-07-16 19:13:00,12218881,threadfull,12.75
2025-07-16 19:13:15,12231082,threadfull,13.0
2025-07-16 19:13:30,12231082,threadfull,13.25
2025-07-16 19:13:45,12228510,threadfull,13.5
2025-07-16 19:14:00,12228510,threadfull,13.75
2025-07-16 19:14:15,12231082,threadfull,14.0
2025-07-16 19:14:30,12231082,threadfull,14.25
2025-07-16 19:14:45,12121434,threadfull,14.5
2025-07-16 19:15:00,12077687,threadfull,14.75
2025-07-16 19:15:15,12038448,threadfull,15.0
2025-07-16 19:15:30,12038448,threadfull,15.25
2025-07-16 19:15:45,12057544,threadfull,15.5
2025-07-16 19:16:00,12067764,threadfull,15.75
2025-07-16 19:16:15,12072089,threadfull,16.0
2025-07-16 19:16:30,12072089,threadfull,16.25
2025-07-16 19:16:45,12061185,threadfull,16.5
2025-07-16 19:17:00,12043055,threadfull,16.75
2025-07-16 19:17:15,12030577,threadfull,17.0
2025-07-16 19:17:30,12030577,threadfull,17.25
2025-07-16 19:17:45,11980609,threadfull,17.5
2025-07-16 19:18:00,11962039,threadfull,17.75
2025-07-16 19:18:15,11923742,threadfull,18.0
2025-07-16 19:18:30,11923742,threadfull,18.25
2025-07-16 19:18:45,11918568,threadfull,18.5
2025-07-16 19:19:00,11918568,threadfull,18.75
2025-07-16 19:19:15,11923742,threadfull,19.0
2025-07-16 19:19:30,11918340,threadfull,19.25
