minutes,cpu_iowait_cpu 0,cpu_iowait_cpu 1,cpu_iowait_cpu 2,cpu_iowait_cpu 3,cpu_iowait_cpu 4,cpu_iowait_cpu 5,cpu_iowait_cpu 6,cpu_iowait_cpu 7,cpu_iowait_cpu 8,cpu_iowait_cpu 9,cpu_iowait_source,cpu_irq_cpu 0,cpu_irq_cpu 1,cpu_irq_cpu 2,cpu_irq_cpu 3,cpu_irq_cpu 4,cpu_irq_cpu 5,cpu_irq_cpu 6,cpu_irq_cpu 7,cpu_irq_cpu 8,cpu_irq_cpu 9,cpu_irq_source,cpu_system_cpu 0,cpu_system_cpu 1,cpu_system_cpu 2,cpu_system_cpu 3,cpu_system_cpu 4,cpu_system_cpu 5,cpu_system_cpu 6,cpu_system_cpu 7,cpu_system_cpu 8,cpu_system_cpu 9,cpu_system_source,cpu_user_cpu 0,cpu_user_cpu 1,cpu_user_cpu 2,cpu_user_cpu 3,cpu_user_cpu 4,cpu_user_cpu 5,cpu_user_cpu 6,cpu_user_cpu 7,cpu_user_cpu 8,cpu_user_cpu 9,cpu_user_source,cpu_utilization_cpu 0,cpu_utilization_cpu 1,cpu_utilization_cpu 2,cpu_utilization_cpu 3,cpu_utilization_cpu 4,cpu_utilization_cpu 5,cpu_utilization_cpu 6,cpu_utilization_cpu 7,cpu_utilization_cpu 8,cpu_utilization_cpu 9,cpu_utilization_source
2025-05-17 17:02:30,96,113,326,150,55,29,14,26,0,0,THREADFULL,904,1033,884,812,661,967,675,971,0,0,THREADFULL,1283,1274,1284,1926,1979,1231,2014,1207,0,0,THREADFULL,7620,7870,7840,13050,13600,8110,13490,7990,0,0,THREADFULL,66.0,66.1,66.0,67.2,68.1,67.1,68.4,66.4,0,0,THREADFULL
2025-05-17 17:02:45,103,118,337,148,40,35,17,26,0,0,THREADFULL,872,1049,889,803,651,978,662,941,0,0,THREADFULL,1328,1329,1358,2075,2021,1263,2101,1252,0,0,THREADFULL,7620,7870,7840,13050,13600,8110,13490,7990,0,0,THREADFULL,66.0,66.1,66.0,67.2,68.1,67.1,68.4,66.4,0,0,THREADFULL
2025-05-17 17:03:00,126,83,209,138,78,123,50,27,0,0,THREADFULL,835,1101,904,766,663,1029,688,949,0,0,THREADFULL,1285,1323,1318,1988,1977,1298,1966,1235,0,0,THREADFULL,7293,7800,7853,12775,13167,7631,13222,8134,0,0,THREADFULL,61.64475476190481,63.7729703679654,63.59970119047622,63.19407936507937,64.69807838827838,63.59521643502697,65.9906679128147,64.30044067396194,0,0,THREADFULL
2025-05-17 17:03:15,126,82,200,136,78,126,53,39,0,0,THREADFULL,835,1107,911,765,663,1032,689,953,0,0,THREADFULL,1277,1328,1316,1986,1946,1300,1964,1227,0,0,THREADFULL,7291,7800,7854,12778,13156,7634,13222,8136,0,0,THREADFULL,61.645421428571474,63.71177036796541,63.795201190476206,63.14541269841271,64.69807838827838,63.64944500645554,66.14354840732021,64.34635221242347,0,0,THREADFULL
2025-05-17 17:03:30,49,26,53,23,154,431,66,89,0,0,THREADFULL,811,1208,989,742,711,1043,695,1036,0,0,THREADFULL,1216,1329,1264,1910,1802,1319,1831,1135,0,0,THREADFULL,7201,7797,7761,12724,13078,7544,13205,8160,0,0,THREADFULL,60.93726309523812,62.99927804607677,63.18628769841271,62.80427738095237,63.94070277777777,62.25102626262626,64.57959655344658,63.72757368326116,0,0,THREADFULL
2025-05-17 17:03:45,56,23,53,18,170,447,64,92,0,0,THREADFULL,808,1208,1009,716,698,1019,713,1050,0,0,THREADFULL,1192,1327,1239,1880,1774,1314,1799,1116,0,0,THREADFULL,7151,7798,7725,12712,13042,7548,13237,8159,0,0,THREADFULL,60.374797619047655,62.6473222582973,62.83170753968256,62.65102857142856,63.39834087301587,61.69052069597071,63.98918499556001,63.46866329365076,0,0,THREADFULL
2025-05-17 17:04:00,51,47,75,52,260,345,64,101,0,0,THREADFULL,816,1145,1025,703,681,1046,800,1039,0,0,THREADFULL,1160,1324,1242,1848,1679,1275,1764,1117,0,0,THREADFULL,7159,7785,7718,12796,13096,7617,13309,8166,0,0,THREADFULL,59.94885555555559,62.37024642857147,62.3870281746032,62.088369047619054,62.336647619047625,60.95449476356979,63.07048781481676,63.34272242063492,0,0,THREADFULL
2025-05-17 17:04:15,49,49,73,56,261,345,64,101,0,0,THREADFULL,816,1133,1024,701,677,1054,800,1038,0,0,THREADFULL,1156,1302,1241,1835,1655,1254,1764,1120,0,0,THREADFULL,7158,7774,7705,12841,13097,7669,13385,8138,0,0,THREADFULL,59.77510555555556,62.21557976190479,62.31696150793653,62.05926904761906,62.27354761904762,60.99797961205464,63.05603781481676,63.40508670634922,0,0,THREADFULL
2025-05-17 17:04:30,14,94,25,67,282,126,15,79,0,0,THREADFULL,829,1037,972,586,598,1085,727,1023,0,0,THREADFULL,1141,1207,1247,1697,1509,1134,1690,1223,0,0,THREADFULL,7145,7681,7639,12908,13109,7851,13633,8050,0,0,THREADFULL,59.50348214285714,61.01663174603173,61.08388015873015,62.146592857142885,62.060999603174594,61.45370859279612,63.46274386154781,63.09358432539683,0,0,THREADFULL
2025-05-17 17:04:45,16,97,28,65,289,104,17,79,0,0,THREADFULL,831,1043,981,583,596,1089,724,1018,0,0,THREADFULL,1127,1186,1241,1647,1489,1121,1675,1241,0,0,THREADFULL,7159,7682,7694,12926,13169,7918,13728,8057,0,0,THREADFULL,59.697198809523776,61.073782936507904,61.42382222222224,62.47314285714288,62.55013015873016,61.96078653984905,64.08884148059543,63.31099265873016,0,0,THREADFULL
2025-05-17 17:05:00,73,76,57,70,242,84,54,78,0,0,THREADFULL,840,1076,966,607,649,1046,726,1042,0,0,THREADFULL,1117,1171,1241,1605,1544,1108,1649,1210,0,0,THREADFULL,7181,7782,7748,13014,13203,7942,13828,8114,0,0,THREADFULL,60.37770714285712,61.72127420634919,61.93753968253971,63.0627142857143,63.181739682539664,62.3030812867688,64.78957127039628,63.75553194444446,0,0,THREADFULL
2025-05-17 17:05:15,77,75,59,70,242,83,67,78,0,0,THREADFULL,840,1076,969,604,633,1054,726,1042,0,0,THREADFULL,1115,1154,1228,1602,1546,1105,1648,1208,0,0,THREADFULL,7289,7885,7839,13212,13315,8000,13835,8180,0,0,THREADFULL,61.21187380952376,63.48642341269839,62.759719234360446,64.14192976190476,64.07934682539681,62.952567468642485,65.17602301032302,64.73311666666667,0,0,THREADFULL
2025-05-17 17:05:30,229,33,122,70,250,44,215,43,0,0,THREADFULL,1021,1100,1009,658,675,979,700,1046,0,0,THREADFULL,1103,1085,1126,1599,1623,1128,1623,1144,0,0,THREADFULL,7565,8171,8060,13666,13527,8077,13884,8518,0,0,THREADFULL,63.55904758986927,65.5865218253968,64.44439603174602,67.01684444444446,66.11033650793652,65.0364859235299,67.02387633200135,67.37654999999998,0,0,THREADFULL
2025-05-17 17:05:45,249,32,116,70,243,41,197,42,0,0,THREADFULL,1032,1122,1060,695,709,1005,713,1046,0,0,THREADFULL,1093,1071,1092,1598,1612,1116,1606,1115,0,0,THREADFULL,7688,8277,8157,13804,13700,8158,13869,8599,0,0,THREADFULL,64.42556668531492,66.56271700521697,65.33179565580618,68.01236349206353,66.88113611111115,66.20161007537546,67.75591237928741,68.04440259740254,0,0,THREADFULL
2025-05-17 17:06:00,271,66,116,70,177,109,136,55,0,0,THREADFULL,1047,1205,1132,777,837,1221,808,1060,0,0,THREADFULL,1078,1053,1067,1597,1552,1080,1605,1091,0,0,THREADFULL,7710,8258,8225,13741,13880,8207,13849,8587,0,0,THREADFULL,65.31365506851184,67.53201823978843,66.22373435189793,68.66606204481795,67.22198434065939,66.23009768228609,68.35089318452016,68.57663009286034,0,0,THREADFULL
2025-05-17 17:06:15,275,66,116,70,168,109,132,54,0,0,THREADFULL,1047,1255,1181,817,864,1312,905,1084,0,0,THREADFULL,1048,1048,1066,1599,1539,1067,1605,1082,0,0,THREADFULL,7736,8255,8235,13675,13918,8218,13855,8609,0,0,THREADFULL,66.02529518395194,68.43083465392986,66.87899268523124,69.63123095238097,68.60733195970701,66.71383953487793,68.93702179251552,69.32313956998453,0,0,THREADFULL
2025-05-17 17:06:30,416,85,139,79,41,445,44,58,0,0,THREADFULL,1329,1727,1627,1309,1201,2189,1357,1518,0,0,THREADFULL,948,1022,1033,1594,1428,961,1578,1029,0,0,THREADFULL,7809,8205,8289,13643,14051,8210,13800,8517,0,0,THREADFULL,67.96679680451129,69.5403438978736,69.49435281385281,70.31314523809523,70.84319377093351,68.32047374087662,69.85113641386269,70.47215738720347,0,0,THREADFULL
2025-05-17 17:06:45,421,87,137,81,34,454,44,64,0,0,THREADFULL,1354,1781,1645,1350,1231,2385,1353,1658,0,0,THREADFULL,954,1028,1041,1603,1435,963,1620,1034,0,0,THREADFULL,7831,8202,8315,13692,14275,8230,13860,8517,0,0,THREADFULL,68.70107521645025,69.94554967532464,69.94127265512262,70.63165813290831,71.33650400722496,69.24220386353176,70.78492122211001,70.78684946767201,0,0,THREADFULL
2025-05-17 17:07:00,343,79,124,84,66,340,50,77,0,0,THREADFULL,1259,1476,1424,1062,1047,2056,1105,1354,0,0,THREADFULL,1018,1084,1053,1633,1602,1045,1651,1055,0,0,THREADFULL,7923,8267,8357,13851,14453,8246,13946,8583,0,0,THREADFULL,69.70201847360157,70.88630996225997,71.20504570707068,71.7315422598925,72.47030847072644,70.24993402708407,71.52070885078166,71.69402277726641,0,0,THREADFULL
2025-05-17 17:07:15,330,79,120,86,71,340,50,77,0,0,THREADFULL,1236,1422,1357,1032,1030,1972,1080,1318,0,0,THREADFULL,1018,1088,1051,1636,1619,1054,1660,1056,0,0,THREADFULL,8009,8323,8394,14111,14500,8245,14043,8601,0,0,THREADFULL,70.01995785089095,71.48414225663228,71.8991379148629,71.95570416465442,73.1336624389804,70.40000816128318,71.96409346159568,71.86697147856512,0,0,THREADFULL
2025-05-17 17:07:30,177,93,37,129,199,343,71,76,0,0,THREADFULL,878,1146,983,741,960,1473,847,1195,0,0,THREADFULL,1135,1278,1191,1890,1841,1258,1976,1200,0,0,THREADFULL,8376,8474,8529,14530,14953,8275,14425,8698,0,0,THREADFULL,72.19093026818385,73.30848819145479,73.54924007936506,74.29889841269839,75.81788809523809,71.080249963925,74.56534145299148,72.48315816056721,0,0,THREADFULL
2025-05-17 17:07:45,162,91,34,135,206,327,77,76,0,0,THREADFULL,838,1106,876,708,790,1193,781,1069,0,0,THREADFULL,1146,1290,1197,1975,1877,1275,2036,1220,0,0,THREADFULL,8434,8552,8609,14624,14966,8323,14587,8749,0,0,THREADFULL,72.65718994076099,73.56744976727589,74.02463373015873,75.12776724386723,76.30097301587301,71.44479080425526,75.3707145867205,72.73168600225256,0,0,THREADFULL
2025-05-17 17:08:00,175,74,55,152,161,270,74,76,0,0,THREADFULL,779,1078,840,660,680,894,760,1034,0,0,THREADFULL,1122,1199,1186,1912,1796,1236,1963,1179,0,0,THREADFULL,8454,8625,8721,14686,14923,8395,14825,8773,0,0,THREADFULL,72.63608789813601,74.27345201746306,74.78450039682541,75.46562936507935,75.7254506410256,71.95097583866529,76.49622790169605,72.747886595808,0,0,THREADFULL
2025-05-17 17:08:15,176,65,54,158,158,269,74,76,0,0,THREADFULL,779,1084,840,650,673,878,749,1016,0,0,THREADFULL,1119,1167,1171,1886,1780,1216,1955,1174,0,0,THREADFULL,8449,8633,8735,14685,14918,8430,14873,8774,0,0,THREADFULL,72.57314504099315,74.31942503333606,75.18364642857145,75.45546269841269,75.87511730769228,72.06302742319188,76.66548821915634,72.76875326247466,0,0,THREADFULL
2025-05-17 17:08:30,285,14,20,290,119,315,44,76,0,0,THREADFULL,647,1196,875,529,540,687,674,872,0,0,THREADFULL,1083,1028,1044,1755,1707,1132,1823,1141,0,0,THREADFULL,8322,8810,9176,14604,14629,8764,15470,8770,0,0,THREADFULL,71.78590467926904,75.0923436100532,76.4484722943723,75.13434285714284,75.55206796536795,73.61177901681654,78.74516424196722,73.15052336290408,0,0,THREADFULL
2025-05-17 17:08:45,290,15,20,292,125,314,41,76,0,0,THREADFULL,649,1180,878,527,522,675,671,846,0,0,THREADFULL,1061,1017,1015,1718,1686,1123,1801,1126,0,0,THREADFULL,8305,8847,9242,14585,14580,8838,15601,8766,0,0,THREADFULL,71.46346410564175,75.26941573671425,76.55600039682541,74.83121428571428,75.3728632034632,73.87662206820957,78.78039034201096,73.0626419475071,0,0,THREADFULL
2025-05-17 17:09:00,247,31,17,242,144,246,47,74,0,0,THREADFULL,673,1024,832,595,508,766,658,842,0,0,THREADFULL,1013,1004,1017,1652,1636,1077,1773,1110,0,0,THREADFULL,8317,8841,9111,14646,14636,8989,15619,8802,0,0,THREADFULL,71.22562304876723,74.80236877556138,75.53474047619045,74.5688428571429,75.13370789210786,74.60613815351317,78.87863131073995,73.15645327506843,0,0,THREADFULL
2025-05-17 17:09:15,247,33,15,241,147,240,47,72,0,0,THREADFULL,672,1013,815,595,508,767,658,842,0,0,THREADFULL,1005,994,1017,1648,1631,1063,1749,1109,0,0,THREADFULL,8317,8840,9104,14700,14642,9006,15619,8805,0,0,THREADFULL,71.21280093338261,74.51614258508518,75.03834880952377,74.475503968254,74.87342693972691,74.6222736846487,78.85696464407327,73.04187891609406,0,0,THREADFULL
2025-05-17 17:09:30,250,86,40,176,352,53,63,28,0,0,THREADFULL,676,835,762,530,523,909,658,829,0,0,THREADFULL,930,972,1069,1561,1504,963,1602,1092,0,0,THREADFULL,8341,8822,8904,14887,14733,9324,15547,8804,0,0,THREADFULL,70.44339592166247,71.89416709956704,72.58089246031739,73.69792567287786,73.64803888888889,75.35350951270948,76.58637504158641,72.13647502019319,0,0,THREADFULL
2025-05-17 17:09:45,239,89,65,184,374,46,66,27,0,0,THREADFULL,689,800,754,523,526,898,657,821,0,0,THREADFULL,921,968,1083,1522,1478,959,1583,1077,0,0,THREADFULL,8362,8818,8852,14903,14765,9336,15518,8829,0,0,THREADFULL,70.42170612240943,71.65987536400262,72.09164841269835,73.75556376811598,73.5508894909688,75.55823628316126,76.34519666820111,71.89120089017533,0,0,THREADFULL
2025-05-17 17:10:00,197,71,65,179,284,56,93,73,0,0,THREADFULL,697,778,725,540,530,850,655,823,0,0,THREADFULL,941,956,1068,1535,1439,976,1554,1060,0,0,THREADFULL,8381,8832,8800,14909,14769,9242,15633,8861,0,0,THREADFULL,70.64327056658459,71.9858036568041,71.86747954545449,74.04037740447959,74.02669277379708,75.47661430513931,76.66272869534681,72.06035039553782,0,0,THREADFULL
2025-05-17 17:10:15,193,69,30,180,271,57,93,78,0,0,THREADFULL,697,776,723,540,530,848,629,823,0,0,THREADFULL,939,952,1068,1519,1416,976,1534,1057,0,0,THREADFULL,8389,8838,8791,14917,14770,9193,15658,8864,0,0,THREADFULL,70.70871607940511,71.99832335377378,71.86747954545449,74.14004407114624,74.0970665833209,75.30630144577644,76.65093821915634,72.06235039553783,0,0,THREADFULL
2025-05-17 17:10:30,72,30,30,239,173,10,93,245,0,0,THREADFULL,695,711,614,560,524,732,546,820,0,0,THREADFULL,874,951,1010,1359,1347,975,1303,1006,0,0,THREADFULL,8552,8873,8755,15017,14804,8602,16052,9063,0,0,THREADFULL,71.43927160801967,72.3449510974228,71.88921287878782,74.51576666666661,74.60643740981243,71.44040010377554,77.27557449178892,72.1907250285845,0,0,THREADFULL
2025-05-17 17:10:45,83,32,30,268,176,20,98,252,0,0,THREADFULL,703,747,617,570,522,706,544,821,0,0,THREADFULL,869,953,1000,1336,1356,974,1250,1003,0,0,THREADFULL,8560,8887,8745,15060,14744,8556,16112,9096,0,0,THREADFULL,71.4834551747797,72.45107218646449,71.87145097402592,74.63169761904759,74.60656836219337,70.57909502025753,77.39361001877052,72.2372468851049,0,0,THREADFULL
2025-05-17 17:11:00,235,75,50,312,268,95,133,345,0,0,THREADFULL,728,1010,693,587,522,734,570,825,0,0,THREADFULL,929,968,1005,1349,1393,976,1264,1013,0,0,THREADFULL,8592,8864,8727,15048,14665,8575,16065,9086,0,0,THREADFULL,71.44890474346144,72.93782576990544,71.83017319624815,74.58541309523808,74.43583185425686,71.02234135959074,77.73869045608777,72.2729586899667,0,0,THREADFULL
2025-05-17 17:11:15,274,81,1060,335,280,97,283,363,0,0,THREADFULL,728,1050,695,587,521,735,572,824,0,0,THREADFULL,937,970,1005,1348,1404,978,1264,1022,0,0,THREADFULL,8591,8855,8727,15037,14656,8576,16023,9079,0,0,THREADFULL,71.45627343033014,73.03282576990544,71.67839700577204,74.67587976190474,74.31272074314576,71.22157878649132,77.72192635834341,72.27897535663337,0,0,THREADFULL
2025-05-17 17:11:30,653,180,2090,584,561,360,571,741,0,0,THREADFULL,705,1826,770,568,504,826,628,720,0,0,THREADFULL,1022,1002,991,1399,1499,969,1326,1071,0,0,THREADFULL,8435,8773,8514,14776,14456,8592,15593,8758,0,0,THREADFULL,71.58531837975175,74.3089981173643,71.36822406832302,75.28291785714285,73.59606409414341,72.24293470695972,77.71098290596245,72.46879586997764,0,0,THREADFULL
2025-05-17 17:11:45,684,183,2090,604,568,347,587,759,0,0,THREADFULL,696,1948,790,547,501,798,641,719,0,0,THREADFULL,1036,1006,989,1397,1473,964,1344,1078,0,0,THREADFULL,8441,8767,8523,14761,14497,8616,15564,8726,0,0,THREADFULL,71.63775267931655,74.51087139658611,71.41007168737063,75.48169285714283,73.58078682141611,72.34129542124545,77.72917460315415,72.47693951799627,0,0,THREADFULL
2025-05-17 17:12:00,480,126,2090,508,412,258,417,550,0,0,THREADFULL,710,1374,832,562,501,782,637,721,0,0,THREADFULL,987,980,989,1357,1414,948,1328,1041,0,0,THREADFULL,8517,8865,8551,14828,14585,8670,15597,8800,0,0,THREADFULL,71.8699997363717,74.54738390801259,71.49765520107913,75.82348928571427,73.8516094404637,72.38923752607545,77.73267460315415,72.42765592579653,0,0,THREADFULL
2025-05-17 17:12:15,449,120,555,478,398,254,361,488,0,0,THREADFULL,710,1346,831,562,493,781,637,720,0,0,THREADFULL,980,968,985,1342,1396,935,1322,1031,0,0,THREADFULL,8565,8891,8578,14868,14611,8676,15606,8800,0,0,THREADFULL,72.06628284907599,74.52750890801259,71.50302662965056,75.93595119047617,73.9672344404637,72.39184424158216,77.74508135449103,72.39871361810422,0,0,THREADFULL
2025-05-17 17:12:30,168,48,681,341,293,65,207,138,0,0,THREADFULL,700,1028,652,561,473,776,637,642,0,0,THREADFULL,881,911,921,1235,1196,851,1279,916,0,0,THREADFULL,8964,9016,8788,15211,14786,8832,15767,8796,0,0,THREADFULL,73.67040567721163,74.0042448853629,71.54296176673569,75.89776904761905,74.18879137806634,72.4813936727066,77.98304277851597,71.6550841898845,0,0,THREADFULL
2025-05-17 17:12:45,132,34,670,298,268,60,183,67,0,0,THREADFULL,710,1031,672,571,545,786,659,643,0,0,THREADFULL,853,912,926,1245,1178,839,1291,892,0,0,THREADFULL,8994,9051,8782,15251,14759,8833,15700,8808,0,0,THREADFULL,74.45086049259879,73.81282943145406,71.65624033816424,75.96797500000002,74.41729256854256,72.65625173963967,78.10181654345396,71.59220161047155,0,0,THREADFULL
2025-05-17 17:13:00,200,37,525,185,178,55,114,44,0,0,THREADFULL,737,1268,854,632,733,895,841,714,0,0,THREADFULL,861,964,943,1302,1282,845,1330,883,0,0,THREADFULL,8859,8936,8738,15162,14670,8766,15523,8783,0,0,THREADFULL,75.05254819101145,73.96836291033898,72.40654629054522,76.21637738095238,74.66748452380952,72.89555197412741,78.03811899378144,72.09702290211098,0,0,THREADFULL
2025-05-17 17:13:15,198,39,30,175,167,55,110,46,0,0,THREADFULL,751,1300,870,643,783,908,870,724,0,0,THREADFULL,860,966,943,1302,1294,851,1333,883,0,0,THREADFULL,8862,8922,8734,15032,14606,8756,15487,8770,0,0,THREADFULL,75.24856485767812,74.1039740214501,73.46970859213255,76.39842738095236,74.84884325396825,72.99767682310883,78.0085618509243,72.16368956877764,0,0,THREADFULL
2025-05-17 17:13:30,107,77,30,26,98,19,79,132,0,0,THREADFULL,1222,1802,1285,1327,1215,1372,1339,1114,0,0,THREADFULL,861,1109,1025,1629,1524,926,1498,940,0,0,THREADFULL,8441,8441,8478,14500,14221,8397,14568,8490,0,0,THREADFULL,75.53154178012849,74.27514994687567,74.62621818181817,77.02682499999999,75.83913015873016,73.19622164246574,77.3970360381019,72.99353954334863,0,0,THREADFULL
2025-05-17 17:13:45,112,76,30,14,97,20,75,130,0,0,THREADFULL,1244,1863,1334,1353,1189,1356,1347,1137,0,0,THREADFULL,879,1121,1042,1689,1565,964,1546,980,0,0,THREADFULL,8351,8359,8450,14521,14148,8345,14421,8506,0,0,THREADFULL,75.4329728046595,74.49024694587342,74.829041991342,77.58275238095236,76.50087824675327,73.19226264590672,77.26450889914712,73.2686163495884,0,0,THREADFULL
2025-05-17 17:14:00,142,68,46,37,94,65,74,106,0,0,THREADFULL,1130,1410,1138,1039,940,1156,1013,1017,0,0,THREADFULL,932,1094,1056,1703,1580,987,1627,1015,0,0,THREADFULL,8295,8413,8462,14777,14349,8396,14500,8596,0,0,THREADFULL,75.1660176098543,74.68467061305593,74.97766017316016,77.89946944444438,76.69932174492173,73.22424341097499,77.34964879258702,73.5108897310612,0,0,THREADFULL
2025-05-17 17:14:15,153,68,46,38,92,65,74,104,0,0,THREADFULL,1114,1313,1097,997,911,1154,931,1000,0,0,THREADFULL,936,1093,1056,1701,1587,991,1631,1017,0,0,THREADFULL,8290,8441,8483,14855,14433,8400,14526,8599,0,0,THREADFULL,75.03760094318763,74.68874366500398,75.00690389610388,78.04188888888883,77.0220241258741,73.23846563319721,77.29801985069558,73.79543735010881,0,0,THREADFULL
2025-05-17 17:14:30,451,67,46,89,13,82,59,17,0,0,THREADFULL,828,2397,788,681,583,844,661,789,0,0,THREADFULL,1107,1071,1073,1721,1643,1172,1693,1138,0,0,THREADFULL,8276,8750,8833,15167,15163,8536,14654,8687,0,0,THREADFULL,73.62505715565796,74.75592277164893,75.53183805916305,78.63804999999996,77.81358730158728,73.31748539815447,76.76630330583694,75.3948684818106,0,0,THREADFULL
2025-05-17 17:14:45,455,67,47,89,11,96,52,16,0,0,THREADFULL,801,2322,757,661,544,828,613,763,0,0,THREADFULL,1121,1055,1070,1725,1647,1190,1703,1170,0,0,THREADFULL,8345,8841,8923,15253,15260,8551,14766,8711,0,0,THREADFULL,73.91393831727144,74.94929211498217,75.52918885281389,78.78917619047614,77.61864365079364,73.35067060738969,76.78910640164463,75.52998417828377,0,0,THREADFULL
