minutes,tcp_srtt_source,tcp_srtt_SRTT_cumulative
2025-05-17 17:12:30,THREADFULL,4109.845082771771
2025-05-17 17:12:45,THREADFULL,4071.6697254671553
2025-05-17 17:13:00,THREADFULL,4057.1804457850144
2025-05-17 17:13:15,THREADFULL,4092.517680994383
2025-05-17 17:13:30,THREADFULL,4374.945048883401
2025-05-17 17:13:45,THREADFULL,4465.065373925308
2025-05-17 17:14:00,THREADFULL,4493.602556838417
2025-05-17 17:14:15,THREADFULL,4534.445849885026
2025-05-17 17:14:30,THREADFULL,4448.721404350413
2025-05-17 17:14:45,THREADFULL,4329.92542753948
2025-05-17 17:15:00,THREADFULL,4295.434606438942
2025-05-17 17:15:15,THREADFULL,4252.178414378273
2025-05-17 17:15:30,THREADFULL,4087.763778277
2025-05-17 17:15:45,THREADFULL,4127.57859768336
2025-05-17 17:16:00,THREADFULL,4127.231403522967
2025-05-17 17:16:15,THREADFULL,4168.21334595386
2025-05-17 17:16:30,THREADFULL,4303.729487662154
2025-05-17 17:16:45,THREADFULL,4327.089319919212
2025-05-17 17:17:00,THREADFULL,4290.3018763569735
2025-05-17 17:17:15,THREADFULL,4236.485965423081
2025-05-17 17:17:30,THREADFULL,4041.10129191171
2025-05-17 17:17:45,THREADFULL,3937.1058585254527
2025-05-17 17:18:00,THREADFULL,4004.983259726128
2025-05-17 17:18:15,THREADFULL,4118.555349045466
2025-05-17 17:18:30,THREADFULL,4735.502529857276
2025-05-17 17:18:45,THREADFULL,5015.928764091068
2025-05-17 17:19:00,THREADFULL,5010.459396316477
2025-05-17 17:19:15,THREADFULL,4867.745107077296
2025-05-17 17:19:30,THREADFULL,4641.144445647792
2025-05-17 17:19:45,THREADFULL,4576.263614012202
2025-05-17 17:20:00,THREADFULL,4470.00173077336
2025-05-17 17:20:15,THREADFULL,4569.539856008802
2025-05-17 17:20:30,THREADFULL,4725.122599005375
2025-05-17 17:20:45,THREADFULL,4718.4838099661165
2025-05-17 17:21:00,THREADFULL,4584.113539565744
2025-05-17 17:21:15,THREADFULL,4565.42127020485
2025-05-17 17:21:30,THREADFULL,3895.7937826352304
2025-05-17 17:21:45,THREADFULL,3809.7540947466346
2025-05-17 17:22:00,THREADFULL,3829.222047382716
2025-05-17 17:22:15,THREADFULL,3837.5286200058113
2025-05-17 17:22:30,THREADFULL,4218.8252760788
2025-05-17 17:22:45,THREADFULL,4329.649390814641
2025-05-17 17:23:00,THREADFULL,4282.322722819799
2025-05-17 17:23:15,THREADFULL,4175.141116909214
2025-05-17 17:23:30,THREADFULL,3765.8719344434
2025-05-17 17:23:45,THREADFULL,3646.621764396692
2025-05-17 17:24:00,THREADFULL,3644.6558575988056
2025-05-17 17:24:15,THREADFULL,3778.835319051508
2025-05-17 17:24:30,THREADFULL,4002.579886555173
2025-05-17 17:24:45,THREADFULL,3993.069018861624
2025-05-17 17:25:00,THREADFULL,4005.986948378744
2025-05-17 17:25:15,THREADFULL,3956.824457280005
2025-05-17 17:25:30,THREADFULL,3854.751224549882
2025-05-17 17:25:45,THREADFULL,3812.4900446971446
2025-05-17 17:26:00,THREADFULL,3825.228377457567
2025-05-17 17:26:15,THREADFULL,3844.1062337304616
2025-05-17 17:26:30,THREADFULL,4003.157401675699
2025-05-17 17:26:45,THREADFULL,3989.361619814023
2025-05-17 17:27:00,THREADFULL,3982.911252664213
2025-05-17 17:27:15,THREADFULL,3991.355681350777
2025-05-17 17:27:30,THREADFULL,4260.00791107695
2025-05-17 17:27:45,THREADFULL,4320.4955350299
2025-05-17 17:28:00,THREADFULL,4388.263686279624
2025-05-17 17:28:15,THREADFULL,4468.890602555267
2025-05-17 17:28:30,THREADFULL,4820.355054285894
2025-05-17 17:28:45,THREADFULL,4900.977682969141
2025-05-17 17:29:00,THREADFULL,4818.717202050781
2025-05-17 17:29:15,THREADFULL,4475.638835952279
2025-05-17 17:29:30,THREADFULL,3904.933774779152
2025-05-17 17:29:45,THREADFULL,3775.838807294717
2025-05-17 17:30:00,THREADFULL,3678.790909958692
2025-05-17 17:30:15,THREADFULL,3775.8374527752
2025-05-17 17:30:30,THREADFULL,4000.3155081296654
2025-05-17 17:30:45,THREADFULL,4026.990631198172
2025-05-17 17:31:00,THREADFULL,4017.465010373706
2025-05-17 17:31:15,THREADFULL,3893.660685621447
2025-05-17 17:31:30,THREADFULL,3050.5248503873945
2025-05-17 17:31:45,THREADFULL,2770.9864793866395
2025-05-17 17:32:00,THREADFULL,2629.7008712262714
2025-05-17 17:32:15,THREADFULL,2508.118462123235
2025-05-17 17:32:30,THREADFULL,2481.6394486956256
2025-05-17 17:32:45,THREADFULL,2329.351582225041
2025-05-17 17:33:00,THREADFULL,2529.449114370057
2025-05-17 17:33:15,THREADFULL,2454.642797360335
2025-05-17 17:33:30,THREADFULL,2715.837726824724
2025-05-17 17:33:45,THREADFULL,2639.670806673213
2025-05-17 17:34:00,THREADFULL,2749.7155848405696
2025-05-17 17:34:15,THREADFULL,2801.570286021784
2025-05-17 17:34:30,THREADFULL,2944.369111232397
2025-05-17 17:34:45,THREADFULL,3251.1259179564177
2025-05-17 17:35:00,THREADFULL,3275.361304552388
2025-05-17 17:35:15,THREADFULL,3306.747825106492
2025-05-17 17:35:30,THREADFULL,3211.219742170017
2025-05-17 17:35:45,THREADFULL,2460.4685717948714
2025-05-17 17:36:00,THREADFULL,2419.2847106884446
2025-05-17 17:36:15,THREADFULL,2606.163653746164
2025-05-17 17:36:30,THREADFULL,3070.799287257136
2025-05-17 17:36:45,THREADFULL,5347.308613969363
2025-05-17 17:37:00,THREADFULL,5858.698071550999
2025-05-17 17:37:15,THREADFULL,6010.566074446516
2025-05-17 17:37:30,THREADFULL,6100.232435557626
2025-05-17 17:37:45,THREADFULL,6600.824193918491
2025-05-17 17:38:00,THREADFULL,6765.667982592035
2025-05-17 17:38:15,THREADFULL,6788.106195098601
2025-05-17 17:38:30,THREADFULL,6788.106195098601
2025-05-17 17:38:45,THREADFULL,6600.372304000023
2025-05-17 17:39:00,THREADFULL,6611.607970347366
2025-05-17 17:39:15,THREADFULL,6571.2975336114805
2025-05-17 17:39:30,THREADFULL,6562.672572273797
2025-05-17 17:39:45,THREADFULL,6376.4381674705255
2025-05-17 17:40:00,THREADFULL,6411.922192126425
2025-05-17 17:40:15,THREADFULL,6461.412938921854
2025-05-17 17:40:30,THREADFULL,6541.048718859282
2025-05-17 17:40:45,THREADFULL,6782.229737455696
2025-05-17 17:41:00,THREADFULL,6792.069025087578
2025-05-17 17:41:15,THREADFULL,6842.050392408609
2025-05-17 17:41:30,THREADFULL,6926.836432862252
2025-05-17 17:41:45,THREADFULL,7037.722680009894
2025-05-17 17:42:00,THREADFULL,7045.638674507254
2025-05-17 17:42:15,THREADFULL,7011.510241761825
2025-05-17 17:42:30,THREADFULL,6933.685646903095
2025-05-17 17:42:45,THREADFULL,7074.487544650316
2025-05-17 17:43:00,THREADFULL,7092.518544660134
2025-05-17 17:43:15,THREADFULL,7087.620520427365
2025-05-17 17:43:30,THREADFULL,7005.358306674687
2025-05-17 17:43:45,THREADFULL,6787.35988450929
2025-05-17 17:44:00,THREADFULL,6737.909606098396
2025-05-17 17:44:15,THREADFULL,6774.945490050151
2025-05-17 17:44:30,THREADFULL,6846.495281999429
2025-05-17 17:44:45,THREADFULL,7045.357486583001
2025-05-17 17:45:00,THREADFULL,7043.878269289027
2025-05-17 17:45:15,THREADFULL,7003.177569813286
2025-05-17 17:45:30,THREADFULL,6999.835149178365
2025-05-17 17:45:45,THREADFULL,6915.890017903166
2025-05-17 17:46:00,THREADFULL,6896.338590625615
2025-05-17 17:46:15,THREADFULL,6894.188304363364
2025-05-17 17:46:30,THREADFULL,6928.033609334079
2025-05-17 17:46:45,THREADFULL,7051.287623658996
2025-05-17 17:47:00,THREADFULL,7079.49170841734
2025-05-17 17:47:15,THREADFULL,7089.511373407716
2025-05-17 17:47:30,THREADFULL,7063.034308533937
2025-05-17 17:47:45,THREADFULL,7053.656611492418
2025-05-17 17:48:00,THREADFULL,7074.232296335219
2025-05-17 17:48:15,THREADFULL,7044.086518996615
2025-05-17 17:48:30,THREADFULL,7020.759422745708
2025-05-17 17:48:45,THREADFULL,6996.907798397807
2025-05-17 17:49:00,THREADFULL,6960.103340786806
2025-05-17 17:49:15,THREADFULL,6956.832940029397
2025-05-17 17:49:30,THREADFULL,6956.239013509643
2025-05-17 17:49:45,THREADFULL,7020.929656355579
2025-05-17 17:50:00,THREADFULL,7017.132552475842
2025-05-17 17:50:15,THREADFULL,7007.161183441743
2025-05-17 17:50:30,THREADFULL,6946.344327463843
2025-05-17 17:50:45,THREADFULL,6907.569761864093
2025-05-17 17:51:00,THREADFULL,6869.568880859753
2025-05-17 17:51:15,THREADFULL,6919.754804305167
2025-05-17 17:51:30,THREADFULL,6879.85715195738
2025-05-17 17:51:45,THREADFULL,6665.242278923339
2025-05-17 17:52:00,THREADFULL,6680.967324172056
2025-05-17 17:52:15,THREADFULL,6667.745535600851
2025-05-17 17:52:30,THREADFULL,6708.531028591522
2025-05-17 17:52:45,THREADFULL,6976.476784284903
2025-05-17 17:53:00,THREADFULL,6945.690170370796
2025-05-17 17:53:15,THREADFULL,6929.2978015495255
2025-05-17 17:53:30,THREADFULL,6947.301571718238
2025-05-17 17:53:45,THREADFULL,6886.838178451249
2025-05-17 17:54:00,THREADFULL,6873.62048769736
2025-05-17 17:54:15,THREADFULL,6910.383094279807
2025-05-17 17:54:30,THREADFULL,6930.579288457794
2025-05-17 17:54:45,THREADFULL,7093.654169318621
2025-05-17 17:55:00,THREADFULL,7111.857995426857
2025-05-17 17:55:15,THREADFULL,7081.593023352544
2025-05-17 17:55:30,THREADFULL,6977.873356911328
2025-05-17 17:55:45,THREADFULL,6704.534455818619
2025-05-17 17:56:00,THREADFULL,6686.052218451904
2025-05-17 17:56:15,THREADFULL,6750.996445157848
2025-05-17 17:56:30,THREADFULL,6813.393324457958
2025-05-17 17:56:45,THREADFULL,7078.161531141166
2025-05-17 17:57:00,THREADFULL,7119.190008547756
2025-05-17 17:57:15,THREADFULL,6978.472831489301
2025-05-17 17:57:30,THREADFULL,6933.39982599867
2025-05-17 17:57:45,THREADFULL,6535.084583075618
2025-05-17 17:58:00,THREADFULL,6639.248939069506
2025-05-17 17:58:15,THREADFULL,6664.002691157714
2025-05-17 17:58:30,THREADFULL,6703.436162020184
2025-05-17 17:58:45,THREADFULL,6986.843907489669
2025-05-17 17:59:00,THREADFULL,6978.453411734695
2025-05-17 17:59:15,THREADFULL,6958.672709203815
2025-05-17 17:59:30,THREADFULL,6948.605196547488
2025-05-17 17:59:45,THREADFULL,6978.777634799926
2025-05-17 18:00:00,THREADFULL,6958.6430111338905
2025-05-17 18:00:15,THREADFULL,6961.8685278219045
2025-05-17 18:00:30,THREADFULL,6980.640148661714
2025-05-17 18:00:45,THREADFULL,6968.996685499875
2025-05-17 18:01:00,THREADFULL,6972.371435499875
2025-05-17 18:01:15,THREADFULL,6950.891558521291
2025-05-17 18:01:30,THREADFULL,6945.3654102528935
2025-05-17 18:01:45,THREADFULL,6766.692526544019
2025-05-17 18:02:00,THREADFULL,6742.846616157667
2025-05-17 18:02:15,THREADFULL,6766.142713949514
2025-05-17 18:02:30,THREADFULL,6876.447898792578
2025-05-17 18:02:45,THREADFULL,7063.756098593356
2025-05-17 18:03:00,THREADFULL,7079.339301693431
2025-05-17 18:03:15,THREADFULL,7069.324630506758
2025-05-17 18:03:30,THREADFULL,7063.653820434363
2025-05-17 18:03:45,THREADFULL,7088.540475159881
2025-05-17 18:04:00,THREADFULL,7073.767288056607
2025-05-17 18:04:15,THREADFULL,7046.202420620742
2025-05-17 18:04:30,THREADFULL,7036.444825077396
2025-05-17 18:04:45,THREADFULL,6940.512642559001
2025-05-17 18:05:00,THREADFULL,6913.146402933473
2025-05-17 18:05:15,THREADFULL,6918.033423964617
2025-05-17 18:05:30,THREADFULL,6909.156955496317
2025-05-17 18:05:45,THREADFULL,7016.434977948603
2025-05-17 18:06:00,THREADFULL,7044.3402124573095
2025-05-17 18:06:15,THREADFULL,7037.3734336592615
2025-05-17 18:06:30,THREADFULL,7017.6837649470535
2025-05-17 18:06:45,THREADFULL,6969.4103639467685
2025-05-17 18:07:00,THREADFULL,6947.293333411239
2025-05-17 18:07:15,THREADFULL,6956.832976085436
2025-05-17 18:07:30,THREADFULL,6946.238365391092
2025-05-17 18:07:45,THREADFULL,6821.795267291902
2025-05-17 18:08:00,THREADFULL,6817.864688314701
2025-05-17 18:08:15,THREADFULL,6845.1910635046825
2025-05-17 18:08:30,THREADFULL,6851.758944601498
2025-05-17 18:08:45,THREADFULL,7035.444957975104
2025-05-17 18:09:00,THREADFULL,7033.345587248357
2025-05-17 18:09:15,THREADFULL,7007.64640701645
2025-05-17 18:09:30,THREADFULL,6990.351419524677
2025-05-17 18:09:45,THREADFULL,6834.737119128445
2025-05-17 18:10:00,THREADFULL,6837.457146057203
2025-05-17 18:10:15,THREADFULL,6850.313841053699
2025-05-17 18:10:30,THREADFULL,6876.755450856403
2025-05-17 18:10:45,THREADFULL,7018.448841010727
2025-05-17 18:11:00,THREADFULL,7015.443704632723
2025-05-17 18:11:15,THREADFULL,7001.665474559072
2025-05-17 18:11:30,THREADFULL,6964.33307597873
2025-05-17 18:11:45,THREADFULL,6764.207959857549
2025-05-17 18:12:00,THREADFULL,6815.941587027101
2025-05-17 18:12:15,THREADFULL,6852.090232798276
2025-05-17 18:12:30,THREADFULL,6869.080865262119
2025-05-17 18:12:45,THREADFULL,6864.151735091248
2025-05-17 18:13:00,THREADFULL,6883.199260096316
2025-05-17 18:13:15,THREADFULL,6893.606950920715
2025-05-17 18:13:30,THREADFULL,6896.404447964185
2025-05-17 18:13:45,THREADFULL,6953.586296419431
2025-05-17 18:14:00,THREADFULL,6952.812870471743
2025-05-17 18:14:15,THREADFULL,6946.634710793941
2025-05-17 18:14:30,THREADFULL,6928.221516232156
2025-05-17 18:14:45,THREADFULL,6889.567315262157
2025-05-17 18:15:00,THREADFULL,6865.716607696903
2025-05-17 18:15:15,THREADFULL,6883.340240235566
2025-05-17 18:15:30,THREADFULL,6867.408804432752
2025-05-17 18:15:45,THREADFULL,6713.932981732448
2025-05-17 18:16:00,THREADFULL,6689.128347333736
2025-05-17 18:16:15,THREADFULL,6690.568086429238
2025-05-17 18:16:30,THREADFULL,6672.826830864395
2025-05-17 18:16:45,THREADFULL,6681.038258191857
2025-05-17 18:17:00,THREADFULL,6659.5871084804585
2025-05-17 18:17:15,THREADFULL,6664.102330702681
2025-05-17 18:17:30,THREADFULL,6711.244579946901
2025-05-17 18:17:45,THREADFULL,6755.538780870977
2025-05-17 18:18:00,THREADFULL,6807.6425634298885
2025-05-17 18:18:15,THREADFULL,6828.618447598573
2025-05-17 18:18:30,THREADFULL,6838.084721408197
2025-05-17 18:18:45,THREADFULL,7030.355849928637
2025-05-17 18:19:00,THREADFULL,7008.121504320401
2025-05-17 18:19:15,THREADFULL,6968.71478578854
2025-05-17 18:19:30,THREADFULL,6999.796862004209
2025-05-17 18:19:45,THREADFULL,6976.565329312364
2025-05-17 18:20:00,THREADFULL,6999.638809857642
2025-05-17 18:20:15,THREADFULL,6978.041478120256
2025-05-17 18:20:30,THREADFULL,6931.380316815937
2025-05-17 18:20:45,THREADFULL,6890.100687803551
2025-05-17 18:21:00,THREADFULL,6827.467882490685
2025-05-17 18:21:15,THREADFULL,6815.185929721388
2025-05-17 18:21:30,THREADFULL,6810.062694751499
2025-05-17 18:21:45,THREADFULL,7047.482001861989
2025-05-17 18:22:00,THREADFULL,6885.360536663884
2025-05-17 18:22:15,THREADFULL,6571.701778024797
2025-05-17 18:22:30,THREADFULL,6497.019429900701
2025-05-17 18:22:45,THREADFULL,5029.514221366336
2025-05-17 18:23:00,THREADFULL,4079.0842260909694
2025-05-17 18:23:15,THREADFULL,3851.7275351055946
2025-05-17 18:23:30,THREADFULL,3821.691098724221
2025-05-17 18:23:45,THREADFULL,3949.175864124109
2025-05-17 18:24:00,THREADFULL,3943.147771569528
2025-05-17 18:24:15,THREADFULL,3871.117666370911
2025-05-17 18:24:30,THREADFULL,3870.341481533818
2025-05-17 18:24:45,THREADFULL,3779.152309986432
2025-05-17 18:25:00,THREADFULL,3745.3375653082753
2025-05-17 18:25:15,THREADFULL,3779.437867743509
2025-05-17 18:25:30,THREADFULL,3801.800065783216
2025-05-17 18:25:45,THREADFULL,3929.950614731885
2025-05-17 18:26:00,THREADFULL,3916.889632639713
2025-05-17 18:26:15,THREADFULL,3860.778263955213
2025-05-17 18:26:30,THREADFULL,3818.395627605716
2025-05-17 18:26:45,THREADFULL,3630.745670027162
2025-05-17 18:27:00,THREADFULL,3555.31774560723
2025-05-17 18:27:15,THREADFULL,3589.662520567234
2025-05-17 18:27:30,THREADFULL,3580.4550007390085
2025-05-17 18:27:45,THREADFULL,3956.877053521797
2025-05-17 18:28:00,THREADFULL,3985.488652275516
2025-05-17 18:28:15,THREADFULL,3973.1722208287047
2025-05-17 18:28:30,THREADFULL,4027.556982368068
2025-05-17 18:28:45,THREADFULL,4175.80325746263
2025-05-17 18:29:00,THREADFULL,4152.8138200844
2025-05-17 18:29:15,THREADFULL,4124.519571620692
2025-05-17 18:29:30,THREADFULL,4092.9850910888094
2025-05-17 18:29:45,THREADFULL,3786.4300407003366
2025-05-17 18:30:00,THREADFULL,3801.382502961853
2025-05-17 18:30:15,THREADFULL,3802.249560790261
2025-05-17 18:30:30,THREADFULL,3808.029657481996
2025-05-17 18:30:45,THREADFULL,3967.097467400664
2025-05-17 18:31:00,THREADFULL,3960.45556881413
2025-05-17 18:31:15,THREADFULL,3932.582197448005
2025-05-17 18:31:30,THREADFULL,3934.4187399338766
2025-05-17 18:31:45,THREADFULL,3825.198509706825
2025-05-17 18:32:00,THREADFULL,3825.131057997044
2025-05-17 18:32:15,THREADFULL,3827.480981646096
2025-05-17 18:32:30,THREADFULL,3844.2173669375456
2025-05-17 18:32:45,THREADFULL,3853.0900872380353
2025-05-17 18:33:00,THREADFULL,3825.233750094888
2025-05-17 18:33:15,THREADFULL,3826.350825457553
2025-05-17 18:33:30,THREADFULL,3786.1362648044983
2025-05-17 18:33:45,THREADFULL,3520.3051135153764
2025-05-17 18:34:00,THREADFULL,3446.4884174751387
2025-05-17 18:34:15,THREADFULL,3429.50674922225
2025-05-17 18:34:30,THREADFULL,3471.4253645747
2025-05-17 18:34:45,THREADFULL,3913.841812815008
2025-05-17 18:35:00,THREADFULL,3939.6364405263344
2025-05-17 18:35:15,THREADFULL,3891.450632361768
2025-05-17 18:35:30,THREADFULL,3856.298440820234
2025-05-17 18:35:45,THREADFULL,3662.9374780381127
2025-05-17 18:36:00,THREADFULL,3642.516621041957
2025-05-17 18:36:15,THREADFULL,3662.822044402789
2025-05-17 18:36:30,THREADFULL,3784.016649982497
2025-05-17 18:36:45,THREADFULL,4146.881668770583
2025-05-17 18:37:00,THREADFULL,4182.101769929159
2025-05-17 18:37:15,THREADFULL,4148.700572939586
2025-05-17 18:37:30,THREADFULL,4134.050548542027
2025-05-17 18:37:45,THREADFULL,4203.359486059474
2025-05-17 18:38:00,THREADFULL,4198.630032490695
2025-05-17 18:38:15,THREADFULL,4182.572550533062
2025-05-17 18:38:30,THREADFULL,4147.1089034039705
2025-05-17 18:38:45,THREADFULL,3902.6506690077554
2025-05-17 18:39:00,THREADFULL,3885.05383852077
2025-05-17 18:39:15,THREADFULL,3858.40431962773
2025-05-17 18:39:30,THREADFULL,3864.4519362929177
2025-05-17 18:39:45,THREADFULL,3810.172453273031
2025-05-17 18:40:00,THREADFULL,3800.38706891947
2025-05-17 18:40:15,THREADFULL,3807.45446604334
2025-05-17 18:40:30,THREADFULL,3823.477997343188
2025-05-17 18:40:45,THREADFULL,3947.941436633422
2025-05-17 18:41:00,THREADFULL,3927.907969123052
2025-05-17 18:41:15,THREADFULL,3901.632078046474
2025-05-17 18:41:30,THREADFULL,3849.0847849933366
2025-05-17 18:41:45,THREADFULL,3601.8859145779998
2025-05-17 18:42:00,THREADFULL,3565.540212715805
2025-05-17 18:42:15,THREADFULL,3583.4015390240115
2025-05-17 18:42:30,THREADFULL,3616.421346520964
2025-05-17 18:42:45,THREADFULL,3700.278444652221
2025-05-17 18:43:00,THREADFULL,3725.42438535158
2025-05-17 18:43:15,THREADFULL,3732.147735376132
2025-05-17 18:43:30,THREADFULL,3769.023521014012
2025-05-17 18:43:45,THREADFULL,3961.768674821977
2025-05-17 18:44:00,THREADFULL,3964.714724473636
2025-05-17 18:44:15,THREADFULL,3974.626137185684
2025-05-17 18:44:30,THREADFULL,3975.1052566513754
2025-05-17 18:44:45,THREADFULL,3853.096081816038
2025-05-17 18:45:00,THREADFULL,3830.9580045068496
2025-05-17 18:45:15,THREADFULL,3802.484033674081
2025-05-17 18:45:30,THREADFULL,3797.135805550247
2025-05-17 18:45:45,THREADFULL,3796.377095720789
2025-05-17 18:46:00,THREADFULL,3787.841303001628
2025-05-17 18:46:15,THREADFULL,3814.836366871632
2025-05-17 18:46:30,THREADFULL,3914.1341757561536
2025-05-17 18:46:45,THREADFULL,4075.208495205836
2025-05-17 18:47:00,THREADFULL,4110.314205439623
2025-05-17 18:47:15,THREADFULL,4058.528980640262
2025-05-17 18:47:30,THREADFULL,4095.093318129464
2025-05-17 18:47:45,THREADFULL,3931.466331655717
2025-05-17 18:48:00,THREADFULL,3923.3118349437095
2025-05-17 18:48:15,THREADFULL,3886.5781927480425
2025-05-17 18:48:30,THREADFULL,3866.473929340878
2025-05-17 18:48:45,THREADFULL,3900.267428018384
2025-05-17 18:49:00,THREADFULL,3929.109786328931
2025-05-17 18:49:15,THREADFULL,3916.845200419242
2025-05-17 18:49:30,THREADFULL,4024.954138037472
2025-05-17 18:49:45,THREADFULL,4325.038939315463
2025-05-17 18:50:00,THREADFULL,4355.891635659863
2025-05-17 18:50:15,THREADFULL,4244.160801058585
2025-05-17 18:50:30,THREADFULL,4000.225073827549
2025-05-17 18:50:45,THREADFULL,4001.515101495824
2025-05-17 18:51:00,THREADFULL,3987.445654722416
2025-05-17 18:51:15,THREADFULL,4000.665879153198
2025-05-17 18:51:30,THREADFULL,4434.70319964242
2025-05-17 18:51:45,THREADFULL,4405.084598565079
2025-05-17 18:52:00,THREADFULL,4369.997584626521
2025-05-17 18:52:15,THREADFULL,4358.7153996281095
2025-05-17 18:52:30,THREADFULL,4141.764567688036
2025-05-17 18:52:45,THREADFULL,4053.034439156093
2025-05-17 18:53:00,THREADFULL,4002.2322993746384
2025-05-17 18:53:15,THREADFULL,3978.370604482756
2025-05-17 18:53:30,THREADFULL,3771.37396004664
2025-05-17 18:53:45,THREADFULL,3663.6400056654174
2025-05-17 18:54:00,THREADFULL,3668.958161245098
2025-05-17 18:54:15,THREADFULL,3766.085882270489
2025-05-17 18:54:30,THREADFULL,3960.473909108393
2025-05-17 18:54:45,THREADFULL,4043.678052648719
2025-05-17 18:55:00,THREADFULL,4077.801659469405
2025-05-17 18:55:15,THREADFULL,4050.137673108973
2025-05-17 18:55:30,THREADFULL,3985.421643530872
2025-05-17 18:55:45,THREADFULL,4013.620860573832
2025-05-17 18:56:00,THREADFULL,4015.976779214171
2025-05-17 18:56:15,THREADFULL,3950.078467354793
2025-05-17 18:56:30,THREADFULL,3888.71460869378
2025-05-17 18:56:45,THREADFULL,3868.935255910879
2025-05-17 18:57:00,THREADFULL,3815.980206576463
2025-05-17 18:57:15,THREADFULL,3812.314438767742
2025-05-17 18:57:30,THREADFULL,4020.721593913591
2025-05-17 18:57:45,THREADFULL,3986.8218014024583
2025-05-17 18:58:00,THREADFULL,4003.3312384105
2025-05-17 18:58:15,THREADFULL,3984.35519843067
2025-05-17 18:58:30,THREADFULL,3881.161886326383
2025-05-17 18:58:45,THREADFULL,3845.044101095484
2025-05-17 18:59:00,THREADFULL,3827.5996312919497
2025-05-17 18:59:15,THREADFULL,3811.2228249326713
2025-05-17 18:59:30,THREADFULL,3677.920946740529
2025-05-17 18:59:45,THREADFULL,3625.3364504319543
2025-05-17 19:00:00,THREADFULL,3620.044600788371
2025-05-17 19:00:15,THREADFULL,3627.0633661407455
2025-05-17 19:00:30,THREADFULL,3526.092707708537
