Time,mem_cache,source,Minutes
2025-05-17 16:59:30,3384604.0,NET_LOSS,0.0
2025-05-17 16:59:45,3384604.0,NET_LOSS,0.25
2025-05-17 17:00:00,3384604.0,NET_LOSS,0.5
2025-05-17 17:00:15,3392557.13078322,NET_LOSS,0.75
2025-05-17 17:00:30,3388352.246485836,NET_LOSS,1.0
2025-05-17 17:00:45,3388400.026485836,NET_LOSS,1.25
2025-05-17 17:01:00,3392735.797449887,NET_LOSS,1.5
2025-05-17 17:01:15,3395821.8830225365,NET_LOSS,1.75
2025-05-17 17:01:30,3403565.3567717946,NET_LOSS,2.0
2025-05-17 17:01:45,3407449.4717986006,NET_LOSS,2.25
2025-05-17 17:02:00,3404553.0666348888,NET_LOSS,2.5
2025-05-17 17:02:15,3404579.7866348885,NET_LOSS,2.75
2025-05-17 17:02:30,3405033.2616042197,NET_LOSS,3.0
2025-05-17 17:02:45,3406283.3381217015,NET_LOSS,3.25
2025-05-17 17:03:00,3406855.149107261,NET_LOSS,3.5
2025-05-17 17:03:15,3406931.659202499,NET_LOSS,3.75
2025-05-17 17:03:30,3407941.655874523,NET_LOSS,4.0
2025-05-17 17:03:45,3407991.3101602374,NET_LOSS,4.25
2025-05-17 17:04:00,3407620.6692082714,NET_LOSS,4.5
2025-05-17 17:04:15,3407741.8052082714,NET_LOSS,4.75
2025-05-17 17:04:30,3407225.3529855157,NET_LOSS,5.0
2025-05-17 17:04:45,3407214.6230807537,NET_LOSS,5.25
2025-05-17 17:05:00,3407516.1919268854,NET_LOSS,5.5
2025-05-17 17:05:15,3407795.331058198,NET_LOSS,5.75
2025-05-17 17:05:30,3408113.6509062694,NET_LOSS,6.0
2025-05-17 17:05:45,3408650.575668175,NET_LOSS,6.25
2025-05-17 17:06:00,3409032.9878515177,NET_LOSS,6.5
2025-05-17 17:06:15,3409259.7659467566,NET_LOSS,6.75
2025-05-17 17:06:30,3410573.3409018083,NET_LOSS,7.0
2025-05-17 17:06:45,3411367.308203395,NET_LOSS,7.25
2025-05-17 17:07:00,3411318.332421703,NET_LOSS,7.5
2025-05-17 17:07:15,3412086.2113413387,NET_LOSS,7.75
2025-05-17 17:07:30,3413430.2724400465,NET_LOSS,8.0
2025-05-17 17:07:45,3414018.1513664536,NET_LOSS,8.25
2025-05-17 17:08:00,3415188.720121503,NET_LOSS,8.5
2025-05-17 17:08:15,3415265.0367881693,NET_LOSS,8.75
2025-05-17 17:08:30,3415246.3665540433,NET_LOSS,9.0
2025-05-17 17:08:45,3415775.007687688,NET_LOSS,9.25
2025-05-17 17:09:00,3417591.105106603,NET_LOSS,9.5
2025-05-17 17:09:15,3418178.1099579735,NET_LOSS,9.75
2025-05-17 17:09:30,3422312.5495474916,NET_LOSS,10.0
2025-05-17 17:09:45,3423629.878225578,NET_LOSS,10.25
2025-05-17 17:10:00,3422996.1039909814,NET_LOSS,10.5
2025-05-17 17:10:15,3422827.09277886,NET_LOSS,10.75
2025-05-17 17:10:30,3419583.239609808,NET_LOSS,11.0
2025-05-17 17:10:45,3417966.647439658,NET_LOSS,11.25
2025-05-17 17:11:00,3418217.089901695,NET_LOSS,11.5
2025-05-17 17:11:15,3418196.56418741,NET_LOSS,11.75
2025-05-17 17:11:30,3417431.283256579,NET_LOSS,12.0
2025-05-17 17:11:45,3417690.0285368823,NET_LOSS,12.25
2025-05-17 17:12:00,3418877.66913438,NET_LOSS,12.5
2025-05-17 17:12:15,3418924.6318616527,NET_LOSS,12.75
2025-05-17 17:12:30,3419852.611586231,NET_LOSS,13.0
2025-05-17 17:12:45,3420438.6414145143,NET_LOSS,13.25
2025-05-17 17:13:00,3422460.0170491063,NET_LOSS,13.5
2025-05-17 17:13:15,3424535.4040928627,NET_LOSS,13.75
2025-05-17 17:13:30,3427727.196660825,NET_LOSS,14.0
2025-05-17 17:13:45,3429109.7372752894,NET_LOSS,14.25
2025-05-17 17:14:00,3430905.7067049234,NET_LOSS,14.5
2025-05-17 17:14:15,3430926.0533715906,NET_LOSS,14.75
2025-05-17 17:14:30,3432395.867552561,NET_LOSS,15.0
2025-05-17 17:14:45,3433613.2105353,NET_LOSS,15.25
2025-05-17 17:15:00,3435165.9950170275,NET_LOSS,15.5
2025-05-17 17:15:15,3435282.662978566,NET_LOSS,15.75
2025-05-17 17:15:30,3434956.061255087,NET_LOSS,16.0
2025-05-17 17:15:45,3435070.5592581434,NET_LOSS,16.25
2025-05-17 17:16:00,3436129.9528265866,NET_LOSS,16.5
2025-05-17 17:16:15,3436152.5250488087,NET_LOSS,16.75
2025-05-17 17:16:30,3436468.331416948,NET_LOSS,17.0
2025-05-17 17:16:45,3436942.5349304425,NET_LOSS,17.25
2025-05-17 17:17:00,3437506.2789870673,NET_LOSS,17.5
2025-05-17 17:17:15,3437544.413653734,NET_LOSS,17.75
2025-05-17 17:17:30,3438556.6398701323,NET_LOSS,18.0
2025-05-17 17:17:45,3438880.9817878474,NET_LOSS,18.25
2025-05-17 17:18:00,3438537.978254067,NET_LOSS,18.5
2025-05-17 17:18:15,3438537.978254067,NET_LOSS,18.75
2025-05-17 17:18:30,3439357.514165354,NET_LOSS,19.0
2025-05-17 17:18:45,3439264.4270744445,NET_LOSS,19.25
2025-05-17 17:19:00,3438423.4354960094,NET_LOSS,19.5
2025-05-17 17:19:15,3438406.4586071204,NET_LOSS,19.75
2025-05-17 17:19:30,3437157.587833089,NET_LOSS,20.0
2025-05-17 17:19:45,3436009.1021445454,NET_LOSS,20.25
2025-05-17 17:20:00,3436290.1144594364,NET_LOSS,20.5
2025-05-17 17:20:15,3436290.1144594364,NET_LOSS,20.75
2025-05-17 17:20:30,3436685.9632568713,NET_LOSS,21.0
2025-05-17 17:20:45,3436958.345678133,NET_LOSS,21.25
2025-05-17 17:21:00,3437122.3878620793,NET_LOSS,21.5
2025-05-17 17:21:15,3436893.922640813,NET_LOSS,21.75
2025-05-17 17:21:30,3437291.2278916743,NET_LOSS,22.0
2025-05-17 17:21:45,3438116.0161537547,NET_LOSS,22.25
2025-05-17 17:22:00,3438116.0161537547,NET_LOSS,22.5
2025-05-17 17:22:15,3439102.104373744,NET_LOSS,22.75
2025-05-17 17:22:30,3439647.2892966447,NET_LOSS,23.0
2025-05-17 17:22:45,3438652.8061708277,NET_LOSS,23.25
2025-05-17 17:23:00,3438652.8061708277,NET_LOSS,23.5
2025-05-17 17:23:15,3439311.927128717,NET_LOSS,23.75
2025-05-17 17:23:30,3438555.7370042657,NET_LOSS,24.0
2025-05-17 17:23:45,3437343.5878898986,NET_LOSS,24.25
2025-05-17 17:24:00,3436405.2508290755,NET_LOSS,24.5
2025-05-17 17:24:15,3430492.4037624123,NET_LOSS,24.75
2025-05-17 17:24:30,3427486.871343348,NET_LOSS,25.0
2025-05-17 17:24:45,3425440.208808871,NET_LOSS,25.25
2025-05-17 17:25:00,3425440.208808871,NET_LOSS,25.5
2025-05-17 17:25:15,3425423.238292281,NET_LOSS,25.75
2025-05-17 17:25:30,3425611.662869483,NET_LOSS,26.0
2025-05-17 17:25:45,3425634.842597596,NET_LOSS,26.25
2025-05-17 17:26:00,3425717.636375374,NET_LOSS,26.5
2025-05-17 17:26:15,3426332.3473044247,NET_LOSS,26.75
2025-05-17 17:26:30,3426663.860598059,NET_LOSS,27.0
2025-05-17 17:26:45,3427185.9880006667,NET_LOSS,27.25
2025-05-17 17:27:00,3427204.9080006666,NET_LOSS,27.5
2025-05-17 17:27:15,3427308.2624622053,NET_LOSS,27.75
2025-05-17 17:27:30,3427316.478406214,NET_LOSS,28.0
2025-05-17 17:27:45,3427702.452336573,NET_LOSS,28.25
2025-05-17 17:28:00,3428141.060295161,NET_LOSS,28.5
2025-05-17 17:28:15,3428222.5167640257,NET_LOSS,28.75
2025-05-17 17:28:30,3428815.061970858,NET_LOSS,29.0
2025-05-17 17:28:45,3429224.0252154474,NET_LOSS,29.25
2025-05-17 17:29:00,3429642.448062384,NET_LOSS,29.5
