Time,mem_cache,source,Minutes
2025-05-17 16:59:30,5794500,BASELINE,0.0
2025-05-17 16:59:45,5794500,BASELINE,0.25
2025-05-17 17:00:00,5794500,BASELINE,0.5
2025-05-17 17:00:15,5791489,BASELINE,0.75
2025-05-17 17:00:30,5791489,BASELINE,1.0
2025-05-17 17:00:45,5790235,BASELINE,1.25
2025-05-17 17:01:00,5789758,BASELINE,1.5
2025-05-17 17:01:15,5790000,BASELINE,1.75
2025-05-17 17:01:30,5790055,BASELINE,2.0
2025-05-17 17:01:45,5789805,BASELINE,2.25
2025-05-17 17:02:00,5789805,BASELINE,2.5
2025-05-17 17:02:15,5790179,BASELINE,2.75
2025-05-17 17:02:30,5790187,BASELINE,3.0
2025-05-17 17:02:45,5790957,BASELINE,3.25
2025-05-17 17:03:00,5791100,BASELINE,3.5
2025-05-17 17:03:15,5790653,BASELINE,3.75
2025-05-17 17:03:30,5791414,BASELINE,4.0
2025-05-17 17:03:45,5791684,BASELINE,4.25
2025-05-17 17:04:00,5791897,BASELINE,4.5
2025-05-17 17:04:15,5792821,BASELINE,4.75
2025-05-17 17:04:30,5792944,BASELINE,5.0
2025-05-17 17:04:45,5792701,BASELINE,5.25
2025-05-17 17:05:00,5792917,BASELINE,5.5
2025-05-17 17:05:15,5793104,BASELINE,5.75
2025-05-17 17:05:30,5793104,BASELINE,6.0
2025-05-17 17:05:45,5791883,BASELINE,6.25
2025-05-17 17:06:00,5791732,BASELINE,6.5
2025-05-17 17:06:15,5793053,BASELINE,6.75
2025-05-17 17:06:30,5793190,BASELINE,7.0
2025-05-17 17:06:45,5793042,BASELINE,7.25
2025-05-17 17:07:00,5793253,BASELINE,7.5
2025-05-17 17:07:15,5793654,BASELINE,7.75
2025-05-17 17:07:30,5793971,BASELINE,8.0
2025-05-17 17:07:45,5794590,BASELINE,8.25
2025-05-17 17:08:00,5795129,BASELINE,8.5
2025-05-17 17:08:15,5795801,BASELINE,8.75
2025-05-17 17:08:30,5796129,BASELINE,9.0
2025-05-17 17:08:45,5796454,BASELINE,9.25
2025-05-17 17:09:00,5797014,BASELINE,9.5
2025-05-17 17:09:15,5797719,BASELINE,9.75
2025-05-17 17:09:30,5798138,BASELINE,10.0
2025-05-17 17:09:45,5798709,BASELINE,10.25
2025-05-17 17:10:00,5798867,BASELINE,10.5
2025-05-17 17:10:15,5800139,BASELINE,10.75
2025-05-17 17:10:30,5800460,BASELINE,11.0
2025-05-17 17:10:45,5800586,BASELINE,11.25
2025-05-17 17:11:00,5800774,BASELINE,11.5
2025-05-17 17:11:15,5801302,BASELINE,11.75
2025-05-17 17:11:30,5801525,BASELINE,12.0
2025-05-17 17:11:45,5801622,BASELINE,12.25
2025-05-17 17:12:00,5801847,BASELINE,12.5
2025-05-17 17:12:15,5802443,BASELINE,12.75
2025-05-17 17:12:30,5802649,BASELINE,13.0
2025-05-17 17:12:45,5802800,BASELINE,13.25
2025-05-17 17:13:00,5803133,BASELINE,13.5
2025-05-17 17:13:15,5804120,BASELINE,13.75
2025-05-17 17:13:30,5804328,BASELINE,14.0
2025-05-17 17:13:45,5804205,BASELINE,14.25
2025-05-17 17:14:00,5804574,BASELINE,14.5
2025-05-17 17:14:15,5805331,BASELINE,14.75
2025-05-17 17:14:30,5805366,BASELINE,15.0
2025-05-17 17:14:45,5805432,BASELINE,15.25
2025-05-17 17:15:00,5805592,BASELINE,15.5
2025-05-17 17:15:15,5805802,BASELINE,15.75
2025-05-17 17:15:30,5805784,BASELINE,16.0
2025-05-17 17:15:45,5805839,BASELINE,16.25
2025-05-17 17:16:00,5806268,BASELINE,16.5
2025-05-17 17:16:15,5807031,BASELINE,16.75
2025-05-17 17:16:30,5807714,BASELINE,17.0
2025-05-17 17:16:45,5812554,BASELINE,17.25
2025-05-17 17:17:00,5815630,BASELINE,17.5
2025-05-17 17:17:15,5817875,BASELINE,17.75
2025-05-17 17:17:30,5817875,BASELINE,18.0
2025-05-17 17:17:45,5817911,BASELINE,18.25
2025-05-17 17:18:00,5818226,BASELINE,18.5
2025-05-17 17:18:15,5818915,BASELINE,18.75
2025-05-17 17:18:30,5818927,BASELINE,19.0
2025-05-17 17:18:45,5819392,BASELINE,19.25
2025-05-17 17:19:00,5819557,BASELINE,19.5
2025-05-17 17:19:15,5819594,BASELINE,19.75
2025-05-17 17:19:30,5819609,BASELINE,20.0
2025-05-17 17:19:45,5820124,BASELINE,20.25
2025-05-17 17:20:00,5820288,BASELINE,20.5
2025-05-17 17:20:15,5820410,BASELINE,20.75
2025-05-17 17:20:30,5820432,BASELINE,21.0
2025-05-17 17:20:45,5820845,BASELINE,21.25
2025-05-17 17:21:00,5821047,BASELINE,21.5
2025-05-17 17:21:15,5820906,BASELINE,21.75
2025-05-17 17:21:30,5820887,BASELINE,22.0
2025-05-17 17:21:45,5818015,BASELINE,22.25
2025-05-17 17:22:00,5817915,BASELINE,22.5
