minutes,cpu_cpu_iowait_cpu 0,cpu_cpu_iowait_cpu 1,cpu_cpu_iowait_cpu 2,cpu_cpu_iowait_cpu 3,cpu_cpu_iowait_cpu 4,cpu_cpu_iowait_cpu 5,cpu_cpu_iowait_cpu 6,cpu_cpu_iowait_cpu 7,cpu_cpu_iowait_cpu 8,cpu_cpu_iowait_cpu 9,cpu_cpu_iowait_source,cpu_cpu_irq_cpu 0,cpu_cpu_irq_cpu 1,cpu_cpu_irq_cpu 2,cpu_cpu_irq_cpu 3,cpu_cpu_irq_cpu 4,cpu_cpu_irq_cpu 5,cpu_cpu_irq_cpu 6,cpu_cpu_irq_cpu 7,cpu_cpu_irq_cpu 8,cpu_cpu_irq_cpu 9,cpu_cpu_irq_source,cpu_cpu_system_cpu 0,cpu_cpu_system_cpu 1,cpu_cpu_system_cpu 2,cpu_cpu_system_cpu 3,cpu_cpu_system_cpu 4,cpu_cpu_system_cpu 5,cpu_cpu_system_cpu 6,cpu_cpu_system_cpu 7,cpu_cpu_system_cpu 8,cpu_cpu_system_cpu 9,cpu_cpu_system_source,cpu_cpu_user_cpu 0,cpu_cpu_user_cpu 1,cpu_cpu_user_cpu 2,cpu_cpu_user_cpu 3,cpu_cpu_user_cpu 4,cpu_cpu_user_cpu 5,cpu_cpu_user_cpu 6,cpu_cpu_user_cpu 7,cpu_cpu_user_cpu 8,cpu_cpu_user_cpu 9,cpu_cpu_user_source,cpu_cpu_utilization_cpu 0,cpu_cpu_utilization_cpu 1,cpu_cpu_utilization_cpu 2,cpu_cpu_utilization_cpu 3,cpu_cpu_utilization_cpu 4,cpu_cpu_utilization_cpu 5,cpu_cpu_utilization_cpu 6,cpu_cpu_utilization_cpu 7,cpu_cpu_utilization_cpu 8,cpu_cpu_utilization_cpu 9,cpu_cpu_utilization_source,io_readbytes_openeuler-home,io_readbytes_openeuler-root,io_readbytes_openeuler-swap,io_readbytes_sda,io_readbytes_source,io_writebytes_openeuler-home,io_writebytes_openeuler-root,io_writebytes_openeuler-swap,io_writebytes_sda,io_writebytes_source,memory_io_mem_available,memory_io_source,memory_io_mem_cache,memory_io_source.1,memory_io_mem_util,memory_io_source.2,network_tcp_apigateway_api_gateway,network_tcp_apigateway_source,network_tcp_customersservice_customers_service,network_tcp_customersservice_source,network_tcp_srtt_source,network_tcp_srtt_SRTT_cumulative,network_tcp_vetsservice_vets_service,network_tcp_vetsservice_source,network_tcp_visitsservice_visits_service,network_tcp_visitsservice_source
2025-05-17 17:02:30,31.0,37.0,146.0,221.0,107.0,256.0,98.0,116.0,0.0,0.0,BASELINE,880.0,1550.0,741.0,671.0,967.0,994.0,800.0,920.0,0.0,0.0,BASELINE,962.0,1094.0,1557.0,1612.0,816.0,1047.0,1555.0,835.0,0.0,0.0,BASELINE,9140.0,10275.0,15520.0,15920.0,9900.0,9830.0,15420.0,9490.0,0.0,0.0,BASELINE,78.1,89.1,83.2,84.6,82.7,82.7,84.4,81.0,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1388315.0,4691663.0,1086.0,4981962.0,BASELINE,15626882,BASELINE,5789805,BASELINE,36.41306785714286,BASELINE,0.0,BASELINE,0.0,BASELINE,BASELINE,5097.0,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:02:45,64.0,23.0,146.0,338.0,178.0,111.0,248.0,34.0,0.0,0.0,BASELINE,880.0,1228.0,800.0,777.0,978.0,990.0,800.0,929.0,0.0,0.0,BASELINE,1074.0,872.0,1581.0,1575.0,802.0,1017.0,1767.0,938.0,0.0,0.0,BASELINE,9140.0,10275.0,15520.0,15920.0,9900.0,9830.0,15420.0,9490.0,0.0,0.0,BASELINE,78.1,89.1,83.2,84.6,82.7,82.7,84.4,81.0,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1365699.0,4681381.0,1086.0,5880643.0,BASELINE,15530074,BASELINE,5790179,BASELINE,36.84257124819624,BASELINE,0.0,BASELINE,0.0,BASELINE,BASELINE,5077.0,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:03:00,70.0,21.0,142.0,359.0,176.0,68.0,256.0,34.0,0.0,0.0,BASELINE,823.0,1242.0,809.0,819.0,978.0,988.0,771.0,925.0,0.0,0.0,BASELINE,1095.0,841.0,1614.0,1584.0,811.0,1018.0,1787.0,951.0,0.0,0.0,BASELINE,9140.0,10275.0,15520.0,15920.0,9900.0,9830.0,15420.0,9490.0,0.0,0.0,BASELINE,73.1102424962719,77.3650438510087,76.89293412698416,77.69791078643578,78.62507631916932,77.74606419022417,77.55115313852816,74.49996292605867,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1233413.0,4721085.0,1086.0,5982532.0,BASELINE,15517903,BASELINE,5790187,BASELINE,36.93089108946608,BASELINE,0.0,BASELINE,7.0,BASELINE,BASELINE,5608.413623267436,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:03:15,77.0,23.0,137.0,352.0,165.0,26.0,197.0,42.0,0.0,0.0,BASELINE,791.0,1170.0,788.0,800.0,979.0,979.0,766.0,918.0,0.0,0.0,BASELINE,1078.0,901.0,1623.0,1608.0,830.0,1015.0,1765.0,980.0,0.0,0.0,BASELINE,8522.0,10275.0,14884.0,15152.0,9257.0,8640.0,14348.0,9023.0,0.0,0.0,BASELINE,73.1102424962719,77.3650438510087,76.89293412698416,77.69791078643578,78.62507631916932,77.74606419022417,77.55115313852816,74.49996292605867,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1227216.0,4721085.0,1086.0,5919547.0,BASELINE,15387119,BASELINE,5790957,BASELINE,37.2739138888889,BASELINE,0.0,BASELINE,7.0,BASELINE,BASELINE,5824.037692515817,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:03:30,76.0,23.0,138.0,345.0,165.0,26.0,194.0,42.0,0.0,0.0,BASELINE,791.0,1168.0,786.0,800.0,979.0,979.0,766.0,918.0,0.0,0.0,BASELINE,1072.0,907.0,1623.0,1645.0,842.0,1025.0,1762.0,980.0,0.0,0.0,BASELINE,8542.0,8680.0,14887.0,15195.0,9257.0,8655.0,14356.0,9027.0,0.0,0.0,BASELINE,71.23789325396828,72.97953571428572,74.19861825396829,73.5845742063492,74.81950487143573,72.50984333709768,74.9029690476191,72.1095313492064,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1230478.0,4669431.0,1086.0,5915846.0,BASELINE,15309446,BASELINE,5791100,BASELINE,37.5794281746032,BASELINE,0.0,BASELINE,7.0,BASELINE,BASELINE,6903.0,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:03:45,33.0,14.0,233.0,336.0,165.0,24.0,109.0,9.0,0.0,0.0,BASELINE,860.0,1085.0,740.0,695.0,1035.0,985.0,765.0,960.0,0.0,0.0,BASELINE,1064.0,1048.0,1609.0,1772.0,1008.0,1131.0,1734.0,1074.0,0.0,0.0,BASELINE,8441.0,8680.0,14436.0,14379.0,8997.0,8597.0,14230.0,8783.0,0.0,0.0,BASELINE,69.76459603174605,71.17607832722835,73.64548300865806,72.38225555555555,72.48807774327713,71.08953174880672,73.31341785714288,71.52630256132763,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1269760.0,4654292.0,1086.0,5961867.0,BASELINE,15232148,BASELINE,5790653,BASELINE,38.18985079365081,BASELINE,0.0,BASELINE,7.0,BASELINE,BASELINE,8022.5,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:04:00,22.0,13.0,252.0,324.0,165.0,29.0,99.0,18.0,0.0,0.0,BASELINE,860.0,1085.0,740.0,695.0,1035.0,985.0,765.0,960.0,0.0,0.0,BASELINE,1066.0,1089.0,1617.0,1792.0,1077.0,1160.0,1707.0,1088.0,0.0,0.0,BASELINE,8348.0,8680.0,14206.0,14009.0,8914.0,8507.0,14128.0,8641.0,0.0,0.0,BASELINE,68.31895332988269,69.66378717064669,71.80968809523813,71.36372110389608,71.22402854409312,69.62902925105938,72.41646551226549,69.75630458152963,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1269760.0,4649752.0,1086.0,5990426.0,BASELINE,15214700,BASELINE,5791414,BASELINE,38.46877222222223,BASELINE,0.0,BASELINE,44.0,BASELINE,BASELINE,9485.0,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:04:15,30.0,14.0,216.0,300.0,159.0,43.0,103.0,77.0,0.0,0.0,BASELINE,860.0,1085.0,740.0,695.0,1035.0,985.0,765.0,960.0,0.0,0.0,BASELINE,1095.0,1105.0,1653.0,1830.0,1092.0,1191.0,1700.0,1126.0,0.0,0.0,BASELINE,8206.0,8186.0,13737.0,13803.0,8648.0,8191.0,13931.0,8336.0,0.0,0.0,BASELINE,68.14136047273982,69.48827764683716,71.54297142857145,71.33122110389608,71.22402854409312,69.62902925105938,72.34638217893216,69.67005458152964,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1269760.0,4652441.0,1086.0,5969914.0,BASELINE,14903459,BASELINE,5791684,BASELINE,39.21999404761907,BASELINE,0.0,BASELINE,44.0,BASELINE,BASELINE,8331.0,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:04:30,31.0,15.0,211.0,230.0,150.0,43.0,104.0,82.0,0.0,0.0,BASELINE,1610.0,1880.0,1500.0,1515.0,1670.0,1945.0,1585.0,1815.0,0.0,0.0,BASELINE,1107.0,1111.0,1681.0,1832.0,1093.0,1193.0,1698.0,1127.0,0.0,0.0,BASELINE,7560.0,8021.0,13681.0,13803.0,8608.0,7722.0,13872.0,8278.0,0.0,0.0,BASELINE,66.1347123015873,68.53973831952013,70.4212869047619,70.8332746031746,69.70898724635578,68.23657585203468,71.05277622655122,68.69963010045515,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1073152.0,4657552.0,1086.0,5978174.0,BASELINE,14791574,BASELINE,5791897,BASELINE,39.6669511904762,BASELINE,0.0,BASELINE,44.0,BASELINE,BASELINE,8307.0,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:04:45,242.0,32.0,136.0,132.0,83.0,40.0,101.0,252.0,0.0,0.0,BASELINE,1610.0,1880.0,1500.0,1515.0,1670.0,1945.0,1585.0,1815.0,0.0,0.0,BASELINE,1276.0,1170.0,1996.0,1831.0,1073.0,1275.0,1691.0,1274.0,0.0,0.0,BASELINE,7237.0,7896.0,12782.0,13208.0,8330.0,7429.0,13541.0,7769.0,0.0,0.0,BASELINE,65.66994282106782,68.17597989664866,69.99295436507936,70.44845674603177,69.17426089354196,67.65329548554546,71.01544399211897,68.26309606782111,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1425408.0,4851998.0,1086.0,6105598.0,BASELINE,14777701,BASELINE,5792821,BASELINE,39.958240225885234,BASELINE,0.0,BASELINE,44.0,BASELINE,BASELINE,7823.341361723072,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:05:00,251.0,36.0,120.0,124.0,75.0,49.0,101.0,253.0,0.0,0.0,BASELINE,1610.0,1880.0,1500.0,1515.0,1670.0,1945.0,1585.0,1815.0,0.0,0.0,BASELINE,1318.0,1182.0,2041.0,1859.0,1092.0,1291.0,1735.0,1342.0,0.0,0.0,BASELINE,7147.0,7823.0,12461.0,13029.0,8129.0,7346.0,13417.0,7566.0,0.0,0.0,BASELINE,65.97786576859336,67.93451840110546,70.01302775443513,70.15156836219339,68.51347612788194,67.24314534028204,70.67818089688087,68.33126121553889,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1425408.0,4917337.0,1086.0,6140482.0,BASELINE,14739638,BASELINE,5792944,BASELINE,40.04525927350428,BASELINE,0.0,BASELINE,0.0,BASELINE,BASELINE,7822.896365218115,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:05:15,185.0,37.0,110.0,170.0,97.0,61.0,103.0,210.0,0.0,0.0,BASELINE,1610.0,1880.0,1500.0,1515.0,1672.0,1945.0,1592.0,1815.0,0.0,0.0,BASELINE,1379.0,1176.0,2106.0,1959.0,1109.0,1311.0,1789.0,1367.0,0.0,0.0,BASELINE,7173.0,7747.0,12791.0,13138.0,8077.0,7499.0,13303.0,7594.0,0.0,0.0,BASELINE,66.02281021303781,67.76569221062928,70.04158330999067,70.04530365631103,68.56467612788194,67.27336756250426,70.46434756354755,68.36566121553888,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1285467.0,4955741.0,1086.0,6094497.0,BASELINE,14538891,BASELINE,5792701,BASELINE,40.914810606060605,BASELINE,0.0,BASELINE,0.0,BASELINE,BASELINE,7327.374785327245,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:05:30,185.0,37.0,108.0,173.0,99.0,61.0,103.0,206.0,0.0,0.0,BASELINE,840.0,1092.0,675.0,680.0,880.0,985.0,700.0,925.0,0.0,0.0,BASELINE,1392.0,1181.0,2111.0,2094.0,1117.0,1317.0,1833.0,1368.0,0.0,0.0,BASELINE,7313.0,7607.0,12816.0,13136.0,8075.0,7790.0,13272.0,7594.0,0.0,0.0,BASELINE,66.73764019856955,67.27068020723318,70.103564659197,69.32874808802309,68.6764336598108,68.28243834013098,69.56992499999997,68.72638661236428,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1276249.0,4959269.0,1086.0,6094661.0,BASELINE,14446616,BASELINE,5792917,BASELINE,41.2377713203463,BASELINE,0.0,BASELINE,0.0,BASELINE,BASELINE,6843.155461942298,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:05:45,153.0,23.0,140.0,248.0,100.0,170.0,120.0,149.0,0.0,0.0,BASELINE,840.0,1200.0,675.0,680.0,880.0,985.0,700.0,925.0,0.0,0.0,BASELINE,1566.0,1458.0,2180.0,2309.0,1384.0,1389.0,2154.0,1399.0,0.0,0.0,BASELINE,7394.0,7512.0,13178.0,12921.0,8050.0,8038.0,13074.0,7799.0,0.0,0.0,BASELINE,67.38740134575569,67.23861814181323,70.57739365079362,69.33875286838487,68.59289637327936,68.65108591245354,69.69449642857137,69.16772637085141,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1278480.0,5238670.0,1086.0,6134613.0,BASELINE,14400085,BASELINE,5793104,BASELINE,41.41913502126528,BASELINE,0.0,BASELINE,0.0,BASELINE,BASELINE,6731.955739969825,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:06:00,145.0,21.0,150.0,248.0,112.0,165.0,119.0,140.0,0.0,0.0,BASELINE,840.0,1200.0,675.0,680.0,880.0,985.0,700.0,925.0,0.0,0.0,BASELINE,1552.0,1473.0,2179.0,2303.0,1457.0,1407.0,2179.0,1404.0,0.0,0.0,BASELINE,7458.0,7522.0,13283.0,12932.0,8080.0,8072.0,13148.0,7917.0,0.0,0.0,BASELINE,67.72110906858839,67.4613101928797,71.35165992063492,70.28714397743921,68.56905899260448,68.7014536708063,70.29417662337656,69.81840854978358,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1256035.0,5232289.0,1086.0,6118852.0,BASELINE,14380756,BASELINE,5793104,BASELINE,41.508018354598605,BASELINE,0.0,BASELINE,49.0,BASELINE,BASELINE,6654.696080294704,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:06:15,147.0,22.0,144.0,206.0,135.0,169.0,89.0,105.0,0.0,0.0,BASELINE,800.0,850.0,650.0,710.0,780.0,970.0,600.0,930.0,0.0,0.0,BASELINE,1451.0,1452.0,2144.0,2250.0,1433.0,1423.0,2136.0,1411.0,0.0,0.0,BASELINE,7635.0,7655.0,13556.0,13078.0,8149.0,8114.0,13520.0,8049.0,0.0,0.0,BASELINE,68.97150311620744,68.022226535661,71.89347658730158,70.89006937426461,68.78721526966075,68.80382509937773,70.68625995670989,70.318700974026,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1257754.0,5067706.0,1086.0,6050354.0,BASELINE,14256259,BASELINE,5791883,BASELINE,42.01829404761906,BASELINE,0.0,BASELINE,49.0,BASELINE,BASELINE,6627.565923951048,0.0,BASELINE,0.0,BASELINE
2025-05-17 17:06:30,147.0,22.0,144.0,179.0,141.0,169.0,88.0,102.0,0.0,0.0,BASELINE,840.0,710.0,730.0,770.0,890.0,920.0,680.0,960.0,0.0,0.0,BASELINE,1431.0,1448.0,2044.0,2110.0,1433.0,1428.0,2119.0,1410.0,0.0,0.0,BASELINE,8180.0,8049.0,13647.0,13190.0,8240.0,8240.0,13824.0,8166.0,0.0,0.0,BASELINE,72.35328149350649,70.60131677650516,74.76254682539678,74.75669246031747,72.30975754803121,69.61960196723211,74.1111825091575,72.82467738095242,0.0,0.0,BASELINE,0.0,0.0,0.0,0.0,BASELINE,1211978.0,5023349.0,1086.0,6014748.0,BASELINE,14179141,BASELINE,5791732,BASELINE,42.12494642857144,BASELINE,0.0,BASELINE,49.0,BASELINE,BASELINE,6605.373607449567,0.0,BASELINE,0.0,BASELINE
