Time,mem_cache,source,Minutes
2025-07-15 17:24:15,7323620,oom,0.0
2025-07-15 17:24:30,7323620,oom,0.25
2025-07-15 17:24:45,7323620,oom,0.5
2025-07-15 17:25:00,7325463,oom,0.75
2025-07-15 17:25:15,7325463,oom,1.0
2025-07-15 17:25:30,7325606,oom,1.25
2025-07-15 17:25:45,7325649,oom,1.5
2025-07-15 17:26:00,7325341,oom,1.75
2025-07-15 17:26:15,7324755,oom,2.0
2025-07-15 17:26:30,7324194,oom,2.25
2025-07-15 17:26:45,7324153,oom,2.5
2025-07-15 17:27:00,7324585,oom,2.75
2025-07-15 17:27:15,7325277,oom,3.0
2025-07-15 17:27:30,7325731,oom,3.25
2025-07-15 17:27:45,7325839,oom,3.5
2025-07-15 17:28:00,7326080,oom,3.75
2025-07-15 17:28:15,7327002,oom,4.0
2025-07-15 17:28:30,7327523,oom,4.25
2025-07-15 17:28:45,7327697,oom,4.5
2025-07-15 17:29:00,7328201,oom,4.75
2025-07-15 17:29:15,7329392,oom,5.0
2025-07-15 17:29:30,7329652,oom,5.25
2025-07-15 17:29:45,7330096,oom,5.5
2025-07-15 17:30:00,7330731,oom,5.75
2025-07-15 17:30:15,7331528,oom,6.0
2025-07-15 17:30:30,7331790,oom,6.25
2025-07-15 17:30:45,7332123,oom,6.5
2025-07-15 17:31:00,7332677,oom,6.75
2025-07-15 17:31:15,7333406,oom,7.0
2025-07-15 17:31:30,7333833,oom,7.25
2025-07-15 17:31:45,7334060,oom,7.5
2025-07-15 17:32:00,7334386,oom,7.75
2025-07-15 17:32:15,7335008,oom,8.0
2025-07-15 17:32:30,7335490,oom,8.25
2025-07-15 17:32:45,7335621,oom,8.5
2025-07-15 17:33:00,7336104,oom,8.75
2025-07-15 17:33:15,7336864,oom,9.0
2025-07-15 17:33:30,7337121,oom,9.25
2025-07-15 17:33:45,7337407,oom,9.5
2025-07-15 17:34:00,7337881,oom,9.75
2025-07-15 17:34:15,7338614,oom,10.0
2025-07-15 17:34:30,7338835,oom,10.25
