Time,mem_available,source,Minutes
2025-07-15 17:24:15,16076960,oom,0.0
2025-07-15 17:24:30,16076960,oom,0.25
2025-07-15 17:24:45,16076960,oom,0.5
2025-07-15 17:25:00,15373424,oom,0.75
2025-07-15 17:25:15,15372292,oom,1.0
2025-07-15 17:25:30,15305623,oom,1.25
2025-07-15 17:25:45,15223510,oom,1.5
2025-07-15 17:26:00,15052175,oom,1.75
2025-07-15 17:26:15,14973743,oom,2.0
2025-07-15 17:26:30,14685593,oom,2.25
2025-07-15 17:26:45,14466237,oom,2.5
2025-07-15 17:27:00,14379588,oom,2.75
2025-07-15 17:27:15,14361476,oom,3.0
2025-07-15 17:27:30,14251226,oom,3.25
2025-07-15 17:27:45,14176769,oom,3.5
2025-07-15 17:28:00,14055150,oom,3.75
2025-07-15 17:28:15,14028249,oom,4.0
2025-07-15 17:28:30,13802511,oom,4.25
2025-07-15 17:28:45,13718109,oom,4.5
2025-07-15 17:29:00,13640152,oom,4.75
2025-07-15 17:29:15,13576743,oom,5.0
2025-07-15 17:29:30,13378004,oom,5.25
2025-07-15 17:29:45,13286397,oom,5.5
2025-07-15 17:30:00,13160256,oom,5.75
2025-07-15 17:30:15,13117158,oom,6.0
2025-07-15 17:30:30,12953474,oom,6.25
2025-07-15 17:30:45,12880756,oom,6.5
2025-07-15 17:31:00,12829865,oom,6.75
2025-07-15 17:31:15,12817097,oom,7.0
2025-07-15 17:31:30,12761926,oom,7.25
2025-07-15 17:31:45,12736181,oom,7.5
2025-07-15 17:32:00,12646987,oom,7.75
2025-07-15 17:32:15,12569802,oom,8.0
2025-07-15 17:32:30,12393509,oom,8.25
2025-07-15 17:32:45,12363271,oom,8.5
2025-07-15 17:33:00,12351694,oom,8.75
2025-07-15 17:33:15,12346742,oom,9.0
2025-07-15 17:33:30,12338807,oom,9.25
2025-07-15 17:33:45,12323098,oom,9.5
2025-07-15 17:34:00,12286625,oom,9.75
2025-07-15 17:34:15,12275060,oom,10.0
2025-07-15 17:34:30,12155494,oom,10.25
2025-07-15 17:34:45,12098664,oom,10.5
2025-07-15 17:35:00,12044340,oom,10.75
2025-07-15 17:35:15,12034090,oom,11.0
2025-07-15 17:35:30,11994605,oom,11.25
2025-07-15 17:35:45,11972740,oom,11.5
2025-07-15 17:36:00,11941609,oom,11.75
2025-07-15 17:36:15,11935539,oom,12.0
2025-07-15 17:36:30,11928054,oom,12.25
2025-07-15 17:36:45,11909904,oom,12.5
2025-07-15 17:37:00,11883861,oom,12.75
2025-07-15 17:37:15,11870886,oom,13.0
2025-07-15 17:37:30,11802517,oom,13.25
2025-07-15 17:37:45,11783099,oom,13.5
2025-07-15 17:38:00,11776645,oom,13.75
2025-07-15 17:38:15,11777152,oom,14.0
2025-07-15 17:38:30,11777683,oom,14.25
2025-07-15 17:38:45,11777355,oom,14.5
2025-07-15 17:39:00,11772215,oom,14.75
2025-07-15 17:39:15,11768679,oom,15.0
2025-07-15 17:39:30,11731023,oom,15.25
2025-07-15 17:39:45,11704572,oom,15.5
2025-07-15 17:40:00,11682609,oom,15.75
2025-07-15 17:40:15,11674073,oom,16.0
2025-07-15 17:40:30,11616222,oom,16.25
2025-07-15 17:40:45,11572382,oom,16.5
2025-07-15 17:41:00,11528225,oom,16.75
2025-07-15 17:41:15,11520282,oom,17.0
2025-07-15 17:41:30,11430808,oom,17.25
2025-07-15 17:41:45,11397468,oom,17.5
2025-07-15 17:42:00,11398606,oom,17.75
2025-07-15 17:42:15,11395777,oom,18.0
2025-07-15 17:42:30,11390094,oom,18.25
2025-07-15 17:42:45,11387891,oom,18.5
2025-07-15 17:43:00,11381400,oom,18.75
2025-07-15 17:43:15,11381402,oom,19.0
2025-07-15 17:43:30,11392837,oom,19.25
2025-07-15 17:43:45,11393668,oom,19.5
2025-07-15 17:44:00,11393332,oom,19.75
2025-07-15 17:44:15,11393332,oom,20.0
2025-07-15 17:44:30,11388885,oom,20.25
2025-07-15 17:44:45,11385405,oom,20.5
2025-07-15 17:45:00,11361326,oom,20.75
2025-07-15 17:45:15,11338434,oom,21.0
2025-07-15 17:45:30,11272611,oom,21.25
2025-07-15 17:45:45,11242017,oom,21.5
2025-07-15 17:46:00,11232272,oom,21.75
2025-07-15 17:46:15,11230936,oom,22.0
2025-07-15 17:46:30,11230765,oom,22.25
2025-07-15 17:46:45,11229498,oom,22.5
2025-07-15 17:47:00,11223833,oom,22.75
2025-07-15 17:47:15,11223124,oom,23.0
2025-07-15 17:47:30,11223527,oom,23.25
2025-07-15 17:47:45,11222337,oom,23.5
2025-07-15 17:48:00,11220691,oom,23.75
2025-07-15 17:48:15,11219922,oom,24.0
2025-07-15 17:48:30,11218753,oom,24.25
2025-07-15 17:48:45,11218784,oom,24.5
2025-07-15 17:49:00,11220270,oom,24.75
2025-07-15 17:49:15,11219899,oom,25.0
2025-07-15 17:49:30,11216977,oom,25.25
2025-07-15 17:49:45,11215472,oom,25.5
2025-07-15 17:50:00,11203793,oom,25.75
2025-07-15 17:50:15,11202925,oom,26.0
2025-07-15 17:50:30,11124309,oom,26.25
2025-07-15 17:50:45,11151513,oom,26.5
2025-07-15 17:51:00,11136352,oom,26.75
2025-07-15 17:51:15,11128352,oom,27.0
2025-07-15 17:51:30,11098251,oom,27.25
2025-07-15 17:51:45,11061572,oom,27.5
2025-07-15 17:52:00,11032826,oom,27.75
2025-07-15 17:52:15,11028885,oom,28.0
2025-07-15 17:52:30,10982803,oom,28.25
2025-07-15 17:52:45,10950532,oom,28.5
2025-07-15 17:53:00,10922706,oom,28.75
2025-07-15 17:53:15,10915793,oom,29.0
2025-07-15 17:53:30,10932125,oom,29.25
2025-07-15 17:53:45,10899508,oom,29.5
2025-07-15 17:54:00,10899508,oom,29.75
2025-07-15 17:54:15,6512608,oom,30.0
2025-07-15 17:54:30,6512608,oom,30.25
2025-07-15 17:54:45,6512608,oom,30.5
2025-07-15 17:55:00,8674568,oom,30.75
2025-07-15 17:55:15,6056824,oom,31.0
2025-07-15 17:55:30,4975844,oom,31.25
2025-07-15 17:55:45,4975844,oom,31.5
2025-07-15 17:56:00,4975844,oom,31.75
2025-07-15 17:56:15,4666416,oom,32.0
2025-07-15 17:56:30,4666416,oom,32.25
2025-07-15 17:56:45,4666416,oom,32.5
2025-07-15 17:57:00,4666416,oom,32.75
2025-07-15 17:57:15,3127736,oom,33.0
2025-07-15 17:57:30,3127736,oom,33.25
2025-07-15 17:57:45,3127736,oom,33.5
2025-07-15 17:58:00,3034611,oom,33.75
2025-07-15 17:58:15,3034611,oom,34.0
2025-07-15 17:58:30,2808206,oom,34.25
2025-07-15 17:58:45,2783622,oom,34.5
2025-07-15 17:59:00,2813262,oom,34.75
2025-07-15 17:59:15,2813878,oom,35.0
2025-07-15 17:59:30,2833801,oom,35.25
2025-07-15 17:59:45,2898181,oom,35.5
2025-07-15 18:00:00,3268041,oom,35.75
2025-07-15 18:00:15,3319254,oom,36.0
2025-07-15 18:00:30,3940229,oom,36.25
2025-07-15 18:00:45,3987836,oom,36.5
2025-07-15 18:01:00,3770141,oom,36.75
2025-07-15 18:01:15,3759011,oom,37.0
2025-07-15 18:01:30,3050460,oom,37.25
2025-07-15 18:01:45,2944981,oom,37.5
2025-07-15 18:02:00,2981892,oom,37.75
2025-07-15 18:02:15,2985254,oom,38.0
2025-07-15 18:02:30,2999813,oom,38.25
