Time,write_bytes_cumulative
2025-05-17 18:21:15,13970661.192736669
2025-05-17 18:21:30,14199801.192736669
2025-05-17 18:21:45,14753968.192736669
2025-05-17 18:22:00,14770933.192736669
2025-05-17 18:22:15,15060902.192736669
2025-05-17 18:22:30,15060779.192736669
2025-05-17 18:22:45,15062911.192736669
2025-05-17 18:23:00,14936604.192736669
2025-05-17 18:23:15,14890545.192736669
2025-05-17 18:23:30,14807813.192736669
2025-05-17 18:23:45,14909527.55273667
2025-05-17 18:24:00,10906591.914208638
2025-05-17 18:24:15,18077143.914208636
2025-05-17 18:24:30,17989034.914208636
2025-05-17 18:24:45,17955789.914208636
2025-05-17 18:25:00,17955300.914208636
2025-05-17 18:25:15,17945280.914208636
2025-05-17 18:25:30,17705919.914208636
2025-05-17 18:25:45,17664647.914208636
2025-05-17 18:26:00,17531977.914208636
2025-05-17 18:26:15,17520263.914208636
2025-05-17 18:26:30,12022702.914208638
2025-05-17 18:26:45,11318190.914208638
2025-05-17 18:27:00,11670446.914208638
2025-05-17 18:27:15,12022702.914208638
2025-05-17 18:27:30,11975598.914208638
2025-05-17 18:27:45,10823205.914208638
2025-05-17 18:28:00,10863467.914208638
2025-05-17 18:28:15,11051489.914208638
2025-05-17 18:28:30,10400732.914208638
2025-05-17 18:28:45,9866736.914208638
2025-05-17 18:29:00,9847436.914208638
2025-05-17 18:29:15,9756705.914208638
2025-05-17 18:29:30,9778958.914208638
2025-05-17 18:29:45,8961358.914208638
2025-05-17 18:30:00,8981593.914208638
2025-05-17 18:30:15,8448137.914208638
2025-05-17 18:30:30,7545295.914208638
2025-05-17 18:30:45,7555102.914208638
2025-05-17 18:31:00,7670822.914208638
2025-05-17 18:31:15,6676821.914208638
2025-05-17 18:31:30,9461664.914208638
2025-05-17 18:31:45,9575789.914208638
2025-05-17 18:32:00,9736851.914208638
2025-05-17 18:32:15,10071522.914208638
2025-05-17 18:32:30,10100368.914208638
2025-05-17 18:32:45,9796749.914208638
2025-05-17 18:33:00,9674885.914208638
2025-05-17 18:33:15,9607244.914208638
2025-05-17 18:33:30,9611592.914208638
2025-05-17 18:33:45,9859285.914208638
2025-05-17 18:34:00,9908274.914208638
2025-05-17 18:34:15,9841463.914208638
2025-05-17 18:34:30,9859943.914208638
2025-05-17 18:34:45,9931660.914208638
2025-05-17 18:35:00,9928609.914208638
2025-05-17 18:35:15,10227824.914208638
2025-05-17 18:35:30,10320971.914208638
2025-05-17 18:35:45,10391437.914208638
2025-05-17 18:36:00,10456623.914208638
2025-05-17 18:36:15,10543340.914208638
2025-05-17 18:36:30,10568491.914208638
2025-05-17 18:36:45,10571012.914208638
2025-05-17 18:37:00,10556707.914208638
2025-05-17 18:37:15,10168543.914208638
2025-05-17 18:37:30,10112850.914208638
2025-05-17 18:37:45,8461765.914208638
2025-05-17 18:38:00,8399963.914208638
2025-05-17 18:38:15,6901934.914208638
2025-05-17 18:38:30,6856767.914208638
2025-05-17 18:38:45,7995197.914208638
2025-05-17 18:39:00,8470185.914208638
2025-05-17 18:39:15,9351997.914208638
2025-05-17 18:39:30,9715652.914208638
2025-05-17 18:39:45,11146366.914208638
2025-05-17 18:40:00,11984257.914208638
2025-05-17 18:40:15,12826482.914208638
2025-05-17 18:40:30,12886181.914208638
2025-05-17 18:40:45,11623153.914208638
2025-05-17 18:41:00,10751078.914208638
2025-05-17 18:41:15,9887125.914208638
2025-05-17 18:41:30,9595472.914208638
2025-05-17 18:41:45,9511817.914208638
2025-05-17 18:42:00,9690417.914208638
2025-05-17 18:42:15,9796623.914208638
2025-05-17 18:42:30,9809126.914208638
2025-05-17 18:42:45,9569982.914208638
2025-05-17 18:43:00,9064062.914208638
2025-05-17 18:43:15,8127472.914208638
2025-05-17 18:43:30,7971927.914208638
2025-05-17 18:43:45,8100795.914208638
2025-05-17 18:44:00,7490516.914208638
2025-05-17 18:44:15,7447059.914208638
2025-05-17 18:44:30,8034706.914208638
2025-05-17 18:44:45,8084140.914208638
2025-05-17 18:45:00,8616527.914208638
2025-05-17 18:45:15,9549573.914208638
2025-05-17 18:45:30,10042483.914208638
2025-05-17 18:45:45,10337404.914208638
2025-05-17 18:46:00,10356842.914208638
2025-05-17 18:46:15,10428636.914208638
2025-05-17 18:46:30,10659674.914208638
2025-05-17 18:46:45,10542987.914208638
2025-05-17 18:47:00,10504571.914208638
2025-05-17 18:47:15,10470193.914208638
2025-05-17 18:47:30,9647831.914208638
2025-05-17 18:47:45,9589211.914208638
2025-05-17 18:48:00,9744138.914208638
2025-05-17 18:48:15,10074718.914208638
2025-05-17 18:48:30,10359391.914208638
2025-05-17 18:48:45,10399091.914208638
2025-05-17 18:49:00,10358698.914208638
2025-05-17 18:49:15,10427847.914208638
2025-05-17 18:49:30,10443503.914208638
2025-05-17 18:49:45,10468114.914208638
2025-05-17 18:50:00,10550321.914208638
2025-05-17 18:50:15,10227775.914208638
2025-05-17 18:50:30,10147338.914208638
2025-05-17 18:50:45,10005927.914208638
2025-05-17 18:51:00,9993288.914208638
2025-05-17 18:51:15,9663023.914208638
2025-05-17 18:51:30,9643540.914208638
2025-05-17 18:51:45,10083994.914208638
2025-05-17 18:52:00,10197446.914208638
2025-05-17 18:52:15,27439742.914208636
2025-05-17 18:52:30,27574305.914208636
2025-05-17 18:52:45,46423957.914208636
2025-05-17 18:53:00,46408875.914208636
2025-05-17 18:53:15,41250031.914208636
2025-05-17 18:53:30,41227175.914208636
2025-05-17 18:53:45,27208830.914208636
2025-05-17 18:54:00,19604897.914208636
2025-05-17 18:54:15,19924934.914208636
2025-05-17 18:54:30,17632805.914208636
2025-05-17 18:54:45,17247440.914208636
2025-05-17 18:55:00,15661266.914208638
2025-05-17 18:55:15,15625603.914208638
2025-05-17 18:55:30,15503210.914208638
2025-05-17 18:55:45,15936639.914208638
2025-05-17 18:56:00,15898797.914208638
2025-05-17 18:56:15,15904837.914208638
2025-05-17 18:56:30,15147085.914208638
2025-05-17 18:56:45,14491891.914208638
2025-05-17 18:57:00,13690738.914208638
2025-05-17 18:57:15,13681099.914208638
2025-05-17 18:57:30,12967139.914208638
2025-05-17 18:57:45,13072518.914208638
2025-05-17 18:58:00,13018747.914208638
2025-05-17 18:58:15,15660410.914208638
2025-05-17 18:58:30,16822214.914208636
2025-05-17 18:58:45,18565743.914208636
2025-05-17 18:59:00,301118114.91420865
2025-05-17 18:59:15,300206061.91420865
2025-05-17 18:59:30,574447751.9142087
2025-05-17 18:59:45,291188472.91420865
2025-05-17 19:00:00,291177882.91420865
2025-05-17 19:00:15,291177882.91420865
2025-05-17 19:00:30,291872556.91420865
