Time,customers_service
2025-05-21 21:34:15,126
2025-05-21 21:34:30,12
2025-05-21 21:34:45,12
2025-05-21 21:35:00,12
2025-05-21 21:35:15,12
2025-05-21 21:35:30,6
2025-05-21 21:35:45,6
2025-05-21 21:36:00,6
2025-05-21 21:36:15,6
2025-05-21 21:36:30,20
2025-05-21 21:36:45,20
2025-05-21 21:37:00,20
2025-05-21 21:37:15,20
2025-05-21 21:37:30,32
2025-05-21 21:37:45,32
2025-05-21 21:38:00,32
2025-05-21 21:38:15,32
2025-05-21 21:38:30,211
2025-05-21 21:38:45,211
2025-05-21 21:39:00,211
2025-05-21 21:39:15,211
2025-05-21 21:39:30,36
2025-05-21 21:39:45,36
2025-05-21 21:40:00,36
2025-05-21 21:40:15,36
2025-05-21 21:40:30,36
2025-05-21 21:40:45,36
2025-05-21 21:41:00,36
2025-05-21 21:41:15,36
2025-05-21 21:41:30,155
2025-05-21 21:41:45,155
2025-05-21 21:42:00,155
2025-05-21 21:42:15,155
2025-05-21 21:42:30,57
2025-05-21 21:42:45,57
2025-05-21 21:43:00,57
2025-05-21 21:43:15,57
2025-05-21 21:43:30,58
2025-05-21 21:43:45,58
2025-05-21 21:44:00,58
2025-05-21 21:44:15,58
2025-05-21 21:44:30,171
2025-05-21 21:44:45,171
2025-05-21 21:45:00,171
2025-05-21 21:45:15,171
2025-05-21 21:45:30,0
2025-05-21 21:45:45,0
2025-05-21 21:46:00,0
2025-05-21 21:46:15,0
2025-05-21 21:46:30,51
2025-05-21 21:46:45,51
2025-05-21 21:47:00,51
2025-05-21 21:47:15,51
2025-05-21 21:47:30,18
2025-05-21 21:47:45,18
2025-05-21 21:48:00,18
2025-05-21 21:48:15,18
2025-05-21 21:48:30,18
2025-05-21 21:48:45,6
2025-05-21 21:49:00,6
2025-05-21 21:49:15,6
2025-05-21 21:49:30,18
2025-05-21 21:49:45,18
2025-05-21 21:50:00,18
2025-05-21 21:50:15,18
2025-05-21 21:50:30,63
2025-05-21 21:50:45,63
2025-05-21 21:51:00,63
2025-05-21 21:51:15,63
2025-05-21 21:51:30,98
2025-05-21 21:51:45,98
2025-05-21 21:52:00,98
2025-05-21 21:52:15,98
2025-05-21 21:52:30,6
2025-05-21 21:52:45,6
2025-05-21 21:53:00,6
2025-05-21 21:53:15,6
2025-05-21 21:53:30,92
2025-05-21 21:53:45,92
2025-05-21 21:54:00,92
2025-05-21 21:54:15,92
2025-05-21 21:54:30,90
2025-05-21 21:54:45,90
2025-05-21 21:55:00,90
2025-05-21 21:55:15,90
2025-05-21 21:55:30,95
2025-05-21 21:55:45,95
2025-05-21 21:56:00,95
2025-05-21 21:56:15,95
2025-05-21 21:56:30,0
2025-05-21 21:56:45,0
2025-05-21 21:57:00,0
2025-05-21 21:57:15,0
2025-05-21 21:57:30,0
2025-05-21 21:57:45,0
2025-05-21 21:58:00,0
2025-05-21 21:58:15,0
2025-05-21 21:58:30,0
2025-05-21 21:58:45,0
2025-05-21 21:59:00,0
2025-05-21 21:59:15,0
2025-05-21 21:59:30,7
2025-05-21 21:59:45,7
2025-05-21 22:00:00,7
2025-05-21 22:00:15,7
2025-05-21 22:00:30,18
2025-05-21 22:00:45,18
2025-05-21 22:01:00,18
2025-05-21 22:01:15,18
2025-05-21 22:01:30,120
2025-05-21 22:01:45,120
2025-05-21 22:02:00,120
2025-05-21 22:02:15,120
2025-05-21 22:02:30,159
2025-05-21 22:02:45,159
2025-05-21 22:03:00,159
2025-05-21 22:03:15,159
2025-05-21 22:03:30,0
2025-05-21 22:03:45,0
2025-05-21 22:04:00,0
2025-05-21 22:04:15,0
2025-05-21 22:04:30,0
2025-05-21 22:04:45,0
2025-05-21 22:05:00,0
2025-05-21 22:05:15,0
2025-05-21 22:05:30,0
2025-05-21 22:05:45,0
2025-05-21 22:06:00,0
2025-05-21 22:06:15,0
2025-05-21 22:06:30,0
2025-05-21 22:06:45,0
2025-05-21 22:07:00,0
2025-05-21 22:07:15,0
2025-05-21 22:07:30,31
2025-05-21 22:07:45,31
2025-05-21 22:08:00,31
2025-05-21 22:08:15,31
2025-05-21 22:08:30,0
2025-05-21 22:08:45,0
2025-05-21 22:09:00,0
2025-05-21 22:09:15,0
2025-05-21 22:09:30,193
2025-05-21 22:09:45,193
2025-05-21 22:10:00,193
2025-05-21 22:10:15,193
2025-05-21 22:10:30,0
2025-05-21 22:10:45,0
2025-05-21 22:11:00,0
2025-05-21 22:11:15,0
2025-05-21 22:11:30,18
2025-05-21 22:11:45,18
2025-05-21 22:12:00,18
2025-05-21 22:12:15,18
2025-05-21 22:12:30,0
2025-05-21 22:12:45,0
2025-05-21 22:13:00,0
2025-05-21 22:13:15,0
2025-05-21 22:13:30,35
2025-05-21 22:13:45,35
2025-05-21 22:14:00,35
2025-05-21 22:14:15,35
2025-05-21 22:14:30,10
2025-05-21 22:14:45,10
2025-05-21 22:15:00,10
2025-05-21 22:15:15,10
2025-05-21 22:15:30,0
2025-05-21 22:15:45,0
2025-05-21 22:16:00,0
2025-05-21 22:16:15,0
2025-05-21 22:16:30,182
2025-05-21 22:16:45,182
2025-05-21 22:17:00,182
2025-05-21 22:17:15,182
2025-05-21 22:17:30,23
2025-05-21 22:17:45,23
2025-05-21 22:18:00,23
2025-05-21 22:18:15,23
2025-05-21 22:18:30,0
2025-05-21 22:18:45,0
2025-05-21 22:19:00,0
2025-05-21 22:19:15,0
2025-05-21 22:19:30,95
2025-05-21 22:19:45,95
2025-05-21 22:20:00,95
2025-05-21 22:20:15,95
2025-05-21 22:20:30,18
2025-05-21 22:20:45,18
2025-05-21 22:21:00,18
2025-05-21 22:21:15,18
2025-05-21 22:21:30,0
2025-05-21 22:21:45,0
2025-05-21 22:22:00,0
2025-05-21 22:22:15,0
2025-05-21 22:22:30,0
2025-05-21 22:22:45,0
2025-05-21 22:23:00,0
2025-05-21 22:23:15,0
2025-05-21 22:23:30,6
2025-05-21 22:23:45,6
2025-05-21 22:24:00,6
2025-05-21 22:24:15,6
2025-05-21 22:24:30,0
2025-05-21 22:24:45,0
2025-05-21 22:25:00,0
2025-05-21 22:25:15,0
2025-05-21 22:25:30,0
2025-05-21 22:25:45,0
2025-05-21 22:26:00,0
2025-05-21 22:26:15,0
2025-05-21 22:26:30,0
2025-05-21 22:26:45,0
2025-05-21 22:27:00,0
2025-05-21 22:27:15,0
2025-05-21 22:27:30,0
2025-05-21 22:27:45,0
2025-05-21 22:28:00,0
2025-05-21 22:28:15,0
2025-05-21 22:28:30,0
2025-05-21 22:28:45,0
2025-05-21 22:29:00,0
2025-05-21 22:29:15,0
2025-05-21 22:29:30,0
2025-05-21 22:29:45,0
2025-05-21 22:30:00,0
2025-05-21 22:30:15,0
2025-05-21 22:30:30,0
2025-05-21 22:30:45,0
2025-05-21 22:31:00,0
2025-05-21 22:31:15,0
2025-05-21 22:31:30,0
2025-05-21 22:31:45,0
2025-05-21 22:32:00,0
2025-05-21 22:32:15,0
2025-05-21 22:32:30,0
2025-05-21 22:32:45,0
2025-05-21 22:33:00,0
2025-05-21 22:33:15,0
2025-05-21 22:33:30,0
2025-05-21 22:33:45,0
2025-05-21 22:34:00,0
2025-05-21 22:34:15,0
2025-05-21 22:34:30,0
2025-05-21 22:34:45,0
2025-05-21 22:35:00,0
2025-05-21 22:35:15,0
2025-05-21 22:35:30,0
2025-05-21 22:35:45,0
2025-05-21 22:36:00,0
2025-05-21 22:36:15,0
2025-05-21 22:36:30,0
2025-05-21 22:36:45,446
2025-05-21 22:37:00,446
2025-05-21 22:37:15,446
2025-05-21 22:37:30,6
2025-05-21 22:37:45,6
2025-05-21 22:38:00,6
2025-05-21 22:38:15,6
2025-05-21 22:38:30,0
2025-05-21 22:38:45,0
2025-05-21 22:39:00,0
2025-05-21 22:39:15,0
2025-05-21 22:39:30,6
2025-05-21 22:39:45,6
2025-05-21 22:40:00,6
2025-05-21 22:40:15,6
2025-05-21 22:40:30,6
2025-05-21 22:40:45,379
2025-05-21 22:41:00,379
2025-05-21 22:41:15,379
2025-05-21 22:41:30,24
2025-05-21 22:41:45,24
2025-05-21 22:42:00,24
2025-05-21 22:42:15,24
2025-05-21 22:42:30,450
2025-05-21 22:42:45,450
2025-05-21 22:43:00,450
2025-05-21 22:43:15,450
2025-05-21 22:43:30,0
2025-05-21 22:43:45,0
2025-05-21 22:44:00,0
2025-05-21 22:44:15,0
2025-05-21 22:44:30,0
2025-05-21 22:44:45,0
2025-05-21 22:45:00,0
2025-05-21 22:45:15,0
2025-05-21 22:45:30,0
2025-05-21 22:45:45,823
2025-05-21 22:46:00,823
2025-05-21 22:46:15,823
2025-05-21 22:46:30,823
2025-05-21 22:46:45,138
2025-05-21 22:47:00,138
2025-05-21 22:47:15,138
2025-05-21 22:47:30,138
2025-05-21 22:47:45,716
2025-05-21 22:48:00,716
2025-05-21 22:48:15,716
2025-05-21 22:48:30,716
2025-05-21 22:48:45,110
2025-05-21 22:49:00,110
2025-05-21 22:49:15,110
2025-05-21 22:49:30,110
2025-05-21 22:49:45,45
2025-05-21 22:50:00,45
2025-05-21 22:50:15,45
2025-05-21 22:50:30,45
2025-05-21 22:50:45,18
2025-05-21 22:51:00,18
2025-05-21 22:51:15,18
2025-05-21 22:51:30,18
2025-05-21 22:51:45,566
2025-05-21 22:52:00,566
2025-05-21 22:52:15,566
2025-05-21 22:52:30,566
2025-05-21 22:52:45,30
2025-05-21 22:53:00,30
2025-05-21 22:53:15,30
2025-05-21 22:53:30,30
2025-05-21 22:53:45,0
2025-05-21 22:54:00,0
2025-05-21 22:54:15,0
2025-05-21 22:54:30,0
2025-05-21 22:54:45,158
2025-05-21 22:55:00,158
2025-05-21 22:55:15,158
2025-05-21 22:55:30,158
2025-05-21 22:55:45,18
2025-05-21 22:56:00,18
2025-05-21 22:56:15,18
2025-05-21 22:56:30,18
2025-05-21 22:56:45,54
2025-05-21 22:57:00,54
2025-05-21 22:57:15,54
2025-05-21 22:57:30,54
2025-05-21 22:57:45,172
2025-05-21 22:58:00,172
2025-05-21 22:58:15,172
2025-05-21 22:58:30,172
2025-05-21 22:58:45,92
2025-05-21 22:59:00,92
2025-05-21 22:59:15,92
2025-05-21 22:59:30,92
2025-05-21 22:59:45,351
2025-05-21 23:00:00,351
2025-05-21 23:00:15,351
2025-05-21 23:00:30,351
2025-05-21 23:00:45,114
2025-05-21 23:01:00,114
2025-05-21 23:01:15,114
2025-05-21 23:01:30,114
2025-05-21 23:01:45,116
2025-05-21 23:02:00,116
2025-05-21 23:02:15,116
2025-05-21 23:02:30,116
2025-05-21 23:02:45,270
2025-05-21 23:03:00,270
2025-05-21 23:03:15,270
2025-05-21 23:03:30,270
2025-05-21 23:03:45,43
2025-05-21 23:04:00,43
2025-05-21 23:04:15,43
2025-05-21 23:04:30,43
2025-05-21 23:04:45,12
2025-05-21 23:05:00,12
2025-05-21 23:05:15,12
2025-05-21 23:05:30,12
2025-05-21 23:05:45,46
2025-05-21 23:06:00,46
2025-05-21 23:06:15,46
2025-05-21 23:06:30,46
2025-05-21 23:06:45,0
2025-05-21 23:07:00,0
2025-05-21 23:07:15,0
2025-05-21 23:07:30,0
2025-05-21 23:07:45,148
2025-05-21 23:08:00,148
2025-05-21 23:08:15,148
2025-05-21 23:08:30,148
2025-05-21 23:08:45,98
2025-05-21 23:09:00,98
2025-05-21 23:09:15,98
2025-05-21 23:09:30,98
2025-05-21 23:09:45,0
2025-05-21 23:10:00,0
2025-05-21 23:10:15,0
2025-05-21 23:10:30,0
2025-05-21 23:10:45,0
2025-05-21 23:11:00,0
2025-05-21 23:11:15,0
2025-05-21 23:11:30,0
2025-05-21 23:11:45,6
2025-05-21 23:12:00,6
2025-05-21 23:12:15,6
2025-05-21 23:12:30,6
2025-05-21 23:12:45,90
2025-05-21 23:13:00,90
2025-05-21 23:13:15,90
2025-05-21 23:13:30,90
2025-05-21 23:13:45,0
2025-05-21 23:14:00,0
2025-05-21 23:14:15,0
2025-05-21 23:14:30,0
2025-05-21 23:14:45,0
