Time,customers_service,source,Minutes
2080-11-30 12:32:15,0,CACHE_FILLING,0.0
2080-11-30 12:32:30,0,CACHE_FILLING,0.25
2080-11-30 12:32:45,0,CACHE_FILLING,0.5
2080-11-30 12:33:00,0,CACHE_FILLING,0.75
2080-11-30 12:33:15,0,CACHE_FILLING,1.0
2080-11-30 12:33:30,0,CACHE_FILLING,1.25
2080-11-30 12:33:45,0,CACHE_FILLING,1.5
2080-11-30 12:34:00,0,CACHE_FILLING,1.75
2080-11-30 12:34:15,0,CACHE_FILLING,2.0
2080-11-30 12:34:30,0,CACHE_FILLING,2.25
2080-11-30 12:34:45,0,CACHE_FILLING,2.5
2080-11-30 12:35:00,0,CACHE_FILLING,2.75
2080-11-30 12:35:15,0,CACHE_FILLING,3.0
2080-11-30 12:35:30,0,CACHE_FILLING,3.25
2080-11-30 12:35:45,0,CACHE_FILLING,3.5
2080-11-30 12:36:00,0,CACHE_FILLING,3.75
2080-11-30 12:36:15,0,CACHE_FILLING,4.0
2080-11-30 12:36:30,0,CACHE_FILLING,4.25
2080-11-30 12:36:45,0,CACHE_FILLING,4.5
2080-11-30 12:37:00,0,CACHE_FILLING,4.75
2080-11-30 13:22:30,0,CACHE_FILLING,50.25
2080-11-30 13:22:45,0,CACHE_FILLING,50.5
2080-11-30 13:23:00,0,CACHE_FILLING,50.75
2080-11-30 13:23:15,0,CACHE_FILLING,51.0
2080-11-30 13:23:30,0,CACHE_FILLING,51.25
2080-11-30 13:23:45,0,CACHE_FILLING,51.5
2080-11-30 13:24:00,0,CACHE_FILLING,51.75
2080-11-30 13:24:15,0,CACHE_FILLING,52.0
2080-11-30 13:24:30,0,CACHE_FILLING,52.25
2080-11-30 13:24:45,0,CACHE_FILLING,52.5
2080-11-30 13:25:00,0,CACHE_FILLING,52.75
2080-11-30 13:25:15,0,CACHE_FILLING,53.0
2080-11-30 13:25:30,0,CACHE_FILLING,53.25
2080-11-30 13:25:45,0,CACHE_FILLING,53.5
2080-11-30 13:26:00,0,CACHE_FILLING,53.75
2080-11-30 13:26:15,0,CACHE_FILLING,54.0
2080-11-30 13:26:30,0,CACHE_FILLING,54.25
2080-11-30 13:26:45,0,CACHE_FILLING,54.5
2080-11-30 13:27:00,0,CACHE_FILLING,54.75
2080-11-30 13:27:15,0,CACHE_FILLING,55.0
