Time,vets_service,source,Minutes
2025-05-17 17:20:15,0,MEM_STRESS,0.0
2025-05-17 17:20:30,0,MEM_STRESS,0.25
2025-05-17 17:20:45,0,MEM_STRESS,0.5
2025-05-17 17:21:00,0,MEM_STRESS,0.75
2025-05-17 17:21:15,0,MEM_STRESS,1.0
2025-05-17 17:21:30,0,MEM_STRESS,1.25
2025-05-17 17:21:45,0,MEM_STRESS,1.5
2025-05-17 17:22:00,0,MEM_STRESS,1.75
2025-05-17 17:22:15,0,MEM_STRESS,2.0
2025-05-17 17:22:30,0,MEM_STRESS,2.25
2025-05-17 17:22:45,0,MEM_STRESS,2.5
2025-05-17 17:23:00,0,MEM_STRESS,2.75
2025-05-17 17:23:15,0,MEM_STRESS,3.0
2025-05-17 17:23:30,0,MEM_STRESS,3.25
2025-05-17 17:23:45,0,MEM_STRESS,3.5
2025-05-17 17:24:00,0,MEM_STRESS,3.75
2025-05-17 17:24:15,0,MEM_STRESS,4.0
2025-05-17 17:24:30,0,MEM_STRESS,4.25
2025-05-17 17:24:45,0,MEM_STRESS,4.5
2025-05-17 17:25:00,0,MEM_STRESS,4.75
2025-05-17 17:25:15,0,MEM_STRESS,5.0
2025-05-17 17:25:30,0,MEM_STRESS,5.25
2025-05-17 17:25:45,0,MEM_STRESS,5.5
2025-05-17 17:26:00,0,MEM_STRESS,5.75
2025-05-17 17:26:15,0,MEM_STRESS,6.0
2025-05-17 17:26:30,0,MEM_STRESS,6.25
2025-05-17 17:26:45,0,MEM_STRESS,6.5
2025-05-17 17:27:00,0,MEM_STRESS,6.75
2025-05-17 17:34:15,0,MEM_STRESS,14.0
2025-05-17 17:34:30,0,MEM_STRESS,14.25
2025-05-17 17:34:45,0,MEM_STRESS,14.5
2025-05-17 17:35:00,0,MEM_STRESS,14.75
2025-05-17 17:35:15,0,MEM_STRESS,15.0
2025-05-17 17:35:30,0,MEM_STRESS,15.25
2025-05-17 17:35:45,0,MEM_STRESS,15.5
2025-05-17 17:36:00,0,MEM_STRESS,15.75
2025-05-17 17:36:15,0,MEM_STRESS,16.0
2025-05-17 17:36:30,0,MEM_STRESS,16.25
2025-05-17 17:36:45,0,MEM_STRESS,16.5
2025-05-17 17:37:00,0,MEM_STRESS,16.75
2025-05-17 17:37:15,0,MEM_STRESS,17.0
2025-05-17 17:37:30,0,MEM_STRESS,17.25
2025-05-17 17:37:45,0,MEM_STRESS,17.5
2025-05-17 17:38:00,0,MEM_STRESS,17.75
2025-05-17 17:38:15,0,MEM_STRESS,18.0
2025-05-17 17:38:30,0,MEM_STRESS,18.25
2025-05-17 17:38:45,0,MEM_STRESS,18.5
2025-05-17 17:39:00,0,MEM_STRESS,18.75
2025-05-17 17:46:00,0,MEM_STRESS,25.75
2025-05-17 17:46:15,0,MEM_STRESS,26.0
2025-05-17 17:46:30,0,MEM_STRESS,26.25
2025-05-17 17:46:45,0,MEM_STRESS,26.5
2025-05-17 17:47:00,0,MEM_STRESS,26.75
2025-05-17 17:47:15,0,MEM_STRESS,27.0
2025-05-17 17:47:30,0,MEM_STRESS,27.25
