Time,visits_service,source,Minutes
2025-05-17 17:21:15,0.0,MEM_STRESS,0.0
2025-05-17 17:21:30,0.0,MEM_STRESS,0.25
2025-05-17 17:21:45,0.0,MEM_STRESS,0.5
2025-05-17 17:22:00,0.0,MEM_STRESS,0.75
2025-05-17 17:22:15,0.0,MEM_STRESS,1.0
2025-05-17 17:22:30,0.0,MEM_STRESS,1.25
2025-05-17 17:22:45,0.0,MEM_STRESS,1.5
2025-05-17 17:23:00,0.0,MEM_STRESS,1.75
2025-05-17 17:23:15,0.0,MEM_STRESS,2.0
2025-05-17 17:23:30,0.0,MEM_STRESS,2.25
2025-05-17 17:23:45,0.0,MEM_STRESS,2.5
2025-05-17 17:24:00,0.0,MEM_STRESS,2.75
2025-05-17 17:24:15,0.0,MEM_STRESS,3.0
2025-05-17 17:24:30,0.0,MEM_STRESS,3.25
2025-05-17 17:24:45,0.0,MEM_STRESS,3.5
2025-05-17 17:25:00,0.0,MEM_STRESS,3.75
2025-05-17 17:25:15,0.0,MEM_STRESS,4.0
2025-05-17 17:25:30,0.0,MEM_STRESS,4.25
2025-05-17 17:25:45,0.0,MEM_STRESS,4.5
2025-05-17 17:26:00,0.0,MEM_STRESS,4.75
2025-05-17 17:41:15,0.0,MEM_STRESS,20.0
2025-05-17 17:41:30,0.0,MEM_STRESS,20.25
2025-05-17 17:41:45,0.0,MEM_STRESS,20.5
2025-05-17 17:42:00,0.0,MEM_STRESS,20.75
2025-05-17 17:42:15,0.0,MEM_STRESS,21.0
2025-05-17 17:42:30,0.0,MEM_STRESS,21.25
2025-05-17 17:42:45,0.0,MEM_STRESS,21.5
2025-05-17 17:43:00,0.0,MEM_STRESS,21.75
2025-05-17 17:43:15,0.0,MEM_STRESS,22.0
2025-05-17 17:43:30,0.0,MEM_STRESS,22.25
2025-05-17 17:43:45,0.0,MEM_STRESS,22.5
2025-05-17 17:44:00,0.0,MEM_STRESS,22.75
2025-05-17 17:44:15,0.0,MEM_STRESS,23.0
2025-05-17 17:44:30,0.0,MEM_STRESS,23.25
2025-05-17 17:44:45,0.0,MEM_STRESS,23.5
2025-05-17 17:45:00,0.0,MEM_STRESS,23.75
2025-05-17 17:45:15,0.0,MEM_STRESS,24.0
2025-05-17 17:45:30,0.0,MEM_STRESS,24.25
2025-05-17 17:45:45,0.0,MEM_STRESS,24.5
2025-05-17 17:46:00,0.0,MEM_STRESS,24.75
2025-05-17 17:46:15,0.0,MEM_STRESS,25.0
2025-05-17 17:46:30,0.0,MEM_STRESS,25.25
2025-05-17 17:46:45,0.0,MEM_STRESS,25.5
2025-05-17 17:47:00,0.0,MEM_STRESS,25.75
2025-05-17 17:47:15,0.0,MEM_STRESS,26.0
2025-05-17 17:47:30,0.0,MEM_STRESS,26.25
2025-05-17 17:47:45,0.0,MEM_STRESS,26.5
2025-05-17 17:48:00,0.0,MEM_STRESS,26.75
2025-05-17 17:48:15,0.0,MEM_STRESS,27.0
2025-05-17 17:48:30,0.0,MEM_STRESS,27.25
2025-05-17 17:48:45,0.0,MEM_STRESS,27.5
2025-05-17 17:49:00,0.0,MEM_STRESS,27.75
2025-05-17 17:49:15,0.0,MEM_STRESS,28.0
2025-05-17 17:49:30,0.0,MEM_STRESS,28.25
2025-05-17 17:49:45,0.0,MEM_STRESS,28.5
2025-05-17 17:50:00,0.0,MEM_STRESS,28.75
2025-05-17 17:50:15,0.0,MEM_STRESS,29.0
2025-05-17 17:50:30,0.0,MEM_STRESS,29.25
2025-05-17 17:50:45,0.0,MEM_STRESS,29.5
2025-05-17 17:51:00,0.0,MEM_STRESS,29.75
2025-05-17 18:07:30,0.0,MEM_STRESS,46.25
2025-05-17 18:07:45,0.0,MEM_STRESS,46.5
2025-05-17 18:08:00,0.0,MEM_STRESS,46.75
2025-05-17 18:08:15,0.0,MEM_STRESS,47.0
2025-05-17 18:08:30,0.0,MEM_STRESS,47.25
2025-05-17 18:08:45,0.0,MEM_STRESS,47.5
2025-05-17 18:09:00,0.0,MEM_STRESS,47.75
2025-05-17 18:09:15,0.0,MEM_STRESS,48.0
2025-05-17 18:09:30,0.0,MEM_STRESS,48.25
2025-05-17 18:09:45,0.0,MEM_STRESS,48.5
2025-05-17 18:10:00,0.0,MEM_STRESS,48.75
2025-05-17 18:10:15,0.0,MEM_STRESS,49.0
2025-05-17 18:10:30,0.0,MEM_STRESS,49.25
2025-05-17 18:10:45,0.0,MEM_STRESS,49.5
2025-05-17 18:11:00,0.0,MEM_STRESS,49.75
2025-05-17 18:11:15,0.0,MEM_STRESS,50.0
2025-05-17 18:11:30,0.0,MEM_STRESS,50.25
2025-05-17 18:11:45,0.0,MEM_STRESS,50.5
2025-05-17 18:12:00,0.0,MEM_STRESS,50.75
2025-05-17 18:12:15,0.0,MEM_STRESS,51.0
2025-05-17 18:16:30,0.0,MEM_STRESS,55.25
2025-05-17 18:16:45,0.0,MEM_STRESS,55.5
2025-05-17 18:17:00,0.0,MEM_STRESS,55.75
2025-05-17 18:17:15,0.0,MEM_STRESS,56.0
2025-05-17 18:17:30,3.75,MEM_STRESS,56.25
2025-05-17 18:17:45,3.75,MEM_STRESS,56.5
2025-05-17 18:18:00,3.75,MEM_STRESS,56.75
2025-05-17 18:18:15,3.75,MEM_STRESS,57.0
2025-05-17 18:18:30,2.25,MEM_STRESS,57.25
2025-05-17 18:18:45,2.25,MEM_STRESS,57.5
2025-05-17 18:19:00,2.25,MEM_STRESS,57.75
2025-05-17 18:19:15,2.25,MEM_STRESS,58.0
2025-05-17 18:19:30,0.0,MEM_STRESS,58.25
2025-05-17 18:19:45,0.0,MEM_STRESS,58.5
2025-05-17 18:20:00,0.0,MEM_STRESS,58.75
2025-05-17 18:20:15,0.0,MEM_STRESS,59.0
2025-05-17 18:20:30,0.0,MEM_STRESS,59.25
2025-05-17 18:20:45,0.0,MEM_STRESS,59.5
2025-05-17 18:21:00,0.0,MEM_STRESS,59.75
2025-05-17 18:21:15,0.0,MEM_STRESS,60.0
2025-05-17 18:21:30,0.0,MEM_STRESS,60.25
2025-05-17 18:21:45,0.0,MEM_STRESS,60.5
2025-05-17 18:22:00,0.0,MEM_STRESS,60.75
2025-05-17 18:22:15,0.0,MEM_STRESS,61.0
2025-05-17 18:22:30,0.0,MEM_STRESS,61.25
2025-05-17 18:22:45,0.0,MEM_STRESS,61.5
2025-05-17 18:23:00,0.0,MEM_STRESS,61.75
2025-05-17 18:23:15,0.0,MEM_STRESS,62.0
2025-05-17 18:23:30,0.0,MEM_STRESS,62.25
2025-05-17 18:23:45,0.0,MEM_STRESS,62.5
2025-05-17 18:24:00,0.0,MEM_STRESS,62.75
2025-05-17 18:24:15,0.0,MEM_STRESS,63.0
2025-05-17 18:24:30,0.0,MEM_STRESS,63.25
2025-05-17 18:24:45,0.0,MEM_STRESS,63.5
2025-05-17 18:25:00,0.0,MEM_STRESS,63.75
2025-05-17 18:25:15,0.0,MEM_STRESS,64.0
2025-05-17 18:30:30,0.0,MEM_STRESS,69.25
2025-05-17 18:30:45,0.0,MEM_STRESS,69.5
2025-05-17 18:31:00,0.0,MEM_STRESS,69.75
2025-05-17 18:31:15,0.0,MEM_STRESS,70.0
2025-05-17 18:31:30,0.0,MEM_STRESS,70.25
2025-05-17 18:31:45,0.0,MEM_STRESS,70.5
2025-05-17 18:32:00,0.0,MEM_STRESS,70.75
2025-05-17 18:32:15,0.0,MEM_STRESS,71.0
2025-05-17 18:32:30,0.0,MEM_STRESS,71.25
2025-05-17 18:32:45,0.0,MEM_STRESS,71.5
2025-05-17 18:33:00,0.0,MEM_STRESS,71.75
2025-05-17 18:33:15,0.0,MEM_STRESS,72.0
2025-05-17 18:33:30,0.0,MEM_STRESS,72.25
2025-05-17 18:33:45,0.0,MEM_STRESS,72.5
2025-05-17 18:34:00,0.0,MEM_STRESS,72.75
2025-05-17 18:34:15,0.0,MEM_STRESS,73.0
2025-05-17 18:34:30,0.0,MEM_STRESS,73.25
2025-05-17 18:34:45,0.0,MEM_STRESS,73.5
2025-05-17 18:35:00,0.0,MEM_STRESS,73.75
2025-05-17 18:35:15,0.0,MEM_STRESS,74.0
2025-05-17 18:35:30,0.0,MEM_STRESS,74.25
2025-05-17 18:35:45,0.0,MEM_STRESS,74.5
2025-05-17 18:36:00,0.0,MEM_STRESS,74.75
2025-05-17 18:36:15,0.0,MEM_STRESS,75.0
2025-05-17 18:36:30,0.0,MEM_STRESS,75.25
2025-05-17 18:36:45,0.0,MEM_STRESS,75.5
2025-05-17 18:37:00,0.0,MEM_STRESS,75.75
2025-05-17 18:37:15,0.0,MEM_STRESS,76.0
2025-05-17 18:37:30,0.0,MEM_STRESS,76.25
2025-05-17 18:37:45,0.0,MEM_STRESS,76.5
2025-05-17 18:38:00,0.0,MEM_STRESS,76.75
2025-05-17 18:38:15,0.0,MEM_STRESS,77.0
2025-05-17 18:54:15,0.0,MEM_STRESS,93.0
2025-05-17 18:54:30,0.0,MEM_STRESS,93.25
2025-05-17 18:54:45,0.0,MEM_STRESS,93.5
2025-05-17 18:55:00,0.0,MEM_STRESS,93.75
2025-05-17 18:55:15,0.0,MEM_STRESS,94.0
2025-05-17 18:55:30,0.0,MEM_STRESS,94.25
2025-05-17 18:55:45,0.0,MEM_STRESS,94.5
2025-05-17 18:56:00,0.0,MEM_STRESS,94.75
2025-05-17 18:56:15,0.0,MEM_STRESS,95.0
2025-05-17 18:56:30,0.0,MEM_STRESS,95.25
2025-05-17 18:56:45,0.0,MEM_STRESS,95.5
2025-05-17 18:57:00,0.0,MEM_STRESS,95.75
2025-05-17 18:57:15,0.75,MEM_STRESS,96.0
2025-05-17 18:57:30,0.75,MEM_STRESS,96.25
2025-05-17 18:57:45,0.75,MEM_STRESS,96.5
2025-05-17 18:58:00,0.75,MEM_STRESS,96.75
