minutes,memavailable_mem_available,memavailable_source,memavailable_Minutes,memcache_mem_cache,memcache_source,memcache_Minutes,memory_mem_available,memory_source,memory_Minutes,memory_mem_cache,memory_source,memory_Minutes,memory_mem_util,memory_source,memory_Minutes,memutil_mem_util,memutil_source,memutil_Minutes
26.0,13426940.62974024,MEM_STRESS,26.0,4062765.2155730072,MEM_STRESS,26.0,13424626,MEM_STRESS,26.0,4062704,MEM_STRESS,26.0,45.36264259259263,MEM_STRESS,26.0,45.47355369701735,MEM_STRESS,26.0
26.25,13426940.62974024,MEM_STRESS,26.25,4062944.728938086,MEM_STRESS,26.25,13424719,MEM_STRESS,26.25,4063011,MEM_STRESS,26.25,45.32364259259265,MEM_STRESS,26.25,45.473812520546765,MEM_STRESS,26.25
26.5,13430400.887748038,MEM_STRESS,26.5,4063431.889378811,MEM_STRESS,26.5,13426542,MEM_STRESS,26.5,4063904,MEM_STRESS,26.5,45.311333333333415,MEM_STRESS,26.5,45.346305908840606,MEM_STRESS,26.5
26.75,13430670.874414708,MEM_STRESS,26.75,4063572.472700293,MEM_STRESS,26.75,13426750,MEM_STRESS,26.75,4064010,MEM_STRESS,26.75,45.29654545454554,MEM_STRESS,26.75,45.32428310928244,MEM_STRESS,26.75
27.0,13430569.01888431,MEM_STRESS,27.0,4063447.840803534,MEM_STRESS,27.0,13425354,MEM_STRESS,27.0,4063348,MEM_STRESS,27.0,45.304163537334205,MEM_STRESS,27.0,45.33726726631912,MEM_STRESS,27.0
27.25,13429281.17384754,MEM_STRESS,27.25,4063461.858581312,MEM_STRESS,27.25,13426206,MEM_STRESS,27.25,4063535,MEM_STRESS,27.25,45.3031635373342,MEM_STRESS,27.25,45.33582354729304,MEM_STRESS,27.25
27.5,13432930.062485306,MEM_STRESS,27.5,4065220.1002559047,MEM_STRESS,27.5,13428881,MEM_STRESS,27.5,4065085,MEM_STRESS,27.5,45.3031635373342,MEM_STRESS,27.5,45.3361541028486,MEM_STRESS,27.5
27.75,13433636.63570634,MEM_STRESS,27.75,4065714.899261372,MEM_STRESS,27.75,13429824,MEM_STRESS,27.75,4065644,MEM_STRESS,27.75,45.3031635373342,MEM_STRESS,27.75,45.33598743618194,MEM_STRESS,27.75
28.0,13431910.932030112,MEM_STRESS,28.0,4065539.738920012,MEM_STRESS,28.0,13428665,MEM_STRESS,28.0,4065033,MEM_STRESS,28.0,45.3031635373342,MEM_STRESS,28.0,45.33437601982052,MEM_STRESS,28.0
28.25,13431790.172030114,MEM_STRESS,28.25,4065539.738920012,MEM_STRESS,28.25,13427150,MEM_STRESS,28.25,4065205,MEM_STRESS,28.25,45.3031635373342,MEM_STRESS,28.25,45.33357785964736,MEM_STRESS,28.25
28.5,13430234.494937832,MEM_STRESS,28.5,4052893.8040626906,MEM_STRESS,28.5,13432160,MEM_STRESS,28.5,4059850,MEM_STRESS,28.5,45.3,MEM_STRESS,28.5,45.33512508186957,MEM_STRESS,28.5
28.75,13429908.85936091,MEM_STRESS,28.75,4053157.377854337,MEM_STRESS,28.75,13432160,MEM_STRESS,28.75,4060227,MEM_STRESS,28.75,45.3,MEM_STRESS,28.75,45.34233320152769,MEM_STRESS,28.75
29.0,13428858.305157064,MEM_STRESS,29.0,4066214.163376465,MEM_STRESS,29.0,13433648,MEM_STRESS,29.0,4066400,MEM_STRESS,29.0,45.3,MEM_STRESS,29.0,45.34930442659892,MEM_STRESS,29.0
29.25,13425837.031421132,MEM_STRESS,29.25,4066387.264709798,MEM_STRESS,29.25,13423668,MEM_STRESS,29.25,4066020,MEM_STRESS,29.25,45.35,MEM_STRESS,29.25,45.35846882902655,MEM_STRESS,29.25
29.5,13413468.554568669,MEM_STRESS,29.5,4067494.2984897816,MEM_STRESS,29.5,13425032,MEM_STRESS,29.5,4067268,MEM_STRESS,29.5,45.35,MEM_STRESS,29.5,45.424395109789096,MEM_STRESS,29.5
29.75,13400022.972594509,MEM_STRESS,29.75,4067604.173156448,MEM_STRESS,29.75,13426396,MEM_STRESS,29.75,4066496,MEM_STRESS,29.75,45.35,MEM_STRESS,29.75,45.4635438472982,MEM_STRESS,29.75
30.0,13353404.115219597,MEM_STRESS,30.0,4066795.690209636,MEM_STRESS,30.0,13426396,MEM_STRESS,30.0,4064135,MEM_STRESS,30.0,45.35,MEM_STRESS,30.0,45.55935162261201,MEM_STRESS,30.0
30.25,13317073.598765053,MEM_STRESS,30.25,4064556.701021961,MEM_STRESS,30.25,13290238,MEM_STRESS,30.25,4063261,MEM_STRESS,30.25,45.9,MEM_STRESS,30.25,45.6129872535789,MEM_STRESS,30.25
30.5,13192715.552146452,MEM_STRESS,30.5,4062146.902381256,MEM_STRESS,30.5,13290238,MEM_STRESS,30.5,4059477,MEM_STRESS,30.5,45.9,MEM_STRESS,30.5,45.69228049566226,MEM_STRESS,30.5
30.75,11581082.0,MEM_STRESS,30.75,4053364.579269863,MEM_STRESS,30.75,13290238,MEM_STRESS,30.75,4049265,MEM_STRESS,30.75,45.9,MEM_STRESS,30.75,52.5,MEM_STRESS,30.75
31.0,11581082.0,MEM_STRESS,31.0,4030492.382515412,MEM_STRESS,31.0,13288874,MEM_STRESS,31.0,4017533,MEM_STRESS,31.0,45.9,MEM_STRESS,31.0,52.5,MEM_STRESS,31.0
31.25,7280714.0,MEM_STRESS,31.25,3990669.3460947,MEM_STRESS,31.25,8987142,MEM_STRESS,31.25,4003960,MEM_STRESS,31.25,62.95,MEM_STRESS,31.25,69.55,MEM_STRESS,31.25
31.5,7280714.0,MEM_STRESS,31.5,3928265.910116632,MEM_STRESS,31.5,4455540,MEM_STRESS,31.5,3952993,MEM_STRESS,31.5,80.9,MEM_STRESS,31.5,69.55,MEM_STRESS,31.5
31.75,4539148.0,MEM_STRESS,31.75,3862464.495001672,MEM_STRESS,31.75,4455540,MEM_STRESS,31.75,3907564,MEM_STRESS,31.75,80.9,MEM_STRESS,31.75,80.6,MEM_STRESS,31.75
32.0,4380673.246869297,MEM_STRESS,32.0,3866505.258250727,MEM_STRESS,32.0,4377228,MEM_STRESS,32.0,3862530,MEM_STRESS,32.0,81.2,MEM_STRESS,32.0,79.96453948252093,MEM_STRESS,32.0
32.25,4374016.423061272,MEM_STRESS,32.25,3839484.8798297257,MEM_STRESS,32.25,4377228,MEM_STRESS,32.25,3856976,MEM_STRESS,32.25,81.2,MEM_STRESS,32.25,80.66051374094798,MEM_STRESS,32.25
32.5,4371708.914398572,MEM_STRESS,32.5,3834312.820275613,MEM_STRESS,32.5,4377228,MEM_STRESS,32.5,3851062,MEM_STRESS,32.5,81.2,MEM_STRESS,32.5,80.80179945031588,MEM_STRESS,32.5
32.75,4384757.0448246645,MEM_STRESS,32.75,3847337.839135642,MEM_STRESS,32.75,4377228,MEM_STRESS,32.75,3848265,MEM_STRESS,32.75,81.2,MEM_STRESS,32.75,80.84123245340456,MEM_STRESS,32.75
33.0,4383633.471491331,MEM_STRESS,33.0,3846833.977802308,MEM_STRESS,33.0,4372506,MEM_STRESS,33.0,3847872,MEM_STRESS,33.0,80.2,MEM_STRESS,33.0,80.84123245340456,MEM_STRESS,33.0
33.25,4375976.0341425445,MEM_STRESS,33.25,3841073.565331206,MEM_STRESS,33.25,4372506,MEM_STRESS,33.25,3847166,MEM_STRESS,33.25,79.2,MEM_STRESS,33.25,80.84123245340456,MEM_STRESS,33.25
33.5,4374793.213199387,MEM_STRESS,33.5,3838260.833903784,MEM_STRESS,33.5,4372506,MEM_STRESS,33.5,3846424,MEM_STRESS,33.5,80.2,MEM_STRESS,33.5,80.84123245340456,MEM_STRESS,33.5
33.75,4400627.737780091,MEM_STRESS,33.75,3843908.011457433,MEM_STRESS,33.75,4375684,MEM_STRESS,33.75,3845536,MEM_STRESS,33.75,81.2,MEM_STRESS,33.75,80.80643591660804,MEM_STRESS,33.75
34.0,4400535.897780092,MEM_STRESS,34.0,3843912.971457433,MEM_STRESS,34.0,4371932,MEM_STRESS,34.0,3845543,MEM_STRESS,34.0,81.2,MEM_STRESS,34.0,80.76818339135552,MEM_STRESS,34.0
34.25,4377677.202750116,MEM_STRESS,34.25,3844060.540284272,MEM_STRESS,34.25,4371932,MEM_STRESS,34.25,3843518,MEM_STRESS,34.25,81.2,MEM_STRESS,34.25,80.73313577230789,MEM_STRESS,34.25
34.5,4410120.398773426,MEM_STRESS,34.5,3843961.97190332,MEM_STRESS,34.5,4371932,MEM_STRESS,34.5,3843219,MEM_STRESS,34.5,81.2,MEM_STRESS,34.5,80.67656434373647,MEM_STRESS,34.5
34.75,4548523.925862836,MEM_STRESS,34.75,3843506.587901877,MEM_STRESS,34.75,5062304,MEM_STRESS,34.75,3844973,MEM_STRESS,34.75,77.06999999999988,MEM_STRESS,34.75,80.67656434373647,MEM_STRESS,34.75
35.0,4941143.205828648,MEM_STRESS,35.0,3842978.757806639,MEM_STRESS,35.0,5062304,MEM_STRESS,35.0,3844202,MEM_STRESS,35.0,77.35999999999987,MEM_STRESS,35.0,80.5896912668134,MEM_STRESS,35.0
35.25,5205566.055595238,MEM_STRESS,35.25,3836663.775271752,MEM_STRESS,35.25,4487729,MEM_STRESS,35.25,3844591,MEM_STRESS,35.25,77.8319999999999,MEM_STRESS,35.25,79.77680387269733,MEM_STRESS,35.25
35.5,5299347.68,MEM_STRESS,35.5,3828635.0224851137,MEM_STRESS,35.5,4875436,MEM_STRESS,35.5,3844121,MEM_STRESS,35.5,77.68199999999987,MEM_STRESS,35.5,79.49297305629152,MEM_STRESS,35.5
35.75,5251845.728895084,MEM_STRESS,35.75,3811906.699919344,MEM_STRESS,35.75,4875436,MEM_STRESS,35.75,3841915,MEM_STRESS,35.75,77.35999999999987,MEM_STRESS,35.75,79.47868360506506,MEM_STRESS,35.75
36.0,5242184.088895083,MEM_STRESS,36.0,3811906.699919344,MEM_STRESS,36.0,4875436,MEM_STRESS,36.0,3841972,MEM_STRESS,36.0,77.39999999999988,MEM_STRESS,36.0,79.58378876379521,MEM_STRESS,36.0
36.25,4641075.251133179,MEM_STRESS,36.25,3811930.2465860094,MEM_STRESS,36.25,4384644,MEM_STRESS,36.25,3842070,MEM_STRESS,36.25,79.71399999999987,MEM_STRESS,36.25,79.74587975809504,MEM_STRESS,36.25
36.5,4527737.660061162,MEM_STRESS,36.5,3819981.5171883167,MEM_STRESS,36.5,4384644,MEM_STRESS,36.5,3841998,MEM_STRESS,36.5,80.63599999999988,MEM_STRESS,36.5,80.18360217532062,MEM_STRESS,36.5
36.75,4474330.319227829,MEM_STRESS,36.75,3814976.6138519663,MEM_STRESS,36.75,4384644,MEM_STRESS,36.75,3842050,MEM_STRESS,36.75,80.72399999999989,MEM_STRESS,36.75,80.49360731024893,MEM_STRESS,36.75
37.0,4335950.552775394,MEM_STRESS,37.0,3774642.842342882,MEM_STRESS,37.0,4521442,MEM_STRESS,37.0,3841116,MEM_STRESS,37.0,81.19799999999988,MEM_STRESS,37.0,81.26720112289641,MEM_STRESS,37.0
37.25,4298697.446108728,MEM_STRESS,37.25,3750372.7504487024,MEM_STRESS,37.25,4360739,MEM_STRESS,37.25,3699710,MEM_STRESS,37.25,81.58799999999988,MEM_STRESS,37.25,81.26720112289641,MEM_STRESS,37.25
37.5,4138031.5596700334,MEM_STRESS,37.5,3595879.392788865,MEM_STRESS,37.5,4193962,MEM_STRESS,37.5,3699352,MEM_STRESS,37.5,82.19799999999988,MEM_STRESS,37.5,82.20139138651327,MEM_STRESS,37.5
37.75,4083959.236666667,MEM_STRESS,37.75,3490778.222842105,MEM_STRESS,37.75,4139765,MEM_STRESS,37.75,3698994,MEM_STRESS,37.75,82.5339999999999,MEM_STRESS,37.75,82.61010758142946,MEM_STRESS,37.75
38.0,3916279.732172044,MEM_STRESS,38.0,3340037.5376731306,MEM_STRESS,38.0,4157101,MEM_STRESS,38.0,3698994,MEM_STRESS,38.0,82.90699999999994,MEM_STRESS,38.0,82.87128942187584,MEM_STRESS,38.0
38.25,3583935.972172043,MEM_STRESS,38.25,3261736.552054083,MEM_STRESS,38.25,3780708,MEM_STRESS,38.25,3262602,MEM_STRESS,38.25,84.56300000000006,MEM_STRESS,38.25,82.87128942187584,MEM_STRESS,38.25
38.5,3408689.8286666665,MEM_STRESS,38.5,2863011.2489987267,MEM_STRESS,38.5,3713930,MEM_STRESS,38.5,3262960,MEM_STRESS,38.5,84.79800000000004,MEM_STRESS,38.5,83.86723556443555,MEM_STRESS,38.5
38.75,3243205.64,MEM_STRESS,38.75,2713056.4808138525,MEM_STRESS,38.75,3713930,MEM_STRESS,38.75,3263318,MEM_STRESS,38.75,85.40300000000006,MEM_STRESS,38.75,84.51801447163943,MEM_STRESS,38.75
39.0,3447532.3545,MEM_STRESS,39.0,2697047.4084206354,MEM_STRESS,39.0,3176772,MEM_STRESS,39.0,3263318,MEM_STRESS,39.0,84.51900000000005,MEM_STRESS,39.0,84.4923407795945,MEM_STRESS,39.0
39.25,3964674.521166667,MEM_STRESS,39.25,2698347.489214286,MEM_STRESS,39.25,4382212,MEM_STRESS,39.25,2703744,MEM_STRESS,39.25,82.64700000000002,MEM_STRESS,39.25,84.35728417798332,MEM_STRESS,39.25
39.5,4233064.855555556,MEM_STRESS,39.5,2700482.2700360757,MEM_STRESS,39.5,4382212,MEM_STRESS,39.5,2703744,MEM_STRESS,39.5,81.714,MEM_STRESS,39.5,82.04889117687868,MEM_STRESS,39.5
39.75,4404248.277722222,MEM_STRESS,39.75,2701972.772559884,MEM_STRESS,39.75,4288465,MEM_STRESS,39.75,2703744,MEM_STRESS,39.75,81.05699999999997,MEM_STRESS,39.75,80.93070547276797,MEM_STRESS,39.75
40.0,4377284.811117561,MEM_STRESS,40.0,2704458.0889047617,MEM_STRESS,40.0,4436636,MEM_STRESS,40.0,2728002,MEM_STRESS,40.0,80.99799999999999,MEM_STRESS,40.0,81.01915939689172,MEM_STRESS,40.0
40.25,4377284.811117561,MEM_STRESS,40.25,2704862.072460317,MEM_STRESS,40.25,4431760,MEM_STRESS,40.25,2711288,MEM_STRESS,40.25,80.99799999999999,MEM_STRESS,40.25,81.01915939689172,MEM_STRESS,40.25
40.5,4378570.2865097625,MEM_STRESS,40.5,2704392.1978407595,MEM_STRESS,40.5,4399218,MEM_STRESS,40.5,2705628,MEM_STRESS,40.5,80.99799999999999,MEM_STRESS,40.5,81.01360582546316,MEM_STRESS,40.5
40.75,4378727.095398652,MEM_STRESS,40.75,2704919.2998407604,MEM_STRESS,40.75,4383658,MEM_STRESS,40.75,2705654,MEM_STRESS,40.75,80.99799999999999,MEM_STRESS,40.75,81.01213360324094,MEM_STRESS,40.75
41.0,4377442.692006449,MEM_STRESS,41.0,2705942.2719206344,MEM_STRESS,41.0,4384244,MEM_STRESS,41.0,2704786,MEM_STRESS,41.0,80.99399999999997,MEM_STRESS,41.0,80.9929465662039,MEM_STRESS,41.0
41.25,4377500.696173116,MEM_STRESS,41.25,2706124.529444444,MEM_STRESS,41.25,4384531,MEM_STRESS,41.25,2705121,MEM_STRESS,41.25,80.93799999999992,MEM_STRESS,41.25,80.98960212175946,MEM_STRESS,41.25
41.5,4379448.331602038,MEM_STRESS,41.5,2706013.691395381,MEM_STRESS,41.5,4383954,MEM_STRESS,41.5,2716334,MEM_STRESS,41.5,80.92049999999988,MEM_STRESS,41.5,80.91178831897969,MEM_STRESS,41.5
41.75,4384452.149670779,MEM_STRESS,41.75,2706416.1700043287,MEM_STRESS,41.75,4382836,MEM_STRESS,41.75,2716506,MEM_STRESS,41.75,80.91749999999988,MEM_STRESS,41.75,80.88351258410452,MEM_STRESS,41.75
42.0,4375728.761654617,MEM_STRESS,42.0,2708237.407786658,MEM_STRESS,42.0,4373816,MEM_STRESS,42.0,2706360,MEM_STRESS,42.0,80.89999999999985,MEM_STRESS,42.0,80.74976863974479,MEM_STRESS,42.0
42.25,4383417.674803914,MEM_STRESS,42.25,2707298.5664542574,MEM_STRESS,42.25,4384589,MEM_STRESS,42.25,2707587,MEM_STRESS,42.25,80.89999999999985,MEM_STRESS,42.25,80.76737578260192,MEM_STRESS,42.25
42.5,4383269.46347058,MEM_STRESS,42.5,2707485.7873431463,MEM_STRESS,42.5,4384361,MEM_STRESS,42.5,2707800,MEM_STRESS,42.5,80.89999999999985,MEM_STRESS,42.5,80.79511279558893,MEM_STRESS,42.5
42.75,4375368.244765729,MEM_STRESS,42.75,2708690.052739039,MEM_STRESS,42.75,4373327,MEM_STRESS,42.75,2707282,MEM_STRESS,42.75,80.89999999999985,MEM_STRESS,42.75,80.80638065273179,MEM_STRESS,42.75
43.0,4375080.920956205,MEM_STRESS,43.0,2708828.555786658,MEM_STRESS,43.0,4373226,MEM_STRESS,43.0,2707430,MEM_STRESS,43.0,80.89999999999985,MEM_STRESS,43.0,80.81347231939846,MEM_STRESS,43.0
43.25,4380221.5268768985,MEM_STRESS,43.25,2708386.437283984,MEM_STRESS,43.25,4373708,MEM_STRESS,43.25,2708404,MEM_STRESS,43.25,80.89999999999985,MEM_STRESS,43.25,80.81287708130321,MEM_STRESS,43.25
43.5,4381956.841598776,MEM_STRESS,43.5,2708699.04195065,MEM_STRESS,43.5,4373283,MEM_STRESS,43.5,2708604,MEM_STRESS,43.5,80.89999999999985,MEM_STRESS,43.5,80.81344850987465,MEM_STRESS,43.5
43.75,4375847.740955778,MEM_STRESS,43.75,2709479.188638029,MEM_STRESS,43.75,4369471,MEM_STRESS,43.75,2708283,MEM_STRESS,43.75,80.90899999999986,MEM_STRESS,43.75,80.81344850987465,MEM_STRESS,43.75
44.0,4374280.48804193,MEM_STRESS,44.0,2709678.268542791,MEM_STRESS,44.0,4368390,MEM_STRESS,44.0,2708431,MEM_STRESS,44.0,80.97099999999996,MEM_STRESS,44.0,80.82000815312996,MEM_STRESS,44.0
44.25,4369377.166037483,MEM_STRESS,44.25,2709358.5147342,MEM_STRESS,44.25,4395449,MEM_STRESS,44.25,2709317,MEM_STRESS,44.25,80.9905,MEM_STRESS,44.25,80.98005239252765,MEM_STRESS,44.25
44.5,4377937.810194282,MEM_STRESS,44.5,2709715.5130372304,MEM_STRESS,44.5,4376624,MEM_STRESS,44.5,2709654,MEM_STRESS,44.5,80.98949999999999,MEM_STRESS,44.5,81.0169008186005,MEM_STRESS,44.5
44.75,4366499.730182134,MEM_STRESS,44.75,2710672.517105562,MEM_STRESS,44.75,4364454,MEM_STRESS,44.75,2709357,MEM_STRESS,44.75,81.0,MEM_STRESS,44.75,80.99718846794143,MEM_STRESS,44.75
45.0,4366486.050182133,MEM_STRESS,45.0,2710795.1474547684,MEM_STRESS,45.0,4365699,MEM_STRESS,45.0,2709482,MEM_STRESS,45.0,81.0,MEM_STRESS,45.0,80.99718846794143,MEM_STRESS,45.0
45.25,4366880.001709382,MEM_STRESS,45.25,2710699.5286266548,MEM_STRESS,45.25,4366132,MEM_STRESS,45.25,2711158,MEM_STRESS,45.25,81.0,MEM_STRESS,45.25,80.99731346794144,MEM_STRESS,45.25
45.5,4366835.967423668,MEM_STRESS,45.5,2710928.644799815,MEM_STRESS,45.5,4365999,MEM_STRESS,45.5,2711506,MEM_STRESS,45.5,81.0,MEM_STRESS,45.5,80.99756346794143,MEM_STRESS,45.5
45.75,4366325.991563086,MEM_STRESS,45.75,2711544.2461302625,MEM_STRESS,45.75,4365410,MEM_STRESS,45.75,2710314,MEM_STRESS,45.75,81.0,MEM_STRESS,45.75,80.99756346794143,MEM_STRESS,45.75
46.0,4366275.543563087,MEM_STRESS,46.0,2711806.7903060867,MEM_STRESS,46.0,4365402,MEM_STRESS,46.0,2710563,MEM_STRESS,46.0,81.0,MEM_STRESS,46.0,80.99796346794145,MEM_STRESS,46.0
46.25,4366029.164155602,MEM_STRESS,46.25,2711794.4774119826,MEM_STRESS,46.25,4365001,MEM_STRESS,46.25,2712001,MEM_STRESS,46.25,81.0,MEM_STRESS,46.25,80.99796346794145,MEM_STRESS,46.25
46.5,4364784.610808838,MEM_STRESS,46.5,2712198.7686500777,MEM_STRESS,46.5,4362382,MEM_STRESS,46.5,2712325,MEM_STRESS,46.5,81.0,MEM_STRESS,46.5,80.9981301346081,MEM_STRESS,46.5
46.75,4363483.285346692,MEM_STRESS,46.75,2712558.5146303857,MEM_STRESS,46.75,4360982,MEM_STRESS,46.75,2711342,MEM_STRESS,46.75,81.0,MEM_STRESS,46.75,80.9981301346081,MEM_STRESS,46.75
47.0,4363483.285346692,MEM_STRESS,47.0,2712561.9546303856,MEM_STRESS,47.0,4360982,MEM_STRESS,47.0,2711342,MEM_STRESS,47.0,81.0,MEM_STRESS,47.0,80.9981301346081,MEM_STRESS,47.0
47.25,4363410.645346692,MEM_STRESS,47.25,2712756.4110589563,MEM_STRESS,47.25,4360828,MEM_STRESS,47.25,2711444,MEM_STRESS,47.25,81.0,MEM_STRESS,47.25,80.9981301346081,MEM_STRESS,47.25
47.5,4363535.618309446,MEM_STRESS,47.5,2712965.396269635,MEM_STRESS,47.5,4357610,MEM_STRESS,47.5,2712775,MEM_STRESS,47.5,81.0,MEM_STRESS,47.5,80.99898727746523,MEM_STRESS,47.5
47.75,4363244.259198335,MEM_STRESS,47.75,2713081.3912220155,MEM_STRESS,47.75,4357785,MEM_STRESS,47.75,2713023,MEM_STRESS,47.75,81.0,MEM_STRESS,47.75,80.99898727746523,MEM_STRESS,47.75
48.0,4362929.660720871,MEM_STRESS,48.0,2713575.657395176,MEM_STRESS,48.0,4359166,MEM_STRESS,48.0,2712519,MEM_STRESS,48.0,81.0,MEM_STRESS,48.0,80.99898727746523,MEM_STRESS,48.0
48.25,4363281.051175416,MEM_STRESS,48.25,2713732.820252319,MEM_STRESS,48.25,4359348,MEM_STRESS,48.25,2712816,MEM_STRESS,48.25,81.0,MEM_STRESS,48.25,81.00073330921128,MEM_STRESS,48.25
48.5,4365185.320560418,MEM_STRESS,48.5,2713689.413750154,MEM_STRESS,48.5,4366102,MEM_STRESS,48.5,2713689,MEM_STRESS,48.5,81.0,MEM_STRESS,48.5,81.0021047377827,MEM_STRESS,48.5
48.75,4366001.520993697,MEM_STRESS,48.75,2713933.432893011,MEM_STRESS,48.75,4367307,MEM_STRESS,48.75,2713584,MEM_STRESS,48.75,81.0,MEM_STRESS,48.75,81.00741687295937,MEM_STRESS,48.75
49.0,4366544.874858902,MEM_STRESS,49.0,2714580.668351886,MEM_STRESS,49.0,4367921,MEM_STRESS,49.0,2713422,MEM_STRESS,49.0,81.0,MEM_STRESS,49.0,81.00832163486412,MEM_STRESS,49.0
49.25,4366425.861858902,MEM_STRESS,49.25,2714902.32826225,MEM_STRESS,49.25,4367237,MEM_STRESS,49.25,2713567,MEM_STRESS,49.25,81.0,MEM_STRESS,49.25,81.0113233155364,MEM_STRESS,49.25
49.5,4366062.402252061,MEM_STRESS,49.5,2715203.0325344675,MEM_STRESS,49.5,4365787,MEM_STRESS,49.5,2714715,MEM_STRESS,49.5,81.00999999999999,MEM_STRESS,49.5,81.01379950601259,MEM_STRESS,49.5
49.75,4364992.714252061,MEM_STRESS,49.75,2715287.7821058966,MEM_STRESS,49.75,4361749,MEM_STRESS,49.75,2715156,MEM_STRESS,49.75,81.01999999999998,MEM_STRESS,49.75,81.01539950601259,MEM_STRESS,49.75
50.0,4354018.136907849,MEM_STRESS,50.0,2716225.631595584,MEM_STRESS,50.0,4351338,MEM_STRESS,50.0,2715141,MEM_STRESS,50.0,81.12599999999992,MEM_STRESS,50.0,81.0443460275466,MEM_STRESS,50.0
50.25,4324786.031345255,MEM_STRESS,50.25,2714804.99385137,MEM_STRESS,50.25,4295408,MEM_STRESS,50.25,2715168,MEM_STRESS,50.25,81.1957499999999,MEM_STRESS,50.25,81.21547654743078,MEM_STRESS,50.25
50.5,4316657.589500857,MEM_STRESS,50.5,2714922.565851371,MEM_STRESS,50.5,4290383,MEM_STRESS,50.5,2715253,MEM_STRESS,50.5,81.2177499999999,MEM_STRESS,50.5,81.27291569672478,MEM_STRESS,50.5
50.75,4325622.085531792,MEM_STRESS,50.75,2716865.813683607,MEM_STRESS,50.75,4323153,MEM_STRESS,50.75,2716066,MEM_STRESS,50.75,81.19999999999987,MEM_STRESS,50.75,81.25356609777758,MEM_STRESS,50.75
51.0,4326212.930077245,MEM_STRESS,51.0,2717194.0576836066,MEM_STRESS,51.0,4323288,MEM_STRESS,51.0,2716144,MEM_STRESS,51.0,81.19999999999987,MEM_STRESS,51.0,81.24706609777759,MEM_STRESS,51.0
51.25,4329702.259436671,MEM_STRESS,51.25,2716496.0312406053,MEM_STRESS,51.25,4327914,MEM_STRESS,51.25,2717402,MEM_STRESS,51.25,81.19999999999987,MEM_STRESS,51.25,81.2355637168252,MEM_STRESS,51.25
51.5,4332625.688600478,MEM_STRESS,51.5,2717506.1011370854,MEM_STRESS,51.5,4330719,MEM_STRESS,51.5,2718044,MEM_STRESS,51.5,81.19799999999988,MEM_STRESS,51.5,81.22479098955247,MEM_STRESS,51.5
51.75,4335279.332885846,MEM_STRESS,51.75,2722665.183755694,MEM_STRESS,51.75,4333856,MEM_STRESS,51.75,2721472,MEM_STRESS,51.75,81.18799999999992,MEM_STRESS,51.75,81.21727783165774,MEM_STRESS,51.75
52.0,4335381.075742989,MEM_STRESS,52.0,2725960.758477916,MEM_STRESS,52.0,4334360,MEM_STRESS,52.0,2725783,MEM_STRESS,52.0,81.13225000000006,MEM_STRESS,52.0,81.20875431073422,MEM_STRESS,52.0
52.25,4337018.996823866,MEM_STRESS,52.25,2731511.437935574,MEM_STRESS,52.25,4336828,MEM_STRESS,52.25,2729739,MEM_STRESS,52.25,81.10975000000012,MEM_STRESS,52.25,81.16233960408103,MEM_STRESS,52.25
52.5,4336838.5101572,MEM_STRESS,52.5,2734192.1584911305,MEM_STRESS,52.5,4337491,MEM_STRESS,52.5,2734294,MEM_STRESS,52.5,81.11345000000011,MEM_STRESS,52.5,81.13814148024292,MEM_STRESS,52.5
52.75,4336585.982046018,MEM_STRESS,52.75,2737552.6121231574,MEM_STRESS,52.75,4335422,MEM_STRESS,52.75,2736673,MEM_STRESS,52.75,81.12470000000009,MEM_STRESS,52.75,81.13527726959077,MEM_STRESS,52.75
53.0,4336495.806046018,MEM_STRESS,53.0,2737654.668123157,MEM_STRESS,53.0,4335377,MEM_STRESS,53.0,2737055,MEM_STRESS,53.0,81.1680333333333,MEM_STRESS,53.0,81.13527726959077,MEM_STRESS,53.0
53.25,4333146.912820257,MEM_STRESS,53.25,2738698.8221448106,MEM_STRESS,53.25,4332848,MEM_STRESS,53.25,2738568,MEM_STRESS,53.25,81.1922499999999,MEM_STRESS,53.25,81.18512965922336,MEM_STRESS,53.25
53.5,4332510.214042481,MEM_STRESS,53.5,2738640.659287668,MEM_STRESS,53.5,4331890,MEM_STRESS,53.5,2738829,MEM_STRESS,53.5,81.1897499999999,MEM_STRESS,53.5,81.20932778306147,MEM_STRESS,53.5
53.75,4334611.270155687,MEM_STRESS,53.75,2738689.1204885794,MEM_STRESS,53.75,4333336,MEM_STRESS,53.75,2737780,MEM_STRESS,53.75,81.17374999999996,MEM_STRESS,53.75,81.20387981578475,MEM_STRESS,53.75
54.0,4334798.555529425,MEM_STRESS,54.0,2738900.2025821465,MEM_STRESS,54.0,4333620,MEM_STRESS,54.0,2738049,MEM_STRESS,54.0,81.13775000000005,MEM_STRESS,54.0,81.19681314911809,MEM_STRESS,54.0
54.25,4337101.881216863,MEM_STRESS,54.25,2739778.6277956683,MEM_STRESS,54.25,4335812,MEM_STRESS,54.25,2739253,MEM_STRESS,54.25,81.1167500000001,MEM_STRESS,54.25,81.1617538897953,MEM_STRESS,54.25
