Time,mem_cache,source,Minutes
2025-05-17 16:59:30,4088272.0,MEM_STRESS,0.0
2025-05-17 16:59:45,4055548.0,MEM_STRESS,0.25
2025-05-17 17:00:00,4055548.0,MEM_STRESS,0.5
2025-05-17 17:00:15,4055548.0,MEM_STRESS,0.75
2025-05-17 17:00:30,4055548.0,MEM_STRESS,1.0
2025-05-17 17:00:45,4044204.0,MEM_STRESS,1.25
2025-05-17 17:01:00,4044204.0,MEM_STRESS,1.5
2025-05-17 17:01:15,4044204.0,MEM_STRESS,1.75
2025-05-17 17:01:30,4046552.0,MEM_STRESS,2.0
2025-05-17 17:01:45,4046552.0,MEM_STRESS,2.25
2025-05-17 17:02:00,4057818.530733576,MEM_STRESS,2.5
2025-05-17 17:02:15,4047291.2295371057,MEM_STRESS,2.75
2025-05-17 17:02:30,4047401.0722037726,MEM_STRESS,3.0
2025-05-17 17:02:45,4048354.4055371056,MEM_STRESS,3.25
2025-05-17 17:03:00,4048452.5485674087,MEM_STRESS,3.5
2025-05-17 17:03:15,4048954.8667423595,MEM_STRESS,3.75
2025-05-17 17:03:30,4049636.5289241774,MEM_STRESS,4.0
2025-05-17 17:03:45,4051668.6611971003,MEM_STRESS,4.25
2025-05-17 17:04:00,4051655.6979908436,MEM_STRESS,4.5
2025-05-17 17:04:15,4052139.8904756927,MEM_STRESS,4.75
2025-05-17 17:04:30,4052371.907047121,MEM_STRESS,5.0
2025-05-17 17:04:45,4053723.7258164026,MEM_STRESS,5.25
2025-05-17 17:05:00,4053959.6967013096,MEM_STRESS,5.5
2025-05-17 17:05:15,4053905.17670131,MEM_STRESS,5.75
2025-05-17 17:05:30,4054072.97670131,MEM_STRESS,6.0
2025-05-17 17:05:45,4054425.8150124894,MEM_STRESS,6.25
2025-05-17 17:06:00,4055190.7554693925,MEM_STRESS,6.5
2025-05-17 17:06:15,4055396.5171360592,MEM_STRESS,6.75
2025-05-17 17:06:30,4056054.022596377,MEM_STRESS,7.0
2025-05-17 17:06:45,4056828.2558002924,MEM_STRESS,7.25
2025-05-17 17:07:00,4056920.3236742234,MEM_STRESS,7.5
2025-05-17 17:07:15,4057186.48514089,MEM_STRESS,7.75
2025-05-17 17:07:30,4058186.9984282847,MEM_STRESS,8.0
2025-05-17 17:07:45,4059125.864424741,MEM_STRESS,8.25
2025-05-17 17:08:00,4059349.386900931,MEM_STRESS,8.5
2025-05-17 17:08:15,4059124.3821135615,MEM_STRESS,8.75
2025-05-17 17:08:30,4059698.853186646,MEM_STRESS,9.0
2025-05-17 17:08:45,4061098.5606889483,MEM_STRESS,9.25
2025-05-17 17:09:00,4061615.886990754,MEM_STRESS,9.5
2025-05-17 17:09:15,4061461.1206011437,MEM_STRESS,9.75
2025-05-17 17:09:30,4061881.3293380933,MEM_STRESS,10.0
2025-05-17 17:09:45,4062629.6080767596,MEM_STRESS,10.25
2025-05-17 17:10:00,4063105.8659184165,MEM_STRESS,10.5
2025-05-17 17:10:15,4063219.9427027297,MEM_STRESS,10.75
2025-05-17 17:10:30,4063337.6503217774,MEM_STRESS,11.0
2025-05-17 17:10:45,4064304.007517102,MEM_STRESS,11.25
2025-05-17 17:11:00,4065399.9257766134,MEM_STRESS,11.5
2025-05-17 17:11:15,4065399.9257766134,MEM_STRESS,11.75
2025-05-17 17:11:30,4065399.9257766134,MEM_STRESS,12.0
2025-05-17 17:11:45,4066461.7946770703,MEM_STRESS,12.25
2025-05-17 17:12:00,4066986.8794444073,MEM_STRESS,12.5
2025-05-17 17:12:15,4067023.1034444068,MEM_STRESS,12.75
2025-05-17 17:12:30,4067134.6261110734,MEM_STRESS,13.0
2025-05-17 17:12:45,4067827.0161941736,MEM_STRESS,13.25
2025-05-17 17:13:00,4069148.219431577,MEM_STRESS,13.5
2025-05-17 17:13:15,4069615.147132243,MEM_STRESS,13.75
2025-05-17 17:13:30,4070080.9577940255,MEM_STRESS,14.0
2025-05-17 17:13:45,4069657.6632441757,MEM_STRESS,14.25
2025-05-17 17:14:00,4069657.6632441757,MEM_STRESS,14.5
2025-05-17 17:14:15,4070303.6046511685,MEM_STRESS,14.75
2025-05-17 17:14:30,4070408.5246511684,MEM_STRESS,15.0
2025-05-17 17:14:45,4070498.2846511686,MEM_STRESS,15.25
2025-05-17 17:15:00,4068668.7685486036,MEM_STRESS,15.5
2025-05-17 17:15:15,4064077.8196768085,MEM_STRESS,15.75
2025-05-17 17:15:30,4062201.2034081887,MEM_STRESS,16.0
2025-05-17 17:15:45,4057409.4091101224,MEM_STRESS,16.25
2025-05-17 17:16:00,4057609.441110123,MEM_STRESS,16.5
2025-05-17 17:16:15,4054120.5731101227,MEM_STRESS,16.75
2025-05-17 17:16:30,4057799.4649196463,MEM_STRESS,17.0
2025-05-17 17:16:45,4055949.5839562714,MEM_STRESS,17.25
2025-05-17 17:17:00,4058358.848550281,MEM_STRESS,17.5
2025-05-17 17:17:15,4058042.791773491,MEM_STRESS,17.75
2025-05-17 17:17:30,4059210.3409904074,MEM_STRESS,18.0
2025-05-17 17:17:45,4060465.220420831,MEM_STRESS,18.25
2025-05-17 17:18:00,4061603.092977956,MEM_STRESS,18.5
2025-05-17 17:18:15,4061603.092977956,MEM_STRESS,18.75
2025-05-17 17:18:30,4061691.025134819,MEM_STRESS,19.0
2025-05-17 17:18:45,4062170.3733304907,MEM_STRESS,19.25
2025-05-17 17:19:00,4062494.94966886,MEM_STRESS,19.5
2025-05-17 17:19:15,4062495.5896688597,MEM_STRESS,19.75
2025-05-17 17:19:30,4062495.5896688597,MEM_STRESS,20.0
2025-05-17 17:19:45,4062670.201310316,MEM_STRESS,20.25
2025-05-17 17:20:00,4062934.222133783,MEM_STRESS,20.5
2025-05-17 17:20:15,4062683.192356006,MEM_STRESS,20.75
2025-05-17 17:20:30,4062459.3509274344,MEM_STRESS,21.0
2025-05-17 17:20:45,4062497.1661366695,MEM_STRESS,21.25
2025-05-17 17:21:00,4058132.4874527757,MEM_STRESS,21.5
2025-05-17 17:21:15,4057984.255101898,MEM_STRESS,21.75
2025-05-17 17:21:30,4057984.255101898,MEM_STRESS,22.0
2025-05-17 17:21:45,4058228.769042624,MEM_STRESS,22.25
2025-05-17 17:22:00,4058690.381953979,MEM_STRESS,22.5
2025-05-17 17:22:15,4058741.7144581806,MEM_STRESS,22.75
2025-05-17 17:22:30,4058741.7144581806,MEM_STRESS,23.0
2025-05-17 17:22:45,4058775.759791514,MEM_STRESS,23.25
2025-05-17 17:23:00,4056270.3869292494,MEM_STRESS,23.5
2025-05-17 17:23:15,4060411.035249236,MEM_STRESS,23.75
2025-05-17 17:23:30,4060356.53258257,MEM_STRESS,24.0
2025-05-17 17:23:45,4060444.235249236,MEM_STRESS,24.25
2025-05-17 17:24:00,4061537.8185236994,MEM_STRESS,24.5
2025-05-17 17:24:15,4061648.4499821495,MEM_STRESS,24.75
2025-05-17 17:24:30,4061648.4499821495,MEM_STRESS,25.0
2025-05-17 17:24:45,4061789.027632944,MEM_STRESS,25.25
2025-05-17 17:25:00,4062400.723987034,MEM_STRESS,25.5
2025-05-17 17:25:15,4062315.9356177775,MEM_STRESS,25.75
2025-05-17 17:25:30,4062418.187046349,MEM_STRESS,26.0
2025-05-17 17:25:45,4062730.058100504,MEM_STRESS,26.25
2025-05-17 17:26:00,4063084.6022573034,MEM_STRESS,26.5
2025-05-17 17:26:15,4063083.6274319077,MEM_STRESS,26.75
2025-05-17 17:26:30,4062986.8226700025,MEM_STRESS,27.0
