minutes,apigateway_api_gateway,apigateway_source,blocklatency_disk sda,blocklatency_source,customersservice_customers_service,customersservice_source,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,iowait_cpu 8,iowait_cpu 9,iowait_source,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,irq_cpu 8,irq_cpu 9,irq_source,memavailable_mem_available,memavailable_source,memcache_mem_cache,memcache_source,memutil_mem_util,memutil_source,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,readbytes_source,srtt_source,srtt_SRTT_cumulative,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,system_cpu 8,system_cpu 9,system_source,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,user_cpu 8,user_cpu 9,user_source,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,utilization_cpu 8,utilization_cpu 9,utilization_source,vetsservice_vets_service,vetsservice_source,visitsservice_visits_service,visitsservice_source,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,writebytes_source
2025-05-17 17:56:30,0.0,MEM_STRESS,13,MEM_STRESS,161.0,MEM_STRESS,14.0,10.0,40.0,4.0,21.0,2.0,24.0,7.0,0.0,0.0,MEM_STRESS,1373.0,1702.0,1673.0,467.0,504.0,460.0,410.0,424.0,0.0,0.0,MEM_STRESS,13427150.0,MEM_STRESS,4065205.0,MEM_STRESS,45.3031635373342,MEM_STRESS,432,10580,184.56988442823163,66051,MEM_STRESS,MEM_STRESS,3462.704650123912,831.0,1008.0,1068.0,1111.0,1136.0,996.0,1060.0,1040.0,0.0,0.0,MEM_STRESS,9069.0,11690.0,12296.0,32968.0,31440.0,30557.0,30486.0,31049.0,0.0,0.0,MEM_STRESS,44.85745152322507,46.61419626997252,47.1222224756418,59.29995000120884,56.99436481602412,54.67865129628828,54.67681021062271,55.65081209777649,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,701761,4474647,582065.5182143287,5179430,MEM_STRESS
2025-05-17 17:56:45,0.0,MEM_STRESS,13,MEM_STRESS,161.0,MEM_STRESS,15.0,10.0,40.0,4.0,21.0,3.0,24.0,10.0,0.0,0.0,MEM_STRESS,1373.0,1706.0,1671.0,463.0,490.0,460.0,410.0,424.0,0.0,0.0,MEM_STRESS,13432160.0,MEM_STRESS,4059850.0,MEM_STRESS,45.3,MEM_STRESS,432,10580,184.56988442823163,66051,MEM_STRESS,MEM_STRESS,3307.4175350345035,833.0,1008.0,1064.0,1109.0,1129.0,1005.0,1000.0,1150.0,0.0,0.0,MEM_STRESS,9049.0,11749.0,12286.0,32799.0,31385.0,30549.0,30377.0,31063.0,0.0,0.0,MEM_STRESS,44.86655866608221,46.61419626997252,47.11159338473271,59.1816088756677,56.9278680722708,54.60717748676448,53.64172687728935,55.66794977893591,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,702060,4440124,582065.5182143287,5170410,MEM_STRESS
2025-05-17 17:57:00,0.0,MEM_STRESS,13,MEM_STRESS,161.0,MEM_STRESS,19.0,28.0,23.0,8.0,12.0,3.0,20.0,28.0,0.0,0.0,MEM_STRESS,1335.0,1709.0,1632.0,446.0,463.0,465.0,386.0,451.0,0.0,0.0,MEM_STRESS,13432160.0,MEM_STRESS,4060227.0,MEM_STRESS,45.3,MEM_STRESS,432,10580,184.56988442823163,66051,MEM_STRESS,MEM_STRESS,2951.6093258267847,909.0,1009.0,942.0,1074.0,1035.0,1005.0,1000.0,1150.0,0.0,0.0,MEM_STRESS,8717.0,11886.0,11831.0,30605.0,30233.0,30227.0,29474.0,30805.0,0.0,0.0,MEM_STRESS,43.76024952498561,46.54593918261544,45.30291851880819,54.58927712532565,53.80618161078249,53.85526104209803,52.03153333333329,55.27694651724944,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,702060,4428261,582065.5182143287,5273900,MEM_STRESS
2025-05-17 17:57:15,0.0,MEM_STRESS,13,MEM_STRESS,240.0,MEM_STRESS,19.0,29.0,21.0,8.0,11.0,3.0,18.0,28.0,0.0,0.0,MEM_STRESS,1316.0,1710.0,1630.0,442.0,464.0,464.0,384.0,456.0,0.0,0.0,MEM_STRESS,13433648.0,MEM_STRESS,4066400.0,MEM_STRESS,45.3,MEM_STRESS,432,10580,184.56988442823163,66051,MEM_STRESS,MEM_STRESS,2924.945063747984,916.0,1012.0,925.0,1056.0,1021.0,1005.0,1000.0,1150.0,0.0,0.0,MEM_STRESS,8686.0,11970.0,11753.0,30352.0,30011.0,30162.0,29288.0,30614.0,0.0,0.0,MEM_STRESS,43.340885391900905,46.66657213299838,45.0613246045514,53.99102403348285,53.55531401410252,53.67861984126986,51.85181227106221,55.29109195315643,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,702961,4439598,582065.5182143287,5266353,MEM_STRESS
2025-05-17 17:57:30,0.0,MEM_STRESS,13,MEM_STRESS,240.0,MEM_STRESS,14.0,26.0,22.0,9.0,10.0,3.0,15.0,26.0,0.0,0.0,MEM_STRESS,1297.0,1717.0,1587.0,439.0,448.0,442.0,392.0,462.0,0.0,0.0,MEM_STRESS,13423668.0,MEM_STRESS,4066020.0,MEM_STRESS,45.35,MEM_STRESS,432,10580,184.56988442823163,66051,MEM_STRESS,MEM_STRESS,3039.3857533000346,908.0,1018.0,918.0,1066.0,1024.0,1005.0,1000.0,1123.0,0.0,0.0,MEM_STRESS,8661.0,12244.0,11877.0,30840.0,30125.0,30363.0,29794.0,30447.0,0.0,0.0,MEM_STRESS,43.43713850287762,46.965554406280646,45.15653376364304,55.05051400977789,53.90626466076696,53.87983401505899,52.77072211399709,55.47263262586928,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,711133,4439598,582065.5182143287,5210826,MEM_STRESS
2025-05-17 17:57:45,0.0,MEM_STRESS,13,MEM_STRESS,240.0,MEM_STRESS,13.0,25.0,23.0,9.0,10.0,3.0,15.0,26.0,0.0,0.0,MEM_STRESS,1286.0,1717.0,1586.0,439.0,437.0,438.0,393.0,462.0,0.0,0.0,MEM_STRESS,13425032.0,MEM_STRESS,4067268.0,MEM_STRESS,45.35,MEM_STRESS,432,10580,184.56988442823163,66051,MEM_STRESS,MEM_STRESS,3145.422626544601,905.0,1025.0,915.0,1066.0,1024.0,1020.0,1000.0,1118.0,0.0,0.0,MEM_STRESS,8638.0,12678.0,11877.0,30973.0,30132.0,30436.0,30062.0,30367.0,0.0,0.0,MEM_STRESS,43.455951201290326,47.31076957999581,45.16277991748919,55.39404939938829,53.96563053378282,54.09986893569391,54.4935465367966,55.47263262586928,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,741954,4432556,582065.5182143287,4369642,MEM_STRESS
2025-05-17 17:58:00,0.0,MEM_STRESS,13,MEM_STRESS,240.0,MEM_STRESS,0.0,20.0,51.0,1.0,1.0,3.0,2.0,20.0,0.0,0.0,MEM_STRESS,1110.0,1769.0,1522.0,431.0,397.0,441.0,433.0,442.0,0.0,0.0,MEM_STRESS,13426396.0,MEM_STRESS,4066496.0,MEM_STRESS,45.35,MEM_STRESS,432,10580,184.56988442823163,66051,MEM_STRESS,MEM_STRESS,3602.6286921418346,827.0,1150.0,915.0,1070.0,1038.0,1020.0,1000.0,1077.0,0.0,0.0,MEM_STRESS,8292.0,13104.0,11547.0,31958.0,30314.0,30741.0,31122.0,28927.0,0.0,0.0,MEM_STRESS,42.65265789664312,49.351557054263246,45.11414360834543,57.00593608246329,53.89882456591688,54.81326421670116,55.43670833333339,52.381809859582255,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,762292,4431161,582065.5182143287,2997447,MEM_STRESS
2025-05-17 17:58:15,0.0,MEM_STRESS,13,MEM_STRESS,0.0,MEM_STRESS,0.0,20.0,51.0,1.0,1.0,3.0,1.0,20.0,0.0,0.0,MEM_STRESS,1084.0,1783.0,1518.0,427.0,393.0,439.0,432.0,440.0,0.0,0.0,MEM_STRESS,13426396.0,MEM_STRESS,4064135.0,MEM_STRESS,45.35,MEM_STRESS,432,10580,184.56988442823163,66051,MEM_STRESS,MEM_STRESS,3621.8575933547822,819.0,1161.0,915.0,1068.0,1040.0,1020.0,1000.0,1049.0,0.0,0.0,MEM_STRESS,8205.0,13230.0,11538.0,32248.0,30387.0,30726.0,30991.0,28970.0,0.0,0.0,MEM_STRESS,42.361322733225634,49.78732391656762,45.11191643365738,57.76223300932786,54.023122113598646,54.91911620082816,55.6119444444445,52.02611272751984,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,778219,4435679,582065.5182143287,1048837,MEM_STRESS
2025-05-17 17:58:30,0.0,MEM_STRESS,13,MEM_STRESS,0.0,MEM_STRESS,5.0,18.0,45.0,4.0,3.0,3.0,4.0,20.0,0.0,0.0,MEM_STRESS,1160.0,1786.0,1602.0,422.0,411.0,437.0,427.0,438.0,0.0,0.0,MEM_STRESS,13290238.0,MEM_STRESS,4063261.0,MEM_STRESS,45.9,MEM_STRESS,432,10580,184.56988442823163,66051,MEM_STRESS,MEM_STRESS,3554.277866413641,816.0,1130.0,914.0,1074.0,1057.0,1025.0,1013.0,1039.0,0.0,0.0,MEM_STRESS,8272.0,13134.0,11697.0,32028.0,30516.0,30629.0,30704.0,29808.0,0.0,0.0,MEM_STRESS,42.36610507282983,49.51285424886128,45.21201291494124,57.213562826302216,54.53599250918442,54.79510089946289,55.035632337199885,52.79372318343514,0.0,0.0,MEM_STRESS,8.0,MEM_STRESS,0.0,MEM_STRESS,783682,4434291,582065.5182143287,1205663,MEM_STRESS
2025-05-17 17:58:45,0.0,MEM_STRESS,13,MEM_STRESS,0.0,MEM_STRESS,6.0,18.0,45.0,4.0,3.0,3.0,4.0,20.0,0.0,0.0,MEM_STRESS,1165.0,1787.0,1614.0,421.0,413.0,437.0,427.0,438.0,0.0,0.0,MEM_STRESS,13290238.0,MEM_STRESS,4059477.0,MEM_STRESS,45.9,MEM_STRESS,432,10580,184.56988442823163,66051,MEM_STRESS,MEM_STRESS,3424.2419888353843,812.0,1121.0,914.0,990.0,975.0,1025.0,1012.0,1080.0,0.0,0.0,MEM_STRESS,8273.0,13059.0,11697.0,31959.0,30516.0,30635.0,30752.0,30021.0,0.0,0.0,MEM_STRESS,42.37010507282982,49.49713202663906,45.21201291494124,57.15450727074666,54.53599250918442,54.77206756612955,53.9351799562475,52.81518350089546,0.0,0.0,MEM_STRESS,8.0,MEM_STRESS,0.0,MEM_STRESS,784099,4336225,582065.5182143287,1938650,MEM_STRESS
2025-05-17 17:59:00,0.0,MEM_STRESS,13,MEM_STRESS,0.0,MEM_STRESS,10.0,25.0,42.0,4.0,9.0,3.0,10.0,20.0,0.0,0.0,MEM_STRESS,1250.0,1886.0,1664.0,388.0,428.0,430.0,387.0,438.0,0.0,0.0,MEM_STRESS,13290238.0,MEM_STRESS,4049265.0,MEM_STRESS,45.9,MEM_STRESS,432,10580,184.56988442823163,66051,MEM_STRESS,MEM_STRESS,2880.3581147789337,728.0,1061.0,875.0,990.0,975.0,1025.0,1012.0,1080.0,0.0,0.0,MEM_STRESS,8276.0,12980.0,11659.0,29790.0,30526.0,30599.0,29730.0,31600.0,0.0,0.0,MEM_STRESS,42.60256406012313,48.936012380838136,45.530843927084646,52.72178034269652,54.59161042301661,54.69068247066944,52.39478333333338,56.34399625452153,0.0,0.0,MEM_STRESS,8.0,MEM_STRESS,0.0,MEM_STRESS,788283,4302602,582065.5182143287,2577655,MEM_STRESS
2025-05-17 17:59:15,0.0,MEM_STRESS,13,MEM_STRESS,192.0,MEM_STRESS,9.0,25.0,41.0,4.0,9.0,3.0,10.0,20.0,0.0,0.0,MEM_STRESS,1263.0,1894.0,1671.0,382.0,431.0,430.0,384.0,438.0,0.0,0.0,MEM_STRESS,13288874.0,MEM_STRESS,4017533.0,MEM_STRESS,45.9,MEM_STRESS,432,10580,184.56988442823163,0,MEM_STRESS,MEM_STRESS,2811.1018373583897,742.0,1057.0,878.0,990.0,975.0,1025.0,1012.0,1080.0,0.0,0.0,MEM_STRESS,8294.0,12946.0,11719.0,29631.0,30674.0,30677.0,29602.0,31877.0,0.0,0.0,MEM_STRESS,42.741099837859366,48.959270960399245,45.73878782503491,52.42643229123818,54.71619524810087,54.84443485162184,52.10165512820517,56.97760192874638,0.0,0.0,MEM_STRESS,8.0,MEM_STRESS,0.0,MEM_STRESS,812888,4312347,582065.5182143287,4424547,MEM_STRESS
2025-05-17 17:59:30,0.0,MEM_STRESS,13,MEM_STRESS,192.0,MEM_STRESS,15.0,27.0,41.0,4.0,11.0,3.0,10.0,20.0,0.0,0.0,MEM_STRESS,1303.0,1897.0,1754.0,386.0,449.0,437.0,393.0,438.0,0.0,0.0,MEM_STRESS,8987142.0,MEM_STRESS,4003960.0,MEM_STRESS,62.95,MEM_STRESS,432,10580,184.56988442823163,0,MEM_STRESS,MEM_STRESS,2834.349704613454,818.0,1084.0,910.0,990.0,975.0,1025.0,1012.0,1080.0,0.0,0.0,MEM_STRESS,8363.0,12925.0,11914.0,30221.0,30907.0,30846.0,30346.0,31934.0,0.0,0.0,MEM_STRESS,43.45318763648087,49.372216694619866,46.15024379431506,54.85283652400231,55.057584310628464,55.703887010573965,54.22962229437236,57.62579022416811,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,816701,4312347,582065.5182143287,5240125,MEM_STRESS
2025-05-17 17:59:45,0.0,MEM_STRESS,13,MEM_STRESS,192.0,MEM_STRESS,18.0,65.0,41.0,4.0,12.0,4.0,60.0,21.0,0.0,0.0,MEM_STRESS,1332.0,1898.0,1765.0,389.0,464.0,439.0,393.0,438.0,0.0,0.0,MEM_STRESS,4455540.0,MEM_STRESS,3952993.0,MEM_STRESS,80.9,MEM_STRESS,432,0,184.56988442823163,0,MEM_STRESS,MEM_STRESS,2896.6948547515917,820.0,1092.0,917.0,4725.0,1557.0,1902.0,1632.0,2200.0,0.0,0.0,MEM_STRESS,8437.0,12934.0,11951.0,30221.0,31192.0,31002.0,30669.0,31977.0,0.0,0.0,MEM_STRESS,45.90702324977812,49.62679373402311,47.19114507860456,56.70748297584768,56.02095241025056,58.28556201057397,58.26776515151514,57.819875786812005,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,809833,4460002,582065.5182143287,5373054,MEM_STRESS
2025-05-17 18:00:00,0.0,MEM_STRESS,13,MEM_STRESS,192.0,MEM_STRESS,38.0,110.0,59.0,8.0,44.0,18.0,60.0,28.0,0.0,0.0,MEM_STRESS,1377.0,2044.0,1942.0,443.0,522.0,467.0,418.0,445.0,0.0,0.0,MEM_STRESS,4455540.0,MEM_STRESS,3907564.0,MEM_STRESS,80.9,MEM_STRESS,432,0,184.56988442823163,57344,MEM_STRESS,MEM_STRESS,3038.9089790971498,1025.0,1198.0,1112.0,4715.0,1550.0,1910.0,1635.0,2200.0,0.0,0.0,MEM_STRESS,9167.0,12969.0,12688.0,31200.0,32166.0,32077.0,33397.0,31736.0,0.0,0.0,MEM_STRESS,46.57351492932525,51.95944378121879,50.68697873782023,65.08360047175046,59.545418361380925,60.336993192918186,61.63099999999996,59.64204824223855,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,803763,4507915,582065.5182143287,5384183,MEM_STRESS
2025-05-17 18:00:15,0.0,MEM_STRESS,13,MEM_STRESS,107.0,MEM_STRESS,39.0,110.0,61.0,8.0,43.0,18.0,60.0,29.0,0.0,0.0,MEM_STRESS,1379.0,2072.0,1922.0,443.0,522.0,465.0,418.0,446.0,0.0,0.0,MEM_STRESS,4377228.0,MEM_STRESS,3862530.0,MEM_STRESS,81.2,MEM_STRESS,432,0,184.56988442823163,57344,MEM_STRESS,MEM_STRESS,3048.957484337892,1048.0,1190.0,1137.0,4715.0,1550.0,1910.0,1635.0,2200.0,0.0,0.0,MEM_STRESS,9109.0,12874.0,12715.0,31850.0,32156.0,32053.0,33601.0,31841.0,0.0,0.0,MEM_STRESS,46.65422531575198,51.94353588356087,50.967502407095445,66.62298803418804,59.546166697453856,60.07487457634956,62.05362499999994,59.87949613216768,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,791874,4490216,582065.5182143287,5623486,MEM_STRESS
2025-05-17 18:00:30,0.0,MEM_STRESS,13,MEM_STRESS,107.0,MEM_STRESS,40.0,60.0,46.0,11.0,29.0,15.0,20.0,28.0,0.0,0.0,MEM_STRESS,1357.0,1923.0,1775.0,447.0,462.0,438.0,415.0,441.0,0.0,0.0,MEM_STRESS,4377228.0,MEM_STRESS,3856976.0,MEM_STRESS,81.2,MEM_STRESS,432,1513472,184.56988442823163,57344,MEM_STRESS,MEM_STRESS,3093.9208964183968,960.0,1064.0,1064.0,1410.0,1065.0,960.0,990.0,1057.0,0.0,0.0,MEM_STRESS,9049.0,11912.0,12448.0,33146.0,32164.0,31849.0,32902.0,32188.0,0.0,0.0,MEM_STRESS,46.16356683879512,50.81332728049868,50.129693495651935,65.4804835540462,59.47155265016647,58.5947582097388,60.07358814071927,59.61149554615881,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,742966,4490216,582065.5182143287,5649568,MEM_STRESS
2025-05-17 18:00:45,0.0,MEM_STRESS,13,MEM_STRESS,107.0,MEM_STRESS,41.0,42.0,33.0,36.0,20.0,12.0,20.0,36.0,0.0,0.0,MEM_STRESS,1263.0,1660.0,1540.0,434.0,423.0,385.0,394.0,407.0,0.0,0.0,MEM_STRESS,4377228.0,MEM_STRESS,3851062.0,MEM_STRESS,81.2,MEM_STRESS,432,1513472,184.56988442823163,57344,MEM_STRESS,MEM_STRESS,3109.3984897033406,834.0,985.0,938.0,1410.0,1065.0,960.0,990.0,1035.0,0.0,0.0,MEM_STRESS,8846.0,11380.0,11405.0,33898.0,31791.0,30608.0,30858.0,33287.0,0.0,0.0,MEM_STRESS,44.46083865902926,46.78072620533061,45.76650637625533,62.39465342990342,58.45390203457947,54.92934603174603,55.68916666666676,59.89125862163571,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,733427,4617250,582065.5182143287,5690951,MEM_STRESS
2025-05-17 18:01:00,0.0,MEM_STRESS,13,MEM_STRESS,107.0,MEM_STRESS,42.0,45.0,29.0,37.0,20.0,10.0,20.0,36.0,0.0,0.0,MEM_STRESS,1264.0,1590.0,1481.0,428.0,421.0,376.0,392.0,403.0,0.0,0.0,MEM_STRESS,4377228.0,MEM_STRESS,3848265.0,MEM_STRESS,81.2,MEM_STRESS,432,1513472,184.56988442823163,6529024,MEM_STRESS,MEM_STRESS,3148.5141528107547,827.0,979.0,903.0,1410.0,1065.0,960.0,990.0,1057.0,0.0,0.0,MEM_STRESS,8849.0,11259.0,11117.0,33884.0,31848.0,30403.0,30768.0,33338.0,0.0,0.0,MEM_STRESS,44.03872853726988,46.40441594614536,45.05175297000937,62.109695333321625,58.01848374614629,54.61830595238095,55.48975576923086,59.97605761620279,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,693164,4651228,582065.5182143287,5702615,MEM_STRESS
2025-05-17 18:10:15,0.0,MEM_STRESS,13,MEM_STRESS,164.0,MEM_STRESS,41.0,45.0,29.0,31.0,19.0,10.0,20.0,32.0,0.0,0.0,MEM_STRESS,1333.0,1566.0,1520.0,422.0,454.0,397.0,397.0,406.0,0.0,0.0,MEM_STRESS,4372506.0,MEM_STRESS,3847872.0,MEM_STRESS,80.2,MEM_STRESS,432,1513472,184.56988442823163,6529024,MEM_STRESS,MEM_STRESS,3195.713616534818,844.0,946.0,903.0,1170.0,1065.0,960.0,990.0,1057.0,0.0,0.0,MEM_STRESS,9045.0,11422.0,11379.0,33092.0,32138.0,30808.0,31304.0,33486.0,0.0,0.0,MEM_STRESS,44.407451233856335,47.27614852432462,45.388096375350685,61.07485126204583,58.50012837291379,56.45944525973222,56.20532553529805,59.93414190338521,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,642950,4570983,582065.5182143287,5945732,MEM_STRESS
2025-05-17 18:10:30,0.0,MEM_STRESS,13,MEM_STRESS,164.0,MEM_STRESS,47.0,15.0,29.0,29.0,19.0,10.0,0.0,32.0,0.0,0.0,MEM_STRESS,1351.0,1577.0,1524.0,422.0,461.0,400.0,397.0,407.0,0.0,0.0,MEM_STRESS,4372506.0,MEM_STRESS,3847166.0,MEM_STRESS,79.2,MEM_STRESS,432,5187584,184.56988442823163,6529024,MEM_STRESS,MEM_STRESS,3170.1968297815565,844.0,945.0,903.0,1170.0,1150.0,1000.0,990.0,1032.0,0.0,0.0,MEM_STRESS,9118.0,11627.0,11390.0,33092.0,32192.0,30909.0,31416.0,33520.0,0.0,0.0,MEM_STRESS,44.47923435073946,47.30810328622938,45.20234124985222,61.01962269061725,58.46194800054355,56.75800002163698,57.32670410672658,59.95755099429429,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,526593,4568563,582065.5182143287,6007486,MEM_STRESS
2025-05-17 18:10:45,0.0,MEM_STRESS,13,MEM_STRESS,164.0,MEM_STRESS,65.0,15.0,50.0,20.0,11.0,17.0,0.0,30.0,0.0,0.0,MEM_STRESS,1447.0,1588.0,1536.0,436.0,526.0,441.0,434.0,423.0,0.0,0.0,MEM_STRESS,4372506.0,MEM_STRESS,3846424.0,MEM_STRESS,80.2,MEM_STRESS,432,5187584,184.56988442823163,6529024,MEM_STRESS,MEM_STRESS,3200.0528701888707,877.0,943.0,911.0,1097.0,1150.0,1000.0,987.0,1032.0,0.0,0.0,MEM_STRESS,9412.0,11863.0,11570.0,31419.0,32673.0,32040.0,33019.0,34580.0,0.0,0.0,MEM_STRESS,45.83045772202179,46.9738995920746,46.19740853106041,56.95909616972296,58.73122368583663,57.3612227124183,58.611248333333286,60.78045028733789,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,513777,4206427,582065.5182143287,5744502,MEM_STRESS
2025-05-17 18:11:00,0.0,MEM_STRESS,13,MEM_STRESS,164.0,MEM_STRESS,67.0,15.0,50.0,19.0,10.0,17.0,1.0,30.0,0.0,0.0,MEM_STRESS,1468.0,1605.0,1549.0,437.0,533.0,448.0,434.0,424.0,0.0,0.0,MEM_STRESS,4375684.0,MEM_STRESS,3845536.0,MEM_STRESS,81.2,MEM_STRESS,432,5187584,184.56988442823163,180224,MEM_STRESS,MEM_STRESS,3239.004485794883,884.0,935.0,916.0,1067.0,1150.0,1000.0,987.0,1010.0,0.0,0.0,MEM_STRESS,9498.0,11897.0,11747.0,31047.0,32884.0,32272.0,33193.0,34465.0,0.0,0.0,MEM_STRESS,46.23566101791417,47.11234246864249,46.37055475327498,56.321181873991165,59.04638955024932,57.559199999020585,58.89345814389792,61.145033610165854,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,605873,4172020,582065.5182143287,5684399,MEM_STRESS
2025-05-17 18:11:15,0.0,MEM_STRESS,13,MEM_STRESS,76.0,MEM_STRESS,67.0,0.0,50.0,15.0,11.0,15.0,4.0,27.0,0.0,0.0,MEM_STRESS,1496.0,1624.0,1562.0,439.0,497.0,439.0,427.0,423.0,0.0,0.0,MEM_STRESS,4371932.0,MEM_STRESS,3845543.0,MEM_STRESS,81.2,MEM_STRESS,432,5187584,184.56988442823163,180224,MEM_STRESS,MEM_STRESS,3234.281528408257,891.0,918.0,920.0,1058.0,1171.0,999.0,987.0,1010.0,0.0,0.0,MEM_STRESS,9608.0,12058.0,11939.0,31951.0,32870.0,32451.0,33530.0,33935.0,0.0,0.0,MEM_STRESS,46.64832370387248,47.41498061674204,46.94995135273168,57.511725841407205,59.47006001282345,57.8236658194696,59.20032340734943,61.161308945694266,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,772350,4211901,582065.5182143287,5161705,MEM_STRESS
2025-05-17 18:11:30,0.0,MEM_STRESS,12,MEM_STRESS,76.0,MEM_STRESS,67.0,40.0,25.0,15.0,11.0,15.0,4.0,26.0,0.0,0.0,MEM_STRESS,1497.0,1624.0,1561.0,439.0,488.0,439.0,427.0,422.0,0.0,0.0,MEM_STRESS,4371932.0,MEM_STRESS,3843518.0,MEM_STRESS,81.2,MEM_STRESS,432,204800,184.56988442823163,180224,MEM_STRESS,MEM_STRESS,3272.4436658981,892.0,917.0,921.0,1062.0,1065.0,998.0,1000.0,1040.0,0.0,0.0,MEM_STRESS,9670.0,12094.0,11959.0,31979.0,32870.0,32487.0,33539.0,33806.0,0.0,0.0,MEM_STRESS,46.74210173227682,47.45388081515473,47.0511153689786,57.6849346505719,59.47006001282345,57.8276658194696,59.41482340734942,61.07479095910569,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,905885,4220421,582065.5182143287,5134235,MEM_STRESS
2025-05-17 18:11:45,0.0,MEM_STRESS,12,MEM_STRESS,76.0,MEM_STRESS,55.0,40.0,30.0,11.0,11.0,2.0,8.0,20.0,0.0,0.0,MEM_STRESS,1537.0,1661.0,1541.0,432.0,438.0,425.0,423.0,412.0,0.0,0.0,MEM_STRESS,4371932.0,MEM_STRESS,3843219.0,MEM_STRESS,81.2,MEM_STRESS,432,2496512,184.56988442823163,180224,MEM_STRESS,MEM_STRESS,3252.770276248162,892.0,894.0,953.0,1194.0,1097.0,958.0,1000.0,1040.0,0.0,0.0,MEM_STRESS,10031.0,12065.0,12270.0,34104.0,32755.0,32613.0,33902.0,32045.0,0.0,0.0,MEM_STRESS,47.27713829868029,47.7425032040672,47.43913180024014,61.11920984872618,58.873873319943065,57.90820957750897,60.14331933518183,57.10356125054075,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,937492,4424364,589387.1182143287,5268986,MEM_STRESS
2025-05-17 18:12:00,0.0,MEM_STRESS,12,MEM_STRESS,76.0,MEM_STRESS,55.0,39.0,25.0,10.0,11.0,1.0,9.0,20.0,0.0,0.0,MEM_STRESS,1544.0,1692.0,1542.0,427.0,435.0,424.0,420.0,409.0,0.0,0.0,MEM_STRESS,5062304.0,MEM_STRESS,3844973.0,MEM_STRESS,77.06999999999988,MEM_STRESS,432,2496512,184.56988442823163,419840,MEM_STRESS,MEM_STRESS,3189.318963074454,892.0,892.0,960.0,1203.0,1130.0,949.0,1000.0,1040.0,0.0,0.0,MEM_STRESS,10088.0,12089.0,12393.0,34308.0,32723.0,32704.0,33646.0,31680.0,0.0,0.0,MEM_STRESS,47.4153258491217,47.90492622793873,47.93332776327589,61.20115145205671,58.75842245109711,57.98258784229974,59.83530578065504,56.7045633183381,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,933344,4492838,1205905.5772865089,5282367,MEM_STRESS
