Time,openeuler-home,openeuler-root,openeuler-swap,sda
2025-05-19 23:07:00,1892352,2224128,0,4050944
2025-05-19 23:07:15,1892352,2224128,0,4050944
2025-05-19 23:07:30,1892352,2224128,0,5320704
2025-05-19 23:07:45,1892352,2224128,0,5320704
2025-05-19 23:08:00,4411392,4919296,0,5320704
2025-05-19 23:08:15,4411392,4919296,0,5320704
2025-05-19 23:08:30,4411392,4919296,0,10096640
2025-05-19 23:08:45,4411392,4919296,0,10096640
2025-05-19 23:09:00,1794048,5091328,0,10096640
2025-05-19 23:09:15,1794048,5091328,0,10096640
2025-05-19 23:09:30,1794048,5091328,0,5537792
2025-05-19 23:09:45,1794048,5091328,0,5537792
2025-05-19 23:10:00,1028096,4747264,0,5537792
2025-05-19 23:10:15,1028096,4747264,0,5537792
2025-05-19 23:10:30,1028096,4747264,0,5816320
2025-05-19 23:10:45,1028096,4747264,0,5816320
2025-05-19 23:11:00,999424,4341760,0,5816320
2025-05-19 23:11:15,999424,4341760,0,5816320
2025-05-19 23:11:30,999424,4341760,0,5550080
2025-05-19 23:11:45,999424,4341760,0,5550080
2025-05-19 23:12:00,1015808,4685824,0,5550080
2025-05-19 23:12:15,1015808,4685824,0,5550080
2025-05-19 23:12:30,1015808,4685824,0,5517312
2025-05-19 23:12:45,1015808,4685824,0,5517312
2025-05-19 23:13:00,1015808,4386816,0,5517312
2025-05-19 23:13:15,1044480,4386816,0,5517312
2025-05-19 23:13:30,1044480,4386816,0,5312512
2025-05-19 23:13:45,1044480,4386816,0,5312512
2025-05-19 23:14:00,1044480,4767744,0,5312512
2025-05-19 23:14:15,987136,4767744,0,5312512
2025-05-19 23:14:30,987136,4767744,0,6250496
2025-05-19 23:14:45,987136,4767744,0,6250496
2025-05-19 23:15:00,987136,4767744,0,6250496
2025-05-19 23:15:15,983040,4993024,0,6250496
2025-05-19 23:15:30,983040,4993024,0,6250496
2025-05-19 23:15:45,983040,4993024,0,5730304
2025-05-19 23:16:00,983040,5046272,0,5730304
2025-05-19 23:16:15,1110016,5046272,0,5730304
2025-05-19 23:16:30,1110016,5046272,0,6053888
2025-05-19 23:16:45,1110016,5046272,0,6053888
2025-05-19 23:17:00,1110016,4804608,0,6053888
2025-05-19 23:17:15,966656,4804608,0,6053888
2025-05-19 23:17:30,966656,4804608,0,6053888
2025-05-19 23:17:45,966656,4804608,0,5791744
2025-05-19 23:18:00,966656,4804608,0,5791744
2025-05-19 23:18:15,864256,4730880,0,5791744
2025-05-19 23:18:30,864256,4730880,0,5603328
2025-05-19 23:18:45,864256,4730880,0,5603328
2025-05-19 23:19:00,864256,4730880,0,5603328
2025-05-19 23:19:15,966656,4755456,0,5603328
2025-05-19 23:19:30,966656,4755456,0,5603328
2025-05-19 23:19:45,966656,4755456,0,5824512
2025-05-19 23:20:00,966656,4755456,0,5824512
2025-05-19 23:20:15,1212416,4755456,0,5824512
2025-05-19 23:20:30,1212416,4755456,0,5824512
2025-05-19 23:20:45,1212416,4755456,0,6029312
2025-05-19 23:21:00,1212416,4755456,0,6029312
2025-05-19 23:21:15,1212416,5017600,0,6029312
2025-05-19 23:21:30,1089536,5017600,0,6029312
2025-05-19 23:21:45,1089536,5017600,0,5902336
2025-05-19 23:22:00,1089536,5017600,0,5902336
2025-05-19 23:22:15,1089536,4730880,0,5902336
2025-05-19 23:22:30,638976,4730880,0,5902336
2025-05-19 23:22:45,638976,4730880,0,5218304
2025-05-19 23:23:00,638976,4730880,0,5218304
2025-05-19 23:23:15,638976,4603904,0,5218304
2025-05-19 23:23:30,1028096,4603904,0,5218304
2025-05-19 23:23:45,1028096,4603904,0,5042176
2025-05-19 23:24:00,1028096,4603904,0,5042176
2025-05-19 23:24:15,1028096,3993600,0,5042176
2025-05-19 23:24:30,1007616,3993600,0,5042176
2025-05-19 23:24:45,1007616,3993600,0,4866048
2025-05-19 23:25:00,1007616,3993600,0,4866048
2025-05-19 23:25:15,1007616,3530752,0,4866048
2025-05-19 23:25:30,1007616,3530752,0,4866048
2025-05-19 23:25:45,598016,3530752,0,4730880
2025-05-19 23:26:00,598016,3530752,0,4730880
2025-05-19 23:26:15,598016,4157440,0,4730880
2025-05-19 23:26:30,1126400,4157440,0,4730880
2025-05-19 23:26:45,1126400,4157440,0,5029888
2025-05-19 23:27:00,1126400,4157440,0,5029888
2025-05-19 23:27:15,1126400,3657728,0,5029888
2025-05-19 23:27:30,606208,3657728,0,5029888
2025-05-19 23:27:45,606208,3657728,0,6017024
2025-05-19 23:28:00,606208,3657728,0,6017024
2025-05-19 23:28:15,606208,5894144,0,6017024
2025-05-19 23:28:30,823296,5894144,0,6017024
2025-05-19 23:28:45,823296,5894144,0,6017024
2025-05-19 23:29:00,823296,5894144,0,6017024
2025-05-19 23:29:15,823296,4071424,0,4988928
2025-05-19 23:29:30,679936,4071424,0,4988928
2025-05-19 23:29:45,679936,4071424,0,4788224
2025-05-19 23:30:00,679936,4071424,0,4788224
2025-05-19 23:30:15,679936,4165632,0,4788224
2025-05-19 23:30:30,679936,4165632,0,4788224
2025-05-19 23:30:45,774144,4165632,0,4657152
2025-05-19 23:31:00,774144,4165632,0,4657152
2025-05-19 23:31:15,774144,4100096,0,4657152
2025-05-19 23:31:30,774144,4100096,0,4657152
2025-05-19 23:31:45,802816,4100096,0,5087232
2025-05-19 23:32:00,802816,4100096,0,5087232
2025-05-19 23:32:15,802816,4100096,0,5087232
2025-05-19 23:32:30,802816,4239360,0,5087232
2025-05-19 23:32:45,5746688,4239360,0,10395648
