Time,openeuler-home,openeuler-root,openeuler-swap,sda,source,Minutes
2025-05-17 16:59:45,3076096,2871296,0,7155712,baseline,0.0
2025-05-17 17:00:00,3076096,2666496,0,7155712,baseline,0.25
2025-05-17 17:00:15,3076096,2666496,0,5738496,baseline,0.5
2025-05-17 17:00:30,2031616,3051506,82998,6006190,baseline,0.75
2025-05-17 17:00:45,2031616,3176539,82998,5715680,baseline,1.0
2025-05-17 17:01:00,2031616,3176539,82998,5420876,baseline,1.25
2025-05-17 17:01:15,1290867,3189518,82998,5328843,baseline,1.5
2025-05-17 17:01:30,1748992,4052253,82998,4434894,baseline,1.75
2025-05-17 17:01:45,1748992,4145550,82998,4410218,baseline,2.0
2025-05-17 17:02:00,1748992,4294351,82998,4749022,baseline,2.25
2025-05-17 17:02:15,1466368,4683929,82998,4771864,baseline,2.5
2025-05-17 17:02:30,1212416,4695843,82998,5671382,baseline,2.75
2025-05-17 17:02:45,1212416,4678892,82998,5936028,baseline,3.0
2025-05-17 17:03:00,1210590,4674661,82998,5897765,baseline,3.25
2025-05-17 17:03:15,1178330,4611054,82998,5894892,baseline,3.5
2025-05-17 17:03:30,1176077,4616292,82998,5951049,baseline,3.75
2025-05-17 17:03:45,1107699,4597413,82998,5957811,baseline,4.0
2025-05-17 17:04:00,1116508,4597338,82998,5925026,baseline,4.25
2025-05-17 17:04:15,1170160,4610208,82998,5940405,baseline,4.5
2025-05-17 17:04:30,1181492,4859434,82998,6111045,baseline,4.75
2025-05-17 17:04:45,1253201,4921772,82998,6176356,baseline,5.0
2025-05-17 17:05:00,1312985,4943095,82998,6145415,baseline,5.25
2025-05-17 17:05:15,1298727,4954940,82998,6146070,baseline,5.5
2025-05-17 17:05:30,1293743,5157892,82998,6177869,baseline,5.75
2025-05-17 17:05:45,1258646,5186851,82998,6134250,baseline,6.0
2025-05-17 17:06:00,1233742,5053010,82998,6030406,baseline,6.25
2025-05-17 17:06:15,1192915,5036081,82998,6001457,baseline,6.5
2025-05-17 17:06:30,1165874,4612275,82998,5625934,baseline,6.75
2025-05-17 17:06:45,1080650,4594131,82998,5587031,baseline,7.0
2025-05-17 17:07:00,1061588,4495830,82998,5493141,baseline,7.25
2025-05-17 17:07:15,1038171,4498722,82998,5492458,baseline,7.5
2025-05-17 17:07:30,1038466,4414978,82998,5528872,baseline,7.75
2025-05-17 17:07:45,1038532,4406629,82998,5529362,baseline,8.0
2025-05-17 17:08:00,1038257,4402574,82998,5444167,baseline,8.25
2025-05-17 17:08:15,1039573,4401575,82998,5436010,baseline,8.5
2025-05-17 17:08:30,1044410,4470783,82998,5335052,baseline,8.75
2025-05-17 17:08:45,1105920,4479639,82998,5305256,baseline,9.0
2025-05-17 17:09:00,1105920,4487305,82998,5298108,baseline,9.25
2025-05-17 17:09:15,1105920,4487305,82998,5305731,baseline,9.5
2025-05-17 17:09:30,1105920,4485074,82998,5450193,baseline,9.75
2025-05-17 17:09:45,833536,4488805,82998,5468021,baseline,10.0
2025-05-17 17:10:00,833536,4500624,82998,5495654,baseline,10.25
2025-05-17 17:10:15,839680,4511865,82998,5505303,baseline,10.5
2025-05-17 17:10:30,845824,4755953,82998,5705735,baseline,10.75
2025-05-17 17:10:45,1024000,4831361,82998,5734140,baseline,11.0
2025-05-17 17:11:00,1024000,4742962,82998,5681599,baseline,11.25
2025-05-17 17:11:15,1024000,4675732,82998,5669715,baseline,11.5
2025-05-17 17:11:30,954584,4638097,82998,5497628,baseline,11.75
2025-05-17 17:11:45,908233,4644637,82998,5491419,baseline,12.0
2025-05-17 17:12:00,821334,4631009,82998,5490036,baseline,12.25
2025-05-17 17:12:15,808845,4631009,82998,5487942,baseline,12.5
2025-05-17 17:12:30,837861,4756077,82998,5496616,baseline,12.75
2025-05-17 17:12:45,845882,4743365,82998,5500069,baseline,13.0
2025-05-17 17:13:00,914599,4633021,82998,5527239,baseline,13.25
2025-05-17 17:13:15,937214,4598894,82998,5513555,baseline,13.5
2025-05-17 17:13:30,951819,3995941,82998,5408952,baseline,13.75
2025-05-17 17:13:45,957423,3962318,82998,5312512,baseline,14.0
2025-05-17 17:14:00,986160,3861068,82998,4729466,baseline,14.25
2025-05-17 17:14:15,988291,3853141,82998,4714446,baseline,14.5
2025-05-17 17:14:30,983971,3476948,82998,4779498,baseline,14.75
2025-05-17 17:14:45,800768,3476345,82998,5056512,baseline,15.0
2025-05-17 17:15:00,800768,3749463,82998,5056512,baseline,15.25
2025-05-17 17:15:15,813056,3758414,82998,4887552,baseline,15.5
2025-05-17 17:15:30,825344,4594519,82998,5187584,baseline,15.75
2025-05-17 17:15:45,1351680,4755432,82998,5187584,baseline,16.0
2025-05-17 17:16:00,1351680,4668564,82998,5187584,baseline,16.25
2025-05-17 17:16:15,1351680,4665190,82998,5187584,baseline,16.5
2025-05-17 17:16:30,1351680,4663760,82998,10878976,baseline,16.75
2025-05-17 17:16:45,6744064,4563175,82998,10870784,baseline,17.0
2025-05-17 17:17:00,6744064,4555533,82998,10862592,baseline,17.25
2025-05-17 17:17:15,6742016,4500350,82998,11206656,baseline,17.5
2025-05-17 17:17:30,6742016,4495853,82998,5492736,baseline,17.75
2025-05-17 17:17:45,985088,4486753,82998,5492736,baseline,18.0
2025-05-17 17:18:00,985088,4481306,82998,5492736,baseline,18.25
2025-05-17 17:18:15,985088,4432516,82998,5492736,baseline,18.5
2025-05-17 17:18:30,985088,4417272,82998,5324800,baseline,18.75
2025-05-17 17:18:45,985088,4317583,82998,5324800,baseline,19.0
2025-05-17 17:19:00,991232,4296687,82998,5324800,baseline,19.25
2025-05-17 17:19:15,991232,4323759,82998,5238784,baseline,19.5
2025-05-17 17:19:30,991232,4326460,82998,5410816,baseline,19.75
2025-05-17 17:19:45,955538,4708021,82998,5410816,baseline,20.0
2025-05-17 17:20:00,956020,4725828,82998,5409731,baseline,20.25
2025-05-17 17:20:15,954175,4679544,82998,5416280,baseline,20.5
2025-05-17 17:20:30,946250,4679544,82998,5414898,baseline,20.75
2025-05-17 17:20:45,841644,4736365,82998,5794882,baseline,21.0
2025-05-17 17:21:00,800224,4739068,82998,5863968,baseline,21.25
2025-05-17 17:21:15,708231,4689977,82998,5690012,baseline,21.5
2025-05-17 17:21:30,708840,4685474,82998,5621512,baseline,21.75
2025-05-17 17:21:45,787056,4679654,82998,5002287,baseline,22.0
2025-05-17 17:22:00,799493,4667300,82998,4997572,baseline,22.25
2025-05-17 17:22:15,963761,4265379,82998,4878688,baseline,22.5
2025-05-17 17:22:30,992268,4231874,82998,4880321,baseline,22.75
2025-05-17 17:22:45,970427,4220405,82998,4688287,baseline,23.0
