Time,mem_util
2025-05-16 20:31:45,34.5
2025-05-16 20:32:00,34.5
2025-05-16 20:32:15,34.5
2025-05-16 20:32:30,34.5
2025-05-16 20:32:45,34.5
2025-05-16 20:33:00,34.5
2025-05-16 20:33:15,34.5
2025-05-16 20:33:30,36.0
2025-05-16 20:33:45,36.0
2025-05-16 20:34:00,36.0
2025-05-16 20:34:15,36.0
2025-05-16 20:34:30,37.3
2025-05-16 20:34:45,37.3
2025-05-16 20:35:00,37.3
2025-05-16 20:35:15,37.3
2025-05-16 20:35:30,39.2
2025-05-16 20:35:45,39.2
2025-05-16 20:36:00,39.2
2025-05-16 20:36:15,39.2
2025-05-16 20:36:30,39.9
2025-05-16 20:36:45,39.9
2025-05-16 20:37:00,39.9
2025-05-16 20:37:15,39.9
2025-05-16 20:37:30,42.0
2025-05-16 20:37:45,42.0
2025-05-16 20:38:00,42.0
2025-05-16 20:38:15,42.0
2025-05-16 20:38:30,42.6
2025-05-16 20:38:45,42.6
2025-05-16 20:39:00,42.6
2025-05-16 20:39:15,42.6
2025-05-16 20:39:30,44.4
2025-05-16 20:39:45,44.4
2025-05-16 20:40:00,44.4
2025-05-16 20:40:15,44.4
2025-05-16 20:40:30,44.4
2025-05-16 20:40:45,44.4
2025-05-16 20:41:00,44.4
2025-05-16 20:41:15,44.4
2025-05-16 20:41:30,44.5
2025-05-16 20:41:45,44.5
2025-05-16 20:42:00,44.5
2025-05-16 20:42:15,44.5
2025-05-16 20:42:30,45.3
2025-05-16 20:42:45,45.3
2025-05-16 20:43:00,45.3
2025-05-16 20:43:15,45.3
2025-05-16 20:43:30,46.2
2025-05-16 20:43:45,46.2
2025-05-16 20:44:00,46.2
2025-05-16 20:44:15,46.2
2025-05-16 20:44:30,46.2
2025-05-16 20:44:45,46.2
2025-05-16 20:45:00,46.2
2025-05-16 20:45:15,46.2
2025-05-16 20:45:30,47.0
2025-05-16 20:45:45,47.0
2025-05-16 20:46:00,47.0
2025-05-16 20:46:15,47.0
2025-05-16 20:46:30,47.0
2025-05-16 20:46:45,47.0
2025-05-16 20:47:00,47.0
2025-05-16 20:47:15,47.0
2025-05-16 20:47:30,49.1
2025-05-16 20:47:45,49.1
2025-05-16 20:48:00,49.1
2025-05-16 20:48:15,49.1
2025-05-16 20:48:30,49.1
2025-05-16 20:48:45,49.1
2025-05-16 20:49:00,49.1
2025-05-16 20:49:15,49.1
2025-05-16 20:49:30,49.6
2025-05-16 20:49:45,49.6
2025-05-16 20:50:00,49.6
2025-05-16 20:50:15,49.6
2025-05-16 20:50:30,49.6
2025-05-16 20:50:45,49.6
2025-05-16 20:51:00,49.6
2025-05-16 20:51:15,49.6
2025-05-16 20:51:30,49.7
2025-05-16 20:51:45,49.7
2025-05-16 20:52:00,49.7
2025-05-16 20:52:15,49.7
2025-05-16 20:52:30,50.3
2025-05-16 20:52:45,50.3
2025-05-16 20:53:00,50.3
2025-05-16 20:53:15,50.3
2025-05-16 20:53:30,50.9
2025-05-16 20:53:45,50.9
2025-05-16 20:54:00,50.9
2025-05-16 20:54:15,50.9
2025-05-16 20:54:30,50.9
2025-05-16 20:54:45,50.9
2025-05-16 20:55:00,50.9
2025-05-16 20:55:15,50.9
2025-05-16 20:55:30,51.5
2025-05-16 20:55:45,51.5
2025-05-16 20:56:00,51.5
2025-05-16 20:56:15,51.5
2025-05-16 20:56:30,51.4
2025-05-16 20:56:45,51.4
2025-05-16 20:57:00,51.4
2025-05-16 20:57:15,51.4
2025-05-16 20:57:30,51.4
2025-05-16 20:57:45,51.4
2025-05-16 20:58:00,51.4
2025-05-16 20:58:15,51.4
2025-05-16 20:58:30,52.0
2025-05-16 20:58:45,52.0
2025-05-16 20:59:00,52.0
2025-05-16 20:59:15,52.0
2025-05-16 20:59:30,52.0
2025-05-16 20:59:45,52.0
2025-05-16 21:00:00,52.0
2025-05-16 21:00:15,52.0
2025-05-16 21:00:30,52.2
2025-05-16 21:00:45,52.2
2025-05-16 21:01:00,52.2
2025-05-16 21:01:15,52.2
2025-05-16 21:01:30,52.2
2025-05-16 21:01:45,52.2
2025-05-16 21:02:00,52.2
2025-05-16 21:02:15,52.2
2025-05-16 21:02:30,52.7
2025-05-16 21:02:45,52.7
2025-05-16 21:03:00,52.7
2025-05-16 21:03:15,52.7
2025-05-16 21:03:30,53
2025-05-16 21:03:45,53
2025-05-16 21:04:00,53
2025-05-16 21:04:15,53
2025-05-16 21:04:30,52.9
2025-05-16 21:04:45,52.9
2025-05-16 21:05:00,52.9
2025-05-16 21:05:15,52.9
2025-05-16 21:05:30,52.9
