Time,mem_available,source,Minutes
2025-05-17 16:59:30,16765196.0,NET_LOSS,0.0
2025-05-17 16:59:45,16765196.0,NET_LOSS,0.25
2025-05-17 17:00:00,16765196.0,NET_LOSS,0.5
2025-05-17 17:00:15,17928598.998614717,NET_LOSS,0.75
2025-05-17 17:00:30,18186102.901818182,NET_LOSS,1.0
2025-05-17 17:00:45,18207825.402698413,NET_LOSS,1.25
2025-05-17 17:01:00,18070687.981587302,NET_LOSS,1.5
2025-05-17 17:01:15,17802480.461587302,NET_LOSS,1.75
2025-05-17 17:01:30,17624157.387142856,NET_LOSS,2.0
2025-05-17 17:01:45,17575043.904516593,NET_LOSS,2.25
2025-05-17 17:02:00,17477709.00404609,NET_LOSS,2.5
2025-05-17 17:02:15,17331458.597379424,NET_LOSS,2.75
2025-05-17 17:02:30,17192388.82725444,NET_LOSS,3.0
2025-05-17 17:02:45,17160081.54592111,NET_LOSS,3.25
2025-05-17 17:03:00,17040417.547927435,NET_LOSS,3.5
2025-05-17 17:03:15,16944428.27773449,NET_LOSS,3.75
2025-05-17 17:03:30,16815420.655453578,NET_LOSS,4.0
2025-05-17 17:03:45,16798938.95434247,NET_LOSS,4.25
2025-05-17 17:04:00,16783968.627713315,NET_LOSS,4.5
2025-05-17 17:04:15,16767102.54754665,NET_LOSS,4.75
2025-05-17 17:04:30,16707623.564838853,NET_LOSS,5.0
2025-05-17 17:04:45,16612650.632057967,NET_LOSS,5.25
2025-05-17 17:05:00,16545104.721005045,NET_LOSS,5.5
2025-05-17 17:05:15,16261312.858719332,NET_LOSS,5.75
2025-05-17 17:05:30,16116016.369673202,NET_LOSS,6.0
2025-05-17 17:05:45,15996398.643343532,NET_LOSS,6.25
2025-05-17 17:06:00,15978422.989868429,NET_LOSS,6.5
2025-05-17 17:06:15,15977400.269868428,NET_LOSS,6.75
2025-05-17 17:06:30,15976440.073979538,NET_LOSS,7.0
2025-05-17 17:06:45,15972948.220646208,NET_LOSS,7.25
2025-05-17 17:07:00,15947127.213868428,NET_LOSS,7.5
2025-05-17 17:07:15,15899798.788009845,NET_LOSS,7.75
2025-05-17 17:07:30,15818348.49128427,NET_LOSS,8.0
2025-05-17 17:07:45,15761854.87113464,NET_LOSS,8.25
2025-05-17 17:08:00,15720652.44153039,NET_LOSS,8.5
2025-05-17 17:08:15,15654788.091862278,NET_LOSS,8.75
2025-05-17 17:08:30,15573918.916631391,NET_LOSS,9.0
2025-05-17 17:08:45,15558531.384470217,NET_LOSS,9.25
2025-05-17 17:09:00,15571372.475257158,NET_LOSS,9.5
2025-05-17 17:09:15,15571520.075257158,NET_LOSS,9.75
2025-05-17 17:09:30,15576228.010923827,NET_LOSS,10.0
2025-05-17 17:09:45,15574505.490923828,NET_LOSS,10.25
2025-05-17 17:10:00,15569072.507257156,NET_LOSS,10.5
2025-05-17 17:10:15,15564077.853034936,NET_LOSS,10.75
2025-05-17 17:10:30,15561023.941977214,NET_LOSS,11.0
2025-05-17 17:10:45,15543353.19303716,NET_LOSS,11.25
2025-05-17 17:11:00,15507277.814172115,NET_LOSS,11.5
2025-05-17 17:11:15,15447634.28619595,NET_LOSS,11.75
2025-05-17 17:11:30,15359776.05874471,NET_LOSS,12.0
2025-05-17 17:11:45,15303587.717863755,NET_LOSS,12.25
2025-05-17 17:12:00,15211387.185528023,NET_LOSS,12.5
2025-05-17 17:12:15,15095150.16887138,NET_LOSS,12.75
2025-05-17 17:12:30,14929983.956698412,NET_LOSS,13.0
2025-05-17 17:12:45,14904919.118269844,NET_LOSS,13.25
2025-05-17 17:13:00,14895968.064255066,NET_LOSS,13.5
2025-05-17 17:13:15,14894323.134255067,NET_LOSS,13.75
2025-05-17 17:13:30,14898053.90537934,NET_LOSS,14.0
2025-05-17 17:13:45,14896562.490379341,NET_LOSS,14.25
2025-05-17 17:14:00,14887199.426588397,NET_LOSS,14.5
2025-05-17 17:14:15,14883326.095159829,NET_LOSS,14.75
2025-05-17 17:14:30,14874268.385433674,NET_LOSS,15.0
