minutes,tcp_srtt_source,tcp_srtt_SRTT_cumulative
2025-05-17 16:30:30,CACHE_FILLING,627.0
2025-05-17 16:30:45,CACHE_FILLING,568.0
2025-05-17 16:31:00,CACHE_FILLING,571.25
2025-05-17 16:31:15,CACHE_FILLING,6621.0
2025-05-17 16:31:30,CACHE_FILLING,6575.0
2025-05-17 16:31:45,CACHE_FILLING,6575.0
2025-05-17 16:32:00,CACHE_FILLING,6160.013705988456
2025-05-17 16:32:15,CACHE_FILLING,6053.186103174604
2025-05-17 16:32:30,CACHE_FILLING,7365.0
2025-05-17 16:32:45,CACHE_FILLING,8133.0
2025-05-17 16:33:00,CACHE_FILLING,7364.75
2025-05-17 16:33:15,CACHE_FILLING,5700.0
2025-05-17 16:33:30,CACHE_FILLING,5278.0
2025-05-17 16:33:45,CACHE_FILLING,5302.0
2025-05-17 16:34:00,CACHE_FILLING,5216.026912698413
2025-05-17 16:34:15,CACHE_FILLING,5070.292778860028
2025-05-17 16:34:30,CACHE_FILLING,4980.939126984127
2025-05-17 16:34:45,CACHE_FILLING,5003.22391017316
2025-05-17 16:35:00,CACHE_FILLING,5048.635816738815
2025-05-17 16:35:15,CACHE_FILLING,5139.711715007214
2025-05-17 16:35:30,CACHE_FILLING,5556.979206004142
2025-05-17 16:35:45,CACHE_FILLING,5669.255582988267
2025-05-17 16:36:00,CACHE_FILLING,5750.182864373549
2025-05-17 16:36:15,CACHE_FILLING,5849.620323969508
2025-05-17 16:36:30,CACHE_FILLING,6206.750008579658
2025-05-17 16:36:45,CACHE_FILLING,6289.405877627276
2025-05-17 16:37:00,CACHE_FILLING,6348.659470312368
2025-05-17 16:37:15,CACHE_FILLING,6363.952840081488
2025-05-17 16:37:30,CACHE_FILLING,6416.022326761475
2025-05-17 16:37:45,CACHE_FILLING,6410.4323827838825
2025-05-17 16:38:00,CACHE_FILLING,6430.830681818183
2025-05-17 16:38:15,CACHE_FILLING,6332.302110389612
2025-05-17 16:38:30,CACHE_FILLING,6678.5
2025-05-17 16:38:45,CACHE_FILLING,6704.0
2025-05-17 16:39:00,CACHE_FILLING,6696.5
2025-05-17 16:39:15,CACHE_FILLING,6440.0
2025-05-17 16:39:30,CACHE_FILLING,6422.5
2025-05-17 16:39:45,CACHE_FILLING,6432.75
2025-05-17 16:40:00,CACHE_FILLING,6415.5
2025-05-17 16:40:15,CACHE_FILLING,5670.25
2025-05-17 16:40:30,CACHE_FILLING,4931.0
2025-05-17 16:40:45,CACHE_FILLING,4931.0
2025-05-17 16:41:00,CACHE_FILLING,4958.0
2025-05-17 16:41:15,CACHE_FILLING,4886.25
2025-05-17 16:41:30,CACHE_FILLING,4795.25
2025-05-17 16:41:45,CACHE_FILLING,4795.25
2025-05-17 16:42:00,CACHE_FILLING,4661.0
2025-05-17 16:42:15,CACHE_FILLING,4626.0
2025-05-17 16:42:30,CACHE_FILLING,4322.0
2025-05-17 16:42:45,CACHE_FILLING,4619.0
2025-05-17 16:43:00,CACHE_FILLING,4308.0
2025-05-17 16:43:15,CACHE_FILLING,4545.0
2025-05-17 16:43:30,CACHE_FILLING,4654.0
2025-05-17 16:43:45,CACHE_FILLING,4649.77917074592
2025-05-17 16:44:00,CACHE_FILLING,4639.164251480607
2025-05-17 16:44:15,CACHE_FILLING,4457.5
2025-05-17 16:44:30,CACHE_FILLING,4283.0
2025-05-17 16:44:45,CACHE_FILLING,4295.0
2025-05-17 16:45:00,CACHE_FILLING,4291.0
2025-05-17 16:45:15,CACHE_FILLING,4444.908671932233
2025-05-17 16:45:30,CACHE_FILLING,4608.893658119658
2025-05-17 16:45:45,CACHE_FILLING,4626.12116139416
2025-05-17 16:46:00,CACHE_FILLING,4698.6013479797975
2025-05-17 16:46:15,CACHE_FILLING,4723.691871789322
2025-05-17 16:46:30,CACHE_FILLING,4790.209176705477
2025-05-17 16:46:45,CACHE_FILLING,4804.313946546748
2025-05-17 16:47:00,CACHE_FILLING,4802.953331168831
2025-05-17 16:47:15,CACHE_FILLING,4434.75
2025-05-17 16:47:30,CACHE_FILLING,4434.0
2025-05-17 16:47:45,CACHE_FILLING,4279.0
2025-05-17 16:48:00,CACHE_FILLING,4281.0
2025-05-17 16:48:15,CACHE_FILLING,4484.25
2025-05-17 16:48:30,CACHE_FILLING,4482.5
2025-05-17 16:48:45,CACHE_FILLING,4475.5
2025-05-17 16:49:00,CACHE_FILLING,4147.0
2025-05-17 16:49:15,CACHE_FILLING,4000.5
2025-05-17 16:49:30,CACHE_FILLING,3850.0
2025-05-17 16:49:45,CACHE_FILLING,3832.0
2025-05-17 16:50:00,CACHE_FILLING,3822.0
2025-05-17 16:50:15,CACHE_FILLING,4192.524006795836
2025-05-17 16:50:30,CACHE_FILLING,3892.755740154069
2025-05-17 16:50:45,CACHE_FILLING,3870.466361219656
2025-05-17 16:51:00,CACHE_FILLING,3942.762248224904
2025-05-17 16:51:15,CACHE_FILLING,4367.33005075188
2025-05-17 16:51:30,CACHE_FILLING,4957.876785714287
2025-05-17 16:51:45,CACHE_FILLING,5179.647955627706
2025-05-17 16:52:00,CACHE_FILLING,5000.860232365672
2025-05-17 16:52:15,CACHE_FILLING,4822.146018037515
2025-05-17 16:52:30,CACHE_FILLING,4590.566905483405
2025-05-17 16:52:45,CACHE_FILLING,4563.587159035409
2025-05-17 16:53:00,CACHE_FILLING,4431.830244444444
2025-05-17 16:53:15,CACHE_FILLING,4205.410550811689
2025-05-17 16:53:30,CACHE_FILLING,3929.5420858373664
2025-05-17 16:53:45,CACHE_FILLING,3936.4480098424538
2025-05-17 16:54:00,CACHE_FILLING,4042.988864424317
2025-05-17 16:54:15,CACHE_FILLING,4212.047162878787
2025-05-17 16:54:30,CACHE_FILLING,4575.235622405372
2025-05-17 16:54:45,CACHE_FILLING,4551.636139486116
2025-05-17 16:55:00,CACHE_FILLING,4555.549974963925
2025-05-17 16:55:15,CACHE_FILLING,4441.089643073593
2025-05-17 16:55:30,CACHE_FILLING,4106.564795948492
2025-05-17 16:55:45,CACHE_FILLING,4126.19202213897
2025-05-17 16:56:00,CACHE_FILLING,4169.145702810432
2025-05-17 16:56:15,CACHE_FILLING,4349.91367775319
2025-05-17 16:56:30,CACHE_FILLING,4699.939456182708
2025-05-17 16:56:45,CACHE_FILLING,4746.908138673188
2025-05-17 16:57:00,CACHE_FILLING,4700.5
2025-05-17 16:57:15,CACHE_FILLING,3697.0
2025-05-17 16:57:30,CACHE_FILLING,3566.0
2025-05-17 16:57:45,CACHE_FILLING,3541.0
2025-05-17 16:58:00,CACHE_FILLING,3629.92707402611
2025-05-17 16:58:15,CACHE_FILLING,3682.639413883193
2025-05-17 16:58:30,CACHE_FILLING,3671.85046141129
2025-05-17 16:58:45,CACHE_FILLING,3724.241887524238
2025-05-17 16:59:00,CACHE_FILLING,3715.519957876606
2025-05-17 16:59:15,CACHE_FILLING,3733.4450193778735
2025-05-17 16:59:30,CACHE_FILLING,3803.762891049504
2025-05-17 16:59:45,CACHE_FILLING,3656.328954250193
2025-05-17 17:00:00,CACHE_FILLING,3638.714936499152
2025-05-17 17:00:15,CACHE_FILLING,3714.514257420848
2025-05-17 17:00:30,CACHE_FILLING,3758.847866905712
2025-05-17 17:00:45,CACHE_FILLING,3946.217499425373
2025-05-17 17:01:00,CACHE_FILLING,3940.862496376271
2025-05-17 17:01:15,CACHE_FILLING,4233.410575396826
2025-05-17 17:01:30,CACHE_FILLING,4597.810693833945
2025-05-17 17:01:45,CACHE_FILLING,4636.268349223748
2025-05-17 17:02:00,CACHE_FILLING,4635.831657486755
2025-05-17 17:02:15,CACHE_FILLING,4589.872377459468
2025-05-17 17:02:30,CACHE_FILLING,4635.030676727747
2025-05-17 17:02:45,CACHE_FILLING,4625.76550117669
2025-05-17 17:03:00,CACHE_FILLING,4656.144169391518
2025-05-17 17:03:15,CACHE_FILLING,3537.25
2025-05-17 17:03:30,CACHE_FILLING,3431.0
2025-05-17 17:03:45,CACHE_FILLING,3409.25
2025-05-17 17:04:00,CACHE_FILLING,3400.5
2025-05-17 17:04:15,CACHE_FILLING,3610.0
2025-05-17 17:04:30,CACHE_FILLING,3823.0
2025-05-17 17:04:45,CACHE_FILLING,3863.0
2025-05-17 17:05:00,CACHE_FILLING,4183.489805199867
2025-05-17 17:05:15,CACHE_FILLING,4670.25
2025-05-17 17:05:30,CACHE_FILLING,4706.5
2025-05-17 17:05:45,CACHE_FILLING,4707.0
2025-05-17 17:06:00,CACHE_FILLING,4693.0
2025-05-17 17:06:15,CACHE_FILLING,4808.0
2025-05-17 17:06:30,CACHE_FILLING,4803.0
2025-05-17 17:06:45,CACHE_FILLING,4810.0
2025-05-17 17:07:00,CACHE_FILLING,4814.5207370129865
2025-05-17 17:07:15,CACHE_FILLING,4877.56482034632
2025-05-17 17:07:30,CACHE_FILLING,5021.2749246031735
2025-05-17 17:07:45,CACHE_FILLING,4907.56884102301
2025-05-17 17:08:00,CACHE_FILLING,4867.780081643502
2025-05-17 17:08:15,CACHE_FILLING,4585.794852981771
2025-05-17 17:08:30,CACHE_FILLING,4460.609934582833
2025-05-17 17:08:45,CACHE_FILLING,4586.317178706968
2025-05-17 17:09:00,CACHE_FILLING,4528.784575413982
2025-05-17 17:09:15,CACHE_FILLING,4681.452594462481
2025-05-17 17:09:30,CACHE_FILLING,4926.619909389461
2025-05-17 17:09:45,CACHE_FILLING,4929.117040157211
2025-05-17 17:10:00,CACHE_FILLING,4738.640266594515
2025-05-17 17:10:15,CACHE_FILLING,4949.95613095238
2025-05-17 17:10:30,CACHE_FILLING,5269.528550505051
2025-05-17 17:10:45,CACHE_FILLING,5206.953274891775
2025-05-17 17:11:00,CACHE_FILLING,5070.694724196856
2025-05-17 17:11:15,CACHE_FILLING,4880.642797429178
2025-05-17 17:11:30,CACHE_FILLING,4669.558958999938
2025-05-17 17:11:45,CACHE_FILLING,4680.292393401792
2025-05-17 17:12:00,CACHE_FILLING,4647.469789839697
2025-05-17 17:12:15,CACHE_FILLING,4779.8754197231
2025-05-17 17:12:30,CACHE_FILLING,5241.141063492065
2025-05-17 17:12:45,CACHE_FILLING,5271.563265873016
2025-05-17 17:13:00,CACHE_FILLING,5297.75
2025-05-17 17:13:15,CACHE_FILLING,5072.0
2025-05-17 17:13:30,CACHE_FILLING,5224.0
2025-05-17 17:13:45,CACHE_FILLING,5158.0
2025-05-17 17:14:00,CACHE_FILLING,5175.5
2025-05-17 17:14:15,CACHE_FILLING,3292.0
2025-05-17 17:14:30,CACHE_FILLING,4097.0
2025-05-17 17:14:45,CACHE_FILLING,4074.25
2025-05-17 17:15:00,CACHE_FILLING,4050.5
2025-05-17 17:15:15,CACHE_FILLING,3692.5
2025-05-17 17:15:30,CACHE_FILLING,3667.0
2025-05-17 17:15:45,CACHE_FILLING,3711.0
2025-05-17 17:16:00,CACHE_FILLING,3318.5
2025-05-17 17:16:15,CACHE_FILLING,4649.0
2025-05-17 17:16:30,CACHE_FILLING,4372.75
2025-05-17 17:16:45,CACHE_FILLING,4372.75
2025-05-17 17:17:00,CACHE_FILLING,4752.0
2025-05-17 17:17:15,CACHE_FILLING,4548.0
2025-05-17 17:17:30,CACHE_FILLING,4569.0
2025-05-17 17:17:45,CACHE_FILLING,4535.606168289392
2025-05-17 17:18:00,CACHE_FILLING,4421.353207954544
2025-05-17 17:18:15,CACHE_FILLING,4211.269689321789
2025-05-17 17:18:30,CACHE_FILLING,4081.16586000764
2025-05-17 17:18:45,CACHE_FILLING,4020.486577193597
2025-05-17 17:19:00,CACHE_FILLING,4017.145069753437
2025-05-17 17:19:15,CACHE_FILLING,3979.0177659440233
2025-05-17 17:19:30,CACHE_FILLING,3584.0
2025-05-17 17:19:45,CACHE_FILLING,2869.0
2025-05-17 17:20:00,CACHE_FILLING,2870.0
2025-05-17 17:20:15,CACHE_FILLING,4066.0
2025-05-17 17:20:30,CACHE_FILLING,4084.4112103174593
2025-05-17 17:20:45,CACHE_FILLING,4310.234873015871
2025-05-17 17:21:00,CACHE_FILLING,4267.338042143586
2025-05-17 17:21:15,CACHE_FILLING,4254.668201340758
2025-05-17 17:21:30,CACHE_FILLING,4167.499552695668
2025-05-17 17:21:45,CACHE_FILLING,4145.954891866111
2025-05-17 17:22:00,CACHE_FILLING,4169.913215925968
2025-05-17 17:22:15,CACHE_FILLING,4226.392484142004
2025-05-17 17:22:30,CACHE_FILLING,4496.867932400932
2025-05-17 17:22:45,CACHE_FILLING,4402.155862810799
2025-05-17 17:23:00,CACHE_FILLING,4407.921248476328
2025-05-17 17:23:15,CACHE_FILLING,4340.370490675926
2025-05-17 17:23:30,CACHE_FILLING,4343.1904816630085
2025-05-17 17:23:45,CACHE_FILLING,4385.40399794346
2025-05-17 17:24:00,CACHE_FILLING,4199.684028611094
2025-05-17 17:24:15,CACHE_FILLING,4035.813365748223
2025-05-17 17:24:30,CACHE_FILLING,3978.5820560243938
2025-05-17 17:24:45,CACHE_FILLING,3953.6436954677374
2025-05-17 17:25:00,CACHE_FILLING,3928.853395099699
2025-05-17 17:25:15,CACHE_FILLING,4048.090149973264
2025-05-17 17:25:30,CACHE_FILLING,4217.423251087419
2025-05-17 17:25:45,CACHE_FILLING,4297.28945883581
2025-05-17 17:26:00,CACHE_FILLING,4285.806331740504
2025-05-17 17:26:15,CACHE_FILLING,4280.908231476383
2025-05-17 17:26:30,CACHE_FILLING,4234.718007113735
2025-05-17 17:26:45,CACHE_FILLING,4153.848282356532
2025-05-17 17:27:00,CACHE_FILLING,4177.51761122625
2025-05-17 17:27:15,CACHE_FILLING,4300.967059911477
2025-05-17 17:27:30,CACHE_FILLING,4613.5
2025-05-17 17:27:45,CACHE_FILLING,4636.0
2025-05-17 17:28:00,CACHE_FILLING,4648.25
2025-05-17 17:28:15,CACHE_FILLING,4375.0
2025-05-17 17:28:30,CACHE_FILLING,4518.0
2025-05-17 17:28:45,CACHE_FILLING,4515.0
2025-05-17 17:29:00,CACHE_FILLING,4471.039249160119
2025-05-17 17:29:15,CACHE_FILLING,4459.618489484127
2025-05-17 17:29:30,CACHE_FILLING,4466.307481272693
2025-05-17 17:29:45,CACHE_FILLING,4447.5654359912605
2025-05-17 17:30:00,CACHE_FILLING,4437.279872849895
2025-05-17 17:30:15,CACHE_FILLING,3957.1030562244127
2025-05-17 17:30:30,CACHE_FILLING,3553.32246031746
2025-05-17 17:30:45,CACHE_FILLING,3493.779466084639
2025-05-17 17:31:00,CACHE_FILLING,3504.5438232402144
2025-05-17 17:31:15,CACHE_FILLING,4034.066553645701
2025-05-17 17:31:30,CACHE_FILLING,4655.378042568543
2025-05-17 17:31:45,CACHE_FILLING,4704.33048962149
2025-05-17 17:32:00,CACHE_FILLING,4614.8763990207
2025-05-17 17:32:15,CACHE_FILLING,4001.097978338002
2025-05-17 17:32:30,CACHE_FILLING,3472.698857142856
2025-05-17 17:32:45,CACHE_FILLING,3351.9472070658817
2025-05-17 17:33:00,CACHE_FILLING,3237.7246187509354
2025-05-17 17:33:15,CACHE_FILLING,2618.5
2025-05-17 17:33:30,CACHE_FILLING,2616.5
2025-05-17 17:33:45,CACHE_FILLING,2906.25
2025-05-17 17:34:00,CACHE_FILLING,2574.5
2025-05-17 17:34:15,CACHE_FILLING,4638.0
