Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-05-16 20:32:15,1210,1170,1260,1170,1130,1430,1160,1220,0,0
2025-05-16 20:32:30,660,540,680,660,540,740,540,560,0,0
2025-05-16 20:32:45,660,540,680,660,540,740,540,560,0,0
2025-05-16 20:33:00,660,540,680,660,540,740,540,560,0,0
2025-05-16 20:33:15,660,540,680,660,540,740,540,560,0,0
2025-05-16 20:33:30,1100,1090,1190,1110,1100,1140,1150,1090,0,0
2025-05-16 20:33:45,1100,1090,1190,1110,1100,1140,1150,1090,0,0
2025-05-16 20:34:00,1100,1090,1190,1110,1100,1140,1150,1090,0,0
2025-05-16 20:34:15,1100,1090,1190,1110,1100,1140,1150,1090,0,0
2025-05-16 20:34:30,1310,1310,1340,1200,1210,1430,1370,1310,0,0
2025-05-16 20:34:45,1310,1310,1340,1200,1210,1430,1370,1310,0,0
2025-05-16 20:35:00,1310,1310,1340,1200,1210,1430,1370,1310,0,0
2025-05-16 20:35:15,1310,1310,1340,1200,1210,1430,1370,1310,0,0
2025-05-16 20:35:30,1330,1430,1390,1370,1350,1320,1370,1370,0,0
2025-05-16 20:35:45,1330,1430,1390,1370,1350,1320,1370,1370,0,0
2025-05-16 20:36:00,1330,1430,1390,1370,1350,1320,1370,1370,0,0
2025-05-16 20:36:15,1330,1430,1390,1370,1350,1320,1370,1370,0,0
2025-05-16 20:36:30,1350,1360,1380,1300,1390,1310,1310,1280,0,0
2025-05-16 20:36:45,1350,1360,1380,1300,1390,1310,1310,1280,0,0
2025-05-16 20:37:00,1350,1360,1380,1300,1390,1310,1310,1280,0,0
2025-05-16 20:37:15,1350,1360,1380,1300,1390,1310,1310,1280,0,0
2025-05-16 20:37:30,1400,1370,1460,1370,1320,1450,1440,1400,0,0
2025-05-16 20:37:45,1400,1370,1460,1370,1320,1450,1440,1400,0,0
2025-05-16 20:38:00,1400,1370,1460,1370,1320,1450,1440,1400,0,0
2025-05-16 20:38:15,1400,1370,1460,1370,1320,1450,1440,1400,0,0
2025-05-16 20:38:30,1530,1550,1670,1490,1390,1550,1450,1480,0,0
2025-05-16 20:38:45,1530,1550,1670,1490,1390,1550,1450,1480,0,0
2025-05-16 20:39:00,1530,1550,1670,1490,1390,1550,1450,1480,0,0
2025-05-16 20:39:15,1530,1550,1670,1490,1390,1550,1450,1480,0,0
2025-05-16 20:39:30,1450,1490,1430,1480,1340,1410,1530,1560,0,0
2025-05-16 20:39:45,1450,1490,1430,1480,1340,1410,1530,1560,0,0
2025-05-16 20:40:00,1450,1490,1430,1480,1340,1410,1530,1560,0,0
2025-05-16 20:40:15,1450,1490,1430,1480,1340,1410,1530,1560,0,0
2025-05-16 20:40:30,1410,1520,1540,1610,1500,1470,1350,1280,0,0
2025-05-16 20:40:45,1410,1520,1540,1610,1500,1470,1350,1280,0,0
2025-05-16 20:41:00,1410,1520,1540,1610,1500,1470,1350,1280,0,0
2025-05-16 20:41:15,1410,1520,1540,1610,1500,1470,1350,1280,0,0
2025-05-16 20:41:30,1370,1550,1580,1720,1730,1580,1450,1480,0,0
2025-05-16 20:41:45,1370,1550,1580,1720,1730,1580,1450,1480,0,0
2025-05-16 20:42:00,1370,1550,1580,1720,1730,1580,1450,1480,0,0
2025-05-16 20:42:15,1370,1550,1580,1720,1730,1580,1450,1480,0,0
2025-05-16 20:42:30,1550,1570,1490,1340,1410,1610,1490,1530,0,0
2025-05-16 20:42:45,1550,1570,1490,1340,1410,1610,1490,1530,0,0
2025-05-16 20:43:00,1550,1570,1490,1340,1410,1610,1490,1530,0,0
2025-05-16 20:43:15,1550,1570,1490,1340,1410,1610,1490,1530,0,0
2025-05-16 20:43:30,1620,1490,1410,1370,1510,1680,1540,1370,0,0
2025-05-16 20:43:45,1620,1490,1410,1370,1510,1680,1540,1370,0,0
2025-05-16 20:44:00,1620,1490,1410,1370,1510,1680,1540,1370,0,0
2025-05-16 20:44:15,1620,1490,1410,1370,1510,1680,1540,1370,0,0
2025-05-16 20:44:30,1660,1590,1750,1710,1690,1560,1520,1470,0,0
2025-05-16 20:44:45,1660,1590,1750,1710,1690,1560,1520,1470,0,0
2025-05-16 20:45:00,1660,1590,1750,1710,1690,1560,1520,1470,0,0
