Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-07-15 22:35:00,670,680,640,890,860,740,760,610,0,0
2025-07-15 22:35:15,670,680,640,890,860,740,760,610,0,0
2025-07-15 22:35:30,670,680,640,890,860,740,760,610,0,0
2025-07-15 22:35:45,760,1000,1040,1620,1530,870,1600,1000,0,0
2025-07-15 22:36:00,760,1000,1040,1620,1530,870,1600,1000,0,0
2025-07-15 22:36:15,760,1000,1040,1620,1530,870,1600,1000,0,0
2025-07-15 22:36:30,760,1000,1040,1620,1530,870,1600,1000,0,0
2025-07-15 22:36:45,990,1040,1190,1660,1630,1040,1750,1050,0,0
2025-07-15 22:37:00,990,1040,1190,1660,1630,1040,1750,1050,0,0
2025-07-15 22:37:15,990,1040,1190,1660,1630,1040,1750,1050,0,0
2025-07-15 22:37:30,990,1040,1190,1660,1630,1040,1750,1050,0,0
2025-07-15 22:37:45,1220,1340,1280,1730,1550,1230,1550,1150,0,0
2025-07-15 22:38:00,1220,1340,1280,1730,1550,1230,1550,1150,0,0
2025-07-15 22:38:15,1220,1340,1280,1730,1550,1230,1550,1150,0,0
2025-07-15 22:38:30,1220,1340,1280,1730,1550,1230,1550,1150,0,0
2025-07-15 22:38:45,1370,1400,1400,1770,1810,1360,1910,1190,0,0
2025-07-15 22:39:00,1370,1400,1400,1770,1810,1360,1910,1190,0,0
2025-07-15 22:39:15,1370,1400,1400,1770,1810,1360,1910,1190,0,0
2025-07-15 22:39:30,1370,1400,1400,1770,1810,1360,1910,1190,0,0
2025-07-15 22:39:45,1260,1240,1220,1730,1690,1230,1660,1150,0,0
2025-07-15 22:40:00,1260,1240,1220,1730,1690,1230,1660,1150,0,0
2025-07-15 22:40:15,1260,1240,1220,1730,1690,1230,1660,1150,0,0
2025-07-15 22:40:30,1260,1240,1220,1730,1690,1230,1660,1150,0,0
2025-07-15 22:40:45,1100,1080,1160,1350,1490,1010,1620,1200,0,0
2025-07-15 22:41:00,1100,1080,1160,1350,1490,1010,1620,1200,0,0
2025-07-15 22:41:15,1100,1080,1160,1350,1490,1010,1620,1200,0,0
2025-07-15 22:41:30,1100,1080,1160,1350,1490,1010,1620,1200,0,0
2025-07-15 22:41:45,940,1100,960,1450,1590,1090,1640,1040,0,0
2025-07-15 22:42:00,940,1100,960,1450,1590,1090,1640,1040,0,0
2025-07-15 22:42:15,940,1100,960,1450,1590,1090,1640,1040,0,0
2025-07-15 22:42:30,940,1100,960,1450,1590,1090,1640,1040,0,0
2025-07-15 22:42:45,1070,960,900,1540,1280,990,1460,990,0,0
2025-07-15 22:43:00,1070,960,900,1540,1280,990,1460,990,0,0
2025-07-15 22:43:15,1070,960,900,1540,1280,990,1460,990,0,0
2025-07-15 22:43:30,1070,960,900,1540,1280,990,1460,990,0,0
2025-07-15 22:43:45,940,1140,1120,1580,1500,900,1510,980,0,0
2025-07-15 22:44:00,940,1140,1120,1580,1500,900,1510,980,0,0
2025-07-15 22:44:15,940,1140,1120,1580,1500,900,1510,980,0,0
2025-07-15 22:44:30,940,1140,1120,1580,1500,900,1510,980,0,0
2025-07-15 22:44:45,1000,1040,980,1400,1500,1080,1660,1020,0,0
2025-07-15 22:45:00,1000,1040,980,1400,1500,1080,1660,1020,0,0
2025-07-15 22:45:15,1000,1040,980,1400,1500,1080,1660,1020,0,0
2025-07-15 22:45:30,1000,1040,980,1400,1500,1080,1660,1020,0,0
2025-07-15 22:45:45,950,1190,1050,1640,1620,1040,1690,1060,0,0
2025-07-15 22:46:00,950,1190,1050,1640,1620,1040,1690,1060,0,0
2025-07-15 22:46:15,950,1190,1050,1640,1620,1040,1690,1060,0,0
2025-07-15 22:46:30,950,1190,1050,1640,1620,1040,1690,1060,0,0
2025-07-15 22:46:45,1020,1150,1160,1920,1710,1110,1770,1210,0,0
2025-07-15 22:47:00,1020,1150,1160,1920,1710,1110,1770,1210,0,0
2025-07-15 22:47:15,1020,1150,1160,1920,1710,1110,1770,1210,0,0
2025-07-15 22:47:30,1020,1150,1160,1920,1710,1110,1770,1210,0,0
2025-07-15 22:47:45,1160,1350,1110,1670,1720,1130,1710,1160,0,0
2025-07-15 22:48:00,1160,1350,1110,1670,1720,1130,1710,1160,0,0
2025-07-15 22:48:15,1160,1350,1110,1670,1720,1130,1710,1160,0,0
