Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-07-16 06:07:30,11.2,11.1,10.9,13.2,11.3,11.3,11.9,11.1,0,0
2025-07-16 06:07:45,52.9,51.9,51.9,53.8,53.2,51.4,53.2,52.0,0,0
2025-07-16 06:08:00,52.9,51.9,51.9,53.8,53.2,51.4,53.2,52.0,0,0
2025-07-16 06:08:15,52.9,51.9,51.9,53.8,53.2,51.4,53.2,52.0,0,0
2025-07-16 06:08:30,52.9,51.9,51.9,53.8,53.2,51.4,53.2,52.0,0,0
2025-07-16 06:08:45,78.1,81.7,79.7,84.0,83.6,80.3,84.3,82.0,0,0
2025-07-16 06:09:00,78.1,81.7,79.7,84.0,83.6,80.3,84.3,82.0,0,0
2025-07-16 06:09:15,78.1,81.7,79.7,84.0,83.6,80.3,84.3,82.0,0,0
2025-07-16 06:09:30,78.1,81.7,79.7,84.0,83.6,80.3,84.3,82.0,0,0
2025-07-16 06:09:45,66.0,66.1,66.0,67.2,68.1,67.1,68.4,66.4,0,0
2025-07-16 06:10:00,66.0,66.1,66.0,67.2,68.1,67.1,68.4,66.4,0,0
2025-07-16 06:10:15,66.0,66.1,66.0,67.2,68.1,67.1,68.4,66.4,0,0
2025-07-16 06:10:30,66.0,66.1,66.0,67.2,68.1,67.1,68.4,66.4,0,0
2025-07-16 06:10:45,60.3,63.1,63.1,62.0,62.7,60.4,63.0,63.4,0,0
2025-07-16 06:11:00,60.3,63.1,63.1,62.0,62.7,60.4,63.0,63.4,0,0
2025-07-16 06:11:15,60.3,63.1,63.1,62.0,62.7,60.4,63.0,63.4,0,0
2025-07-16 06:11:30,60.3,63.1,63.1,62.0,62.7,60.4,63.0,63.4,0,0
2025-07-16 06:11:45,58.9,60.2,60.5,61.8,61.7,61.5,63.1,62.8,0,0
2025-07-16 06:12:00,58.9,60.2,60.5,61.8,61.7,61.5,63.1,62.8,0,0
2025-07-16 06:12:15,58.9,60.2,60.5,61.8,61.7,61.5,63.1,62.8,0,0
2025-07-16 06:12:30,58.9,60.2,60.5,61.8,61.7,61.5,63.1,62.8,0,0
2025-07-16 06:12:45,63.9,66.4,65.1,68.0,66.9,65.7,67.6,67.7,0,0
2025-07-16 06:13:00,63.9,66.4,65.1,68.0,66.9,65.7,67.6,67.7,0,0
2025-07-16 06:13:15,63.9,66.4,65.1,68.0,66.9,65.7,67.6,67.7,0,0
2025-07-16 06:13:30,63.9,66.4,65.1,68.0,66.9,65.7,67.6,67.7,0,0
2025-07-16 06:13:45,68.3,69.9,69.9,69.7,70.6,69.0,70.1,70.9,0,0
2025-07-16 06:14:00,68.3,69.9,69.9,69.7,70.6,69.0,70.1,70.9,0,0
2025-07-16 06:14:15,68.3,69.9,69.9,69.7,70.6,69.0,70.1,70.9,0,0
2025-07-16 06:14:30,68.3,69.9,69.9,69.7,70.6,69.0,70.1,70.9,0,0
2025-07-16 06:14:45,72.7,73.6,73.5,75.4,76.5,71.2,75.1,72.9,0,0
2025-07-16 06:15:00,72.7,73.6,73.5,75.4,76.5,71.2,75.1,72.9,0,0
2025-07-16 06:15:15,72.7,73.6,73.5,75.4,76.5,71.2,75.1,72.9,0,0
2025-07-16 06:15:30,72.7,73.6,73.5,75.4,76.5,71.2,75.1,72.9,0,0
2025-07-16 06:15:45,71.7,75.7,77.1,75.0,75.4,74.2,79.9,73.5,0,0
2025-07-16 06:16:00,71.7,75.7,77.1,75.0,75.4,74.2,79.9,73.5,0,0
2025-07-16 06:16:15,71.7,75.7,77.1,75.0,75.4,74.2,79.9,73.5,0,0
2025-07-16 06:16:30,71.7,75.7,77.1,75.0,75.4,74.2,79.9,73.5,0,0
2025-07-16 06:16:45,69.7,71.2,71.9,73.6,73.5,75.8,75.1,71.8,0,0
2025-07-16 06:17:00,69.7,71.2,71.9,73.6,73.5,75.8,75.1,71.8,0,0
2025-07-16 06:17:15,69.7,71.2,71.9,73.6,73.5,75.8,75.1,71.8,0,0
2025-07-16 06:17:30,69.7,71.2,71.9,73.6,73.5,75.8,75.1,71.8,0,0
2025-07-16 06:17:45,71.5,72.0,71.9,74.7,74.8,69.5,77.6,72.0,0,0
2025-07-16 06:18:00,71.5,72.0,71.9,74.7,74.8,69.5,77.6,72.0,0,0
