Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-07-16 06:07:30,0,20,0,20,30,10,90,0,0,0
2025-07-16 06:07:45,90,10,380,0,60,80,40,0,0,0
2025-07-16 06:08:00,90,10,380,0,60,80,40,0,0,0
2025-07-16 06:08:15,90,10,380,0,60,80,40,0,0,0
2025-07-16 06:08:30,90,10,380,0,60,80,40,0,0,0
2025-07-16 06:08:45,30,0,70,140,340,140,0,10,0,0
2025-07-16 06:09:00,30,0,70,140,340,140,0,10,0,0
2025-07-16 06:09:15,30,0,70,140,340,140,0,10,0,0
2025-07-16 06:09:30,30,0,70,140,340,140,0,10,0,0
2025-07-16 06:09:45,100,120,350,160,30,0,10,10,0,0
2025-07-16 06:10:00,100,120,350,160,30,0,10,10,0,0
2025-07-16 06:10:15,100,120,350,160,30,0,10,10,0,0
2025-07-16 06:10:30,100,120,350,160,30,0,10,10,0,0
2025-07-16 06:10:45,50,20,40,0,150,470,70,90,0,0
2025-07-16 06:11:00,50,20,40,0,150,470,70,90,0,0
2025-07-16 06:11:15,50,20,40,0,150,470,70,90,0,0
2025-07-16 06:11:30,50,20,40,0,150,470,70,90,0,0
2025-07-16 06:11:45,10,100,20,70,300,60,10,80,0,0
2025-07-16 06:12:00,10,100,20,70,300,60,10,80,0,0
2025-07-16 06:12:15,10,100,20,70,300,60,10,80,0,0
2025-07-16 06:12:30,10,100,20,70,300,60,10,80,0,0
2025-07-16 06:12:45,230,30,130,70,260,20,210,40,0,0
2025-07-16 06:13:00,230,30,130,70,260,20,210,40,0,0
2025-07-16 06:13:15,230,30,130,70,260,20,210,40,0,0
2025-07-16 06:13:30,230,30,130,70,260,20,210,40,0,0
2025-07-16 06:13:45,460,90,150,80,0,480,30,60,0,0
2025-07-16 06:14:00,460,90,150,80,0,480,30,60,0,0
2025-07-16 06:14:15,460,90,150,80,0,480,30,60,0,0
2025-07-16 06:14:30,460,90,150,80,0,480,30,60,0,0
2025-07-16 06:14:45,160,100,30,130,210,350,80,80,0,0
2025-07-16 06:15:00,160,100,30,130,210,350,80,80,0,0
2025-07-16 06:15:15,160,100,30,130,210,350,80,80,0,0
2025-07-16 06:15:30,160,100,30,130,210,350,80,80,0,0
2025-07-16 06:15:45,300,10,0,300,110,330,40,80,0,0
2025-07-16 06:16:00,300,10,0,300,110,330,40,80,0,0
2025-07-16 06:16:15,300,10,0,300,110,330,40,80,0,0
2025-07-16 06:16:30,300,10,0,300,110,330,40,80,0,0
2025-07-16 06:16:45,270,90,0,170,380,30,60,20,0,0
2025-07-16 06:17:00,270,90,0,170,380,30,60,20,0,0
2025-07-16 06:17:15,270,90,0,170,380,30,60,20,0,0
2025-07-16 06:17:30,270,90,0,170,380,30,60,20,0,0
2025-07-16 06:17:45,60,30,30,210,150,0,60,240,0,0
2025-07-16 06:18:00,60,30,30,210,150,0,60,240,0,0
2025-07-16 06:18:15,60,30,30,210,150,0,60,240,0,0
2025-07-16 06:18:30,60,30,30,210,150,0,60,240,0,0
2025-07-16 06:18:45,830,210,2090,790,700,380,660,870,0,0
2025-07-16 06:19:00,830,210,2090,790,700,380,660,870,0,0
2025-07-16 06:19:15,830,210,2090,790,700,380,660,870,0,0
2025-07-16 06:19:30,830,210,2090,790,700,380,660,870,0,0
2025-07-16 06:19:45,60,0,690,230,200,20,150,10,0,0
2025-07-16 06:20:00,60,0,690,230,200,20,150,10,0,0
2025-07-16 06:20:15,60,0,690,230,200,20,150,10,0,0
2025-07-16 06:20:30,60,0,690,230,200,20,150,10,0,0
2025-07-16 06:20:45,100,80,30,0,90,10,70,140,0,0
2025-07-16 06:21:00,100,80,30,0,90,10,70,140,0,0
2025-07-16 06:21:15,100,80,30,0,90,10,70,140,0,0
2025-07-16 06:21:30,100,80,30,0,90,10,70,140,0,0
2025-07-16 06:21:45,460,80,30,100,0,90,50,0,0,0
2025-07-16 06:22:00,460,80,30,100,0,90,50,0,0,0
2025-07-16 06:22:15,460,80,30,100,0,90,50,0,0,0
2025-07-16 06:22:30,460,80,30,100,0,90,50,0,0,0
2025-07-16 06:22:45,170,0,10,20,110,400,50,240,0,0
2025-07-16 06:23:00,170,0,10,20,110,400,50,240,0,0
2025-07-16 06:23:15,170,0,10,20,110,400,50,240,0,0
2025-07-16 06:23:30,170,0,10,20,110,400,50,240,0,0
2025-07-16 06:23:45,200,50,40,140,80,210,40,20,0,0
2025-07-16 06:24:00,200,50,40,140,80,210,40,20,0,0
2025-07-16 06:24:15,200,50,40,140,80,210,40,20,0,0
2025-07-16 06:24:30,200,50,40,140,80,210,40,20,0,0
2025-07-16 06:24:45,160,30,220,120,220,240,10,80,0,0
2025-07-16 06:25:00,160,30,220,120,220,240,10,80,0,0
2025-07-16 06:25:15,160,30,220,120,220,240,10,80,0,0
2025-07-16 06:25:30,160,30,220,120,220,240,10,80,0,0
2025-07-16 06:25:45,0,50,450,60,90,310,10,70,0,0
2025-07-16 06:26:00,0,50,450,60,90,310,10,70,0,0
2025-07-16 06:26:15,0,50,450,60,90,310,10,70,0,0
2025-07-16 06:26:30,0,50,450,60,90,310,10,70,0,0
2025-07-16 06:26:45,200,20,200,30,110,390,40,60,0,0
2025-07-16 06:27:00,200,20,200,30,110,390,40,60,0,0
2025-07-16 06:27:15,200,20,200,30,110,390,40,60,0,0
2025-07-16 06:27:30,200,20,200,30,110,390,40,60,0,0
2025-07-16 06:27:45,330,50,100,30,0,70,220,60,0,0
2025-07-16 06:28:00,330,50,100,30,0,70,220,60,0,0
2025-07-16 06:28:15,330,50,100,30,0,70,220,60,0,0
2025-07-16 06:28:30,330,50,100,30,0,70,220,60,0,0
2025-07-16 06:28:45,120,30,20,20,20,0,110,30,0,0
2025-07-16 06:29:00,120,30,20,20,20,0,110,30,0,0
2025-07-16 06:29:15,120,30,20,20,20,0,110,30,0,0
2025-07-16 06:29:30,120,30,20,20,20,0,110,30,0,0
2025-07-16 06:29:45,20,50,60,30,10,10,320,20,0,0
2025-07-16 06:30:00,20,50,60,30,10,10,320,20,0,0
2025-07-16 06:30:15,20,50,60,30,10,10,320,20,0,0
2025-07-16 06:30:30,20,50,60,30,10,10,320,20,0,0
2025-07-16 06:30:45,10,30,140,50,0,350,20,110,0,0
2025-07-16 06:31:00,10,30,140,50,0,350,20,110,0,0
2025-07-16 06:31:15,10,30,140,50,0,350,20,110,0,0
2025-07-16 06:31:30,10,30,140,50,0,350,20,110,0,0
2025-07-16 06:31:45,190,30,120,20,80,70,0,310,0,0
2025-07-16 06:32:00,190,30,120,20,80,70,0,310,0,0
