Time,Minutes,source,SRTT_cumulative
2025-05-17 16:30:45,0.0,OOM,3750.25
2025-05-17 16:31:00,0.25,OOM,3623.0
2025-05-17 16:31:15,0.5,OOM,5187.5
2025-05-17 16:31:30,0.75,OOM,7288.0
2025-05-17 16:31:45,1.0,OOM,7288.0
2025-05-17 16:32:00,1.25,OOM,7238.0
2025-05-17 16:32:15,1.5,OOM,7385.0
2025-05-17 16:32:30,1.75,OOM,6725.0
2025-05-17 16:32:45,2.0,OOM,6725.0
2025-05-17 16:33:00,2.25,OOM,6720.0
2025-05-17 16:33:15,2.5,OOM,5991.027194444444
2025-05-17 16:33:30,2.75,OOM,5662.70388095238
2025-05-17 16:33:45,3.0,OOM,5572.244928571429
2025-05-17 16:34:00,3.25,OOM,5451.153738095238
2025-05-17 16:34:15,3.5,OOM,5505.610452380954
2025-05-17 16:34:30,3.75,OOM,5393.086309523809
2025-05-17 16:34:45,4.0,OOM,5132.55657900433
2025-05-17 16:35:00,4.25,OOM,5045.509857142857
2025-05-17 16:35:15,4.5,OOM,5175.794000000001
2025-05-17 16:35:30,4.75,OOM,5365.1184523809525
2025-05-17 16:35:45,5.0,OOM,5482.469202020202
2025-05-17 16:36:00,5.25,OOM,5534.562583333333
2025-05-17 16:36:15,5.5,OOM,5570.8755
2025-05-17 16:36:30,5.75,OOM,5810.483547619046
2025-05-17 16:36:45,6.0,OOM,5911.967333333335
2025-05-17 16:37:00,6.25,OOM,6038.467976190477
2025-05-17 16:37:15,6.5,OOM,6131.250988095238
2025-05-17 16:37:30,6.75,OOM,6533.542023809524
2025-05-17 16:37:45,7.0,OOM,6803.513309523809
2025-05-17 16:38:00,7.25,OOM,6893.07788095238
2025-05-17 16:38:15,7.5,OOM,6837.83957142857
2025-05-17 16:38:30,7.75,OOM,6847.142833333333
2025-05-17 16:38:45,8.0,OOM,6882.876380952382
2025-05-17 16:39:00,8.25,OOM,6831.113619047617
2025-05-17 16:39:15,8.5,OOM,6845.373690476189
2025-05-17 16:39:30,8.75,OOM,6949.594071428569
2025-05-17 16:39:45,9.0,OOM,7102.831642857144
2025-05-17 16:40:00,9.25,OOM,7136.174214285716
2025-05-17 16:40:15,9.5,OOM,7075.5
2025-05-17 16:40:30,9.75,OOM,5248.0
2025-05-17 16:40:45,10.0,OOM,5248.0
2025-05-17 16:41:00,10.25,OOM,5247.0
2025-05-17 16:41:15,10.5,OOM,5458.0
2025-05-17 16:41:30,10.75,OOM,5346.75
2025-05-17 16:41:45,11.0,OOM,5336.0
2025-05-17 16:42:00,11.25,OOM,5004.5
2025-05-17 16:42:15,11.5,OOM,4498.5
2025-05-17 16:42:30,11.75,OOM,3838.0
2025-05-17 16:42:45,12.0,OOM,3838.0
2025-05-17 16:43:00,12.25,OOM,3859.0
2025-05-17 16:43:15,12.5,OOM,4307.330307857077
2025-05-17 16:43:30,12.75,OOM,4494.76842478355
2025-05-17 16:43:45,13.0,OOM,4618.13103481241
2025-05-17 16:44:00,13.25,OOM,4629.826176676584
2025-05-17 16:44:15,13.5,OOM,4704.314286255411
2025-05-17 16:44:30,13.75,OOM,4612.113150244683
2025-05-17 16:44:45,14.0,OOM,4641.085796714723
2025-05-17 16:45:00,14.25,OOM,4657.323162515589
2025-05-17 16:45:15,14.5,OOM,4738.4998526334775
2025-05-17 16:45:30,14.75,OOM,4939.534654761905
2025-05-17 16:45:45,15.0,OOM,4870.8083735491555
2025-05-17 16:46:00,15.25,OOM,4830.317183072966
2025-05-17 16:46:15,15.5,OOM,4715.567547619048
2025-05-17 16:46:30,15.75,OOM,4762.506223143302
2025-05-17 16:46:45,16.0,OOM,4767.933543656122
2025-05-17 16:47:00,16.25,OOM,4725.299550066379
2025-05-17 16:47:15,16.5,OOM,4635.037666666666
2025-05-17 16:47:30,16.75,OOM,4710.680134513606
2025-05-17 16:47:45,17.0,OOM,4700.480583376148
2025-05-17 16:48:00,17.25,OOM,4660.9548725124505
2025-05-17 16:48:15,17.5,OOM,4559.6794987975
2025-05-17 16:48:30,17.75,OOM,4480.329430735929
2025-05-17 16:48:45,18.0,OOM,4499.439795762929
2025-05-17 16:49:00,18.25,OOM,4447.971867180207
2025-05-17 16:49:15,18.5,OOM,4324.6211984126985
2025-05-17 16:49:30,18.75,OOM,4076.698004647806
2025-05-17 16:49:45,19.0,OOM,4104.881357484963
2025-05-17 16:50:00,19.25,OOM,4205.820314884319
2025-05-17 16:50:15,19.5,OOM,4249.462152338531
2025-05-17 16:50:30,19.75,OOM,4438.70222700747
2025-05-17 16:50:45,20.0,OOM,4446.3917271354785
2025-05-17 16:51:00,20.25,OOM,4377.429617327118
2025-05-17 16:51:15,20.5,OOM,4371.939400452489
2025-05-17 16:51:30,20.75,OOM,4333.973660525749
2025-05-17 16:51:45,21.0,OOM,4291.317848274532
2025-05-17 16:52:00,21.25,OOM,4284.161599206348
2025-05-17 16:52:15,21.5,OOM,3944.9378293650784
2025-05-17 16:52:30,21.75,OOM,3591.252375
2025-05-17 16:52:45,22.0,OOM,3530.00856873625
2025-05-17 16:53:00,22.25,OOM,3529.118509157509
2025-05-17 16:53:15,22.5,OOM,3562.067812770563
2025-05-17 16:53:30,22.75,OOM,3592.7083244255737
2025-05-17 16:53:45,23.0,OOM,3602.606864416138
2025-05-17 16:54:00,23.25,OOM,3561.597233795819
