Time,Minutes,source,SRTT_cumulative
2025-05-17 17:00:00,0.0,CPU_STRESS,629.0
2025-05-17 17:00:15,0.25,CPU_STRESS,629.0
2025-05-17 17:00:30,0.5,CPU_STRESS,645.0
2025-05-17 17:00:45,0.75,CPU_STRESS,1067.046461489899
2025-05-17 17:01:00,1.0,CPU_STRESS,598.5
2025-05-17 17:01:15,1.25,CPU_STRESS,2044.0
2025-05-17 17:01:30,1.5,CPU_STRESS,2044.0
2025-05-17 17:01:45,1.75,CPU_STRESS,3311.0
2025-05-17 17:02:00,2.0,CPU_STRESS,3316.0
2025-05-17 17:02:15,2.25,CPU_STRESS,2687.0
2025-05-17 17:02:30,2.5,CPU_STRESS,2641.8828111055623
2025-05-17 17:02:45,2.75,CPU_STRESS,2541.290309549147
2025-05-17 17:03:00,3.0,CPU_STRESS,2530.828650904651
2025-05-17 17:03:15,3.25,CPU_STRESS,2531.22925924076
2025-05-17 17:03:30,3.5,CPU_STRESS,2474.7180465197894
2025-05-17 17:03:45,3.75,CPU_STRESS,2467.767294105536
2025-05-17 17:04:00,4.0,CPU_STRESS,2429.9361277333774
2025-05-17 17:04:15,4.25,CPU_STRESS,2381.0816485458986
2025-05-17 17:04:30,4.5,CPU_STRESS,2283.763346868597
2025-05-17 17:04:45,4.75,CPU_STRESS,2210.7537401912236
2025-05-17 17:05:00,5.0,CPU_STRESS,2203.025622310481
2025-05-17 17:05:15,5.25,CPU_STRESS,2250.9573082620423
2025-05-17 17:05:30,5.5,CPU_STRESS,2317.546002824236
2025-05-17 17:05:45,5.75,CPU_STRESS,2342.281249750249
2025-05-17 17:06:00,6.0,CPU_STRESS,2346.0146154678655
2025-05-17 17:06:15,6.25,CPU_STRESS,2330.3134686702174
2025-05-17 17:06:30,6.5,CPU_STRESS,2270.0708717948714
2025-05-17 17:06:45,6.75,CPU_STRESS,2268.4088803616696
2025-05-17 17:07:00,7.0,CPU_STRESS,2280.662281488321
2025-05-17 17:07:15,7.25,CPU_STRESS,2289.0192408702405
2025-05-17 17:07:30,7.5,CPU_STRESS,2306.008725912976
