Time,mem_available,source,Minutes
2025-05-17 16:59:30,16850884.0,BASELINE,0.0
2025-05-17 16:59:45,16850884.0,BASELINE,0.25
2025-05-17 17:00:00,16850884.0,BASELINE,0.5
2025-05-17 17:00:15,16850884.0,BASELINE,0.75
2025-05-17 17:00:30,16319440.0,BASELINE,1.0
2025-05-17 17:00:45,16319440.0,BASELINE,1.25
2025-05-17 17:01:00,16319440.0,BASELINE,1.5
2025-05-17 17:01:15,16319440.0,BASELINE,1.75
2025-05-17 17:01:30,15600964.0,BASELINE,2.0
2025-05-17 17:01:45,15600964.0,BASELINE,2.25
2025-05-17 17:02:00,15533225.603902468,BASELINE,2.5
2025-05-17 17:02:15,15473875.766569138,BASELINE,2.75
2025-05-17 17:02:30,15425904.963616755,BASELINE,3.0
2025-05-17 17:02:45,15386734.090208385,BASELINE,3.25
2025-05-17 17:03:00,15349356.700866394,BASELINE,3.5
2025-05-17 17:03:15,15261254.057231471,BASELINE,3.75
2025-05-17 17:03:30,15065399.166470014,BASELINE,4.0
2025-05-17 17:03:45,14881563.246029302,BASELINE,4.25
2025-05-17 17:04:00,14823330.54933089,BASELINE,4.5
2025-05-17 17:04:15,14796585.869573314,BASELINE,4.75
2025-05-17 17:04:30,14691681.725319345,BASELINE,5.0
2025-05-17 17:04:45,14489387.778091127,BASELINE,5.25
2025-05-17 17:05:00,14407968.316315789,BASELINE,5.5
2025-05-17 17:05:15,14380951.097649122,BASELINE,5.75
2025-05-17 17:05:30,14337413.48526817,BASELINE,6.0
2025-05-17 17:05:45,14211881.379116885,BASELINE,6.25
2025-05-17 17:06:00,14159391.722343776,BASELINE,6.5
2025-05-17 17:06:15,14140372.573010443,BASELINE,6.75
2025-05-17 17:06:30,14030907.87383584,BASELINE,7.0
2025-05-17 17:06:45,13782511.107506497,BASELINE,7.25
2025-05-17 17:07:00,13547350.473440118,BASELINE,7.5
2025-05-17 17:07:15,13532404.422329009,BASELINE,7.75
2025-05-17 17:07:30,13471458.821567103,BASELINE,8.0
2025-05-17 17:07:45,13400617.292047432,BASELINE,8.25
2025-05-17 17:08:00,13345412.773017125,BASELINE,8.5
2025-05-17 17:08:15,13326779.795874272,BASELINE,8.75
2025-05-17 17:08:30,13294873.281005586,BASELINE,9.0
2025-05-17 17:08:45,13207026.233499091,BASELINE,9.25
2025-05-17 17:09:00,13187550.804308698,BASELINE,9.5
2025-05-17 17:09:15,13195696.990594411,BASELINE,9.75
2025-05-17 17:09:30,13189178.475621827,BASELINE,10.0
2025-05-17 17:09:45,13144826.044747548,BASELINE,10.25
2025-05-17 17:10:00,13116078.439566134,BASELINE,10.5
2025-05-17 17:10:15,13097022.586475225,BASELINE,10.75
2025-05-17 17:10:30,12980648.323720003,BASELINE,11.0
2025-05-17 17:10:45,12775398.569452625,BASELINE,11.25
2025-05-17 17:11:00,12702289.28411685,BASELINE,11.5
2025-05-17 17:11:15,12693324.416116849,BASELINE,11.75
2025-05-17 17:11:30,12694596.145640656,BASELINE,12.0
2025-05-17 17:11:45,12613936.955325576,BASELINE,12.25
2025-05-17 17:12:00,12595862.477504473,BASELINE,12.5
2025-05-17 17:12:15,12566427.700155266,BASELINE,12.75
2025-05-17 17:12:30,12492487.611108825,BASELINE,13.0
2025-05-17 17:12:45,12356401.478372298,BASELINE,13.25
2025-05-17 17:13:00,12342223.16679558,BASELINE,13.5
2025-05-17 17:13:15,12338735.73327177,BASELINE,13.75
2025-05-17 17:13:30,12333706.415938437,BASELINE,14.0
2025-05-17 17:13:45,12317559.615165329,BASELINE,14.25
2025-05-17 17:14:00,12263512.972710703,BASELINE,14.5
2025-05-17 17:14:15,12263696.886044035,BASELINE,14.75
2025-05-17 17:14:30,12237663.776472606,BASELINE,15.0
2025-05-17 17:14:45,12173157.689379372,BASELINE,15.25
2025-05-17 17:15:00,12112927.547549939,BASELINE,15.5
2025-05-17 17:15:15,12114379.906335386,BASELINE,15.75
2025-05-17 17:15:30,12114347.426335385,BASELINE,16.0
2025-05-17 17:15:45,12085198.444154738,BASELINE,16.25
2025-05-17 17:16:00,12054085.398736157,BASELINE,16.5
2025-05-17 17:16:15,12042724.663844382,BASELINE,16.75
