Time,read_bytes_cumulative
2025-05-17 17:52:00,17340
2025-05-17 17:52:15,17340
2025-05-17 17:52:30,17766
2025-05-17 17:52:45,17766
2025-05-17 17:53:00,17766
2025-05-17 17:53:15,17766
2025-05-17 17:53:30,17766
2025-05-17 17:53:45,17766
2025-05-17 17:54:00,17766
2025-05-17 17:54:15,17766
2025-05-17 17:54:30,17766
2025-05-17 17:54:45,17766
2025-05-17 17:55:00,17766
2025-05-17 17:55:15,17766
2025-05-17 17:55:30,19046
2025-05-17 17:55:45,19046
2025-05-17 17:56:00,19054
2025-05-17 17:56:15,19054
2025-05-17 17:56:30,19054
2025-05-17 17:56:45,19065
2025-05-17 17:57:00,19065
2025-05-17 17:57:15,19065
2025-05-17 17:57:30,19065
2025-05-17 17:57:45,19085
2025-05-17 17:58:00,19204
2025-05-17 17:58:15,23499
2025-05-17 17:58:30,23842
2025-05-17 17:58:45,27968
2025-05-17 17:59:00,27906
2025-05-17 17:59:15,22690
2025-05-17 17:59:30,22287
2025-05-17 17:59:45,21496
2025-05-17 18:00:00,21512
2025-05-17 18:00:15,21494
2025-05-17 18:00:30,21494
2025-05-17 18:00:45,21480
2025-05-17 18:01:00,21437
2025-05-17 18:01:15,21416
2025-05-17 18:01:30,21416
2025-05-17 18:01:45,21416
2025-05-17 18:02:00,21416
2025-05-17 18:02:15,21416
2025-05-17 18:02:30,21416
2025-05-17 18:02:45,21416
2025-05-17 18:03:00,21416
2025-05-17 18:03:15,21416
2025-05-17 18:03:30,21416
2025-05-17 18:03:45,21416
2025-05-17 18:04:00,21416
2025-05-17 18:04:15,21416
2025-05-17 18:04:30,21414
2025-05-17 18:04:45,21414
2025-05-17 18:05:00,21414
2025-05-17 18:05:15,21414
2025-05-17 18:05:30,20156
2025-05-17 18:05:45,20156
2025-05-17 18:06:00,20156
2025-05-17 18:06:15,20156
2025-05-17 18:06:30,20156
2025-05-17 18:06:45,20156
2025-05-17 18:07:00,20156
2025-05-17 18:07:15,20156
2025-05-17 18:07:30,20156
2025-05-17 18:07:45,20156
2025-05-17 18:08:00,15254
2025-05-17 18:08:15,15254
2025-05-17 18:08:30,15254
2025-05-17 18:08:45,15254
2025-05-17 18:09:00,15254
2025-05-17 18:09:15,15254
2025-05-17 18:09:30,15254
2025-05-17 18:09:45,15254
2025-05-17 18:10:00,36197
2025-05-17 18:10:15,36197
2025-05-17 18:10:30,36197
2025-05-17 18:10:45,36197
2025-05-17 18:11:00,15303
2025-05-17 18:11:15,15352
2025-05-17 18:11:30,15352
2025-05-17 18:11:45,15352
2025-05-17 18:12:00,15352
2025-05-17 18:12:15,15352
2025-05-17 18:12:30,15352
2025-05-17 18:12:45,15352
2025-05-17 18:13:00,15352
2025-05-17 18:13:15,15942
2025-05-17 18:13:30,20807
2025-05-17 18:13:45,177694
2025-05-17 18:14:00,205009
2025-05-17 18:14:15,274076
2025-05-17 18:14:30,273837
2025-05-17 18:14:45,92380
2025-05-17 18:15:00,56243
2025-05-17 18:15:15,20220
2025-05-17 18:15:30,19565
2025-05-17 18:15:45,19565
2025-05-17 18:16:00,18545
2025-05-17 18:16:15,17158
2025-05-17 18:16:30,17158
2025-05-17 18:16:45,16432
2025-05-17 18:17:00,16432
2025-05-17 18:17:15,16030
2025-05-17 18:17:30,16030
2025-05-17 18:17:45,16030
2025-05-17 18:18:00,16030
2025-05-17 18:18:15,16030
2025-05-17 18:18:30,16033
2025-05-17 18:18:45,16036
2025-05-17 18:19:00,15286
2025-05-17 18:19:15,15314
2025-05-17 18:19:30,15387
2025-05-17 18:19:45,15328
2025-05-17 18:20:00,14406
2025-05-17 18:20:15,14406
2025-05-17 18:20:30,14406
2025-05-17 18:20:45,31008
2025-05-17 18:21:00,14401
2025-05-17 18:21:15,14401
2025-05-17 18:21:30,14401
2025-05-17 18:21:45,14401
2025-05-17 18:22:00,14401
2025-05-17 18:22:15,14401
2025-05-17 18:22:30,14401
2025-05-17 18:22:45,14401
2025-05-17 18:23:00,14401
2025-05-17 18:23:15,14401
2025-05-17 18:23:30,14401
2025-05-17 18:23:45,14401
2025-05-17 18:24:00,14401
2025-05-17 18:24:15,14401
2025-05-17 18:24:30,14401
2025-05-17 18:24:45,14401
2025-05-17 18:25:00,14401
2025-05-17 18:25:15,14401
2025-05-17 18:25:30,14403
2025-05-17 18:25:45,14403
2025-05-17 18:26:00,14403
2025-05-17 18:26:15,14403
2025-05-17 18:26:30,14403
2025-05-17 18:26:45,14403
2025-05-17 18:27:00,14403
2025-05-17 18:27:15,14403
2025-05-17 18:27:30,14403
2025-05-17 18:27:45,14403
2025-05-17 18:28:00,14403
2025-05-17 18:28:15,15127
2025-05-17 18:28:30,15127
2025-05-17 18:28:45,15425
2025-05-17 18:29:00,16394
2025-05-17 18:29:15,17208
2025-05-17 18:29:30,17334
2025-05-17 18:29:45,22874
2025-05-17 18:30:00,236608
2025-05-17 18:30:15,310551
2025-05-17 18:30:30,290199
2025-05-17 18:30:45,288028
2025-05-17 18:31:00,232097
2025-05-17 18:31:15,185118
2025-05-17 18:31:30,101186
2025-05-17 18:31:45,37986
2025-05-17 18:32:00,18552
2025-05-17 18:32:15,18552
2025-05-17 18:32:30,18242
2025-05-17 18:32:45,16702
2025-05-17 18:33:00,15229
2025-05-17 18:33:15,15229
2025-05-17 18:33:30,15229
2025-05-17 18:33:45,14867
2025-05-17 18:34:00,14867
2025-05-17 18:34:15,14867
2025-05-17 18:34:30,14867
2025-05-17 18:34:45,14867
2025-05-17 18:35:00,14867
2025-05-17 18:35:15,14871
2025-05-17 18:35:30,14871
2025-05-17 18:35:45,14871
2025-05-17 18:36:00,14871
2025-05-17 18:36:15,14871
2025-05-17 18:36:30,14871
2025-05-17 18:36:45,14871
2025-05-17 18:37:00,14871
2025-05-17 18:37:15,14871
2025-05-17 18:37:30,14871
2025-05-17 18:37:45,14871
2025-05-17 18:38:00,14871
2025-05-17 18:38:15,14887
2025-05-17 18:38:30,14887
2025-05-17 18:38:45,14824
2025-05-17 18:39:00,25178
2025-05-17 18:39:15,30777
2025-05-17 18:39:30,15312
2025-05-17 18:39:45,15281
2025-05-17 18:40:00,15282
2025-05-17 18:40:15,15282
2025-05-17 18:40:30,15282
2025-05-17 18:40:45,15282
2025-05-17 18:41:00,15282
2025-05-17 18:41:15,15282
2025-05-17 18:41:30,15282
2025-05-17 18:41:45,15282
2025-05-17 18:42:00,15282
2025-05-17 18:42:15,15282
2025-05-17 18:42:30,15282
2025-05-17 18:42:45,15282
2025-05-17 18:43:00,15282
2025-05-17 18:43:15,15282
2025-05-17 18:43:30,589
2025-05-17 18:43:45,589
2025-05-17 18:44:00,588
2025-05-17 18:44:15,678
2025-05-17 18:44:30,802
2025-05-17 18:44:45,802
2025-05-17 18:45:00,17347362
2025-05-17 18:45:15,17347363
2025-05-17 18:45:30,17347363
2025-05-17 18:45:45,17347363
2025-05-17 18:46:00,11680547
2025-05-17 18:46:15,11680547
2025-05-17 18:46:30,11680547
2025-05-17 18:46:45,6013731
2025-05-17 18:47:00,3463971
2025-05-17 18:47:15,3463971
2025-05-17 18:47:30,3463971
2025-05-17 18:47:45,3463971
2025-05-17 18:48:00,457507
2025-05-17 18:48:15,457507
2025-05-17 18:48:30,457507
2025-05-17 18:48:45,457507
2025-05-17 18:49:00,803
2025-05-17 18:49:15,803
2025-05-17 18:49:30,803
2025-05-17 18:49:45,803
2025-05-17 18:50:00,803
2025-05-17 18:50:15,13965
2025-05-17 18:50:30,13965
2025-05-17 18:50:45,13965
2025-05-17 18:51:00,251533
2025-05-17 18:51:15,236309
2025-05-17 18:51:30,60840
2025-05-17 18:51:45,60840
2025-05-17 18:52:00,15496
2025-05-17 18:52:15,15496
2025-05-17 18:52:30,15496
2025-05-17 18:52:45,15496
2025-05-17 18:53:00,15496
2025-05-17 18:53:15,15496
2025-05-17 18:53:30,15504
2025-05-17 18:53:45,14732
2025-05-17 18:54:00,14732
2025-05-17 18:54:15,14732
2025-05-17 18:54:30,14732
2025-05-17 18:54:45,14732
2025-05-17 18:55:00,15371
2025-05-17 18:55:15,44802
2025-05-17 18:55:30,238152
2025-05-17 18:55:45,292858
2025-05-17 18:56:00,284286
2025-05-17 18:56:15,260039
2025-05-17 18:56:30,126187
2025-05-17 18:56:45,62506
2025-05-17 18:57:00,23993
2025-05-17 18:57:15,23993
2025-05-17 18:57:30,23264
2025-05-17 18:57:45,21241
2025-05-17 18:58:00,20016
2025-05-17 18:58:15,22729
2025-05-17 18:58:30,19173
2025-05-17 18:58:45,22620
2025-05-17 18:59:00,22276
2025-05-17 18:59:15,21280
2025-05-17 18:59:30,20404
2025-05-17 18:59:45,19768
2025-05-17 19:00:00,19387
2025-05-17 19:00:15,19387
