Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-07-16 23:28:00,30,10,30,40,130,30,60,70,0,0
2025-07-16 23:28:15,30,10,30,40,130,30,60,70,0,0
2025-07-16 23:28:30,30,10,30,40,130,30,60,70,0,0
2025-07-16 23:28:45,430,30,90,120,140,200,650,200,0,0
2025-07-16 23:29:00,430,30,90,120,140,200,650,200,0,0
2025-07-16 23:29:15,430,30,90,120,140,200,650,200,0,0
2025-07-16 23:29:30,430,30,90,120,140,200,650,200,0,0
2025-07-16 23:29:45,20,80,320,120,640,170,230,140,0,0
2025-07-16 23:30:00,20,80,320,120,640,170,230,140,0,0
2025-07-16 23:30:15,20,80,320,120,640,170,230,140,0,0
2025-07-16 23:30:30,20,80,320,120,640,170,230,140,0,0
2025-07-16 23:30:45,0,30,220,30,80,200,280,10,0,0
2025-07-16 23:31:00,0,30,220,30,80,200,280,10,0,0
2025-07-16 23:31:15,0,30,220,30,80,200,280,10,0,0
2025-07-16 23:31:30,0,30,220,30,80,200,280,10,0,0
2025-07-16 23:31:45,140,60,120,120,0,70,30,40,0,0
2025-07-16 23:32:00,140,60,120,120,0,70,30,40,0,0
2025-07-16 23:32:15,140,60,120,120,0,70,30,40,0,0
2025-07-16 23:32:30,140,60,120,120,0,70,30,40,0,0
2025-07-16 23:32:45,190,60,60,120,0,0,70,80,0,0
2025-07-16 23:33:00,190,60,60,120,0,0,70,80,0,0
2025-07-16 23:33:15,190,60,60,120,0,0,70,80,0,0
2025-07-16 23:33:30,190,60,60,120,0,0,70,80,0,0
2025-07-16 23:33:45,70,40,200,150,90,140,200,360,0,0
2025-07-16 23:34:00,70,40,200,150,90,140,200,360,0,0
2025-07-16 23:34:15,70,40,200,150,90,140,200,360,0,0
2025-07-16 23:34:30,70,40,200,150,90,140,200,360,0,0
2025-07-16 23:34:45,350,50,270,160,120,120,90,10,0,0
2025-07-16 23:35:00,350,50,270,160,120,120,90,10,0,0
2025-07-16 23:35:15,350,50,270,160,120,120,90,10,0,0
2025-07-16 23:35:30,350,50,270,160,120,120,90,10,0,0
2025-07-16 23:35:45,150,10,70,220,130,80,210,100,0,0
2025-07-16 23:36:00,150,10,70,220,130,80,210,100,0,0
2025-07-16 23:36:15,150,10,70,220,130,80,210,100,0,0
2025-07-16 23:36:30,150,10,70,220,130,80,210,100,0,0
2025-07-16 23:36:45,20,60,20,130,140,10,280,300,0,0
2025-07-16 23:37:00,20,60,20,130,140,10,280,300,0,0
2025-07-16 23:37:15,20,60,20,130,140,10,280,300,0,0
2025-07-16 23:37:30,20,60,20,130,140,10,280,300,0,0
2025-07-16 23:37:45,10,150,0,150,210,20,40,120,0,0
2025-07-16 23:38:00,10,150,0,150,210,20,40,120,0,0
2025-07-16 23:38:15,10,150,0,150,210,20,40,120,0,0
2025-07-16 23:38:30,10,150,0,150,210,20,40,120,0,0
2025-07-16 23:38:45,140,70,150,180,30,30,20,50,0,0
2025-07-16 23:39:00,140,70,150,180,30,30,20,50,0,0
2025-07-16 23:39:15,140,70,150,180,30,30,20,50,0,0
2025-07-16 23:39:30,140,70,150,180,30,30,20,50,0,0
2025-07-16 23:39:45,80,10,220,160,140,130,30,270,0,0
2025-07-16 23:40:00,80,10,220,160,140,130,30,270,0,0
2025-07-16 23:40:15,80,10,220,160,140,130,30,270,0,0
2025-07-16 23:40:30,80,10,220,160,140,130,30,270,0,0
2025-07-16 23:40:45,0,30,20,240,10,240,10,60,0,0
2025-07-16 23:41:00,0,30,20,240,10,240,10,60,0,0
2025-07-16 23:41:15,0,30,20,240,10,240,10,60,0,0
2025-07-16 23:41:30,0,30,20,240,10,240,10,60,0,0
2025-07-16 23:41:45,0,0,10,110,10,200,20,550,0,0
2025-07-16 23:42:00,0,0,10,110,10,200,20,550,0,0
2025-07-16 23:42:15,0,0,10,110,10,200,20,550,0,0
2025-07-16 23:42:30,0,0,10,110,10,200,20,550,0,0
2025-07-16 23:42:45,30,200,50,10,0,10,80,100,0,0
2025-07-16 23:43:00,30,200,50,10,0,10,80,100,0,0
2025-07-16 23:43:15,30,200,50,10,0,10,80,100,0,0
2025-07-16 23:43:30,30,200,50,10,0,10,80,100,0,0
2025-07-16 23:43:45,120,150,0,0,110,0,40,70,0,0
2025-07-16 23:44:00,120,150,0,0,110,0,40,70,0,0
2025-07-16 23:44:15,120,150,0,0,110,0,40,70,0,0
2025-07-16 23:44:30,120,150,0,0,110,0,40,70,0,0
