Time,visits_service,source,Minutes
2025-05-17 17:11:00,0.0,CPU_STRESS,0.0
2025-05-17 17:11:15,0.0,CPU_STRESS,0.25
2025-05-17 17:11:30,0.0,CPU_STRESS,0.5
2025-05-17 17:11:45,0.0,CPU_STRESS,0.75
2025-05-17 17:12:00,0.0,CPU_STRESS,1.0
2025-05-17 17:12:15,0.0,CPU_STRESS,1.25
2025-05-17 17:12:30,0.0,CPU_STRESS,1.5
2025-05-17 17:12:45,0.0,CPU_STRESS,1.75
2025-05-17 17:13:00,0.0,CPU_STRESS,2.0
2025-05-17 17:13:15,0.0,CPU_STRESS,2.25
2025-05-17 17:13:30,0.0,CPU_STRESS,2.5
2025-05-17 17:13:45,0.0,CPU_STRESS,2.75
2025-05-17 17:14:00,0.0,CPU_STRESS,3.0
2025-05-17 17:14:15,0.0,CPU_STRESS,3.25
2025-05-17 17:14:30,0.0,CPU_STRESS,3.5
2025-05-17 17:14:45,0.0,CPU_STRESS,3.75
2025-05-17 17:15:00,0.0,CPU_STRESS,4.0
2025-05-17 17:15:15,0.0,CPU_STRESS,4.25
2025-05-17 17:15:30,0.0,CPU_STRESS,4.5
2025-05-17 17:15:45,0.0,CPU_STRESS,4.75
2025-05-17 17:27:00,0.0,CPU_STRESS,16.0
2025-05-17 17:27:15,0.0,CPU_STRESS,16.25
2025-05-17 17:27:30,0.0,CPU_STRESS,16.5
2025-05-17 17:27:45,0.0,CPU_STRESS,16.75
2025-05-17 17:28:00,0.0,CPU_STRESS,17.0
2025-05-17 17:28:15,0.0,CPU_STRESS,17.25
2025-05-17 17:28:30,0.0,CPU_STRESS,17.5
2025-05-17 17:28:45,0.0,CPU_STRESS,17.75
2025-05-17 17:29:00,0.0,CPU_STRESS,18.0
2025-05-17 17:29:15,0.0,CPU_STRESS,18.25
2025-05-17 17:29:30,0.0,CPU_STRESS,18.5
2025-05-17 17:29:45,0.0,CPU_STRESS,18.75
2025-05-17 17:30:00,0.0,CPU_STRESS,19.0
2025-05-17 17:30:15,0.0,CPU_STRESS,19.25
2025-05-17 17:30:30,0.0,CPU_STRESS,19.5
2025-05-17 17:30:45,0.0,CPU_STRESS,19.75
2025-05-17 17:31:00,0.0,CPU_STRESS,20.0
2025-05-17 17:31:15,0.0,CPU_STRESS,20.25
2025-05-17 17:31:30,0.0,CPU_STRESS,20.5
2025-05-17 17:31:45,0.0,CPU_STRESS,20.75
2025-05-17 17:32:00,0.0,CPU_STRESS,21.0
2025-05-17 17:32:15,0.0,CPU_STRESS,21.25
2025-05-17 17:32:30,0.0,CPU_STRESS,21.5
2025-05-17 17:32:45,0.0,CPU_STRESS,21.75
2025-05-17 17:36:00,0.0,CPU_STRESS,25.0
2025-05-17 17:36:15,0.0,CPU_STRESS,25.25
2025-05-17 17:36:30,0.0,CPU_STRESS,25.5
2025-05-17 17:36:45,0.0,CPU_STRESS,25.75
2025-05-17 17:37:00,0.75,CPU_STRESS,26.0
2025-05-17 17:37:15,0.75,CPU_STRESS,26.25
2025-05-17 17:37:30,0.75,CPU_STRESS,26.5
2025-05-17 17:37:45,0.75,CPU_STRESS,26.75
2025-05-17 17:38:00,5.25,CPU_STRESS,27.0
2025-05-17 17:38:15,5.25,CPU_STRESS,27.25
2025-05-17 17:38:30,5.25,CPU_STRESS,27.5
2025-05-17 17:38:45,5.25,CPU_STRESS,27.75
2025-05-17 17:39:00,0.0,CPU_STRESS,28.0
2025-05-17 17:39:15,0.0,CPU_STRESS,28.25
2025-05-17 17:39:30,0.0,CPU_STRESS,28.5
2025-05-17 17:39:45,0.0,CPU_STRESS,28.75
2025-05-17 17:40:00,0.0,CPU_STRESS,29.0
2025-05-17 17:40:15,0.0,CPU_STRESS,29.25
2025-05-17 17:40:30,0.0,CPU_STRESS,29.5
2025-05-17 17:40:45,0.0,CPU_STRESS,29.75
2025-05-17 17:41:00,0.0,CPU_STRESS,30.0
2025-05-17 17:41:15,0.0,CPU_STRESS,30.25
2025-05-17 17:41:30,0.0,CPU_STRESS,30.5
2025-05-17 17:41:45,0.0,CPU_STRESS,30.75
2025-05-17 17:42:00,0.0,CPU_STRESS,31.0
2025-05-17 17:42:15,0.0,CPU_STRESS,31.25
2025-05-17 17:42:30,0.0,CPU_STRESS,31.5
2025-05-17 17:42:45,0.0,CPU_STRESS,31.75
2025-05-17 17:43:00,0.0,CPU_STRESS,32.0
2025-05-17 17:43:15,0.0,CPU_STRESS,32.25
2025-05-17 17:43:30,0.0,CPU_STRESS,32.5
2025-05-17 17:43:45,0.0,CPU_STRESS,32.75
2025-05-17 17:51:00,0.0,CPU_STRESS,40.0
2025-05-17 17:51:15,0.0,CPU_STRESS,40.25
2025-05-17 17:51:30,0.0,CPU_STRESS,40.5
2025-05-17 17:51:45,0.0,CPU_STRESS,40.75
2025-05-17 17:52:00,0.0,CPU_STRESS,41.0
2025-05-17 17:52:15,0.0,CPU_STRESS,41.25
2025-05-17 17:52:30,0.0,CPU_STRESS,41.5
2025-05-17 17:52:45,0.0,CPU_STRESS,41.75
2025-05-17 17:53:00,0.0,CPU_STRESS,42.0
2025-05-17 17:53:15,0.0,CPU_STRESS,42.25
2025-05-17 17:53:30,0.0,CPU_STRESS,42.5
2025-05-17 17:53:45,0.0,CPU_STRESS,42.75
2025-05-17 17:54:00,0.0,CPU_STRESS,43.0
2025-05-17 17:54:15,0.0,CPU_STRESS,43.25
2025-05-17 17:54:30,0.0,CPU_STRESS,43.5
2025-05-17 17:54:45,0.0,CPU_STRESS,43.75
2025-05-17 17:55:00,0.0,CPU_STRESS,44.0
2025-05-17 17:55:15,0.0,CPU_STRESS,44.25
2025-05-17 17:55:30,0.0,CPU_STRESS,44.5
2025-05-17 17:55:45,0.0,CPU_STRESS,44.75
2025-05-17 17:56:00,0.0,CPU_STRESS,45.0
2025-05-17 17:56:15,0.0,CPU_STRESS,45.25
2025-05-17 17:56:30,0.0,CPU_STRESS,45.5
2025-05-17 17:56:45,0.0,CPU_STRESS,45.75
2025-05-17 17:58:00,0.0,CPU_STRESS,47.0
2025-05-17 17:58:15,0.0,CPU_STRESS,47.25
2025-05-17 17:58:30,0.0,CPU_STRESS,47.5
2025-05-17 17:58:45,0.0,CPU_STRESS,47.75
2025-05-17 17:59:00,0.0,CPU_STRESS,48.0
2025-05-17 17:59:15,0.0,CPU_STRESS,48.25
2025-05-17 17:59:30,0.0,CPU_STRESS,48.5
2025-05-17 17:59:45,0.0,CPU_STRESS,48.75
2025-05-17 18:00:00,0.0,CPU_STRESS,49.0
2025-05-17 18:00:15,0.0,CPU_STRESS,49.25
2025-05-17 18:00:30,0.0,CPU_STRESS,49.5
2025-05-17 18:00:45,0.0,CPU_STRESS,49.75
2025-05-17 18:01:00,0.0,CPU_STRESS,50.0
2025-05-17 18:01:15,0.0,CPU_STRESS,50.25
2025-05-17 18:01:30,0.0,CPU_STRESS,50.5
2025-05-17 18:01:45,0.0,CPU_STRESS,50.75
2025-05-17 18:02:00,0.0,CPU_STRESS,51.0
2025-05-17 18:02:15,0.0,CPU_STRESS,51.25
2025-05-17 18:02:30,0.0,CPU_STRESS,51.5
2025-05-17 18:02:45,0.0,CPU_STRESS,51.75
2025-05-17 18:08:00,0.0,CPU_STRESS,57.0
2025-05-17 18:08:15,0.0,CPU_STRESS,57.25
2025-05-17 18:08:30,0.0,CPU_STRESS,57.5
2025-05-17 18:08:45,0.0,CPU_STRESS,57.75
2025-05-17 18:09:00,0.0,CPU_STRESS,58.0
2025-05-17 18:09:15,0.0,CPU_STRESS,58.25
2025-05-17 18:09:30,0.0,CPU_STRESS,58.5
2025-05-17 18:09:45,0.0,CPU_STRESS,58.75
2025-05-17 18:10:00,0.0,CPU_STRESS,59.0
2025-05-17 18:10:15,0.0,CPU_STRESS,59.25
2025-05-17 18:10:30,0.0,CPU_STRESS,59.5
2025-05-17 18:10:45,0.0,CPU_STRESS,59.75
2025-05-17 18:11:00,0.0,CPU_STRESS,60.0
2025-05-17 18:11:15,0.0,CPU_STRESS,60.25
2025-05-17 18:11:30,0.0,CPU_STRESS,60.5
2025-05-17 18:11:45,0.0,CPU_STRESS,60.75
2025-05-17 18:12:00,0.0,CPU_STRESS,61.0
2025-05-17 18:12:15,0.0,CPU_STRESS,61.25
2025-05-17 18:12:30,0.0,CPU_STRESS,61.5
2025-05-17 18:12:45,0.0,CPU_STRESS,61.75
2025-05-17 18:18:00,0.0,CPU_STRESS,67.0
2025-05-17 18:18:15,0.0,CPU_STRESS,67.25
2025-05-17 18:18:30,0.0,CPU_STRESS,67.5
2025-05-17 18:18:45,0.0,CPU_STRESS,67.75
2025-05-17 18:19:00,0.0,CPU_STRESS,68.0
2025-05-17 18:19:15,0.0,CPU_STRESS,68.25
2025-05-17 18:19:30,0.0,CPU_STRESS,68.5
2025-05-17 18:19:45,0.0,CPU_STRESS,68.75
2025-05-17 18:20:00,0.0,CPU_STRESS,69.0
2025-05-17 18:20:15,0.0,CPU_STRESS,69.25
2025-05-17 18:20:30,0.0,CPU_STRESS,69.5
2025-05-17 18:20:45,0.0,CPU_STRESS,69.75
2025-05-17 18:21:00,6.0,CPU_STRESS,70.0
2025-05-17 18:21:15,6.0,CPU_STRESS,70.25
2025-05-17 18:21:30,6.0,CPU_STRESS,70.5
2025-05-17 18:21:45,6.0,CPU_STRESS,70.75
2025-05-17 18:22:00,0.0,CPU_STRESS,71.0
2025-05-17 18:22:15,0.0,CPU_STRESS,71.25
2025-05-17 18:22:30,0.0,CPU_STRESS,71.5
2025-05-17 18:22:45,0.0,CPU_STRESS,71.75
2025-05-17 18:23:00,0.0,CPU_STRESS,72.0
2025-05-17 18:23:15,0.0,CPU_STRESS,72.25
2025-05-17 18:23:30,0.0,CPU_STRESS,72.5
2025-05-17 18:23:45,0.0,CPU_STRESS,72.75
2025-05-17 18:24:00,0.0,CPU_STRESS,73.0
2025-05-17 18:24:15,0.0,CPU_STRESS,73.25
2025-05-17 18:24:30,0.0,CPU_STRESS,73.5
2025-05-17 18:24:45,0.0,CPU_STRESS,73.75
2025-05-17 18:25:00,0.0,CPU_STRESS,74.0
2025-05-17 18:25:15,0.0,CPU_STRESS,74.25
2025-05-17 18:25:30,0.0,CPU_STRESS,74.5
2025-05-17 18:25:45,0.0,CPU_STRESS,74.75
