Time,customers_service,source,Minutes
2025-05-17 17:57:30,13.5,CPU_STRESS,56.25
2025-05-17 17:57:45,13.5,CPU_STRESS,56.5
2025-05-17 17:58:00,13.5,CPU_STRESS,56.75
2025-05-17 17:58:15,0.0,CPU_STRESS,57.0
2025-05-17 17:58:30,0.0,CPU_STRESS,57.25
2025-05-17 17:58:45,0.0,CPU_STRESS,57.5
2025-05-17 17:59:00,0.0,CPU_STRESS,57.75
2025-05-17 17:59:15,26.25,CPU_STRESS,58.0
2025-05-17 17:59:30,26.25,CPU_STRESS,58.25
2025-05-17 17:59:45,26.25,CPU_STRESS,58.5
2025-05-17 18:00:00,26.25,CPU_STRESS,58.75
2025-05-17 18:00:15,7.5,CPU_STRESS,59.0
2025-05-17 18:00:30,7.5,CPU_STRESS,59.25
2025-05-17 18:00:45,7.5,CPU_STRESS,59.5
2025-05-17 18:01:00,7.5,CPU_STRESS,59.75
2025-05-17 18:01:15,0.0,CPU_STRESS,60.0
2025-05-17 18:01:30,0.0,CPU_STRESS,60.25
2025-05-17 18:01:45,0.0,CPU_STRESS,60.5
2025-05-17 18:02:00,0.0,CPU_STRESS,60.75
2025-05-17 18:02:15,136.5,CPU_STRESS,61.0
2025-05-17 18:02:30,136.5,CPU_STRESS,61.25
2025-05-17 18:02:45,136.5,CPU_STRESS,61.5
2025-05-17 18:03:00,136.5,CPU_STRESS,61.75
2025-05-17 18:03:15,17.25,CPU_STRESS,62.0
2025-05-17 18:03:30,17.25,CPU_STRESS,62.25
2025-05-17 18:03:45,17.25,CPU_STRESS,62.5
2025-05-17 18:04:00,17.25,CPU_STRESS,62.75
2025-05-17 18:04:15,0.0,CPU_STRESS,63.0
2025-05-17 18:04:30,0.0,CPU_STRESS,63.25
2025-05-17 18:04:45,0.0,CPU_STRESS,63.5
2025-05-17 18:05:00,0.0,CPU_STRESS,63.75
2025-05-17 18:05:15,71.25,CPU_STRESS,64.0
2025-05-17 18:05:30,71.25,CPU_STRESS,64.25
2025-05-17 18:05:45,71.25,CPU_STRESS,64.5
2025-05-17 18:06:00,71.25,CPU_STRESS,64.75
2025-05-17 18:06:15,13.5,CPU_STRESS,65.0
2025-05-17 18:06:30,13.5,CPU_STRESS,65.25
2025-05-17 18:06:45,13.5,CPU_STRESS,65.5
2025-05-17 18:07:00,13.5,CPU_STRESS,65.75
2025-05-17 18:07:15,0.0,CPU_STRESS,66.0
2025-05-17 18:07:30,0.0,CPU_STRESS,66.25
2025-05-17 18:07:45,0.0,CPU_STRESS,66.5
2025-05-17 18:08:00,0.0,CPU_STRESS,66.75
2025-05-17 18:08:15,0.0,CPU_STRESS,67.0
2025-05-17 18:08:30,0.768,CPU_STRESS,67.25
2025-05-17 18:08:45,4.174205393785421,CPU_STRESS,67.5
2025-05-17 18:09:00,1.7402053937854212,CPU_STRESS,67.75
2025-05-17 18:09:15,2.7761602810034662,CPU_STRESS,68.0
2025-05-17 18:09:30,4.85572218576537,CPU_STRESS,68.25
2025-05-17 18:09:45,4.182791513496463,CPU_STRESS,68.5
2025-05-17 18:10:00,3.7839007571939423,CPU_STRESS,68.75
2025-05-17 18:10:15,2.2974840905272758,CPU_STRESS,69.0
2025-05-17 18:10:30,0.2726840905272758,CPU_STRESS,69.25
2025-05-17 18:10:45,0.2726840905272758,CPU_STRESS,69.5
2025-05-17 18:11:00,0.1926840905272758,CPU_STRESS,69.75
2025-05-17 18:11:15,0.1926840905272758,CPU_STRESS,70.0
2025-05-17 18:11:30,0.1926840905272758,CPU_STRESS,70.25
2025-05-17 18:11:45,0.1926840905272758,CPU_STRESS,70.5
2025-05-17 18:12:00,0.4247674238606091,CPU_STRESS,70.75
2025-05-17 18:12:15,0.7739438944488444,CPU_STRESS,71.0
2025-05-17 18:12:30,0.5419438944488444,CPU_STRESS,71.25
2025-05-17 18:12:45,0.012698104035002431,CPU_STRESS,71.5
2025-05-17 18:13:00,0.012698104035002431,CPU_STRESS,71.75
2025-05-17 18:13:15,0.012698104035002431,CPU_STRESS,72.0
2025-05-17 18:13:30,0.012698104035002431,CPU_STRESS,72.25
2025-05-17 18:13:45,0.012698104035002431,CPU_STRESS,72.5
2025-05-17 18:14:00,0.012698104035002431,CPU_STRESS,72.75
2025-05-17 18:14:15,0.012698104035002431,CPU_STRESS,73.0
2025-05-17 18:14:30,0.012698104035002431,CPU_STRESS,73.25
2025-05-17 18:14:45,0.012698104035002431,CPU_STRESS,73.5
2025-05-17 18:15:00,0.012698104035002431,CPU_STRESS,73.75
2025-05-17 18:15:15,0.012698104035002431,CPU_STRESS,74.0
2025-05-17 18:15:30,0.012698104035002431,CPU_STRESS,74.25
2025-05-17 18:15:45,0.012698104035002431,CPU_STRESS,74.5
2025-05-17 18:16:00,0.012698104035002431,CPU_STRESS,74.75
2025-05-17 18:16:15,0.012698104035002431,CPU_STRESS,75.0
2025-05-17 18:16:30,0.012698104035002431,CPU_STRESS,75.25
2025-05-17 18:16:45,0.012698104035002431,CPU_STRESS,75.5
2025-05-17 18:17:00,0.012698104035002431,CPU_STRESS,75.75
2025-05-17 18:17:15,0.012698104035002431,CPU_STRESS,76.0
2025-05-17 18:17:30,0.012698104035002431,CPU_STRESS,76.25
2025-05-17 18:17:45,0.012698104035002431,CPU_STRESS,76.5
2025-05-17 18:18:00,0.012698104035002431,CPU_STRESS,76.75
2025-05-17 18:18:15,0.012698104035002431,CPU_STRESS,77.0
2025-05-17 18:18:30,0.012698104035002431,CPU_STRESS,77.25
2025-05-17 18:18:45,0.012698104035002431,CPU_STRESS,77.5
2025-05-17 18:19:00,0.012698104035002431,CPU_STRESS,77.75
2025-05-17 18:19:15,0.012698104035002431,CPU_STRESS,78.0
2025-05-17 18:19:30,0.012698104035002431,CPU_STRESS,78.25
2025-05-17 18:19:45,0.012698104035002431,CPU_STRESS,78.5
2025-05-17 18:20:00,0.012698104035002431,CPU_STRESS,78.75
2025-05-17 18:20:15,0.012698104035002431,CPU_STRESS,79.0
2025-05-17 18:20:30,0.012698104035002431,CPU_STRESS,79.25
2025-05-17 18:20:45,0.012698104035002431,CPU_STRESS,79.5
2025-05-17 18:21:00,0.012698104035002431,CPU_STRESS,79.75
2025-05-17 18:21:15,0.0,CPU_STRESS,80.0
2025-05-17 18:21:30,0.0,CPU_STRESS,80.25
2025-05-17 18:21:45,0.0,CPU_STRESS,80.5
2025-05-17 18:22:00,0.0,CPU_STRESS,80.75
2025-05-17 18:22:15,0.0,CPU_STRESS,81.0
2025-05-17 18:22:30,334.5,CPU_STRESS,81.25
2025-05-17 18:22:45,334.5,CPU_STRESS,81.5
2025-05-17 18:23:00,334.5,CPU_STRESS,81.75
2025-05-17 18:23:15,4.5,CPU_STRESS,82.0
2025-05-17 18:23:30,4.5,CPU_STRESS,82.25
2025-05-17 18:23:45,4.5,CPU_STRESS,82.5
2025-05-17 18:24:00,4.5,CPU_STRESS,82.75
2025-05-17 18:24:15,0.0,CPU_STRESS,83.0
2025-05-17 18:24:30,1.6780000000000002,CPU_STRESS,83.25
2025-05-17 18:24:45,1.6780000000000002,CPU_STRESS,83.5
2025-05-17 18:25:00,1.6780000000000002,CPU_STRESS,83.75
2025-05-17 18:25:15,4.5,CPU_STRESS,84.0
2025-05-17 18:25:30,4.5,CPU_STRESS,84.25
2025-05-17 18:25:45,4.5,CPU_STRESS,84.5
2025-05-17 18:26:00,4.5,CPU_STRESS,84.75
2025-05-17 18:26:15,4.5,CPU_STRESS,85.0
2025-05-17 18:26:30,284.25,CPU_STRESS,85.25
2025-05-17 18:26:45,284.25,CPU_STRESS,85.5
2025-05-17 18:27:00,284.25,CPU_STRESS,85.75
2025-05-17 18:27:15,18.0,CPU_STRESS,86.0
2025-05-17 18:27:30,18.0,CPU_STRESS,86.25
2025-05-17 18:27:45,18.0,CPU_STRESS,86.5
2025-05-17 18:28:00,18.0,CPU_STRESS,86.75
2025-05-17 18:28:15,337.5,CPU_STRESS,87.0
2025-05-17 18:28:30,337.5,CPU_STRESS,87.25
2025-05-17 18:28:45,337.5,CPU_STRESS,87.5
2025-05-17 18:29:00,337.5,CPU_STRESS,87.75
2025-05-17 18:29:15,0.0,CPU_STRESS,88.0
2025-05-17 18:29:30,0.0,CPU_STRESS,88.25
2025-05-17 18:29:45,0.0,CPU_STRESS,88.5
2025-05-17 18:30:00,0.0,CPU_STRESS,88.75
2025-05-17 18:30:15,0.0,CPU_STRESS,89.0
2025-05-17 18:30:30,0.0,CPU_STRESS,89.25
2025-05-17 18:30:45,0.0,CPU_STRESS,89.5
2025-05-17 18:31:00,0.0,CPU_STRESS,89.75
2025-05-17 18:31:15,0.0,CPU_STRESS,90.0
2025-05-17 18:31:30,617.25,CPU_STRESS,90.25
2025-05-17 18:31:45,617.25,CPU_STRESS,90.5
2025-05-17 18:32:00,617.25,CPU_STRESS,90.75
2025-05-17 18:32:15,617.25,CPU_STRESS,91.0
2025-05-17 18:32:30,103.5,CPU_STRESS,91.25
2025-05-17 18:32:45,103.5,CPU_STRESS,91.5
2025-05-17 18:33:00,103.5,CPU_STRESS,91.75
2025-05-17 18:33:15,103.5,CPU_STRESS,92.0
2025-05-17 18:33:30,537.0,CPU_STRESS,92.25
2025-05-17 18:33:45,537.0,CPU_STRESS,92.5
2025-05-17 18:34:00,537.0,CPU_STRESS,92.75
2025-05-17 18:34:15,537.0,CPU_STRESS,93.0
2025-05-17 18:34:30,82.5,CPU_STRESS,93.25
2025-05-17 18:34:45,82.5,CPU_STRESS,93.5
2025-05-17 18:35:00,82.5,CPU_STRESS,93.75
2025-05-17 18:35:15,82.5,CPU_STRESS,94.0
2025-05-17 18:35:30,33.75,CPU_STRESS,94.25
2025-05-17 18:35:45,33.75,CPU_STRESS,94.5
2025-05-17 18:36:00,33.75,CPU_STRESS,94.75
2025-05-17 18:36:15,33.75,CPU_STRESS,95.0
2025-05-17 18:36:30,13.5,CPU_STRESS,95.25
2025-05-17 18:36:45,13.5,CPU_STRESS,95.5
2025-05-17 18:37:00,13.5,CPU_STRESS,95.75
2025-05-17 18:37:15,13.5,CPU_STRESS,96.0
2025-05-17 18:37:30,424.5,CPU_STRESS,96.25
2025-05-17 18:37:45,424.5,CPU_STRESS,96.5
2025-05-17 18:38:00,424.5,CPU_STRESS,96.75
2025-05-17 18:38:15,424.5,CPU_STRESS,97.0
2025-05-17 18:38:30,22.5,CPU_STRESS,97.25
2025-05-17 18:38:45,22.5,CPU_STRESS,97.5
2025-05-17 18:39:00,22.5,CPU_STRESS,97.75
2025-05-17 18:39:15,22.5,CPU_STRESS,98.0
2025-05-17 18:39:30,0.0,CPU_STRESS,98.25
2025-05-17 18:39:45,0.0,CPU_STRESS,98.5
2025-05-17 18:40:00,0.0,CPU_STRESS,98.75
2025-05-17 18:40:15,0.0,CPU_STRESS,99.0
2025-05-17 18:40:30,118.5,CPU_STRESS,99.25
2025-05-17 18:40:45,118.5,CPU_STRESS,99.5
2025-05-17 18:41:00,118.5,CPU_STRESS,99.75
2025-05-17 18:41:15,118.5,CPU_STRESS,100.0
2025-05-17 18:41:30,13.5,CPU_STRESS,100.25
2025-05-17 18:41:45,13.5,CPU_STRESS,100.5
2025-05-17 18:42:00,13.5,CPU_STRESS,100.75
2025-05-17 18:42:15,13.5,CPU_STRESS,101.0
2025-05-17 18:42:30,40.5,CPU_STRESS,101.25
2025-05-17 18:42:45,40.5,CPU_STRESS,101.5
2025-05-17 18:43:00,40.5,CPU_STRESS,101.75
2025-05-17 18:43:15,40.5,CPU_STRESS,102.0
2025-05-17 18:43:30,129.0,CPU_STRESS,102.25
2025-05-17 18:43:45,129.0,CPU_STRESS,102.5
2025-05-17 18:44:00,129.0,CPU_STRESS,102.75
2025-05-17 18:44:15,129.0,CPU_STRESS,103.0
2025-05-17 18:44:30,69.0,CPU_STRESS,103.25
2025-05-17 18:44:45,69.0,CPU_STRESS,103.5
2025-05-17 18:45:00,69.0,CPU_STRESS,103.75
2025-05-17 18:45:15,69.0,CPU_STRESS,104.0
2025-05-17 18:45:30,263.25,CPU_STRESS,104.25
2025-05-17 18:45:45,263.25,CPU_STRESS,104.5
2025-05-17 18:46:00,263.25,CPU_STRESS,104.75
2025-05-17 18:46:15,263.25,CPU_STRESS,105.0
2025-05-17 18:46:30,85.5,CPU_STRESS,105.25
2025-05-17 18:46:45,85.5,CPU_STRESS,105.5
2025-05-17 18:47:00,85.5,CPU_STRESS,105.75
2025-05-17 18:47:15,85.5,CPU_STRESS,106.0
2025-05-17 18:47:30,87.0,CPU_STRESS,106.25
2025-05-17 18:47:45,87.0,CPU_STRESS,106.5
2025-05-17 18:48:00,87.0,CPU_STRESS,106.75
2025-05-17 18:48:15,87.0,CPU_STRESS,107.0
2025-05-17 18:48:30,202.5,CPU_STRESS,107.25
2025-05-17 18:48:45,202.5,CPU_STRESS,107.5
2025-05-17 18:49:00,202.5,CPU_STRESS,107.75
2025-05-17 18:49:15,202.5,CPU_STRESS,108.0
2025-05-17 18:49:30,32.25,CPU_STRESS,108.25
2025-05-17 18:49:45,32.25,CPU_STRESS,108.5
2025-05-17 18:50:00,32.25,CPU_STRESS,108.75
2025-05-17 18:50:15,32.25,CPU_STRESS,109.0
2025-05-17 18:50:30,9.0,CPU_STRESS,109.25
2025-05-17 18:50:45,9.0,CPU_STRESS,109.5
2025-05-17 18:51:00,9.0,CPU_STRESS,109.75
2025-05-17 18:51:15,9.0,CPU_STRESS,110.0
2025-05-17 18:51:30,34.5,CPU_STRESS,110.25
2025-05-17 18:51:45,34.5,CPU_STRESS,110.5
2025-05-17 18:52:00,34.5,CPU_STRESS,110.75
2025-05-17 18:52:15,34.5,CPU_STRESS,111.0
2025-05-17 18:52:30,0.0,CPU_STRESS,111.25
2025-05-17 18:52:45,0.0,CPU_STRESS,111.5
2025-05-17 18:53:00,0.0,CPU_STRESS,111.75
2025-05-17 18:53:15,0.0,CPU_STRESS,112.0
2025-05-17 18:53:30,111.0,CPU_STRESS,112.25
2025-05-17 18:53:45,111.0,CPU_STRESS,112.5
2025-05-17 18:54:00,111.0,CPU_STRESS,112.75
2025-05-17 18:54:15,111.0,CPU_STRESS,113.0
2025-05-17 18:54:30,73.5,CPU_STRESS,113.25
