"Time","{__name__=""gala_gopher_mem_available_kB"", infos=""/proc/meminfo"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""customerNetLoss""}"
2025-05-19 16:47:45,16765196
2025-05-19 16:48:00,16765196
2025-05-19 16:48:15,16765196
2025-05-19 16:48:30,18431432
2025-05-19 16:48:45,18431432
2025-05-19 16:49:00,18431432
2025-05-19 16:49:15,18431432
2025-05-19 16:49:30,17646568
2025-05-19 16:49:45,17646568
2025-05-19 16:50:00,17646568
2025-05-19 16:50:15,17646568
2025-05-19 16:50:30,17188504
2025-05-19 16:50:45,17188504
2025-05-19 16:51:00,17188504
2025-05-19 16:51:15,17188504
2025-05-19 16:51:30,16797764
2025-05-19 16:51:45,16797764
2025-05-19 16:52:00,16797764
2025-05-19 16:52:15,16797764
2025-05-19 16:52:30,16684048
2025-05-19 16:52:45,16684048
2025-05-19 16:53:00,16684048
2025-05-19 16:53:15,16684048
2025-05-19 16:53:30,16011704
2025-05-19 16:53:45,16011704
2025-05-19 16:54:00,16011704
2025-05-19 16:54:15,16011704
2025-05-19 16:54:30,16005688
2025-05-19 16:54:45,16005688
2025-05-19 16:55:00,16005688
2025-05-19 16:55:15,16005688
2025-05-19 16:55:30,15809412
2025-05-19 16:55:45,15809412
2025-05-19 16:56:00,15809412
2025-05-19 16:56:15,15809412
2025-05-19 16:56:30,15577792
2025-05-19 16:56:45,15577792
2025-05-19 16:57:00,15577792
2025-05-19 16:57:15,15577792
2025-05-19 16:57:30,15581136
2025-05-19 16:57:45,15581136
2025-05-19 16:58:00,15581136
2025-05-19 16:58:15,15581136
2025-05-19 16:58:30,15557152
2025-05-19 16:58:45,15557152
2025-05-19 16:59:00,15557152
2025-05-19 16:59:15,15557152
2025-05-19 16:59:30,15356552
2025-05-19 16:59:45,15356552
2025-05-19 17:00:00,15356552
2025-05-19 17:00:15,15356552
2025-05-19 17:00:30,14917792
2025-05-19 17:00:45,14917792
2025-05-19 17:01:00,14917792
2025-05-19 17:01:15,14917792
2025-05-19 17:01:30,14901992
2025-05-19 17:01:45,14901992
2025-05-19 17:02:00,14901992
2025-05-19 17:02:15,14901992
2025-05-19 17:02:30,14883388
2025-05-19 17:02:45,14883388
2025-05-19 17:03:00,14883388
2025-05-19 17:03:15,14883388
2025-05-19 17:03:30,14636984
2025-05-19 17:03:45,14636984
2025-05-19 17:04:00,14636984
2025-05-19 17:04:15,14636984
2025-05-19 17:04:30,14261736
2025-05-19 17:04:45,14261736
2025-05-19 17:05:00,14261736
2025-05-19 17:05:15,14261736
2025-05-19 17:05:30,14271256
2025-05-19 17:05:45,14271256
2025-05-19 17:06:00,14271256
2025-05-19 17:06:15,14271256
2025-05-19 17:06:30,14114088
2025-05-19 17:06:45,14114088
2025-05-19 17:07:00,14114088
2025-05-19 17:07:15,14114088
2025-05-19 17:07:30,13955476
2025-05-19 17:07:45,13955476
2025-05-19 17:08:00,13955476
2025-05-19 17:08:15,13955476
2025-05-19 17:08:30,13932252
2025-05-19 17:08:45,13932252
2025-05-19 17:09:00,13932252
2025-05-19 17:09:15,13786216
2025-05-19 17:09:30,13786216
2025-05-19 17:09:45,13786216
2025-05-19 17:10:00,13786216
2025-05-19 17:10:15,13788616
2025-05-19 17:10:30,13788616
2025-05-19 17:10:45,13788616
2025-05-19 17:11:00,13788616
2025-05-19 17:11:15,13606368
2025-05-19 17:11:30,13606368
2025-05-19 17:11:45,13606368
2025-05-19 17:12:00,13606368
2025-05-19 17:12:15,13640616
2025-05-19 17:12:30,13640616
2025-05-19 17:12:45,13640616
2025-05-19 17:13:00,13640616
2025-05-19 17:13:15,13646380
2025-05-19 17:13:30,13646380
2025-05-19 17:13:45,13646380
2025-05-19 17:14:00,13646380
2025-05-19 17:14:15,13509168
2025-05-19 17:14:30,13509168
2025-05-19 17:14:45,13509168
2025-05-19 17:15:00,13509168
2025-05-19 17:15:15,13509168
2025-05-19 17:15:30,13511980
2025-05-19 17:15:45,13511980
2025-05-19 17:16:00,13511980
2025-05-19 17:16:15,13511980
2025-05-19 17:16:30,13500192
2025-05-19 17:16:45,13500192
2025-05-19 17:17:00,13500192
2025-05-19 17:17:15,13500192
2025-05-19 17:17:30,13481920
2025-05-19 17:17:45,13481920
2025-05-19 17:18:00,13481920
2025-05-19 17:18:15,13481920
2025-05-19 17:18:30,13466060
2025-05-19 17:18:45,13466060
2025-05-19 17:19:00,13466060
2025-05-19 17:19:15,13466060
2025-05-19 17:19:30,13455976
2025-05-19 17:19:45,13455976
2025-05-19 17:20:00,13455976
2025-05-19 17:20:15,13455976
2025-05-19 17:20:30,13466116
2025-05-19 17:20:45,13466116
2025-05-19 17:21:00,13466116
2025-05-19 17:21:15,13466116
2025-05-19 17:21:30,13451892
2025-05-19 17:21:45,13451892
2025-05-19 17:22:00,13451892
2025-05-19 17:22:15,13451892
2025-05-19 17:22:30,13442424
2025-05-19 17:22:45,13442424
2025-05-19 17:23:00,13442424
2025-05-19 17:23:15,13442424
2025-05-19 17:23:30,13439292
2025-05-19 17:23:45,13439292
2025-05-19 17:24:00,13439292
2025-05-19 17:24:15,13439292
2025-05-19 17:24:30,13421592
2025-05-19 17:24:45,13421592
2025-05-19 17:25:00,13421592
2025-05-19 17:25:15,13421592
2025-05-19 17:25:30,13423996
2025-05-19 17:25:45,13423996
2025-05-19 17:26:00,13423996
2025-05-19 17:26:15,13423996
2025-05-19 17:26:30,13413376
2025-05-19 17:26:45,13413376
2025-05-19 17:27:00,13413376
2025-05-19 17:27:15,13413376
2025-05-19 17:27:30,13410332
2025-05-19 17:27:45,13410332
2025-05-19 17:28:00,13410332
2025-05-19 17:28:15,13410332
