Time,localhost_client_inf,localhost_client_1000,localhost_client_10000,localhost_client_100000,localhost_client_1000000,localhost_client_10000000,api_gateway_server_inf,api_gateway_server_1000,api_gateway_server_10000,api_gateway_server_100000,api_gateway_server_1000000,api_gateway_server_10000000,vets_service_client_inf,vets_service_client_1000,vets_service_client_10000,vets_service_client_100000,vets_service_client_1000000,vets_service_client_10000000,discovery_server_server_inf,discovery_server_server_1000,discovery_server_server_10000,discovery_server_server_100000,discovery_server_server_1000000,discovery_server_server_10000000,customers_service_client_inf,customers_service_client_1000,customers_service_client_10000,customers_service_client_100000,customers_service_client_1000000,customers_service_client_10000000,discovery_server_server2_inf,discovery_server_server2_1000,discovery_server_server2_10000,discovery_server_server2_100000,discovery_server_server2_1000000,discovery_server_server2_10000000,customers_service_server_inf,customers_service_server_1000,customers_service_server_10000,customers_service_server_100000,customers_service_server_1000000,customers_service_server_10000000,visits_service_server_inf,visits_service_server_1000,visits_service_server_10000,visits_service_server_100000,visits_service_server_1000000,visits_service_server_10000000,vets_service_server_inf,vets_service_server_1000,vets_service_server_10000,vets_service_server_100000,vets_service_server_1000000,vets_service_server_10000000,api_gateway_client_discovery_inf,api_gateway_client_discovery_1000,api_gateway_client_discovery_10000,api_gateway_client_discovery_100000,api_gateway_client_discovery_1000000,api_gateway_client_discovery_10000000,api_gateway_client_vets_inf,api_gateway_client_vets_1000,api_gateway_client_vets_10000,api_gateway_client_vets_100000,api_gateway_client_vets_1000000,api_gateway_client_vets_10000000,api_gateway_client_customers_inf,api_gateway_client_customers_1000,api_gateway_client_customers_10000,api_gateway_client_customers_100000,api_gateway_client_customers_1000000,api_gateway_client_customers_10000000,api_gateway_client_visits_inf,api_gateway_client_visits_1000,api_gateway_client_visits_10000,api_gateway_client_visits_100000,api_gateway_client_visits_1000000,api_gateway_client_visits_10000000,discovery_server_server3_inf,discovery_server_server3_1000,discovery_server_server3_10000,discovery_server_server3_100000,discovery_server_server3_1000000,discovery_server_server3_10000000,visits_service_client_inf,visits_service_client_1000,visits_service_client_10000,visits_service_client_100000,visits_service_client_1000000,visits_service_client_10000000,discovery_server_server4_inf,discovery_server_server4_1000,discovery_server_server4_10000,discovery_server_server4_100000,discovery_server_server4_1000000,discovery_server_server4_10000000,genai_service_client_inf,genai_service_client_1000,genai_service_client_10000,genai_service_client_100000,genai_service_client_1000000,genai_service_client_10000000,discovery_server_server5_inf,discovery_server_server5_1000,discovery_server_server5_10000,discovery_server_server5_100000,discovery_server_server5_1000000,discovery_server_server5_10000000,customers_service_server2_inf,customers_service_server2_1000,customers_service_server2_10000,customers_service_server2_100000,customers_service_server2_1000000,customers_service_server2_10000000,visits_service_server2_inf,visits_service_server2_1000,visits_service_server2_10000,visits_service_server2_100000,visits_service_server2_1000000,visits_service_server2_10000000,genai_service_server_inf,genai_service_server_1000,genai_service_server_10000,genai_service_server_100000,genai_service_server_1000000,genai_service_server_10000000,vets_service_server2_inf,vets_service_server2_1000,vets_service_server2_10000,vets_service_server2_100000,vets_service_server2_1000000,vets_service_server2_10000000,admin_service_client_discovery_inf,admin_service_client_discovery_1000,admin_service_client_discovery_10000,admin_service_client_discovery_100000,admin_service_client_discovery_1000000,admin_service_client_discovery_10000000,admin_service_client_vets_inf,admin_service_client_vets_1000,admin_service_client_vets_10000,admin_service_client_vets_100000,admin_service_client_vets_1000000,admin_service_client_vets_10000000,admin_service_client_customers_inf,admin_service_client_customers_1000,admin_service_client_customers_10000,admin_service_client_customers_100000,admin_service_client_customers_1000000,admin_service_client_customers_10000000,admin_service_client_gateway_inf,admin_service_client_gateway_1000,admin_service_client_gateway_10000,admin_service_client_gateway_100000,admin_service_client_gateway_1000000,admin_service_client_gateway_10000000,admin_service_client_visits_inf,admin_service_client_visits_1000,admin_service_client_visits_10000,admin_service_client_visits_100000,admin_service_client_visits_1000000,admin_service_client_visits_10000000,admin_service_client_genai_inf,admin_service_client_genai_1000,admin_service_client_genai_10000,admin_service_client_genai_100000,admin_service_client_genai_1000000,admin_service_client_genai_10000000,admin_service_client_admin_inf,admin_service_client_admin_1000,admin_service_client_admin_10000,admin_service_client_admin_100000,admin_service_client_admin_1000000,admin_service_client_admin_10000000,admin_service_server_inf,admin_service_server_1000,admin_service_server_10000,admin_service_server_100000,admin_service_server_1000000,admin_service_server_10000000,api_gateway_server2_inf,api_gateway_server2_1000,api_gateway_server2_10000,api_gateway_server2_100000,api_gateway_server2_1000000,api_gateway_server2_10000000,discovery_server_server6_inf,discovery_server_server6_1000,discovery_server_server6_10000,discovery_server_server6_100000,discovery_server_server6_1000000,discovery_server_server6_100000002025-05-18 00:00:00,,,,,,,,,,,,,22,22,22,22,20,22,24,16,24,18,16,22,0,0,0,0,0,0,4,0,4,0,0,2,0,0,0,0,0,0,4,2,4,2,0,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,0,4,0,0,0,0,0,0,4,0,4,2,0,4,5,2,5,2,0,5,4,2,4,2,0,4,4,0,4,0,0,2,4,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,3,0,3,1,0,3
2025-05-18 23:55:45,55
2025-05-18 23:56:00,55
2025-05-18 23:56:15,55
2025-05-18 23:56:30,79
2025-05-18 23:56:45,79
2025-05-18 23:57:00,79
2025-05-18 23:57:15,79
2025-05-18 23:57:30,78
2025-05-18 23:57:45,78
2025-05-18 23:58:00,78
2025-05-18 23:58:15,78
2025-05-18 23:58:30,76
2025-05-18 23:58:45,76
2025-05-18 23:59:00,76
2025-05-18 23:59:15,76
2025-05-18 23:59:30,73
2025-05-18 23:59:45,73
2025-05-19 00:00:00,73
2025-05-19 00:00:15,73
2025-05-19 00:00:30,86
2025-05-19 00:00:45,86
2025-05-19 00:01:00,86
2025-05-19 00:01:15,86
2025-05-19 00:01:30,86
2025-05-19 00:01:45,80
2025-05-19 00:02:00,80
2025-05-19 00:02:15,80
2025-05-19 00:02:30,71
2025-05-19 00:02:45,71
2025-05-19 00:03:00,71
2025-05-19 00:03:15,71
2025-05-19 00:03:30,74
2025-05-19 00:03:45,74
2025-05-19 00:04:00,74
2025-05-19 00:04:15,74
2025-05-19 00:04:30,79
2025-05-19 00:04:45,79
2025-05-19 00:05:00,79
2025-05-19 00:05:15,79
2025-05-19 00:05:30,76
2025-05-19 00:05:45,76
2025-05-19 00:06:00,76
2025-05-19 00:06:15,76
2025-05-19 00:06:30,76
2025-05-19 00:06:45,76
2025-05-19 00:07:00,76
2025-05-19 00:07:15,76
2025-05-19 00:07:30,79
2025-05-19 00:07:45,79
2025-05-19 00:08:00,79
2025-05-19 00:08:15,79
2025-05-19 00:08:30,88
2025-05-19 00:08:45,88
2025-05-19 00:09:00,88
2025-05-19 00:09:15,88
2025-05-19 00:09:30,88
2025-05-19 00:09:45,62
2025-05-19 00:10:00,62
2025-05-19 00:10:15,62
2025-05-19 00:10:30,69
2025-05-19 00:10:45,69
2025-05-19 00:11:00,69
2025-05-19 00:11:15,69
2025-05-19 00:11:30,69
2025-05-19 00:11:45,89
2025-05-19 00:12:00,89
2025-05-19 00:12:15,89
2025-05-19 00:12:30,79
2025-05-19 00:12:45,79
2025-05-19 00:13:00,79
2025-05-19 00:13:15,79
2025-05-19 00:13:30,86
2025-05-19 00:13:45,86
2025-05-19 00:14:00,86
2025-05-19 00:14:15,86
2025-05-19 00:14:30,95
2025-05-19 00:14:45,95
2025-05-19 00:15:00,95
2025-05-19 00:15:15,95
2025-05-19 00:15:30,99
2025-05-19 00:15:45,99
2025-05-19 00:16:00,99
2025-05-19 00:16:15,99
2025-05-19 00:16:30,91
2025-05-19 00:16:45,91
2025-05-19 00:17:00,91
2025-05-19 00:17:15,91
2025-05-19 00:17:30,90
2025-05-19 00:17:45,90
2025-05-19 00:18:00,90
2025-05-19 00:18:15,90
2025-05-19 00:18:30,94
2025-05-19 00:18:45,94
2025-05-19 00:19:00,94
2025-05-19 00:19:15,94
2025-05-19 00:19:30,79
2025-05-19 00:19:45,79
2025-05-19 00:20:00,79
2025-05-19 00:20:15,79
2025-05-19 00:20:30,121
2025-05-19 00:20:45,121
2025-05-19 00:21:00,121
2025-05-19 00:21:15,121
2025-05-19 00:21:30,105
2025-05-19 00:21:45,105
2025-05-19 00:22:00,105
2025-05-19 00:22:15,105
2025-05-19 00:22:30,102
2025-05-19 00:22:45,102
2025-05-19 00:23:00,102
2025-05-19 00:23:15,102
2025-05-19 00:23:30,116
2025-05-19 00:23:45,116
2025-05-19 00:24:00,116
2025-05-19 00:24:15,116
2025-05-19 00:24:30,88
2025-05-19 00:24:45,88
2025-05-19 00:25:00,88
2025-05-19 00:25:15,88
2025-05-19 00:25:30,140
2025-05-19 00:25:45,140
2025-05-19 00:26:00,140
2025-05-19 00:26:15,140
2025-05-19 00:26:30,89
2025-05-19 00:26:45,89
2025-05-19 00:27:00,89
2025-05-19 00:27:15,89
2025-05-19 00:27:30,127
2025-05-19 00:27:45,127
2025-05-19 00:28:00,127
2025-05-19 00:28:15,127
2025-05-19 00:28:30,112
2025-05-19 00:28:45,112
2025-05-19 00:29:00,112
2025-05-19 00:29:15,112
2025-05-19 00:29:30,89
2025-05-19 00:29:45,89
2025-05-19 00:30:00,89
2025-05-19 00:30:15,89
2025-05-19 00:30:30,56
2025-05-19 00:30:45,56
2025-05-19 00:31:00,56
2025-05-19 00:31:15,56
2025-05-19 00:31:30,46
2025-05-19 00:31:45,46
2025-05-19 00:32:00,46
2025-05-19 00:32:15,46
2025-05-19 00:32:30,79
2025-05-19 00:32:45,79
2025-05-19 00:33:00,79
2025-05-19 00:33:15,79
2025-05-19 00:33:30,67
2025-05-19 00:33:45,67
2025-05-19 00:34:00,67
2025-05-19 00:34:15,67
2025-05-19 00:34:30,61
2025-05-19 00:34:45,61
2025-05-19 00:35:00,61
2025-05-19 00:35:15,61
2025-05-19 00:35:30,60
2025-05-19 00:35:45,60
2025-05-19 00:36:00,60
2025-05-19 00:36:15,60
2025-05-19 00:36:30,82
2025-05-19 00:36:45,82
2025-05-19 00:37:00,82
2025-05-19 00:37:15,82
2025-05-19 00:37:30,56
2025-05-19 00:37:45,56
2025-05-19 00:38:00,56
2025-05-19 00:38:15,56
2025-05-19 00:38:30,57
2025-05-19 00:38:45,57
2025-05-19 00:39:00,57
2025-05-19 00:39:15,57
2025-05-19 00:39:30,57
2025-05-19 00:39:45,79
2025-05-19 00:40:00,79
2025-05-19 00:40:15,79
2025-05-19 00:40:30,79
2025-05-19 00:40:45,79
2025-05-19 00:41:00,79
2025-05-19 00:41:15,79
2025-05-19 00:41:30,79
2025-05-19 00:41:45,69
2025-05-19 00:42:00,69
2025-05-19 00:42:15,69
2025-05-19 00:42:30,69
2025-05-19 00:42:45,80
2025-05-19 00:43:00,80
2025-05-19 00:43:15,80
2025-05-19 00:43:30,80
2025-05-19 00:43:45,72
2025-05-19 00:44:00,72
2025-05-19 00:44:15,72
2025-05-19 00:44:30,72
2025-05-19 00:44:45,67
2025-05-19 00:45:00,67
2025-05-19 00:45:15,67
2025-05-19 00:45:30,67
2025-05-19 00:45:45,78
2025-05-19 00:46:00,78
2025-05-19 00:46:15,78
2025-05-19 00:46:30,78
2025-05-19 00:46:45,60
2025-05-19 00:47:00,60
2025-05-19 00:47:15,60
2025-05-19 00:47:30,60
2025-05-19 00:47:45,77
2025-05-19 00:48:00,77
2025-05-19 00:48:15,77
2025-05-19 00:48:30,77
2025-05-19 00:48:45,66
2025-05-19 00:49:00,66
2025-05-19 00:49:15,66
2025-05-19 00:49:30,66
2025-05-19 00:49:45,47
2025-05-19 00:50:00,47
2025-05-19 00:50:15,47
2025-05-19 00:50:30,47
2025-05-19 00:50:45,80
2025-05-19 00:51:00,80
2025-05-19 00:51:15,80
2025-05-19 00:51:30,80
2025-05-19 00:51:45,97
2025-05-19 00:52:00,97
2025-05-19 00:52:15,97
2025-05-19 00:52:30,97
2025-05-19 00:52:45,65
2025-05-19 00:53:00,65
2025-05-19 00:53:15,65
2025-05-19 00:53:30,65
2025-05-19 00:53:45,58
2025-05-19 00:54:00,58
2025-05-19 00:54:15,58
2025-05-19 00:54:30,58
2025-05-19 00:54:45,71
2025-05-19 00:55:00,71
2025-05-19 00:55:15,71
2025-05-19 00:55:30,71
2025-05-19 00:55:45,66
2025-05-19 00:56:00,66
2025-05-19 00:56:15,66
2025-05-19 00:56:30,66
2025-05-19 00:56:45,64
2025-05-19 00:57:00,64
2025-05-19 00:57:15,64
2025-05-19 00:57:30,64
2025-05-19 00:57:45,72
2025-05-19 00:58:00,72
2025-05-19 00:58:15,72
2025-05-19 00:58:30,72
2025-05-19 00:58:45,57
2025-05-19 00:59:00,57
2025-05-19 00:59:15,57
2025-05-19 00:59:30,57
2025-05-19 00:59:45,65
2025-05-19 01:00:00,65
2025-05-19 01:00:15,65
2025-05-19 01:00:30,65
2025-05-19 01:00:45,75
2025-05-19 01:01:00,75
2025-05-19 01:01:15,75
2025-05-19 01:01:30,75
2025-05-19 01:01:45,66
2025-05-19 01:02:00,66
2025-05-19 01:02:15,66
2025-05-19 01:02:30,66
2025-05-19 01:02:45,83
2025-05-19 01:03:00,83
2025-05-19 01:03:15,83
2025-05-19 01:03:30,83
2025-05-19 01:03:45,80
2025-05-19 01:04:00,80
2025-05-19 01:04:15,80
2025-05-19 01:04:30,80
2025-05-19 01:04:45,75
2025-05-19 01:05:00,75
2025-05-19 01:05:15,75
2025-05-19 01:05:30,75
2025-05-19 01:05:45,77
2025-05-19 01:06:00,77
2025-05-19 01:06:15,77
2025-05-19 01:06:30,77
2025-05-19 01:06:45,85
2025-05-19 01:07:00,85
2025-05-19 01:07:15,85
2025-05-19 01:07:30,85
2025-05-19 01:07:45,55
2025-05-19 01:08:00,55
2025-05-19 01:08:15,55
2025-05-19 01:08:30,55
2025-05-19 01:08:45,72
2025-05-19 01:09:00,72
2025-05-19 01:09:15,72
2025-05-19 01:09:30,72
