Time,mem_available,source,Minutes
2025-05-17 16:59:30,16825348.0,CPU_STRESS,0.0
2025-05-17 16:59:45,18051388.0,CPU_STRESS,0.25
2025-05-17 17:00:00,18051388.0,CPU_STRESS,0.5
2025-05-17 17:00:15,18051388.0,CPU_STRESS,0.75
2025-05-17 17:00:30,18051388.0,CPU_STRESS,1.0
2025-05-17 17:00:45,17194132.0,CPU_STRESS,1.25
2025-05-17 17:01:00,17194132.0,CPU_STRESS,1.5
2025-05-17 17:01:15,17194132.0,CPU_STRESS,1.75
2025-05-17 17:01:30,17194132.0,CPU_STRESS,2.0
2025-05-17 17:01:45,16643720.0,CPU_STRESS,2.25
2025-05-17 17:02:00,16577403.357215006,CPU_STRESS,2.5
2025-05-17 17:02:15,16576102.46654834,CPU_STRESS,2.75
2025-05-17 17:02:30,16566424.94654834,CPU_STRESS,3.0
2025-05-17 17:02:45,16508247.266418472,CPU_STRESS,3.25
2025-05-17 17:03:00,16368445.195968252,CPU_STRESS,3.5
2025-05-17 17:03:15,16270836.94812698,CPU_STRESS,3.75
2025-05-17 17:03:30,16255209.006031742,CPU_STRESS,4.0
2025-05-17 17:03:45,16169443.254349206,CPU_STRESS,4.25
2025-05-17 17:04:00,16034894.022441559,CPU_STRESS,4.5
2025-05-17 17:04:15,15995491.416522365,CPU_STRESS,4.75
2025-05-17 17:04:30,15966106.71693795,CPU_STRESS,5.0
2025-05-17 17:04:45,15795031.331333332,CPU_STRESS,5.25
2025-05-17 17:05:00,15553071.543776106,CPU_STRESS,5.5
2025-05-17 17:05:15,15499579.156760238,CPU_STRESS,5.75
2025-05-17 17:05:30,15459855.838577395,CPU_STRESS,6.0
2025-05-17 17:05:45,15410580.882316664,CPU_STRESS,6.25
2025-05-17 17:06:00,15366630.048995994,CPU_STRESS,6.5
2025-05-17 17:06:15,15322733.715473201,CPU_STRESS,6.75
2025-05-17 17:06:30,15327280.47309225,CPU_STRESS,7.0
2025-05-17 17:06:45,15316995.427880127,CPU_STRESS,7.25
2025-05-17 17:07:00,15246710.956398375,CPU_STRESS,7.5
2025-05-17 17:07:15,15241336.657070821,CPU_STRESS,7.75
2025-05-17 17:07:30,15191832.12945177,CPU_STRESS,8.0
2025-05-17 17:07:45,15090113.976285713,CPU_STRESS,8.25
2025-05-17 17:08:00,14879356.486338925,CPU_STRESS,8.5
2025-05-17 17:08:15,14842062.609928668,CPU_STRESS,8.75
2025-05-17 17:08:30,14837990.793121943,CPU_STRESS,9.0
2025-05-17 17:08:45,14838900.937121945,CPU_STRESS,9.25
2025-05-17 17:09:00,14807673.870709248,CPU_STRESS,9.5
2025-05-17 17:09:15,14782816.962374432,CPU_STRESS,9.75
2025-05-17 17:09:30,14754918.27251729,CPU_STRESS,10.0
2025-05-17 17:09:45,14723287.583755385,CPU_STRESS,10.25
2025-05-17 17:10:00,14597578.861795189,CPU_STRESS,10.5
2025-05-17 17:10:15,14627469.172362328,CPU_STRESS,10.75
2025-05-17 17:10:30,14624079.126648042,CPU_STRESS,11.0
2025-05-17 17:10:45,14613420.392345013,CPU_STRESS,11.25
2025-05-17 17:11:00,14550514.693024533,CPU_STRESS,11.5
2025-05-17 17:11:15,14557372.684072152,CPU_STRESS,11.75
2025-05-17 17:11:30,14549477.378914256,CPU_STRESS,12.0
2025-05-17 17:11:45,14504908.26585942,CPU_STRESS,12.25
2025-05-17 17:12:00,14457812.990131635,CPU_STRESS,12.5
2025-05-17 17:12:15,14448361.370593907,CPU_STRESS,12.75
2025-05-17 17:12:30,14439155.063927243,CPU_STRESS,13.0
2025-05-17 17:12:45,14425153.84041847,CPU_STRESS,13.25
2025-05-17 17:13:00,14363797.561393429,CPU_STRESS,13.5
2025-05-17 17:13:15,14306963.242674656,CPU_STRESS,13.75
2025-05-17 17:13:30,14263318.046504725,CPU_STRESS,14.0
2025-05-17 17:13:45,14192345.650972256,CPU_STRESS,14.25
2025-05-17 17:14:00,14058889.580560198,CPU_STRESS,14.5
2025-05-17 17:14:15,13973561.935725806,CPU_STRESS,14.75
2025-05-17 17:14:30,13938240.873725805,CPU_STRESS,15.0
2025-05-17 17:14:45,13895278.120080778,CPU_STRESS,15.25
2025-05-17 17:15:00,13796296.515091361,CPU_STRESS,15.5
2025-05-17 17:15:15,13792258.48613565,CPU_STRESS,15.75
2025-05-17 17:15:30,13792123.42613565,CPU_STRESS,16.0
2025-05-17 17:15:45,13772792.092377134,CPU_STRESS,16.25
2025-05-17 17:16:00,13690279.99222547,CPU_STRESS,16.5
2025-05-17 17:16:15,13685483.268493872,CPU_STRESS,16.75
2025-05-17 17:16:30,13679212.561570795,CPU_STRESS,17.0
2025-05-17 17:16:45,13666813.238182126,CPU_STRESS,17.25
2025-05-17 17:17:00,13643670.102822565,CPU_STRESS,17.5
2025-05-17 17:17:15,13654395.2240621,CPU_STRESS,17.75
2025-05-17 17:17:30,13653967.427395431,CPU_STRESS,18.0
2025-05-17 17:17:45,13650920.674245672,CPU_STRESS,18.25
2025-05-17 17:18:00,13658198.097334916,CPU_STRESS,18.5
2025-05-17 17:18:15,13652328.910906184,CPU_STRESS,18.75
2025-05-17 17:18:30,13648817.719593054,CPU_STRESS,19.0
2025-05-17 17:18:45,13628514.702018686,CPU_STRESS,19.25
2025-05-17 17:19:00,13556240.566074524,CPU_STRESS,19.5
2025-05-17 17:19:15,13554034.846490111,CPU_STRESS,19.75
2025-05-17 17:19:30,13547798.474449709,CPU_STRESS,20.0
2025-05-17 17:19:45,13550574.960775726,CPU_STRESS,20.25
2025-05-17 17:20:00,13544036.642785387,CPU_STRESS,20.5
2025-05-17 17:20:15,13507884.95575904,CPU_STRESS,20.75
2025-05-17 17:20:30,13497650.20166512,CPU_STRESS,21.0
2025-05-17 17:20:45,13488499.948447907,CPU_STRESS,21.25
2025-05-17 17:21:00,13418535.269140355,CPU_STRESS,21.5
2025-05-17 17:21:15,13406256.843169909,CPU_STRESS,21.75
2025-05-17 17:21:30,13406897.605969908,CPU_STRESS,22.0
2025-05-17 17:21:45,13405562.822939606,CPU_STRESS,22.25
2025-05-17 17:22:00,13403283.850355454,CPU_STRESS,22.5
2025-05-17 17:22:15,13399937.683509931,CPU_STRESS,22.75
2025-05-17 17:22:30,13388925.160146749,CPU_STRESS,23.0
2025-05-17 17:22:45,13372707.89530103,CPU_STRESS,23.25
2025-05-17 17:23:00,13371620.936198693,CPU_STRESS,23.5
2025-05-17 17:23:15,13383581.06836491,CPU_STRESS,23.75
2025-05-17 17:23:30,13383581.06836491,CPU_STRESS,24.0
2025-05-17 17:23:45,13384662.687412528,CPU_STRESS,24.25
2025-05-17 17:24:00,13384932.959171548,CPU_STRESS,24.5
2025-05-17 17:24:15,13382234.082256014,CPU_STRESS,24.75
2025-05-17 17:24:30,13382234.082256014,CPU_STRESS,25.0
2025-05-17 17:24:45,13382234.082256014,CPU_STRESS,25.25
2025-05-17 17:25:00,13384124.108294357,CPU_STRESS,25.5
2025-05-17 17:25:15,13384124.108294357,CPU_STRESS,25.75
2025-05-17 17:25:30,13383885.50258007,CPU_STRESS,26.0
2025-05-17 17:25:45,13380944.740240889,CPU_STRESS,26.25
2025-05-17 17:26:00,13370239.109081473,CPU_STRESS,26.5
2025-05-17 17:26:15,13366089.419811632,CPU_STRESS,26.75
2025-05-17 17:26:30,13362951.295367189,CPU_STRESS,27.0
2025-05-17 17:26:45,13355639.00418089,CPU_STRESS,27.25
2025-05-17 17:27:00,13252970.025280334,CPU_STRESS,27.5
2025-05-17 17:27:15,13247387.51567454,CPU_STRESS,27.75
2025-05-17 17:27:30,13245500.613181787,CPU_STRESS,28.0
2025-05-17 17:27:45,13245571.242999969,CPU_STRESS,28.25
2025-05-17 17:28:00,13241652.73828361,CPU_STRESS,28.5
2025-05-17 17:28:15,13241840.47037019,CPU_STRESS,28.75
2025-05-17 17:28:30,13241840.47037019,CPU_STRESS,29.0
2025-05-17 17:28:45,13238358.315578168,CPU_STRESS,29.25
2025-05-17 17:29:00,13238191.696911503,CPU_STRESS,29.5
2025-05-17 17:29:15,13232186.868884979,CPU_STRESS,29.75
2025-05-17 17:29:30,13233241.885196403,CPU_STRESS,30.0
2025-05-17 17:29:45,13232905.45186307,CPU_STRESS,30.25
2025-05-17 17:30:00,13229568.136972629,CPU_STRESS,30.5
2025-05-17 17:30:15,13225789.704972627,CPU_STRESS,30.75
2025-05-17 17:30:30,13219143.388972625,CPU_STRESS,31.0
2025-05-17 17:30:45,13180596.31077535,CPU_STRESS,31.25
2025-05-17 17:31:00,13047138.758496458,CPU_STRESS,31.5
2025-05-17 17:31:15,13047062.930686936,CPU_STRESS,31.75
2025-05-17 17:31:30,13031895.478305984,CPU_STRESS,32.0
2025-05-17 17:31:45,12998295.097300973,CPU_STRESS,32.25
2025-05-17 17:32:00,12907873.087956065,CPU_STRESS,32.5
2025-05-17 17:32:15,12875815.14616559,CPU_STRESS,32.75
2025-05-17 17:32:30,12854368.599721145,CPU_STRESS,33.0
2025-05-17 17:32:45,12821316.54811816,CPU_STRESS,33.25
2025-05-17 17:33:00,12658866.85868177,CPU_STRESS,33.5
2025-05-17 17:33:15,12645516.914252942,CPU_STRESS,33.75
2025-05-17 17:33:30,12644306.898766432,CPU_STRESS,34.0
2025-05-17 17:33:45,12631889.417421892,CPU_STRESS,34.25
2025-05-17 17:34:00,12532705.430905836,CPU_STRESS,34.5
2025-05-17 17:34:15,12528052.443323584,CPU_STRESS,34.75
2025-05-17 17:34:30,12528052.443323584,CPU_STRESS,35.0
2025-05-17 17:34:45,12524485.483323583,CPU_STRESS,35.25
2025-05-17 17:35:00,12524123.976656916,CPU_STRESS,35.5
2025-05-17 17:35:15,12531399.921461605,CPU_STRESS,35.75
2025-05-17 17:35:30,12532154.841461604,CPU_STRESS,36.0
2025-05-17 17:35:45,12528986.441035831,CPU_STRESS,36.25
2025-05-17 17:36:00,12531752.915965347,CPU_STRESS,36.5
2025-05-17 17:36:15,12533415.268079001,CPU_STRESS,36.75
2025-05-17 17:36:30,12535742.038605317,CPU_STRESS,37.0
2025-05-17 17:36:45,12535678.678605318,CPU_STRESS,37.25
2025-05-17 17:37:00,12533985.838605318,CPU_STRESS,37.5
2025-05-17 17:37:15,12532662.398605319,CPU_STRESS,37.75
2025-05-17 17:37:30,12527595.582224367,CPU_STRESS,38.0
2025-05-17 17:37:45,12504620.452241896,CPU_STRESS,38.25
2025-05-17 17:38:00,12454922.161045041,CPU_STRESS,38.5
2025-05-17 17:38:15,12449574.97843481,CPU_STRESS,38.75
2025-05-17 17:38:30,12449686.686260898,CPU_STRESS,39.0
2025-05-17 17:38:45,12450977.126260899,CPU_STRESS,39.25
2025-05-17 17:39:00,12448137.169689469,CPU_STRESS,39.5
2025-05-17 17:39:15,12422337.867147623,CPU_STRESS,39.75
2025-05-17 17:39:30,12419335.613814287,CPU_STRESS,40.0
2025-05-17 17:39:45,12344548.6413567,CPU_STRESS,40.25
2025-05-17 17:40:00,12098017.781158924,CPU_STRESS,40.5
2025-05-17 17:40:15,12077841.043451669,CPU_STRESS,40.75
2025-05-17 17:40:30,12056772.15780461,CPU_STRESS,41.0
2025-05-17 17:40:45,11954972.244498473,CPU_STRESS,41.25
