Time,mem_cache
2025-07-16 19:00:15,4998328
2025-07-16 19:00:30,4998328
2025-07-16 19:00:45,4977260
2025-07-16 19:01:00,4977260
2025-07-16 19:01:15,4977260
2025-07-16 19:01:30,4977260
2025-07-16 19:01:45,4982296
2025-07-16 19:02:00,4982296
2025-07-16 19:02:15,4982296
2025-07-16 19:02:30,4982296
2025-07-16 19:02:45,4980452
2025-07-16 19:03:00,4980452
2025-07-16 19:03:15,4980452
2025-07-16 19:03:30,4980452
2025-07-16 19:03:45,4982620
2025-07-16 19:04:00,4982620
2025-07-16 19:04:15,4982620
2025-07-16 19:04:30,4982620
2025-07-16 19:04:45,4984692
2025-07-16 19:05:00,4984692
2025-07-16 19:05:15,4984692
2025-07-16 19:05:30,4984692
2025-07-16 19:05:45,4986688
2025-07-16 19:06:00,4986688
2025-07-16 19:06:15,4986688
2025-07-16 19:06:30,4986688
2025-07-16 19:06:45,4988592
2025-07-16 19:07:00,4988592
2025-07-16 19:07:15,4988592
2025-07-16 19:07:30,4988592
2025-07-16 19:07:45,4990484
2025-07-16 19:08:00,4990484
2025-07-16 19:08:15,4990484
2025-07-16 19:08:30,4990484
2025-07-16 19:08:45,4992188
2025-07-16 19:09:00,4992188
2025-07-16 19:09:15,4992188
2025-07-16 19:09:30,4992188
2025-07-16 19:09:45,4993820
2025-07-16 19:10:00,4993820
2025-07-16 19:10:15,4993820
2025-07-16 19:10:30,4993820
2025-07-16 19:10:45,4995292
2025-07-16 19:11:00,4995292
2025-07-16 19:11:15,4995292
2025-07-16 19:11:30,4995292
2025-07-16 19:11:45,4996816
2025-07-16 19:12:00,4996816
2025-07-16 19:12:15,4996816
2025-07-16 19:12:30,4996816
2025-07-16 19:12:45,4998168
2025-07-16 19:13:00,4998168
2025-07-16 19:13:15,4998168
2025-07-16 19:13:30,4998168
2025-07-16 19:13:45,4999628
2025-07-16 19:14:00,4999628
2025-07-16 19:14:15,4999628
2025-07-16 19:14:30,4999628
2025-07-16 19:14:45,5000920
2025-07-16 19:15:00,5000920
2025-07-16 19:15:15,5000920
2025-07-16 19:15:30,5000920
2025-07-16 19:15:45,5002276
2025-07-16 19:16:00,5002276
2025-07-16 19:16:15,5002276
2025-07-16 19:16:30,5002276
2025-07-16 19:16:45,5003628
2025-07-16 19:17:00,5003628
2025-07-16 19:17:15,5003628
2025-07-16 19:17:30,5003628
2025-07-16 19:17:45,5004984
2025-07-16 19:18:00,5004984
2025-07-16 19:18:15,5004984
2025-07-16 19:18:30,5004984
2025-07-16 19:18:45,5006172
2025-07-16 19:19:00,5006172
2025-07-16 19:19:15,5006172
2025-07-16 19:19:30,5006172
2025-07-16 19:19:45,5007260
2025-07-16 19:20:00,5007260
2025-07-16 19:20:15,5007260
2025-07-16 19:20:30,5007260
2025-07-16 19:20:45,5008564
2025-07-16 19:21:00,5008564
2025-07-16 19:21:15,5008564
2025-07-16 19:21:30,5008564
2025-07-16 19:21:45,5009552
2025-07-16 19:22:00,5009552
2025-07-16 19:22:15,5009552
2025-07-16 19:22:30,5009552
2025-07-16 19:22:45,5010716
2025-07-16 19:23:00,5010716
2025-07-16 19:23:15,5010716
2025-07-16 19:23:30,5010716
2025-07-16 19:23:45,5011804
2025-07-16 19:24:00,5011804
2025-07-16 19:24:15,5011804
2025-07-16 19:24:30,5011804
2025-07-16 19:24:45,5012928
2025-07-16 19:25:00,5012928
2025-07-16 19:25:15,5012928
2025-07-16 19:25:30,5012928
2025-07-16 19:25:45,5013932
2025-07-16 19:26:00,5013932
2025-07-16 19:26:15,5013932
2025-07-16 19:26:30,5013932
2025-07-16 19:26:45,5014980
2025-07-16 19:27:00,5014980
2025-07-16 19:27:15,5014980
2025-07-16 19:27:30,5014980
2025-07-16 19:27:45,5016020
2025-07-16 19:28:00,5016020
2025-07-16 19:28:15,5016020
2025-07-16 19:28:30,5016020
2025-07-16 19:28:45,4998024
2025-07-16 19:29:00,4998024
2025-07-16 19:29:15,4998024
2025-07-16 19:29:30,4998024
2025-07-16 19:29:45,4999104
2025-07-16 19:30:00,4999104
2025-07-16 19:30:15,4999104
2025-07-16 19:30:30,4999104
2025-07-16 19:30:45,5024820
2025-07-16 19:31:00,5024820
2025-07-16 19:31:15,5024820
2025-07-16 19:31:30,5024820
2025-07-16 19:31:45,5033720
2025-07-16 19:32:00,5033720
2025-07-16 19:32:15,5033720
2025-07-16 19:32:30,5033720
2025-07-16 19:32:45,5034240
2025-07-16 19:33:00,5034240
2025-07-16 19:33:15,5034240
2025-07-16 19:33:30,5034240
2025-07-16 19:33:45,5034816
2025-07-16 19:34:00,5034816
2025-07-16 19:34:15,5034816
2025-07-16 19:34:30,5034816
2025-07-16 19:34:45,5035476
2025-07-16 19:35:00,5035476
2025-07-16 19:35:15,5035476
2025-07-16 19:35:30,5035476
2025-07-16 19:35:45,5036132
2025-07-16 19:36:00,5036132
2025-07-16 19:36:15,5036132
2025-07-16 19:36:30,5036132
2025-07-16 19:36:45,5036768
2025-07-16 19:37:00,5036768
2025-07-16 19:37:15,5036768
2025-07-16 19:37:30,5036768
2025-07-16 19:37:45,5028668
2025-07-16 19:38:00,5028668
2025-07-16 19:38:15,5028668
2025-07-16 19:38:30,5028668
2025-07-16 19:38:45,5029220
2025-07-16 19:39:00,5029220
2025-07-16 19:39:15,5029220
2025-07-16 19:39:30,5029220
2025-07-16 19:39:45,5029788
2025-07-16 19:40:00,5029788
2025-07-16 19:40:15,5029788
2025-07-16 19:40:30,5029788
2025-07-16 19:40:45,5030404
2025-07-16 19:41:00,5030404
2025-07-16 19:41:15,5030404
2025-07-16 19:41:30,5030404
2025-07-16 19:41:45,5031004
2025-07-16 19:42:00,5031004
2025-07-16 19:42:15,5031004
2025-07-16 19:42:30,5031004
2025-07-16 19:42:45,5031664
2025-07-16 19:43:00,5031664
2025-07-16 19:43:15,5031664
2025-07-16 19:43:30,5031664
2025-07-16 19:43:45,5032144
2025-07-16 19:44:00,5032144
2025-07-16 19:44:15,5032144
2025-07-16 19:44:30,5032144
2025-07-16 19:44:45,5032704
2025-07-16 19:45:00,5032704
2025-07-16 19:45:15,5032704
2025-07-16 19:45:30,5032704
2025-07-16 19:45:45,5033348
2025-07-16 19:46:00,5033348
2025-07-16 19:46:15,5033348
2025-07-16 19:46:30,5033348
2025-07-16 19:46:45,5033868
2025-07-16 19:47:00,5033868
