Time,mem_available
2025-07-16 19:43:45,6065644
2025-07-16 19:44:00,6065644
2025-07-16 19:44:15,6065644
2025-07-16 19:44:30,6065644
2025-07-16 19:44:45,6301392
2025-07-16 19:45:00,6301392
2025-07-16 19:45:15,6301392
2025-07-16 19:45:30,6301392
2025-07-16 19:45:45,6090344
2025-07-16 19:46:00,6090344
2025-07-16 19:46:15,6090344
2025-07-16 19:46:30,6090344
2025-07-16 19:46:45,6314420
2025-07-16 19:47:00,6314420
2025-07-16 19:47:15,6314420
2025-07-16 19:47:30,6314420
2025-07-16 19:47:45,6089872
2025-07-16 19:48:00,6089872
2025-07-16 19:48:15,6089872
2025-07-16 19:48:30,6089872
2025-07-16 19:48:45,6742684
2025-07-16 19:49:00,6742684
2025-07-16 19:49:15,6742684
2025-07-16 19:49:30,6742684
2025-07-16 19:49:45,6206368
2025-07-16 19:50:00,6206368
2025-07-16 19:50:15,6206368
2025-07-16 19:50:30,6206368
2025-07-16 19:50:45,6120792
2025-07-16 19:51:00,6120792
2025-07-16 19:51:15,6120792
2025-07-16 19:51:30,6120792
2025-07-16 19:51:45,7216404
2025-07-16 19:52:00,7216404
2025-07-16 19:52:15,7216404
2025-07-16 19:52:30,7216404
2025-07-16 19:52:45,6862072
2025-07-16 19:53:00,6862072
2025-07-16 19:53:15,6862072
2025-07-16 19:53:30,6862072
2025-07-16 19:53:45,6048456
2025-07-16 19:54:00,6048456
2025-07-16 19:54:15,6048456
2025-07-16 19:54:30,6048456
2025-07-16 19:54:45,6168372
2025-07-16 19:55:00,6168372
2025-07-16 19:55:15,6168372
2025-07-16 19:55:30,6168372
2025-07-16 19:55:45,6377176
2025-07-16 19:56:00,6377176
2025-07-16 19:56:15,6377176
2025-07-16 19:56:30,6377176
2025-07-16 19:56:45,6264824
2025-07-16 19:57:00,6264824
2025-07-16 19:57:15,6264824
2025-07-16 19:57:30,6264824
2025-07-16 19:57:45,6072820
2025-07-16 19:58:00,6072820
2025-07-16 19:58:15,6072820
2025-07-16 19:58:30,6072820
2025-07-16 19:58:45,6348304
2025-07-16 19:59:00,6348304
2025-07-16 19:59:15,6348304
2025-07-16 19:59:30,6348304
2025-07-16 19:59:45,6456948
2025-07-16 20:00:00,6456948
2025-07-16 20:00:15,6456948
2025-07-16 20:00:30,6456948
2025-07-16 20:00:45,6335496
2025-07-16 20:01:00,6335496
2025-07-16 20:01:15,6335496
2025-07-16 20:01:30,6335496
2025-07-16 20:01:45,6130088
2025-07-16 20:02:00,6130088
2025-07-16 20:02:15,6130088
2025-07-16 20:02:30,6130088
2025-07-16 20:02:45,6241164
2025-07-16 20:03:00,6241164
2025-07-16 20:03:15,6241164
2025-07-16 20:03:30,6241164
2025-07-16 20:03:45,6063200
2025-07-16 20:04:00,6063200
2025-07-16 20:04:15,6063200
2025-07-16 20:04:30,6063200
2025-07-16 20:04:45,7017284
2025-07-16 20:05:00,7017284
2025-07-16 20:05:15,7017284
2025-07-16 20:05:30,7017284
2025-07-16 20:05:45,6317172
2025-07-16 20:06:00,6317172
2025-07-16 20:06:15,6317172
2025-07-16 20:06:30,6317172
2025-07-16 20:06:45,6822540
2025-07-16 20:07:00,6822540
2025-07-16 20:07:15,6822540
2025-07-16 20:07:30,6822540
2025-07-16 20:07:45,6186656
2025-07-16 20:08:00,6186656
2025-07-16 20:08:15,6186656
2025-07-16 20:08:30,6186656
2025-07-16 20:08:45,5978840
2025-07-16 20:09:00,5978840
2025-07-16 20:09:15,5978840
2025-07-16 20:09:30,5978840
2025-07-16 20:09:45,6311536
2025-07-16 20:10:00,6311536
2025-07-16 20:10:15,6311536
2025-07-16 20:10:30,6311536
2025-07-16 20:10:45,6055984
2025-07-16 20:11:00,6055984
2025-07-16 20:11:15,6055984
2025-07-16 20:11:30,6055984
2025-07-16 20:11:45,5925064
2025-07-16 20:12:00,5925064
2025-07-16 20:12:15,5925064
2025-07-16 20:12:30,5925064
2025-07-16 20:12:45,5877152
2025-07-16 20:13:00,5877152
2025-07-16 20:13:15,5877152
2025-07-16 20:13:30,5877152
2025-07-16 20:13:45,5880672
2025-07-16 20:14:00,5880672
2025-07-16 20:14:15,5880672
2025-07-16 20:14:30,5880672
2025-07-16 20:14:45,5851044
2025-07-16 20:15:00,5851044
2025-07-16 20:15:15,5851044
2025-07-16 20:15:30,5851044
2025-07-16 20:15:45,5849400
2025-07-16 20:16:00,5849400
2025-07-16 20:16:15,5849400
2025-07-16 20:16:30,5849400
2025-07-16 20:16:45,5798340
2025-07-16 20:17:00,5798340
2025-07-16 20:17:15,5798340
2025-07-16 20:17:30,5798340
2025-07-16 20:17:45,5942484
2025-07-16 20:18:00,5942484
2025-07-16 20:18:15,5942484
2025-07-16 20:18:30,5942484
2025-07-16 20:18:45,6281780
2025-07-16 20:19:00,6281780
2025-07-16 20:19:15,6281780
2025-07-16 20:19:30,6281780
2025-07-16 20:19:45,6099556
2025-07-16 20:20:00,6099556
2025-07-16 20:20:15,6099556
2025-07-16 20:20:30,6099556
2025-07-16 20:20:45,6662740
2025-07-16 20:21:00,6662740
2025-07-16 20:21:15,6662740
2025-07-16 20:21:30,6662740
2025-07-16 20:21:45,6063892
2025-07-16 20:22:00,6063892
2025-07-16 20:22:15,6063892
2025-07-16 20:22:30,6063892
2025-07-16 20:22:45,5870544
2025-07-16 20:23:00,5870544
2025-07-16 20:23:15,5870544
2025-07-16 20:23:30,5870544
2025-07-16 20:23:45,6640052
2025-07-16 20:24:00,6640052
2025-07-16 20:24:15,6640052
2025-07-16 20:24:30,6640052
2025-07-16 20:24:45,5986256
2025-07-16 20:25:00,5986256
2025-07-16 20:25:15,5986256
2025-07-16 20:25:30,5986256
2025-07-16 20:25:45,6662260
2025-07-16 20:26:00,6662260
2025-07-16 20:26:15,6662260
2025-07-16 20:26:30,6662260
2025-07-16 20:26:45,5911364
2025-07-16 20:27:00,5911364
2025-07-16 20:27:15,5911364
2025-07-16 20:27:30,5911364
2025-07-16 20:27:45,5840332
2025-07-16 20:28:00,5840332
2025-07-16 20:28:15,5840332
2025-07-16 20:28:30,5840332
2025-07-16 20:28:45,7638024
2025-07-16 20:29:00,7638024
2025-07-16 20:29:15,7638024
2025-07-16 20:29:30,7638024
2025-07-16 20:29:45,6034268
2025-07-16 20:30:00,6034268
2025-07-16 20:30:15,6034268
2025-07-16 20:30:30,6034268
2025-07-16 20:30:45,5851448
2025-07-16 20:31:00,5851448
2025-07-16 20:31:15,5851448
2025-07-16 20:31:30,5851448
2025-07-16 20:31:45,6898208
2025-07-16 20:32:00,6898208
2025-07-16 20:32:15,6898208
2025-07-16 20:32:30,6898208
2025-07-16 20:32:45,6257236
2025-07-16 20:33:00,6257236
2025-07-16 20:33:15,6257236
2025-07-16 20:33:30,6257236
2025-07-16 20:33:45,5903328
2025-07-16 20:34:00,5903328
2025-07-16 20:34:15,5903328
2025-07-16 20:34:30,5903328
2025-07-16 20:34:45,6325228
2025-07-16 20:35:00,6325228
2025-07-16 20:35:15,6325228
2025-07-16 20:35:30,6325228
2025-07-16 20:35:45,5840872
2025-07-16 20:36:00,5840872
2025-07-16 20:36:15,5840872
2025-07-16 20:36:30,5840872
2025-07-16 20:36:45,5891244
2025-07-16 20:37:00,5891244
2025-07-16 20:37:15,5891244
2025-07-16 20:37:30,5891244
2025-07-16 20:37:45,6132764
2025-07-16 20:38:00,6132764
2025-07-16 20:38:15,6132764
2025-07-16 20:38:30,6132764
2025-07-16 20:38:45,7439532
2025-07-16 20:39:00,7439532
2025-07-16 20:39:15,7439532
2025-07-16 20:39:30,7439532
2025-07-16 20:39:45,5974824
2025-07-16 20:40:00,5974824
2025-07-16 20:40:15,5974824
2025-07-16 20:40:30,5974824
2025-07-16 20:40:45,5885200
2025-07-16 20:41:00,5885200
2025-07-16 20:41:15,5885200
2025-07-16 20:41:30,5885200
2025-07-16 20:41:45,6111296
2025-07-16 20:42:00,6111296
2025-07-16 20:42:15,6111296
2025-07-16 20:42:30,6111296
2025-07-16 20:42:45,5775724
2025-07-16 20:43:00,5775724
2025-07-16 20:43:15,5775724
2025-07-16 20:43:30,5775724
2025-07-16 20:43:45,5756704
2025-07-16 20:44:00,5756704
2025-07-16 20:44:15,5756704
2025-07-16 20:44:30,5756704
2025-07-16 20:44:45,7332616
2025-07-16 20:45:00,7332616
2025-07-16 20:45:15,7332616
2025-07-16 20:45:30,7332616
2025-07-16 20:45:45,5973800
2025-07-16 20:46:00,5973800
2025-07-16 20:46:15,5973800
2025-07-16 20:46:30,5973800
2025-07-16 20:46:45,5798232
2025-07-16 20:47:00,5798232
2025-07-16 20:47:15,5798232
2025-07-16 20:47:30,5798232
2025-07-16 20:47:45,5796644
2025-07-16 20:48:00,5796644
2025-07-16 20:48:15,5796644
2025-07-16 20:48:30,5796644
2025-07-16 20:48:45,6177936
2025-07-16 20:49:00,6177936
2025-07-16 20:49:15,6177936
2025-07-16 20:49:30,6177936
2025-07-16 20:49:45,5848528
2025-07-16 20:50:00,5848528
2025-07-16 20:50:15,5848528
2025-07-16 20:50:30,5848528
2025-07-16 20:50:45,6031216
2025-07-16 20:51:00,6031216
2025-07-16 20:51:15,6031216
2025-07-16 20:51:30,6031216
2025-07-16 20:51:45,5923464
2025-07-16 20:52:00,5923464
2025-07-16 20:52:15,5923464
2025-07-16 20:52:30,5923464
2025-07-16 20:52:45,5971820
2025-07-16 20:53:00,5971820
2025-07-16 20:53:15,5971820
2025-07-16 20:53:30,5971820
2025-07-16 20:53:45,5922552
2025-07-16 20:54:00,5922552
2025-07-16 20:54:15,5922552
2025-07-16 20:54:30,5922552
2025-07-16 20:54:45,6323900
2025-07-16 20:55:00,6323900
2025-07-16 20:55:15,6323900
2025-07-16 20:55:30,6323900
2025-07-16 20:55:45,5871952
2025-07-16 20:56:00,5871952
2025-07-16 20:56:15,5871952
2025-07-16 20:56:30,5871952
2025-07-16 20:56:45,5760360
2025-07-16 20:57:00,5760360
2025-07-16 20:57:15,5760360
2025-07-16 20:57:30,5760360
2025-07-16 20:57:45,5759012
2025-07-16 20:58:00,5759012
2025-07-16 20:58:15,5759012
2025-07-16 20:58:30,5759012
2025-07-16 20:58:45,5888464
2025-07-16 20:59:00,5888464
2025-07-16 20:59:15,5888464
2025-07-16 20:59:30,5888464
2025-07-16 20:59:45,6202388
2025-07-16 21:00:00,6202388
