Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-07-15 17:24:15,500,910,680,1210,1500,670,790,410,0,0
2025-07-15 17:24:30,500,910,680,1210,1500,670,790,410,0,0
2025-07-15 17:24:45,9340,9140,9450,15560,15720,9430,15780,9430,0,0
2025-07-15 17:25:00,9340,9140,9450,15560,15720,9430,15780,9430,0,0
2025-07-15 17:25:15,9340,9140,9450,15560,15720,9430,15780,9430,0,0
2025-07-15 17:25:30,9340,9140,9450,15560,15720,9430,15780,9430,0,0
2025-07-15 17:25:45,8710,8900,9060,15120,14670,9370,15270,9280,0,0
2025-07-15 17:26:00,8710,8900,9060,15120,14670,9370,15270,9280,0,0
2025-07-15 17:26:15,8710,8900,9060,15120,14670,9370,15270,9280,0,0
2025-07-15 17:26:30,8710,8900,9060,15120,14670,9370,15270,9280,0,0
2025-07-15 17:26:45,7650,7830,8400,13550,13700,8220,14020,8180,0,0
2025-07-15 17:27:00,7650,7830,8400,13550,13700,8220,14020,8180,0,0
2025-07-15 17:27:15,7650,7830,8400,13550,13700,8220,14020,8180,0,0
2025-07-15 17:27:30,7650,7830,8400,13550,13700,8220,14020,8180,0,0
2025-07-15 17:27:45,7160,7410,7430,12640,13130,7490,13740,7950,0,0
2025-07-15 17:28:00,7160,7410,7430,12640,13130,7490,13740,7950,0,0
2025-07-15 17:28:15,7160,7410,7430,12640,13130,7490,13740,7950,0,0
2025-07-15 17:28:30,7160,7410,7430,12640,13130,7490,13740,7950,0,0
2025-07-15 17:28:45,7060,7240,7310,13290,13060,7740,14090,7700,0,0
2025-07-15 17:29:00,7060,7240,7310,13290,13060,7740,14090,7700,0,0
2025-07-15 17:29:15,7060,7240,7310,13290,13060,7740,14090,7700,0,0
2025-07-15 17:29:30,7060,7240,7310,13290,13060,7740,14090,7700,0,0
2025-07-15 17:29:45,7720,7650,8180,13560,13890,8540,13600,8890,0,0
2025-07-15 17:30:00,7720,7650,8180,13560,13890,8540,13600,8890,0,0
2025-07-15 17:30:15,7720,7650,8180,13560,13890,8540,13600,8890,0,0
2025-07-15 17:30:30,7720,7650,8180,13560,13890,8540,13600,8890,0,0
2025-07-15 17:30:45,7980,8520,8690,14960,14410,8510,14840,9560,0,0
2025-07-15 17:31:00,7980,8520,8690,14960,14410,8510,14840,9560,0,0
2025-07-15 17:31:15,7980,8520,8690,14960,14410,8510,14840,9560,0,0
2025-07-15 17:31:30,7980,8520,8690,14960,14410,8510,14840,9560,0,0
