Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-07-15 17:24:15,0,0,10,0,30,10,30,20,0,0
2025-07-15 17:24:30,0,0,10,0,30,10,30,20,0,0
2025-07-15 17:24:45,160,80,650,490,310,530,540,470,0,0
2025-07-15 17:25:00,160,80,650,490,310,530,540,470,0,0
2025-07-15 17:25:15,160,80,650,490,310,530,540,470,0,0
2025-07-15 17:25:30,160,80,650,490,310,530,540,470,0,0
2025-07-15 17:25:45,400,50,60,260,190,80,250,40,0,0
2025-07-15 17:26:00,400,50,60,260,190,80,250,40,0,0
2025-07-15 17:26:15,400,50,60,260,190,80,250,40,0,0
2025-07-15 17:26:30,400,50,60,260,190,80,250,40,0,0
2025-07-15 17:26:45,20,80,0,150,160,180,170,260,0,0
2025-07-15 17:27:00,20,80,0,150,160,180,170,260,0,0
2025-07-15 17:27:15,20,80,0,150,160,180,170,260,0,0
2025-07-15 17:27:30,20,80,0,150,160,180,170,260,0,0
2025-07-15 17:27:45,20,140,0,60,200,260,20,20,0,0
2025-07-15 17:28:00,20,140,0,60,200,260,20,20,0,0
2025-07-15 17:28:15,20,140,0,60,200,260,20,20,0,0
2025-07-15 17:28:30,20,140,0,60,200,260,20,20,0,0
2025-07-15 17:28:45,190,40,80,70,70,80,170,70,0,0
2025-07-15 17:29:00,190,40,80,70,70,80,170,70,0,0
2025-07-15 17:29:15,190,40,80,70,70,80,170,70,0,0
2025-07-15 17:29:30,190,40,80,70,70,80,170,70,0,0
2025-07-15 17:29:45,10,70,270,120,130,40,0,20,0,0
2025-07-15 17:30:00,10,70,270,120,130,40,0,20,0,0
2025-07-15 17:30:15,10,70,270,120,130,40,0,20,0,0
2025-07-15 17:30:30,10,70,270,120,130,40,0,20,0,0
2025-07-15 17:30:45,210,80,20,30,0,400,10,40,0,0
2025-07-15 17:31:00,210,80,20,30,0,400,10,40,0,0
2025-07-15 17:31:15,210,80,20,30,0,400,10,40,0,0
2025-07-15 17:31:30,210,80,20,30,0,400,10,40,0,0
2025-07-15 17:31:45,0,20,80,40,0,510,100,110,0,0
2025-07-15 17:32:00,0,20,80,40,0,510,100,110,0,0
2025-07-15 17:32:15,0,20,80,40,0,510,100,110,0,0
2025-07-15 17:32:30,0,20,80,40,0,510,100,110,0,0
2025-07-15 17:32:45,0,30,90,90,70,600,340,80,0,0
2025-07-15 17:33:00,0,30,90,90,70,600,340,80,0,0
