Time,mem_cache,source,Minutes
2025-05-17 16:59:30,4082968,MEM_STRESS,0.0
2025-05-17 16:59:45,4082968,MEM_STRESS,0.25
2025-05-17 17:00:00,4074956,MEM_STRESS,0.5
2025-05-17 17:00:15,4091317,MEM_STRESS,0.75
2025-05-17 17:00:30,4091295,MEM_STRESS,1.0
2025-05-17 17:00:45,4111991,MEM_STRESS,1.25
2025-05-17 17:01:00,4111991,MEM_STRESS,1.5
2025-05-17 17:01:15,4076333,MEM_STRESS,1.75
2025-05-17 17:01:30,4098438,MEM_STRESS,2.0
2025-05-17 17:01:45,4156950,MEM_STRESS,2.25
2025-05-17 17:02:00,4157916,MEM_STRESS,2.5
2025-05-17 17:02:15,4160061,MEM_STRESS,2.75
2025-05-17 17:02:30,4162854,MEM_STRESS,3.0
2025-05-17 17:02:45,4165295,MEM_STRESS,3.25
2025-05-17 17:03:00,4166149,MEM_STRESS,3.5
2025-05-17 17:03:15,4168880,MEM_STRESS,3.75
2025-05-17 17:03:30,4169885,MEM_STRESS,4.0
2025-05-17 17:03:45,4171152,MEM_STRESS,4.25
2025-05-17 17:04:00,4171348,MEM_STRESS,4.5
2025-05-17 17:04:15,4172073,MEM_STRESS,4.75
2025-05-17 17:04:30,4172465,MEM_STRESS,5.0
2025-05-17 17:04:45,4172975,MEM_STRESS,5.25
2025-05-17 17:05:00,4173000,MEM_STRESS,5.5
2025-05-17 17:05:15,4173091,MEM_STRESS,5.75
2025-05-17 17:05:30,4172933,MEM_STRESS,6.0
2025-05-17 17:05:45,4172896,MEM_STRESS,6.25
2025-05-17 17:06:00,4173318,MEM_STRESS,6.5
2025-05-17 17:06:15,4173670,MEM_STRESS,6.75
2025-05-17 17:06:30,4173886,MEM_STRESS,7.0
2025-05-17 17:06:45,4175055,MEM_STRESS,7.25
2025-05-17 17:07:00,4175375,MEM_STRESS,7.5
2025-05-17 17:07:15,4176360,MEM_STRESS,7.75
2025-05-17 17:07:30,4177057,MEM_STRESS,8.0
2025-05-17 17:07:45,4177904,MEM_STRESS,8.25
2025-05-17 17:08:00,4178072,MEM_STRESS,8.5
2025-05-17 17:08:15,4178869,MEM_STRESS,8.75
2025-05-17 17:08:30,4179492,MEM_STRESS,9.0
2025-05-17 17:08:45,4179668,MEM_STRESS,9.25
2025-05-17 17:09:00,4180316,MEM_STRESS,9.5
2025-05-17 17:09:15,4181599,MEM_STRESS,9.75
2025-05-17 17:09:30,4182258,MEM_STRESS,10.0
2025-05-17 17:09:45,4182806,MEM_STRESS,10.25
2025-05-17 17:10:00,4182877,MEM_STRESS,10.5
2025-05-17 17:10:15,4183581,MEM_STRESS,10.75
2025-05-17 17:10:30,4184348,MEM_STRESS,11.0
2025-05-17 17:10:45,4184506,MEM_STRESS,11.25
2025-05-17 17:11:00,4184506,MEM_STRESS,11.5
2025-05-17 17:11:15,4185773,MEM_STRESS,11.75
2025-05-17 17:11:30,4186478,MEM_STRESS,12.0
2025-05-17 17:11:45,4187311,MEM_STRESS,12.25
2025-05-17 17:12:00,4187311,MEM_STRESS,12.5
2025-05-17 17:12:15,4188127,MEM_STRESS,12.75
2025-05-17 17:12:30,4189167,MEM_STRESS,13.0
2025-05-17 17:12:45,4189603,MEM_STRESS,13.25
2025-05-17 17:13:00,4189624,MEM_STRESS,13.5
2025-05-17 17:13:15,4190673,MEM_STRESS,13.75
2025-05-17 17:13:30,4191378,MEM_STRESS,14.0
2025-05-17 17:13:45,4192011,MEM_STRESS,14.25
2025-05-17 17:14:00,4192049,MEM_STRESS,14.5
2025-05-17 17:14:15,4192545,MEM_STRESS,14.75
2025-05-17 17:14:30,4193638,MEM_STRESS,15.0
2025-05-17 17:14:45,4194043,MEM_STRESS,15.25
2025-05-17 17:15:00,4193470,MEM_STRESS,15.5
2025-05-17 17:15:15,4193706,MEM_STRESS,15.75
2025-05-17 17:15:30,4192003,MEM_STRESS,16.0
2025-05-17 17:15:45,4192071,MEM_STRESS,16.25
2025-05-17 17:16:00,4184423,MEM_STRESS,16.5
2025-05-17 17:16:15,4179720,MEM_STRESS,16.75
2025-05-17 17:16:30,4173901,MEM_STRESS,17.0
2025-05-17 17:16:45,4173639,MEM_STRESS,17.25
2025-05-17 17:17:00,4172792,MEM_STRESS,17.5
2025-05-17 17:17:15,4155753,MEM_STRESS,17.75
2025-05-17 17:17:30,4156328,MEM_STRESS,18.0
2025-05-17 17:17:45,4182088,MEM_STRESS,18.25
2025-05-17 17:18:00,4182105,MEM_STRESS,18.5
2025-05-17 17:18:15,4182834,MEM_STRESS,18.75
2025-05-17 17:18:30,4183459,MEM_STRESS,19.0
2025-05-17 17:18:45,4183907,MEM_STRESS,19.25
2025-05-17 17:19:00,4183901,MEM_STRESS,19.5
2025-05-17 17:19:15,4184619,MEM_STRESS,19.75
2025-05-17 17:19:30,4184788,MEM_STRESS,20.0
2025-05-17 17:19:45,4184540,MEM_STRESS,20.25
2025-05-17 17:20:00,4184377,MEM_STRESS,20.5
2025-05-17 17:20:15,4161293,MEM_STRESS,20.75
2025-05-17 17:20:30,4160068,MEM_STRESS,21.0
2025-05-17 17:20:45,4179968,MEM_STRESS,21.25
2025-05-17 17:21:00,4179981,MEM_STRESS,21.5
2025-05-17 17:21:15,4180852,MEM_STRESS,21.75
2025-05-17 17:21:30,4181185,MEM_STRESS,22.0
2025-05-17 17:21:45,4181326,MEM_STRESS,22.25
2025-05-17 17:22:00,4181393,MEM_STRESS,22.5
2025-05-17 17:22:15,4182201,MEM_STRESS,22.75
