Time,mem_available,source,Minutes
2025-05-17 16:59:30,17393216,MEM_STRESS,0.0
2025-05-17 16:59:45,17393216,MEM_STRESS,0.25
2025-05-17 17:00:00,18530744,MEM_STRESS,0.5
2025-05-17 17:00:15,17812543,MEM_STRESS,0.75
2025-05-17 17:00:30,17907278,MEM_STRESS,1.0
2025-05-17 17:00:45,18155209,MEM_STRESS,1.25
2025-05-17 17:01:00,18146327,MEM_STRESS,1.5
2025-05-17 17:01:15,18106744,MEM_STRESS,1.75
2025-05-17 17:01:30,18075965,MEM_STRESS,2.0
2025-05-17 17:01:45,18067810,MEM_STRESS,2.25
2025-05-17 17:02:00,17921018,MEM_STRESS,2.5
2025-05-17 17:02:15,17589181,MEM_STRESS,2.75
2025-05-17 17:02:30,17494261,MEM_STRESS,3.0
2025-05-17 17:02:45,17446065,MEM_STRESS,3.25
2025-05-17 17:03:00,17407419,MEM_STRESS,3.5
2025-05-17 17:03:15,17196668,MEM_STRESS,3.75
2025-05-17 17:03:30,17025583,MEM_STRESS,4.0
2025-05-17 17:03:45,16992600,MEM_STRESS,4.25
2025-05-17 17:04:00,16977842,MEM_STRESS,4.5
2025-05-17 17:04:15,16791741,MEM_STRESS,4.75
2025-05-17 17:04:30,16685624,MEM_STRESS,5.0
2025-05-17 17:04:45,16573548,MEM_STRESS,5.25
2025-05-17 17:05:00,16545027,MEM_STRESS,5.5
2025-05-17 17:05:15,16484084,MEM_STRESS,5.75
2025-05-17 17:05:30,16338301,MEM_STRESS,6.0
2025-05-17 17:05:45,16275860,MEM_STRESS,6.25
2025-05-17 17:06:00,16223924,MEM_STRESS,6.5
2025-05-17 17:06:15,16074242,MEM_STRESS,6.75
2025-05-17 17:06:30,15976317,MEM_STRESS,7.0
2025-05-17 17:06:45,15915446,MEM_STRESS,7.25
2025-05-17 17:07:00,15892583,MEM_STRESS,7.5
2025-05-17 17:07:15,15809517,MEM_STRESS,7.75
2025-05-17 17:07:30,15794419,MEM_STRESS,8.0
2025-05-17 17:07:45,15808480,MEM_STRESS,8.25
2025-05-17 17:08:00,15803077,MEM_STRESS,8.5
2025-05-17 17:08:15,15762706,MEM_STRESS,8.75
2025-05-17 17:08:30,15719359,MEM_STRESS,9.0
2025-05-17 17:08:45,15687836,MEM_STRESS,9.25
2025-05-17 17:09:00,15673189,MEM_STRESS,9.5
2025-05-17 17:09:15,15522115,MEM_STRESS,9.75
2025-05-17 17:09:30,15477042,MEM_STRESS,10.0
2025-05-17 17:09:45,15513704,MEM_STRESS,10.25
2025-05-17 17:10:00,15497803,MEM_STRESS,10.5
2025-05-17 17:10:15,15376257,MEM_STRESS,10.75
2025-05-17 17:10:30,15334807,MEM_STRESS,11.0
2025-05-17 17:10:45,15276246,MEM_STRESS,11.25
2025-05-17 17:11:00,15264397,MEM_STRESS,11.5
2025-05-17 17:11:15,15188700,MEM_STRESS,11.75
2025-05-17 17:11:30,15082994,MEM_STRESS,12.0
2025-05-17 17:11:45,15078939,MEM_STRESS,12.25
2025-05-17 17:12:00,15057181,MEM_STRESS,12.5
2025-05-17 17:12:15,14988409,MEM_STRESS,12.75
2025-05-17 17:12:30,14980014,MEM_STRESS,13.0
2025-05-17 17:12:45,14960367,MEM_STRESS,13.25
2025-05-17 17:13:00,14960367,MEM_STRESS,13.5
2025-05-17 17:13:15,14966731,MEM_STRESS,13.75
2025-05-17 17:13:30,14949807,MEM_STRESS,14.0
2025-05-17 17:13:45,14912263,MEM_STRESS,14.25
2025-05-17 17:14:00,14910711,MEM_STRESS,14.5
2025-05-17 17:14:15,14903110,MEM_STRESS,14.75
2025-05-17 17:14:30,14896522,MEM_STRESS,15.0
2025-05-17 17:14:45,14843952,MEM_STRESS,15.25
2025-05-17 17:15:00,14707909,MEM_STRESS,15.5
2025-05-17 17:15:15,14568582,MEM_STRESS,15.75
2025-05-17 17:15:30,14490469,MEM_STRESS,16.0
2025-05-17 17:15:45,14491227,MEM_STRESS,16.25
2025-05-17 17:16:00,14429421,MEM_STRESS,16.5
2025-05-17 17:16:15,14391612,MEM_STRESS,16.75
2025-05-17 17:16:30,14399813,MEM_STRESS,17.0
2025-05-17 17:16:45,14400203,MEM_STRESS,17.25
2025-05-17 17:17:00,14389086,MEM_STRESS,17.5
2025-05-17 17:17:15,14308318,MEM_STRESS,17.75
2025-05-17 17:17:30,14287747,MEM_STRESS,18.0
2025-05-17 17:17:45,14298284,MEM_STRESS,18.25
2025-05-17 17:18:00,14293654,MEM_STRESS,18.5
2025-05-17 17:18:15,14296810,MEM_STRESS,18.75
2025-05-17 17:18:30,14292905,MEM_STRESS,19.0
2025-05-17 17:18:45,14278039,MEM_STRESS,19.25
2025-05-17 17:19:00,14262891,MEM_STRESS,19.5
2025-05-17 17:19:15,14203549,MEM_STRESS,19.75
2025-05-17 17:19:30,14146012,MEM_STRESS,20.0
2025-05-17 17:19:45,14025442,MEM_STRESS,20.25
2025-05-17 17:20:00,14011497,MEM_STRESS,20.5
2025-05-17 17:20:15,13988251,MEM_STRESS,20.75
2025-05-17 17:20:30,13971269,MEM_STRESS,21.0
2025-05-17 17:20:45,13970743,MEM_STRESS,21.25
2025-05-17 17:21:00,13970093,MEM_STRESS,21.5
2025-05-17 17:21:15,13972496,MEM_STRESS,21.75
2025-05-17 17:21:30,13961886,MEM_STRESS,22.0
2025-05-17 17:21:45,13949363,MEM_STRESS,22.25
2025-05-17 17:22:00,13946969,MEM_STRESS,22.5
2025-05-17 17:22:15,13990498,MEM_STRESS,22.75
2025-05-17 17:22:30,13988670,MEM_STRESS,23.0
2025-05-17 17:22:45,13945431,MEM_STRESS,23.25
2025-05-17 17:23:00,13932520,MEM_STRESS,23.5
2025-05-17 17:23:15,13844088,MEM_STRESS,23.75
2025-05-17 17:23:30,13813643,MEM_STRESS,24.0
2025-05-17 17:23:45,13771339,MEM_STRESS,24.25
2025-05-17 17:24:00,13741841,MEM_STRESS,24.5
2025-05-17 17:24:15,13698177,MEM_STRESS,24.75
2025-05-17 17:24:30,13659514,MEM_STRESS,25.0
2025-05-17 17:24:45,13633316,MEM_STRESS,25.25
2025-05-17 17:25:00,13631910,MEM_STRESS,25.5
2025-05-17 17:25:15,13631077,MEM_STRESS,25.75
2025-05-17 17:25:30,13625885,MEM_STRESS,26.0
2025-05-17 17:25:45,13608802,MEM_STRESS,26.25
2025-05-17 17:26:00,13608073,MEM_STRESS,26.5
2025-05-17 17:26:15,13604293,MEM_STRESS,26.75
2025-05-17 17:26:30,13581163,MEM_STRESS,27.0
2025-05-17 17:26:45,13559265,MEM_STRESS,27.25
2025-05-17 17:27:00,13552554,MEM_STRESS,27.5
2025-05-17 17:27:15,13402962,MEM_STRESS,27.75
2025-05-17 17:27:30,13373594,MEM_STRESS,28.0
2025-05-17 17:27:45,13455804,MEM_STRESS,28.25
2025-05-17 17:28:00,13455804,MEM_STRESS,28.5
2025-05-17 17:28:15,13536724,MEM_STRESS,28.75
2025-05-17 17:28:30,13536724,MEM_STRESS,29.0
2025-05-17 17:28:45,13500221,MEM_STRESS,29.25
2025-05-17 17:29:00,13462906,MEM_STRESS,29.5
2025-05-17 17:29:15,13462906,MEM_STRESS,29.75
2025-05-17 17:29:30,13462906,MEM_STRESS,30.0
2025-05-17 17:29:45,13462906,MEM_STRESS,30.25
2025-05-17 17:30:00,13332856,MEM_STRESS,30.5
2025-05-17 17:30:15,13332856,MEM_STRESS,30.75
2025-05-17 17:30:30,13332856,MEM_STRESS,31.0
2025-05-17 17:30:45,13335727,MEM_STRESS,31.25
2025-05-17 17:31:00,13336144,MEM_STRESS,31.5
2025-05-17 17:31:15,13336144,MEM_STRESS,31.75
2025-05-17 17:31:30,13336144,MEM_STRESS,32.0
2025-05-17 17:31:45,13336144,MEM_STRESS,32.25
2025-05-17 17:32:00,8914322,MEM_STRESS,32.5
2025-05-17 17:32:15,8914322,MEM_STRESS,32.75
2025-05-17 17:32:30,8914322,MEM_STRESS,33.0
2025-05-17 17:32:45,8914322,MEM_STRESS,33.25
2025-05-17 17:33:00,8796258,MEM_STRESS,33.5
2025-05-17 17:33:15,8796258,MEM_STRESS,33.75
2025-05-17 17:33:30,8796258,MEM_STRESS,34.0
2025-05-17 17:33:45,8796258,MEM_STRESS,34.25
2025-05-17 17:34:00,4349140,MEM_STRESS,34.5
2025-05-17 17:34:15,4349140,MEM_STRESS,34.75
2025-05-17 17:34:30,4349140,MEM_STRESS,35.0
2025-05-17 17:34:45,4293038,MEM_STRESS,35.25
2025-05-17 17:35:00,4293038,MEM_STRESS,35.5
2025-05-17 17:35:15,4293038,MEM_STRESS,35.75
2025-05-17 17:35:30,4293038,MEM_STRESS,36.0
2025-05-17 17:35:45,4510216,MEM_STRESS,36.25
2025-05-17 17:36:00,4510216,MEM_STRESS,36.5
2025-05-17 17:36:15,4510216,MEM_STRESS,36.75
2025-05-17 17:36:30,4477620,MEM_STRESS,37.0
2025-05-17 17:36:45,4477620,MEM_STRESS,37.25
2025-05-17 17:37:00,4418536,MEM_STRESS,37.5
2025-05-17 17:37:15,4416975,MEM_STRESS,37.75
2025-05-17 17:37:30,4468744,MEM_STRESS,38.0
2025-05-17 17:37:45,4468830,MEM_STRESS,38.25
2025-05-17 17:38:00,4451609,MEM_STRESS,38.5
2025-05-17 17:38:15,4453720,MEM_STRESS,38.75
2025-05-17 17:38:30,4476043,MEM_STRESS,39.0
2025-05-17 17:38:45,4473824,MEM_STRESS,39.25
2025-05-17 17:39:00,4430457,MEM_STRESS,39.5
2025-05-17 17:39:15,4410656,MEM_STRESS,39.75
2025-05-17 17:39:30,4417800,MEM_STRESS,40.0
2025-05-17 17:39:45,4410573,MEM_STRESS,40.25
2025-05-17 17:40:00,4408471,MEM_STRESS,40.5
2025-05-17 17:40:15,4317452,MEM_STRESS,40.75
2025-05-17 17:40:30,4244086,MEM_STRESS,41.0
2025-05-17 17:40:45,4171530,MEM_STRESS,41.25
