Time,mem_util,source,Minutes
2025-05-17 16:59:30,31.5,BASELINE,0.0
2025-05-17 16:59:45,31.5,BASELINE,0.25
2025-05-17 17:00:00,31.5,BASELINE,0.5
2025-05-17 17:00:15,33.265199062049035,BASELINE,0.75
2025-05-17 17:00:30,33.265199062049035,BASELINE,1.0
2025-05-17 17:00:45,33.506478431372535,BASELINE,1.25
2025-05-17 17:01:00,34.103203431372535,BASELINE,1.5
2025-05-17 17:01:15,34.69453055555553,BASELINE,1.75
2025-05-17 17:01:30,35.15523055555555,BASELINE,2.0
2025-05-17 17:01:45,36.01497738095238,BASELINE,2.25
2025-05-17 17:02:00,36.413067857142856,BASELINE,2.5
2025-05-17 17:02:15,36.84257124819625,BASELINE,2.75
2025-05-17 17:02:30,36.93089108946608,BASELINE,3.0
2025-05-17 17:02:45,37.2739138888889,BASELINE,3.25
2025-05-17 17:03:00,37.579428174603194,BASELINE,3.5
2025-05-17 17:03:15,38.18985079365081,BASELINE,3.75
2025-05-17 17:03:30,38.46877222222223,BASELINE,4.0
2025-05-17 17:03:45,39.21999404761907,BASELINE,4.25
2025-05-17 17:04:00,39.6669511904762,BASELINE,4.5
2025-05-17 17:04:15,39.95824022588524,BASELINE,4.75
2025-05-17 17:04:30,40.04525927350428,BASELINE,5.0
2025-05-17 17:04:45,40.9148106060606,BASELINE,5.25
2025-05-17 17:05:00,41.23777132034631,BASELINE,5.5
2025-05-17 17:05:15,41.41913502126528,BASELINE,5.75
2025-05-17 17:05:30,41.508018354598605,BASELINE,6.0
2025-05-17 17:05:45,42.01829404761906,BASELINE,6.25
2025-05-17 17:06:00,42.12494642857144,BASELINE,6.5
2025-05-17 17:06:15,42.58042023809526,BASELINE,6.75
2025-05-17 17:06:30,42.87725595238098,BASELINE,7.0
2025-05-17 17:06:45,44.05269642857144,BASELINE,7.25
2025-05-17 17:07:00,44.69475476190479,BASELINE,7.5
2025-05-17 17:07:15,45.16080173160175,BASELINE,7.75
2025-05-17 17:07:30,45.1677588744589,BASELINE,8.0
2025-05-17 17:07:45,45.3207795634921,BASELINE,8.25
2025-05-17 17:08:00,45.406270039682575,BASELINE,8.5
2025-05-17 17:08:15,45.57981111111112,BASELINE,8.75
2025-05-17 17:08:30,45.64593968253969,BASELINE,9.0
2025-05-17 17:08:45,45.97078701298703,BASELINE,9.25
2025-05-17 17:09:00,46.04583582251084,BASELINE,9.5
2025-05-17 17:09:15,46.21720833333333,BASELINE,9.75
2025-05-17 17:09:30,46.23520833333332,BASELINE,10.0
2025-05-17 17:09:45,46.249129166666656,BASELINE,10.25
2025-05-17 17:10:00,46.530212499999976,BASELINE,10.5
2025-05-17 17:10:15,46.83533031135527,BASELINE,10.75
2025-05-17 17:10:30,46.85968031135528,BASELINE,11.0
2025-05-17 17:10:45,47.740980952380944,BASELINE,11.25
2025-05-17 17:11:00,48.29488995171493,BASELINE,11.5
2025-05-17 17:11:15,48.313276978576965,BASELINE,11.75
2025-05-17 17:11:30,48.31467697857697,BASELINE,12.0
2025-05-17 17:11:45,48.37769361471865,BASELINE,12.25
2025-05-17 17:12:00,48.519398376623414,BASELINE,12.5
2025-05-17 17:12:15,48.77742047152193,BASELINE,12.75
2025-05-17 17:12:30,48.8726755439857,BASELINE,13.0
2025-05-17 17:12:45,49.31500119047618,BASELINE,13.25
2025-05-17 17:13:00,49.52937857142856,BASELINE,13.5
2025-05-17 17:13:15,49.67253992233257,BASELINE,13.75
2025-05-17 17:13:30,49.68053992233257,BASELINE,14.0
2025-05-17 17:13:45,49.71068690476188,BASELINE,14.25
2025-05-17 17:14:00,49.75011547619046,BASELINE,14.5
2025-05-17 17:14:15,49.904996428571415,BASELINE,14.75
2025-05-17 17:14:30,49.94329166666667,BASELINE,15.0
2025-05-17 17:14:45,50.29696904761908,BASELINE,15.25
2025-05-17 17:15:00,50.36721904761907,BASELINE,15.5
2025-05-17 17:15:15,50.42170952380951,BASELINE,15.75
2025-05-17 17:15:30,50.43694285714284,BASELINE,16.0
2025-05-17 17:15:45,50.4456634920635,BASELINE,16.25
2025-05-17 17:16:00,50.48559682539683,BASELINE,16.5
2025-05-17 17:16:15,50.63667741147742,BASELINE,16.75
2025-05-17 17:16:30,50.67067741147743,BASELINE,17.0
2025-05-17 17:16:45,51.05601825396825,BASELINE,17.25
2025-05-17 17:17:00,51.23960945165945,BASELINE,17.5
2025-05-17 17:17:15,51.20678643578644,BASELINE,17.75
2025-05-17 17:17:30,51.20678643578644,BASELINE,18.0
2025-05-17 17:17:45,51.217286435786434,BASELINE,18.25
2025-05-17 17:18:00,51.30791976911976,BASELINE,18.5
2025-05-17 17:18:15,51.70812233322233,BASELINE,18.75
2025-05-17 17:18:30,51.962222333222314,BASELINE,19.0
2025-05-17 17:18:45,53.0803719887955,BASELINE,19.25
2025-05-17 17:19:00,53.55577873482724,BASELINE,19.5
2025-05-17 17:19:15,53.71874908114755,BASELINE,19.75
2025-05-17 17:19:30,53.71874908114755,BASELINE,20.0
2025-05-17 17:19:45,53.71924908114755,BASELINE,20.25
2025-05-17 17:20:00,53.72284908114756,BASELINE,20.5
2025-05-17 17:20:15,53.7179324144809,BASELINE,20.75
2025-05-17 17:20:30,53.732599081147576,BASELINE,21.0
2025-05-17 17:20:45,53.80429828749684,BASELINE,21.25
2025-05-17 17:21:00,53.905012573211145,BASELINE,21.5
2025-05-17 17:21:15,54.09071726296581,BASELINE,21.75
2025-05-17 17:21:30,54.19606726296579,BASELINE,22.0
2025-05-17 17:21:45,54.55802123121978,BASELINE,22.25
2025-05-17 17:22:00,54.62030998135854,BASELINE,22.5
2025-05-17 17:22:15,54.6756202571938,BASELINE,22.75
2025-05-17 17:22:30,54.68062025719379,BASELINE,23.0
2025-05-17 17:22:45,54.83150690943043,BASELINE,23.25
2025-05-17 17:23:00,55.454290242763754,BASELINE,23.5
2025-05-17 17:23:15,56.22489850394703,BASELINE,23.75
2025-05-17 17:23:30,56.90653183728038,BASELINE,24.0
2025-05-17 17:23:45,59.5917916666667,BASELINE,24.25
2025-05-17 17:24:00,60.486568650793686,BASELINE,24.5
2025-05-17 17:24:15,61.96410753246755,BASELINE,24.75
2025-05-17 17:24:30,62.09095277056279,BASELINE,25.0
2025-05-17 17:24:45,64.06011904761904,BASELINE,25.25
2025-05-17 17:25:00,63.9652833333333,BASELINE,25.5
2025-05-17 17:25:15,61.70913639971141,BASELINE,25.75
2025-05-17 17:25:30,61.49330862193365,BASELINE,26.0
2025-05-17 17:25:45,58.7816523809524,BASELINE,26.25
