Time,mem_available,source,Minutes
2025-05-17 16:59:30,16850884,BASELINE,0.0
2025-05-17 16:59:45,16850884,BASELINE,0.25
2025-05-17 17:00:00,16850884,BASELINE,0.5
2025-05-17 17:00:15,16459210,BASELINE,0.75
2025-05-17 17:00:30,16459210,BASELINE,1.0
2025-05-17 17:00:45,16316173,BASELINE,1.25
2025-05-17 17:01:00,16190492,BASELINE,1.5
2025-05-17 17:01:15,16042013,BASELINE,1.75
2025-05-17 17:01:30,15975536,BASELINE,2.0
2025-05-17 17:01:45,15759354,BASELINE,2.25
2025-05-17 17:02:00,15626882,BASELINE,2.5
2025-05-17 17:02:15,15530074,BASELINE,2.75
2025-05-17 17:02:30,15517903,BASELINE,3.0
2025-05-17 17:02:45,15387119,BASELINE,3.25
2025-05-17 17:03:00,15309446,BASELINE,3.5
2025-05-17 17:03:15,15232148,BASELINE,3.75
2025-05-17 17:03:30,15214700,BASELINE,4.0
2025-05-17 17:03:45,14903459,BASELINE,4.25
2025-05-17 17:04:00,14791574,BASELINE,4.5
2025-05-17 17:04:15,14777701,BASELINE,4.75
2025-05-17 17:04:30,14739638,BASELINE,5.0
2025-05-17 17:04:45,14538891,BASELINE,5.25
2025-05-17 17:05:00,14446616,BASELINE,5.5
2025-05-17 17:05:15,14400085,BASELINE,5.75
2025-05-17 17:05:30,14380756,BASELINE,6.0
2025-05-17 17:05:45,14256259,BASELINE,6.25
2025-05-17 17:06:00,14179141,BASELINE,6.5
2025-05-17 17:06:15,14073064,BASELINE,6.75
2025-05-17 17:06:30,14014951,BASELINE,7.0
2025-05-17 17:06:45,13742971,BASELINE,7.25
2025-05-17 17:07:00,13536864,BASELINE,7.5
2025-05-17 17:07:15,13442447,BASELINE,7.75
2025-05-17 17:07:30,13442447,BASELINE,8.0
2025-05-17 17:07:45,13405191,BASELINE,8.25
2025-05-17 17:08:00,13366094,BASELINE,8.5
2025-05-17 17:08:15,13331084,BASELINE,8.75
2025-05-17 17:08:30,13322559,BASELINE,9.0
2025-05-17 17:08:45,13239924,BASELINE,9.25
2025-05-17 17:09:00,13207660,BASELINE,9.5
2025-05-17 17:09:15,13194656,BASELINE,9.75
2025-05-17 17:09:30,13194656,BASELINE,10.0
2025-05-17 17:09:45,13111170,BASELINE,10.25
2025-05-17 17:10:00,13036255,BASELINE,10.5
2025-05-17 17:10:15,13001450,BASELINE,10.75
2025-05-17 17:10:30,12994106,BASELINE,11.0
2025-05-17 17:10:45,12813327,BASELINE,11.25
2025-05-17 17:11:00,12718323,BASELINE,11.5
2025-05-17 17:11:15,12673666,BASELINE,11.75
2025-05-17 17:11:30,12672514,BASELINE,12.0
2025-05-17 17:11:45,12629979,BASELINE,12.25
2025-05-17 17:12:00,12589572,BASELINE,12.5
2025-05-17 17:12:15,12536152,BASELINE,12.75
2025-05-17 17:12:30,12515477,BASELINE,13.0
2025-05-17 17:12:45,12389173,BASELINE,13.25
2025-05-17 17:13:00,12331562,BASELINE,13.5
2025-05-17 17:13:15,12295782,BASELINE,13.75
2025-05-17 17:13:30,12289297,BASELINE,14.0
2025-05-17 17:13:45,12272299,BASELINE,14.25
2025-05-17 17:14:00,12256166,BASELINE,14.5
2025-05-17 17:14:15,12240864,BASELINE,14.75
2025-05-17 17:14:30,12232161,BASELINE,15.0
2025-05-17 17:14:45,12150641,BASELINE,15.25
2025-05-17 17:15:00,12132281,BASELINE,15.5
2025-05-17 17:15:15,12119949,BASELINE,15.75
2025-05-17 17:15:30,12119949,BASELINE,16.0
2025-05-17 17:15:45,12110073,BASELINE,16.25
2025-05-17 17:16:00,12093904,BASELINE,16.5
2025-05-17 17:16:15,12061587,BASELINE,16.75
2025-05-17 17:16:30,12050130,BASELINE,17.0
2025-05-17 17:16:45,11926425,BASELINE,17.25
2025-05-17 17:17:00,11875148,BASELINE,17.5
2025-05-17 17:17:15,11865766,BASELINE,17.75
2025-05-17 17:17:30,11862804,BASELINE,18.0
2025-05-17 17:17:45,11887967,BASELINE,18.25
2025-05-17 17:18:00,11880717,BASELINE,18.5
2025-05-17 17:18:15,11844052,BASELINE,18.75
2025-05-17 17:18:30,11818026,BASELINE,19.0
2025-05-17 17:18:45,11497776,BASELINE,19.25
2025-05-17 17:19:00,11352753,BASELINE,19.5
2025-05-17 17:19:15,11266380,BASELINE,19.75
2025-05-17 17:19:30,11266380,BASELINE,20.0
2025-05-17 17:19:45,11291821,BASELINE,20.25
2025-05-17 17:20:00,11294389,BASELINE,20.5
2025-05-17 17:20:15,11270142,BASELINE,20.75
2025-05-17 17:20:30,11267511,BASELINE,21.0
2025-05-17 17:20:45,11264509,BASELINE,21.25
2025-05-17 17:21:00,11248713,BASELINE,21.5
2025-05-17 17:21:15,11220712,BASELINE,21.75
2025-05-17 17:21:30,11203753,BASELINE,22.0
2025-05-17 17:21:45,11100744,BASELINE,22.25
2025-05-17 17:22:00,11033897,BASELINE,22.5
2025-05-17 17:22:15,10963874,BASELINE,22.75
2025-05-17 17:22:30,10962794,BASELINE,23.0
2025-05-17 17:22:45,10898838,BASELINE,23.25
