Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-05-18 23:08:30,3.92,4.32,4.96,5.19,5.14,4.54,3.97,4.17,0,0
2025-05-18 23:08:45,3.92,4.32,4.96,5.19,5.14,4.54,3.97,4.17,0,0
2025-05-18 23:09:00,3.92,4.32,4.96,5.19,5.14,4.54,3.97,4.17,0,0
2025-05-18 23:09:15,4.40,3.89,3.29,4.27,3.44,3.15,3.45,3.39,0,0
2025-05-18 23:09:30,4.40,3.89,3.29,4.27,3.44,3.15,3.45,3.39,0,0
2025-05-18 23:09:45,4.40,3.89,3.29,4.27,3.44,3.15,3.45,3.39,0,0
2025-05-18 23:10:00,4.40,3.89,3.29,4.27,3.44,3.15,3.45,3.39,0,0
2025-05-18 23:10:15,30.8,31.7,32.8,32.5,30.1,31.5,32.6,30.7,0,0
2025-05-18 23:10:30,30.8,31.7,32.8,32.5,30.1,31.5,32.6,30.7,0,0
2025-05-18 23:10:45,30.8,31.7,32.8,32.5,30.1,31.5,32.6,30.7,0,0
2025-05-18 23:11:00,30.8,31.7,32.8,32.5,30.1,31.5,32.6,30.7,0,0
2025-05-18 23:11:15,22.0,22.5,23.7,21.8,21.7,20.7,21.3,22.2,0,0
2025-05-18 23:11:30,22.0,22.5,23.7,21.8,21.7,20.7,21.3,22.2,0,0
2025-05-18 23:11:45,22.0,22.5,23.7,21.8,21.7,20.7,21.3,22.2,0,0
2025-05-18 23:12:00,22.0,22.5,23.7,21.8,21.7,20.7,21.3,22.2,0,0
2025-05-18 23:12:15,17.7,21.6,20.2,19.9,18.6,21.7,20.3,20.0,0,0
2025-05-18 23:12:30,17.7,21.6,20.2,19.9,18.6,21.7,20.3,20.0,0,0
2025-05-18 23:12:45,17.7,21.6,20.2,19.9,18.6,21.7,20.3,20.0,0,0
2025-05-18 23:13:00,17.7,21.6,20.2,19.9,18.6,21.7,20.3,20.0,0,0
2025-05-18 23:13:15,21.3,22.1,22.3,21.5,24.4,21.5,22.9,22.8,0,0
2025-05-18 23:13:30,21.3,22.1,22.3,21.5,24.4,21.5,22.9,22.8,0,0
2025-05-18 23:13:45,21.3,22.1,22.3,21.5,24.4,21.5,22.9,22.8,0,0
2025-05-18 23:14:00,21.3,22.1,22.3,21.5,24.4,21.5,22.9,22.8,0,0
2025-05-18 23:14:15,23.2,25.6,26.3,24.8,27.5,26.5,24.1,23.8,0,0
2025-05-18 23:14:30,23.2,25.6,26.3,24.8,27.5,26.5,24.1,23.8,0,0
2025-05-18 23:14:45,23.2,25.6,26.3,24.8,27.5,26.5,24.1,23.8,0,0
2025-05-18 23:15:00,23.2,25.6,26.3,24.8,27.5,26.5,24.1,23.8,0,0
2025-05-18 23:15:15,23.2,25.6,26.3,24.8,27.5,26.5,24.1,23.8,0,0
2025-05-18 23:15:30,27.1,29.7,28.0,28.7,27.7,28.3,26.3,27.1,0,0
2025-05-18 23:15:45,27.1,29.7,28.0,28.7,27.7,28.3,26.3,27.1,0,0
2025-05-18 23:16:00,27.1,29.7,28.0,28.7,27.7,28.3,26.3,27.1,0,0
2025-05-18 23:16:15,27.1,29.7,28.0,28.7,27.7,28.3,26.3,27.1,0,0
2025-05-18 23:16:30,27.4,32.5,30.5,33.8,32.3,28.7,31.0,31.5,0,0
2025-05-18 23:16:45,27.4,32.5,30.5,33.8,32.3,28.7,31.0,31.5,0,0
2025-05-18 23:17:00,27.4,32.5,30.5,33.8,32.3,28.7,31.0,31.5,0,0
2025-05-18 23:17:15,27.4,32.5,30.5,33.8,32.3,28.7,31.0,31.5,0,0
2025-05-18 23:17:30,32.1,35.5,36.8,34.8,34.3,34.5,31.2,31.6,0,0
